ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001644600-23-000101	1	Beast Brands, Inc.	Mark Graffagnini	Chief Executive Officer
0001644600-23-000100	1	Beast Brands, Inc.	Mark Graffagnini	Chief Executive Officer
0001787068-23-000005	1	NDB Inc.	Nima Golsharifi	CEO
0001620626-23-000002	1	SpongeBath LLC	Matthew Flannery	CEO
0001670450-23-000004	1	Wind Harvest International, Inc.	Kevin Wolf	CEO and Co-Founder
0001670450-23-000003	1	xCraft Enterprises, Inc.	Jerry Daniel Claridge	CEO
0001665160-23-001215	1	Tau Lotus, Inc.	Vasu Ram Ayithi	CEO, Director, CFO/Principal Accounting Officer
0001964817-23-000010	1	Share Scoops, Inc.	Augustus Christensen	CEO
0001670450-23-000002	1	xCraft Enterprises, Inc.	Jerry Daniel Claridge	CEO
0001665160-23-001214	1	Return Home Inc.	Micah Truman	CEO
0001670254-23-000518	1	Yesmyle, LLC	Herman Butler	Founder/CEO
0001665160-23-001211	1	ZakiBox, Inc.	Samir Morcos	CEO, Principal Accounting Officer, Sole Director
0001746059-23-000118	1	Wicked BOLD LLC	Deric Cahill	Owner and Founder
0001746059-23-000117	1	Dabrie Holdings, LLC	Debra Cohen	Owner and CoFounder
0001746059-23-000116	1	Beanchain Coffee LLC	David Baxter	Owner and Founder
0001746059-23-000115	1	54 STATE STREET LLC	Katherin Dickson	Owner and Founder
0001746059-23-000114	1	Cuchillo Greens Grow 1, LLC	Simon Holguin	Managing Member
0001943286-23-000005	1	Kencko Foods, Inc.	Tomas Froes	Chief Executive Officer
0001665160-23-001208	1	ArtMap Inc.	David Smooke	Founder/CEO
0001964817-23-000009	1	Geoship SPC	Morgan Bierschenk	Chief Executive Officer
0001964817-23-000008	1	SpongeBath LLC	Matthew Flannery	CEO
0001964817-23-000007	1	Phoebe Inc.	Emily Klingbeil	Chief Executive Officer and Director
0001964817-23-000006	1	Share Scoops, Inc.	Augustus Christensen	Chief Executive Officer
0001670254-23-000516	1	Monte Sereno Holdings, Inc.	Clement Okoh	CEO
0001929878-23-000002	1	Amnisia Spirits Inc	Jakub K. Koziol	Chief Executive Officer and Director
0001665160-23-001206	1	Dan Clark Audio, Inc	Dan Clark	CEO
0001665160-23-001205	1	FloSpine Holdings, Inc.	Peter M Harris	President/CEO, Director and Corporate Treasurer
0001670254-23-000515	1	Ex Files Productions, LLC	Tyrrell Shaffner	Writer/Director/Producer
0001670254-23-000512	1	Planet Theta LLC	Aaron Kizer	COO
0001946145-23-000001	1	NovaXS Biotech Corp	Alina Rui Su	Chief Executive Officer
0001665160-23-001202	1	AdWallet Inc.	Adam Greenhood	CEO
0001670254-23-000508	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001099910-23-000081	1	Light Art VR Inc.	Fahim Aref	Chief Financial Officer
0001213900-23-036217	1	BioPact Cellular Transport, Inc.	/s/ Kurt Swogger	CEO & President
0001213900-23-036213	1	BioPact Cellular Transport, Inc.	/s/ Kurt Swogger	CEO & President
0001670254-23-000505	1	Kunduz, Inc.	Basar Basaran	Co-founder & Co-CEO
0001964014-23-000011	1	TheCru II, Inc.	Tiffany Dufu	Chief Executive Officer
0001847124-23-000002	1	Arlene, Inc.	Colin Jacobsen	Chief Executive Officer
0001847124-23-000001	1	Arlene, Inc.	Colin Jacobsen	Chief Executive Officer
0001973402-23-000001	1	I-Tal Garden LLC	Regina Robinson	CEO
0001964014-23-000010	1	TheCru II, Inc.	Tiffany Dufu	Chief Executive Officer
0001670254-23-000504	1	Cloudfarm Inc.	Rob Kennedy	CEO
0001955986-23-000003	1	Genesis Development Capital, LLC	Maranda Walker	CEO
0001665160-23-001199	1	Ponix, Inc.	Hyon Y. Choi	CEO, Director
0001968645-23-000002	1	e-States PropTech Inc	Matthew Schneider	CEO
0001670254-23-000501	1	Lumina Industries, Inc.	Raymond Lei	Cofounder
0001665160-23-001198	1	Charron Favreau S.P.C.	Kurt Charron	CEO
0001670254-23-000502	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001783629-23-000002	1	LOCL Enterprises Inc.	Jonathan Rath	CEO
0001866542-23-000002	1	Shaman Productions Corp.	maria crisler	ceo shaman productions
0001746059-23-000113	1	Little Bounce House LLC	Rafia Kabir	Owner and Founder
0001964014-23-000009	1	Share Scoops, Inc.	Augustus Christensen	CEO
0001866542-23-000001	1	Shaman Productions Corp.	maria crisler	ceo shaman productions
0001855626-23-000001	1	RoyaltyTraders LLC (dba SongVest)	Sean Peace	President/Founder/CEO
0001665160-23-001196	1	Veebot Systems, Inc	William Haugland	Chief Executive Officer and President
0001964014-23-000008	1	TheCru II, Inc.	Tiffany Dufu	Chief Executive Officer
0001877302-23-000002	1	Phoenix Palm Productions LLC	Sean Blanchard	President
0001665160-23-001195	1	AKA Spirits Inc	Jonathan Davies	President
0001644600-23-000099	1	Serve Robotics Inc.	Ali Kashani	Chairman, CEO
0001927462-23-000001	1	Gabar Products LLC	Phway Aye	CEO
0001791397-23-000002	1	AmmoSquared Inc.	Daniel G Morton	CEO
0001746059-23-000112	1	5th Element Brewing, LLC	Kimberly DeStefano	Owner and CoFounder
0001742162-23-000007	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001665160-23-001193	1	DRONEDEK Corp	Daniel O Toole	CEO, Chairman
0001665160-23-001191	1	Charron Favreau S.P.C.	Kurt Charron	CEO
0001666102-23-000006	1	Wonder Wax Glam Studio LLC	Tania Torres	CEO
0001666102-23-000005	1	Fire Grounds Coffee Co LLC	Paul Clarke	CEO
0001666102-23-000004	1	Wildflower Management, Corp	Bridget Kilgrow	President
0001665160-23-001189	1	TRILLION, LLC.	Michael Brady	Chief Commercial Officer
0001665160-23-001187	1	FouRy, Inc.	Robert A. Gore	Chief Executive Officer and Chairman of the Board of Directors
0001963991-23-000003	1	Le Grand Bleu, LLC	/s/ Yann Beaudoin	Chief Executive Manager
0001665160-23-001185	1	PlayG360, Inc.	Phil Goss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790092-23-000002	1	Sunu, Inc.	Marco Trujillo	Chief Executive Officer
0001790092-23-000001	1	Sunu, Inc.	Marco Trujillo	Chief Executive Officer
0001970837-23-000002	1	TT1 Products, Inc	Harold Philpott Southerland III	Chief Executive Officer
0001875718-23-000002	1	Adaptogens, PBC	Lenny Chase	Co-Chief Executive Officer
0001812836-23-000002	1	Wind Harvest Pilot Project Inc	Kevin Wolf	Chief Executive Officer
0001665160-23-001184	1	R3 Printing, Inc.	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, and President
0001665160-23-001182	1	MVP Kids Media, Inc	Mel Sauder	President, performing CFO functions
0001975925-23-000001	1	Wandering Spirits LLC	Emily Honhart	CEO
0001493152-23-015222	1	Backstage Capital, LLC	/s/ Arlan Hamilton	Manager
0001923174-23-000003	1	RTH Solar, LLC	Dr. Lawrence W. Chan	Managing Member
0001670254-23-000499	1	Call Emmy, Inc.	Arezou Zarafshan	Founder and CEO
0001493152-23-015235	1	Hire Runner Co	/s/ Arlan Hamilton	CEO
0001962835-23-000003	1	Exceed Equine, Inc.	Michael Calderone	Founder & CEO
0001670254-23-000498	1	OneDoor Studios Entertainment Properties LLC Series Calculated Sequels	Jason Brents	Founder | President | Producer
0001644600-23-000098	1	Autonomous Solutions, Inc.	Shahan Ohanessian	CEO, President, and Director
0001670254-23-000497	1	Arolucha, Inc.	Jason Brown	Board Member
0001665160-23-001181	1	Iconic Motorbikes, Inc.	Thomas Tromp	CEO/CFO
0001644600-23-000097	1	Cub Crafters, Inc.	Patrick Horgan	Chief Executive Officer
0001644600-23-000096	1	Cub Crafters, Inc.	Patrick Horgan	Chief Executive Officer
0001938502-23-000005	1	GATR Coolers, Inc	c/o Bryan McGehee	CEO
0001665160-23-001179	1	Advanced Training Athletic Club, Inc	Bryan Heller	CEO, Director, and Principal Accounting Officer
0001644600-23-000094	1	PURELY PREPARED BRANDS, INC.	Eddie Feintech	Chief Executive Officer
0001827994-23-000003	1	KING EQUITY GROUP INC.	Anade Davis	Founder
0001665160-23-001177	1	Weapon X, Inc.	Tina Richter	Chief Executive Officer
0001958910-23-000002	1	TREND Edmondson Village Shopping Center LLC	Lyneir Richardson	CEO of the manager, The Chicago TREND Corporation
0001918755-23-000002	1	Ohiya Networks, LLC	Claude Garcia	CEO
0001918755-23-000001	1	Ohiya Networks, LLC	Claude Garcia	CEO
0001665160-23-001175	1	Fisher Wallace Laboratories, Inc.	Kelly Roman	CEO
0001787138-23-000002	1	Backyard Soda Co, Inc.	Jonathan Schultz	CEO
0001787267-23-000005	1	CB Food Company, Inc.	/s/ Donn Tyler Mayoras	Co-CEO
0001815611-23-000001	1	CodeCombat Inc.	Nicholas Winter	CEO
0001665160-23-001173	1	ZenSpace Inc	Mayank Agrawal	CEO
0001644600-23-000092	1	Aptera Motors Corp	Chris Anthony	Co-Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director
0001665160-23-001171	1	Scitech Development, LLC	Earle T. Holsapple, III	CEO and President
0001905531-23-000003	1	Aladdin Scheme Inc.	Darlington Onyeagoro	Director, President, CEO
0001665160-23-001169	1	Conn3ct Inc	Dominic Ortiz	CEO
0001900822-23-000002	1	Familify Corp	Francisco Cornejo	CEO
0001816536-23-000002	1	IPD Products, Inc.	Howard Nelson	CEO
0001387131-23-005869	1	GENESISAI CORPORATION	Archil Cheishvili	Chief Executive Officer
0001747584-23-000024	1	WeSolar Inc	Kristal Hansley	CEO
0001969703-23-000002	1	Elevare Technologies, Inc.	Steven J. Beaman	Chief Executive Officer
0001665160-23-001168	1	420 Hotels Inc	Christian Travis Chiari	CEO
0001665160-23-001167	1	Chemical Technologies, Inc.	Oleg Giiazov	CEO
0001665160-23-001165	1	PittMoss LLC	Brian Scott	President, CEO, Director
0001738427-23-000001	1	Safehaven Labs, Inc.	Aaron Bylund	Co-CEO
0001874177-23-000002	1	Quantum Music, Inc.	Quan Zhang	Sole Director, Secretary and Chief Executive Officer
0001665160-23-001164	1	Pivan Interactive, Inc.	David Sturgeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-001163	1	Full Circle Brewing, Co. Ltd. LLC	Arthur Lee Moye III	CEO and Managing Member
0001746059-23-000111	1	Sad Boi LLC	Cheyne Tessier	Owner and CoFounder
0001665160-23-001162	1	Cern Corp	Gregg A. Klang	CEO, President, CFO
0001837254-23-000001	1	HT Naturals Inc.	Zayn Kalyan	President
0001665160-23-001160	1	Yerbae Brands Co	Todd Gibson	CEO
0001763150-23-000003	1	Quadvantage Technology, Inc.	Thomas Gutierrez	President,  Chief Executive Officer (PEO) and  Chief Financial Officer (PFO), Director
0001971913-23-000001	1	Phew Pies LLC	Matthew Foster	CEO
0001669191-23-000446	1	Japa Health, Inc.	Sheryl Utal	Principal Executive Officer
0001669191-23-000449	1	EarthGrid PBC	Troy Helming	Principal Executive Officer
0001096906-23-000950	1	SmartSoda Holdings, Inc.	/s/ Lior Shafir	Chief Executive Officer
0001665160-23-001146	1	SMARTfit Inc.	Catherine B. Lamberti	Chief Executive Officer
0001903596-23-000361	1	Drone Guarder, Inc.	Frank I Igwealor	Chief Executive Officer
0001887950-23-000003	1	Irrigreen Inc	Shane Dyer	Chief Executive Officer
0001887950-23-000004	1	Avivid Water Technology, LLC	Lockett Wood	Chief Executive Officer
0001665160-23-001147	1	De3 Inc.	Keith Louis De Santo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001193125-23-130820	1	Energy Exploration Technologies, Inc	Teague Egan	Founder and Chief Exectutive Officer
0001665160-23-001148	1	Foresyte Inc	Stephen Eddy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747584-23-000023	1	BlocPower Energy Services 3 LLC	Cullen Kasunic	Authorized Signatory
0001669191-23-000442	1	Adaptive Holdings, LLC	Scott Kauffman	Principal Executive Officer
0001213900-23-035013	1	Craig Cecilio	/s/ Craig Cecilio	Chief Executive Officer
0001834175-23-000001	1	General Genomics Inc.	Aronjol Rosenthal	President and CEO
0001831264-23-000001	1	Gym Rat FIlms LLC	Joshua Murray	Manager
0001929878-23-000001	1	Amnisia Spirits Inc	Jakub K. Koziol	Chief Executive Officer and Director
0001670254-23-000494	1	Raise Green, Inc.	Franz Hochstrasser	CEO and Co-Founder
0001937440-23-000001	1	Stock Card, Inc.	Hoda Rezaei Mehr	President, Chief Executive Officer and Director
0001669191-23-000451	1	OMNIPAD, INC.	Neil Epstein	Principal Executive Officer
0001665160-23-001152	1	Clear Genius Inc.	Harry R. Kraatz	President
0001858421-23-000001	1	Steeped, Inc.	Josh Wilbur	Chief Executive Officer
0001665160-23-001154	1	Vestaboard, Inc.	Dorrian Porter	Founder and CEO
0001922272-23-000001	1	Objective Reality Inc	Colin Rose	CEO
0001640709-23-000002	1	Bellhop Technologies Inc.	Payam Safa	Chief Executive Officer
0001670254-23-000490	1	Solaxa Inc.	Christian Walker	Chief Executive Officer & Founder
0001644600-23-000089	1	Sweater Inc	Jesse Randall	CEO, Principal Financial Officer, Principal Accounting Officer, and Director
0001644600-23-000090	1	Sweater Inc	Jesse Randall	CEO, Principal Financial Officer, Principal Accounting Officer, and Director
0001963716-23-000002	1	MSH Enterprises Corp	Robert Gilbert	Director, CEO
0001670254-23-000492	1	Fast Bags Corp	Jack Licata	President
0001669191-23-000455	1	MAGFAST LLC	Seymour Segnit	CEO
0001670254-23-000488	1	Pharm Robotics, Inc.	Alexander Mikaele Griffin Chuck	Chief Executive Officer
0001669191-23-000447	1	FanShark, Inc.	John  Lavin	Principal Executive Officer
0001887950-23-000005	1	Plat Capital Fund I, LLC	James Carnes	Manager of Plat Capital, LLC
0001858421-23-000002	1	Iris Social Stock App INC.	Brian Schardt	Chief Executive Officer
0001670254-23-000493	1	Hempitecture Inc	Tommy Gibbons	Founder & CIO
0001850281-23-000002	1	Allibelle Foods, Inc.	/s/ Isabelle Steichen Ennis	President and Director
0001837420-23-000001	1	Ayoba, Inc.	Wian van Blommestein	CEO
0001918230-23-000003	1	Grain Dealers Brewery LLC	Wesley T. Johnson	President and Chief Executive Officer
0001665160-23-001144	1	Whooshh Innovations Inc.	Vincent Bryan III	CEO
0001644600-23-000088	1	Beast Brands, Inc.	Mark Graffagnini	Chief Executive Officer
0001062993-23-009853	1	Sparrow Vision, Inc.	/s/ Joseph Chin	President and Chief Executive Officer
0001669191-23-000439	1	ChipBrain, Inc.	Patrick Cahill	Principal Executive Officer
0001669191-23-000440	1	Fierce & Kind Ltd.	Basem Harb	Principal Executive Officer
0001669191-23-000441	1	Recovering Bro Inc.	Dusten Nelson	Principal Executive Officer
0001213900-23-034896	1	Moku Foods Inc.	/s/ Matthew Feldman	Chief Executive Officer
0001123312-23-000003	1	Yasheng Group	Huirong Zhang	Vice President
0001213900-23-034828	1	WeLivv, Inc. (dba Moro, dba Applaudable)	/s/ Andrew Christodoulides	CEO
0001669191-23-000416	1	HiveSkill LLC	Sophia Becker	Principal Executive Officer
0001871449-23-000003	1	Escaping Ohio LLC	Jessica Michael Davis	Co-Member
0001907407-23-000001	1	SimGraphics Engineering Corporation	Richard Parker	CEO
0001665160-23-001142	1	REUZEit, Inc.	Justin Andrews	CEO
0001104659-23-054541	1	California Tequila, Inc.	/s/ Richard Gamarra	Chief Executive Officer
0001213900-23-034794	1	New World Savings, Inc.	/s/ Scott Armstrong	CEO & President
0001887950-23-000002	1	Clocr, Inc.	Sreekanth Chintala	CEO, CTO
0001665160-23-001140	1	Blazing Bits Inc.	Eric G. Robichaud	CEO and Board Member
0001665160-23-001139	1	KeeperAI, Inc	Vishal Ahluwalia	CEO
0001954642-23-000006	1	TagMango, Inc	Divyanshu Damani	Chief Executive Officer
0001954642-23-000005	1	TagMango, Inc	Divyanshu Damani	Chief Executive Officer
0001966323-23-000002	1	Solvpath LLC	Carl DAgostino	Chief Executive Officer
0001665160-23-001134	1	Alelo Inc	Lewis Johnson	CEO
0001864861-23-000010	1	OhmniLabs, Inc.	Thuc Vu	Chief Executive Officer
0001954642-23-000003	1	Schnacks LLC	Elena Guberman	Co-Chief Executive Officer
0001665160-23-001132	1	ENACT SYSTEMS INC	Deep Chakraborty	CEO
0001945032-23-000001	1	Cafe X Technologies, Inc.	Henry Hu	Chief Executive Officer
0001387131-23-005810	1	GENESISAI CORPORATION	Archil Cheishvili	Chief Executive Officer
0001213900-23-034677	1	20/20 GeneSystems, Inc.	/s/ Jonathan Cohen	Chief Executive Officer
0001665160-23-001128	1	Cytex Therapeutics, Inc.	Bradley T. Estes, Ph.D.	CEO and Director
0001644600-23-000087	1	Legion M Entertainment, Inc.	Paul Scanlan	Chief Financial Officer and Treasurer
0001802024-23-000001	1	PUFFCUFF LLC	Garrett D. Lash	Manager and co-CEO
0001062993-23-009781	1	Tap Systems Inc.	/s/Dovid Schick	Chief Executive Officer
0001826308-23-000001	1	Tuttle Twins Show, LLC	Trent Servoss	CFO
0001193125-23-130251	1	FibroBiologics, Inc.	/s/ Peter O'Heeron	Chairman/Founder/CEO
0001736664-23-000004	1	Locking Line Barriers Corporation	Joe Daniluk	CEO and Director
0001830522-23-000001	1	EVRMORE CO.	Ivy Mahsciao	CEO & CFO
0001665160-23-001126	1	Skymirr	Youngmin Jo	Chief Executive Officer
0001747584-23-000022	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001938502-23-000004	1	GATR Coolers, Inc	Bryan McGehee	Director, Chief Executive Officer, Secretary, and Treasurer
0001768309-23-000002	1	Jumpstart Main Street Corp	/s/ Adam Brandley	Chief Executive Officer
0001749517-23-000005	1	Monetran, LLC	Don Bielak	CEO
0001868109-23-000007	1	AIRSPACE EXPERIENCE TECHNOLOGIES, INC.	Jon Rimanelli	Chief Executive Officer
0001193125-23-130145	1	At Ease Rentals Corporation	/s/Anthony Gantt, Jr.	Chief Executive Officer
0001750894-23-000001	1	Zeehaus Inc.	Justin Lee	CEO
0001864861-23-000009	1	Bright Trip Inc.	Andrew McGarrity	Chief Executive Officer
0001932265-23-000005	1	Chilling, Inc	/s/ Dane Petrali	Chief Executive Officer, Secretary and Treasurer
0001864861-23-000008	1	Athyna, Inc.	Bill Kerr	Chief Executive Officer
0001864861-23-000007	1	New World Savings, Inc.	Scott Armstrong	Chief Executive Officer
0001864861-23-000006	1	TT1 Products, Inc	Harold Philpott Southerland III	Chief Executive Officer
0001864861-23-000005	1	Wholesome Spirits Inc.	Christopher Wirth	Chief Executive Officer and Director
0001864861-23-000004	1	Revival Rugs Inc	Benjamin L. Hyman	Chief Executive Officer and Director
0001868109-23-000006	1	Aura Health CA	Seki Steve Lee	Chief Executive Officer
0001665160-23-001124	1	Smart IOPS, Inc.	Ashutosh K. Das	CEO
0001864861-23-000003	1	Cafe X Technologies, Inc.	Henry Hu	Chief Executive Officer
0001830549-23-000010	1	Fierce Technology, Inc.	Robert Cornish	Chief Executive Officer
0001830549-23-000009	1	Hydro Hash Inc.	Sheldon Richard (Rick) Bentley	Chief Executive Officer
0001746059-23-000110	1	Rich Spirit Bagels, LLC	Shawn Bergin	Owner and Founder
0001781955-23-000005	1	Dome Audio Inc.	Ben White	Co-founder and CEO
0001096906-23-000945	1	ITerum Energy Co	/s/ Mark A. Ryan	CEO
0001868109-23-000004	1	Choix, Inc.	Cindy Adam	Chief Executive Officer
0001665160-23-001121	1	MaxTracker, Inc.	Steve Maxey	President
0001670254-23-000485	1	Level Up Basket Corp.	Eugene Lisovskiy	CEO & Co-founder
0001665160-23-001119	1	The OLLO Group INC	William Howes	President/CEO
0001868109-23-000003	1	Choix, Inc.	Cindy Adam	Chief Executive Officer
0001830549-23-000008	1	Bright Trip Inc.	Andrew McGarrity	Chief Executive Officer
0001669191-23-000413	1	Kaptain, Inc.	Kirk Magnuson	Principal Executive Officer
0001104659-23-054075	1	Authenticiti, Inc	/s/ Andrew Yang	Chief Executive Officer
0001665160-23-001116	1	Stickybones, Inc.	Erik Baker	CEO, Chief Designer, Co-Founder, Principal Financial Officer
0001665160-23-001117	1	Skunk Brothers Spirits	Scott K. Donoho	Owner
0001868109-23-000002	1	BioLight, Inc.	Mike Belkowski	Chief Executive Officer
0001933762-23-000026	1	AMPHITRITE DIGITAL INCORPORATED	Scott Stawski	Chairman
0001868109-23-000001	1	BioLight, Inc.	Michael Belkowski	Chief Executive Officer
0001410708-23-000025	1	Emo Capital Corp.	Junhua Guo	President
0001665160-23-001112	1	Flash Scientific Technology Inc.	Jason Deese	CEO and Director
0001665160-23-001113	1	PVP International, Inc.	Phil Stover	CEO & Director
0001644600-23-000086	1	Rayton Solar Inc.	Andrew Yakub	Chief Executive Officer
0001716174-23-000001	1	Tall Idea Labs, Inc.	Anand Pandharikar	CEO
0001665160-23-001110	1	Wellness Insight Technologies, Inc.	Ramon Alarcon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001830549-23-000007	1	OhmniLabs, Inc.	Thuc Vu	Chief Executive Officer
0001665160-23-001109	1	StarchTek Corp	John Danny Dubuk	President
0001806260-23-000001	1	Ponto Inc.	Joseph Marquis	Founder/ COO
0001806951-23-000005	1	PointerTop, Inc	Jason Junge	CEO
0001958686-23-000001	1	Sensory Health Inc	/s/ BEN HUDSON	CO-FOUNDER, CEO
0001665160-23-001107	1	Hexact, Inc.	Stepan Aslanyan	CEO and Director, Principal Financial Officer
0001863639-23-000001	1	Mount Locks, Inc	Madison Rifkin	CEO
0001665160-23-001106	1	YouSolar	Arnold Leitner	CEO
0001806951-23-000004	1	Ossa Collective, Inc	Marla Isackson	CEO, President, Secretary, and Treasurer
0001670254-23-000483	1	The SMART Tire Company, Inc.	Brian Yennie	CTO
0001830549-23-000006	1	Thimble.io Inc.	Oscar Pedroso	Chief Executive Officer
0001670613-23-000001	1	PointerTop, Inc	Jason Junge	President
0001665160-23-001104	1	Hardball Beverage, Inc.	Geoffrey Todd Deen	CEO/Founder
0001665160-23-001102	1	StartupWind, Inc	Narendra Patil	Chairman of the board, President & CEO
0001830549-23-000005	1	Pure Green Franchise Corp	Ross Franklin	Chief Executive Officer
0001665160-23-001100	1	Heavenly Hawaiian, Ltd.	Willam C. Myers	CEO
0001665160-23-001099	1	StorEn Technologies Inc.	John Davis	CEO, Treasurer
0001806951-23-000003	1	CrowdChayne Inc	www.crowdchayne.com	CEO
0001665160-23-001097	1	VirZOOM, Inc.	Eric Janszen	Co-Founder & CEO
0001783580-23-000005	1	Ember Fund, Inc.	/s/ Alex Wang	Chief Executive Officer
0001783580-23-000004	1	Ember Fund, Inc.	/s/ Alex Wang	Chief Executive Officer
0001738026-23-000004	1	Faraday Labs Inc	Arthur Menard de Calenge	Chief Executive Officer
0001644600-23-000085	1	Rentberry Inc.	Oleksiy Lyubynskyy	CEO
0001665160-23-001095	1	Liberty PlugIns, Inc.	Chris Outwater	CEO
0001830549-23-000004	1	Thomas&Wynter R&D, L.L.C.	Sherika Wynter	Chief Executive Officer
0001665160-23-001092	1	BuildClub, Inc.	Stephen Forte	Founder, CEO, Sole Director and principal accounting officer
0001830549-23-000003	1	Thomas&Wynter R&D, L.L.C.	Sherika Wynter	Chief Executive Officer
0001747584-23-000020	1	Ola Filter Corp	Theresa Smith	CTO
0001665160-23-001090	1	Geoship	Morgan	CEO
0001796998-23-000002	1	Good Beverage LLC	Ashley Selman	Chief Executive Officer
0001839882-23-011241	1	Liquid Mining Inc.	/s/ Richard Dwyer	CEO
0001738026-23-000003	1	SpongeBath LLC	Matthew Flannery	CEO
0001944420-23-000001	1	Little Likes Kids, LLC	Olukemi Tignor	President
0001830549-23-000002	1	Nickelytics, Inc.	Judah Longgrear	Chief Executive Officer
0001830549-23-000001	1	Nickelytics, Inc.	Judah Longgrear	Chief Executive Officer
0001738026-23-000002	1	Reflex Protect, Inc.	Matt Schaefer	Chief Executive Officer
0001644600-23-000084	1	Coin & Card Auctions, Inc	Michael R. Johnson	Chief Executive Officer
0001964320-23-000004	1	Anvil Development - Leesville, LLC	Christopher Sharplin	Managing Member
0001896732-23-000001	1	Syr Corp	ROB LATT	Chief Executive Officer
0001644600-23-000083	1	Legion M Entertainment, Inc.	Paul Scanlan	Chief Financial Officer and Treasurer
0001763150-23-000002	1	Quadvantage Technology, Inc.	Thomas Gutierrez	President,  Chief Executive Officer (PEO) and  Chief Financial Officer (PFO), Director
0001790181-23-000002	1	Silent as the Grave Movie, LLC	Brad Podowski	Manager
0001683168-23-002775	1	Heroic Enterprises, Public Benefit Corporation	Brian Johnson	Chief Executive Officer
0001887661-23-000004	1	Ziggurat Technology, Inc.	Siamak Nazari	CEO
0001683168-23-002773	1	Heroic Enterprises, Public Benefit Corporation	Brian Johnson	Chief Executive Officer
0001805525-23-000003	1	KapitalWise, Inc.	Sajil Koroth	CEO
0001806951-23-000002	1	CrowdChayne, Inc.	Francis Cid	CEO
0001941204-23-000001	1	LocalBuzz, Inc.	Adriann Gillette	CEO
0001939995-23-000001	1	Queer Spaces, Inc.	Christof Wittig	CEO and Founder
0001896296-23-000001	1	Whats for Dinner Technologies, LLC	Jodi Frank	CEO/Founder
0001670254-23-000482	1	CG Consolidated, LLC	Jeff Davidson	Co-Founder & Co-CEO
0001828473-23-000001	1	Upright Foods Inc.	Xioyang (Betty) Tang	Co-Founder, CEO, Director
0001665160-23-001059	1	Rhinogram, LLC	Wayne T Clay	Secretary
0001845905-23-000003	1	Have Your Cake Kitchen, LLC	Nancy Kalish	CEO & Manager
0001739450-23-000001	1	Fluent Forever Inc.	Heather Tucker	Chief Executive Officer
0001644600-23-000080	1	Cheers Health, Inc.	Brooks Powell	Chief Executive Officer
0001665160-23-001077	1	J R Thermal, LLC	Oscar Martinez	CEO
0001670254-23-000478	1	Woofy, Inc.	Arjun Rai	Founder + CEO
0001213900-23-034041	1	Neil Littman	/s/ Neil Littman	Chief Executive Officer
0001888699-23-000001	1	ProActive Fintech LLC	Jay Anderton	President & CEO
0001665160-23-001073	1	Kapalya Inc.	Sudesh Kumar	President
0001665160-23-001071	1	TrueGen Health, Inc (dba Add Your Labs)	Frank Adamo	Founder and CEO
0001615727-23-000001	1	2124 Brewing Co LLC	Ryan Bove	CEO
0001391267-23-000002	1	Truth & Treason LLC	Russ Kendall	Manager
0001896461-23-000002	1	Unlocked Reality Inc.	Akash Bellippady	CEO
0001665160-23-001068	1	Steiner's Coffee Cake of New York, INC	Jennifer Steiner Pool	President
0001665160-23-001067	1	Shacksbury Holdings Inc.	Colin Davis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001670254-23-000475	1	KarbonPay, Inc.	Brad Price	Founder & CEO
0001670254-23-000476	1	SFO84, Inc	Matthieu Jost	CEO
0001683168-23-002769	1	CLOUDASTRUCTURE, INC.	/s/ Rick Bentley	Chief Executive Officer
0001731122-23-000786	1	Tamarack Aerospace Group, Inc.	/s/ Jacob Klinginsmith	President
0001665160-23-001079	1	Retina Technologies, Inc.	Claudio R. Serafini	Chief Executive Officer
0001214659-23-006227	1	Slingshot USA LLC	/s/ Sanet Kritzinger	Manager
0001670254-23-000480	1	Cityfreighter Inc.	Michael Schoening	President & Founder
0001718028-23-000001	1	Revohloo Inc.	Glen DeBarros	Founder & CEO
0001665160-23-001081	1	STRANDSMART, INC.	Adrianna Davies	PRESIDENT and Director
0001835960-23-000002	1	Audio Cardio, Inc.	Chris Ellis	CEO, Director
0001665160-23-001083	1	Mike Piha	Mike Piha	CEO
0001880638-23-000001	1	Card Blanch Inc.	Leonid Goriev	Board Member & CEO
0001835960-23-000001	1	Audio Cardio, Inc.	Chris Ellis	CEO, Director
