ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001533849-21-000001	1		Including audited financial statements for 2019 & 2020, extending offering deadline, and increasing maximum offering amount.	Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 GILMAN PLACE WEST	UNIT C	SEATTLE	WA	98199	WWW.OSCILLAPOWER.COM	MICROVENTURE MARKETPLACE INC.		0001478147	008-68458	000152513
0001670254-21-000163	0		Increased early bird bonus to first $250K of investors	BLISS BEVERAGES LLC	Limited Liability Company		FL	2019-06-01	101 Crandon Blvd	Suite 469	Key Biscayne	FL	33149	http://www.drinkrejoy.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001665160-21-000171	1		Issuer updated their indebtedness section and extended its campaign	KapitalWise, Inc.	Corporation		DE	2017-04-11	43 West 23rd Street		New York	NY	10010	https://www.kapitalwise.com/	StartEngine Capital, LLC		0001665160	007-00007	
0001669191-21-000161	0		issuer extended the offering date.	ACK Right Endeavors LLC	Limited Liability Company		CA	2017-07-01	24 1/2 Northstar Street		Marina Del Rey	CA	90292-6709	greenboxRobotics.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001665160-21-000169	1		Issuer is extending the length of their campaign.	microsurgeonbot,inc	Corporation		DE	2017-05-22	2355 WESTWOOD BLVD., SUITE 961	SUITE 961	LOS ANGELES	CA	90064	http://msb.ai	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000168	1		Issuer is extending the campaign for 30 days.	No-H2O USA Inc	Corporation		FL	2020-05-19	SUITE 200/300 501 EAST LAS OLAS BLVD	SUITE 200/300	FORT LAUDERDALE	FL	33301	www.noh2o.com	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000167	1		Issuer extended its campaign	IX Power Clean Water, Inc.	Corporation		DE	2014-09-17	420 CORPORATE CIRCLE, SUITE F		GOLDEN	CO	80401	www.ixwater.com	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000166	1		Issuer extended its campaign.	Sol Boards, Inc.	Corporation		OR	2013-03-06	61239 TETHEROW DR. #211	SUITE 100	BEND	OR	97702	https://www.golfboard.com/	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000165	1		Issuer extended their campaign.	Northeast Productions, Inc.	Corporation		OH	1989-11-24	7784 ARLINGTON AVE NW		MASSILLON	OH	44646	alive.org	StartEngine Capital, LLC		0001665160	007-00007	
0001669191-21-000159	0		the issuer extended the offering date.	C-REVEAL THERAPEUTICS LLC	Limited Liability Company		DE	2019-09-02	20 Corporate Park Drive	Unit 170/180	Pembroke	MA	02359	https://crev.bio/	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000162	0		Extending the campaign deadline.	My Divorce Party LLC	Limited Liability Company		CA	2020-08-04	31332 Monterey Street		Laguna Beach	CA	92651	http://desireestaples.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001669191-21-000155	0		issuer extended the offering date.	MUSTWATCH LLC	Limited Liability Company		DE	2017-11-16	1400 Commonwealth Avenue	Apt 18	Allston	MA	02134	watchpartyllc.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000161	0		Extending the campaign deadline.	Toffee, Inc.	Corporation		DE	2020-04-23	651 N Broad St	Suite 206	Middletown	DE	19709	https://www.toffee.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001669191-21-000153	0		issuer extended the offering date.	Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	www.neurotez.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001213900-21-009461	0			Assure Health Corp	Corporation		DE	2020-05-29	4500 North State Road 7, Suite 102		Lauderdale Lakes	FL	33319	www.myassurehealth.com	Equifund Crowd Funding Portal Inc.		0001705665	007-00115	288900
0001670254-21-000160	1		Adding lead investor.	Footy Dreams Group LLC	Limited Liability Company		OR	2017-02-17	1710 NE 92nd Ave		Portland	OR	97220	http://www.pdxfc.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001665160-21-000164	1		Issuer is extending the length of their campaign by 60 days.	Swabbies Tech, Inc.	Corporation		DE	2010-06-15	11150 NORTH WILLIAMS ST, #8-109	#8-109	DUNNELLON	FL	34432	https://www.thebeebo.com/pages/better-family-inc	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000163	1		Issuer is extending the length of their campaign by 60 days.	A7FL Inc	Corporation		FL	2014-05-28	9631 STONES RIVER PARK WAY		BOCA RATON	FL	33428	https://www.a7fl.com	StartEngine Capital, LLC		0001665160	007-00007	
0001838915-21-000001	0			Ready Set Jet, Inc.	Corporation		DE	2019-02-19	24355 CREEKSIDE ROAD	80156	SANTA CLARITA	CA	91355	https://www.readysetjetofficial.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001830878-21-000004	0		Correct and update the jurisdictions in which the issuer intends to offer the Securities	Craftspace, Inc.	Corporation		NC	2020-01-28	1608 QUEEN STREET		WILMINGTON	NC	28401	www.craftspaceinc.com	FOLLA CAPITAL, LLC		0001786669	008-70399	000305140
0001670254-21-000159	0		Updated use of funds	Gluten-Free Kingdom LLC	Limited Liability Company		OR	2018-09-14	8093 SW Oldham Dr		Beaverton	OR	97007	https://thecrackerking.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000158	0		Changing the campaign date.	Automated Coffee Shop, Inc	Corporation		DE	2018-11-13	230 N Charles St		Waukesha	WI	53186	https://www.octanemke.com/pitch	Wefunder Portal LLC		0001670254	007-00033	283503
0001835918-21-000001	0	Total raised, $200,500		Back Alley Brewing Co	Limited Liability Company		PA	2020-03-09	3223 LATONIA AVE		PITTSBURGH	PA	15216	http://www.backalleybrewingpa.com/	Honeycomb Portal LLC		0001705726	007-00119	289015
0001821177-21-000002	0	The Offering closed successfully on 02/13/2021, having received investment commitments of $359,942.00 although a final accounting has not taken place.		Plant An App, Inc.	Corporation		DE	2019-10-28	911 WASHINGTON AVE.	SUITE 501	SAINT LOUIS	MO	63101	https://www.plantanapp.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001823663-21-000001	0	The Offering closed successfully on February 16, 2021, having received investment commitments of $131,798, although a final accounting has not taken place.		OTIS Dental, Inc.	Corporation		DE	2017-03-20	250 IRVING STREET	UNIT 1	SAN FRANCISCO	CA	94122	https://www.hellootis.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001836520-21-000001	0			Benson Watch Company, LLC	Limited Liability Company		MD	2015-01-14	10202 DEEP CREEK CT		CLINTON	MD	20735	https://bensonwatch.com/	OpenDeal Portal LLC		0001751525	007-00167	283874
0001670254-21-000156	0			Dine Direct LLC	Limited Liability Company		NV	2020-08-05	200 S. Virginia St., 8th Floor	8th Floor	Reno	NV	89501	https://more.dine.direct	Wefunder Portal LLC		0001670254	007-00033	283503
0001842021-21-000001	0			Predictiv Care, Inc.	Corporation		DE	2020-07-29	2483 OLD MIDDLEFIELD WAY	SUITE C	MOUNTAIN VIEW	CA	94043	www.predictivcare.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001665160-21-000162	1		Issuer is extending the campaign.	One Roq Spirits, LLC	Limited Liability Company		NY	2012-03-12	430 VIRGINIA STREET, STE 401		BUFFALO	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC		0001665160	007-00007	
0001670254-21-000154	0			Persistence Data Mining, Inc.	Corporation		NV	2012-02-23	9404 Genesee Ave., Ste. 340		La Jolla	CA	92037	http://www.persistencedatamining.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001644600-21-000004	0			Minfo Americas Benefits Corp	Corporation		DE	2018-07-16	1178 BROADWAY	#1474 3RD FLOOR	NEW YORK	NY	10001	www.minfo.com	DALMORE GROUP LLC		0001332099	008-67002	000136352
0001670254-21-000152	0			The Teacher Marketplace, LLC	Limited Liability Company		DE	2020-08-14	26 Bulkley Avenue North		Westport	CT	06880	http://theteachermarketplace.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000151	1		Adding audited financial statements for 2019 and 2020, and increasing the campaign maximum.	ASTRALABS INC.	Corporation		DE	2016-06-15	211 E 7th St	2nd Floor	Austin	TX	78701	https://astralabs.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000149	0			Intellisea, LLC	Limited Liability Company		TX	2016-06-24	221 Gilpin Lane		Mckinney	TX	75071	https://www.intellisea.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000147	0			WayOut Kids Inc	Corporation		WA	2019-12-16	18412 26th Ave E		Tacoma	WA	98445	http://www.wayoutkids.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000146	0		Extending campaign deadline.	PointerTop, Inc.	Corporation		DE	2015-11-16	222 S Mill Ave	Ste 800	Tempe	AZ	85281	https://www.pointertop.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000144	0			Viveka Inc	Corporation		DE	2019-09-20	64A Surfside Ave		Surfside	CA	90743	http://www.viveka.world	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000143	0		Extending the campaign deadline.	Unwrinkly Inc	Corporation		DE	2019-01-03	150 Union Ave	Apt 2i	Brooklyn	NY	11206	https://pristeem.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000142	0		Updated financial statements risk	GEOTOLL, INC.	Other	S Corporation	FL	2012-01-05	8963 STIRLING ROAD	SUITE 8	COOPER CITY	FL	33328	https://geotoll.com/	Wefunder Portal LLC		0001670254	007-00033	283503
0001746059-21-000079	0			Teton Bagel, LLC	Limited Liability Company		ID	2021-02-01	3849 E MENAN LORENZO HWY		RIGBY	ID	83440	http://www.tetonbagel.com	MainVest, Inc.		0001746059	007-00162	
0001670254-21-000141	0			CorneaCare, Inc	Corporation		DE	2020-04-08	400 Walnut Street, Apt 6F		Philadelphia	PA	19106	http://cornea.care	Wefunder Portal LLC		0001670254	007-00033	283503
0001817343-21-000002	0			Desert Cannalytix LLC	Corporation		NV	2019-02-17	4596 EUREKA ST		LAS VEGAS	NV	89103	desertcannalytix.com	truCrowd, Inc		0001667145	007-00015	283063
0001665160-21-000161	0			SkillSoniq, Inc.	Corporation		DE	2016-10-28	20 River Court, Suite 2004		Jersey City	NJ	07310	https://skillsoniq.com/	StartEngine Capital, LLC		0001665160	007-00007	
0001834402-21-000004	0		Extending Offering Period by 91 days	AphriHelios Global LLC	Limited Liability Company		WY	2020-07-06	6701 DEMOCRACY BLVD SUITE 300		BETHESDA	MD	20817	aphrihelios.com	truCrowd, Inc		0001667145	007-00015	283063
0001746059-21-000078	0	At the close of the offering, the issuer closed on $75,000. The funds are currently being processed. The actual amount may be lower.		Gentile Brewing Company, LLC	Limited Liability Company		MA	2015-03-04	59 PARK ST UNIT 1		BEVERLY	MA	01915	https://gentilebrewing.com/about/	MainVest, Inc.		0001746059	007-00162	
0001746059-21-000077	0			Sporty Dog Creations, LLC	Limited Liability Company		MD	2019-11-07	333 N CHARLES ST, BALTIMORE MD 21201, 1S		BALTIMORE	MD	21201	https://www.sportydogcreations.com/	MainVest, Inc.		0001746059	007-00162	
0001669191-21-000150	0		the issuer extended the offering date.	GenesisAI Corporation	Corporation		DE	2018-07-03	1010 Massachusetts Ave		CAMBRIDGE	MA	02138	https://www.genesisai.io/	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000135	0		Extending campaign deadline.	Kidd & Truvillion-Kemp Inc	Corporation		CA	2020-02-21	2001 Addison ST.  Suite 300		Berkeley	CA	94704	http://coconoirwineshop.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000137	0		Extending the campaign deadline.	Scrap Film LLC	Limited Liability Company		CA	2020-08-16	655 N. Lucerne Blvd #12		Los Angeles	CA	90004	http://scrapthefilm.com/	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000136	0		Extending campaign deadline.	One Biosciences, Inc.	Corporation		TX	2019-03-31	13901 Midway Road	#102-321	Dallas	TX	75244	https://onebiosciences.com/	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000138	0		Updated web address.	Swingman Thoroughbred Corp.	Corporation		DE	2020-09-15	411 East 57th St	Suite 1-A	New York	NY	10022	https://sportblx.com/swingman	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000139	0		Extending the campaign deadline.	HEREYOUGO TECHNOLOGIES INC.	Corporation		DE	2018-09-11	44 E. 3RD		SAN MATEO	CA	94401	http://hereyougo.io	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000140	0		Extending the campaign deadline.	HEREYOUGO TECHNOLOGIES INC.	Corporation		DE	2018-09-11	44 E. 3RD		SAN MATEO	CA	94401	http://hereyougo.io	Wefunder Portal LLC		0001670254	007-00033	283503
0001816346-21-000001	0	Offering did not meet minimum; investments being returned to investors.		KarSavior Inc	Corporation		DE	2017-04-28	4409 ENCLAVE COVE		AUSTIN	TX	78731	www.thecarsavior.com	MicroVenture Marketplace, Inc.		0001478147	008-68458	152513
0001669191-21-000148	0		issuer made changes to the maximum offering amount and the use of proceeds section.	BNNano, Inc.	Corporation		NC	2016-12-22	2119 West Webb Ave		Burlington	NC	27519	www.bnnano.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001665160-21-000158	1		Issuer extended its campaign.	La Fayette Franchise, Inc.	Corporation		DE	2020-05-26	211 LINCOLN ROAD		MIAMI BEACH	FL	33139	https://lesmoulinslafayette.com/en/	StartEngine Capital, LLC		0001665160	007-00007	
0001670254-21-000134	0		Campaign Extension.	BROWNRIGG HARD CIDER, LLC	Limited Liability Company		WA	2014-10-30	426 S Massachusetts St Ste B		Seattle	WA	98134	http://www.brownrigghardcider.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001833112-21-000002	1		Amendment filed to include a webinar transcript.	MicroSalt Inc.	Corporation		FL	2020-09-10	515 N Flager Drive, Suite P-300		West Palm Beach	FL	33401	https://www.microsaltinc.com/	MicroVenture Marketplace Inc.		0001478147	008-68458	152513
0001670254-21-000131	0			Harlan County Beer Company, LLC	Limited Liability Company		KY	2020-09-15	120 E. Central Street		Harlan	KY	40831	http://www.harlancountybeer.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001821518-21-000001	1		This amendment is filed to extend the offering deadline, include 2020 year-end financial statements, and to update the number of shares of common stock authorized by the issuer.	C P Rocketry INC	Corporation		NJ	2019-08-20	1400 Adams St		Hoboken	NJ	07030	https://hudsonspace.systems/	MicroVenture Marketplace Inc.		0001478147	008-68458	152513
0001789130-21-000003	0		Extending the deadline to reach the Target Offering Amount	Audink Inc.	Corporation		DE	2016-08-08	925B PEACHTREE ST NE	STE 2017	ATLANTA	GA	30309-3918	https://www.audios.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001789130-21-000002	0			Audink Inc.															
0001665160-21-000156	0	The amount of securities sold at the close of the offering of $60,734.12 in Convertible Promissory Notes.		MojiLala, Inc.	Corporation		DE	2016-08-23	10548 RAMPART AVE.	STE 5021	CUPERTINO	CA	95014	https://leoapp.com/	StartEngine Capital, LLC		0001665160	007-00007	
0001670254-21-000130	0			Launch Inc.	Corporation		NV	2020-04-30	187 E Warm Springs Rd	Suite B193	Las Vegas	NV	89119	https://www.launchglobal.co	Wefunder Portal LLC		0001670254	007-00033	283503
0001746059-21-000076	1		Issuer is raising the maximum offering amount to $30,000. Issuer is adjusting use of funds and revenue share percentage to correspond with new maximum.	DEBELLATION BREWING CO.	Limited Liability Company		GA	2019-04-28	822 LONGWOOD DR		RICHMOND HILL	GA	31324	https://www.debellationbrewing.com/	MainVest, Inc.		0001746059	007-00162	
0001789130-21-000001	0			Audink Inc.	Corporation		DE	2016-08-08	925B PEACHTREE ST NE	STE 2017	ATLANTA	GA	30309-3918	https://www.audios.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001746059-21-000075	0			TIEF, LLC															
0001746059-21-000074	0			Island Scoops, LLC															
0001669191-21-000146	0		the issuer extended the offering date.	Jinglz, Inc.	Corporation		FL	2017-03-09	10802 LAKE WYNDS CT		BOYNTON BEACH	FL	33437	https://jinglzinc.com/	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000129	0			Launch Inc.															
0001835638-21-000001	0			Kokus Inc.	Corporation		DE	2017-05-01	606 VENEZIA AVE	B	VENICE	CA	90291	https://sunscoop.com/	OpenDeal Portal LLC		0001751525	007-00167	283874
0001670254-21-000127	0			StackSource, Inc.	Corporation		DE	2015-12-07	1 Washington Place	7th floor	Newark	NJ	07102	http://www.StackSource.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001746059-21-000073	1		Issuer is extending the deadline to invest.	JK WILLIAMS DISTILLING, LLC	Limited Liability Company		IL	2012-07-16	8635 N INDUSTRIAL ROAD		PEORIA	IL	61615	https://www.jkwilliamsdistilling.com/	MainVest, Inc.		0001746059	007-00162	
0001779469-21-000001	0	Update filing for termination of offering.  No investments were sold in this offering.		Shift, LLC	Limited Liability Company		CA	2018-10-18	3101 N. FILBERT AVE.		FRESNO	CA	93727	https://studios.vidangel.com/theshift-2	VAS Portal, LLC		0001749383	007-00165	298941
0001670254-21-000125	0			Bamboo Ecologic Corp	Corporation		NV	2013-01-09	9030 58th Drive East #102		Lakewood Ranch	FL	34202	http://rizomeco.com/	Wefunder Portal LLC		0001670254	007-00033	283503
0001669191-21-000143	0			Artificial Intelligence Economic Development Corporation	Corporation		DE	2017-05-01	6242 Warner Avenue	Suite 7-F	Huntington Beach	CA	92647	www.Aiedc.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001669191-21-000141	0		issuer extended the offering date.	Phoenix PharmaLabs Inc	Corporation		UT	2002-01-23	999 West 1500 South	Building 600	Woods Cross	UT	84087	www.phoenixpharmalabs.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001669191-21-000137	0			BNNano, Inc.	Corporation		NC	2016-12-22	2119 West Webb Ave		Burlington	NC	27519	www.bnnano.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001665160-21-000155	1		Issuer extended their campaign.	R3 Printing, Inc.	Corporation		DE	2018-03-12	145 SOUTH FAIRFAX AVENUE, SUITE 200	SUITE 200	LOS ANGELES	CA	90036	r3printing.com	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000154	0			In Force Technology, Inc.	Corporation		MA	2017-11-27	230 Broadway, Suite 201		Lynnfield	MA	01940	www.inforcetechnology.com	StartEngine Capital, LLC		0001665160	007-00007	
0001833081-21-000001	0			Compostable Inc.	Corporation		CA	2020-04-27	313 GRAND BLVD	#226	VENICE	CA	90291	www.compostablela.com					
0001669191-21-000131	0		the issuer extended the offering date.	Hubsai, Inc.	Corporation		DE	2017-07-11	2603 Camino Ramon	407	San Ramon	CA	94583	www.hubsai.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001780439-21-000007	1		Crypto Asset Rating has extended their offering. The new offering deadline is April 20, 2021.	Crypto Asset Rating Inc.	Corporation		DE	2018-03-06	103 MUNDY AVE	SUITE 671	EDISON	NJ	08820	https://www.cryptoassetrating.com/	Fundopolis Portal LLC		0001729158	007-00143	292835
0001669191-21-000129	0		the issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001669191-21-000127	0		the issuer replaced their twitter link with a youtube link on the offering page.	Foot Glove Performance Footwear Inc.	Corporation		FL	2014-04-08	8317 Front Beach Rd.	Suite 36	Panama City Beach	FL	32407	www.footglovepf.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001669191-21-000125	0		issuer made minor updates to the introduction, problem, solution, business model sections on the offering page.	Laegacy Inc.	Corporation		IN	2020-03-04	711 Meridian St.		West Lafayette	IN	47906	aeoncharge.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000124	0		Lowered early bird price from $0.80 per share to $0.71 per share	AllerPops Corp	Corporation		NM	2016-04-06	1650 Trinity Dr.	Ste 103	Los Alamos	NM	87544	https://allerpops.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001665160-21-000152	0		Minor update with error in max funding goal	Flash Scientific Technology Inc.	Corporation		DE	2020-08-14	335 Anna Ave		Palmetto	GA	30268	https://www.flash.technology	StartEngine Capital, LLC		0001665160	007-00007	
0001833050-21-000002	0			DSC Hospitality LLC															
0001665160-21-000149	0			Vegan Fine Brands, Inc.															
0001477932-21-000691	1		Change of Deadline to reach the target offering amount	Kiddie, Inc.	Corporation		FL	2020-08-06	3525 GRIFFIN ROAD		FT. LAUDERDALE	FL	33312	www.kiddierx.com	Fundme.com, Inc.		0001683485	007-00078	2344863
0001835335-21-000001	0			ITM, Inc.	Corporation		DE	2019-06-07	1120 6TH AVENUE	4TH FLOOR	NEW YORK	NY	10036	https://www.meetitm.com	OpenDeal Portal LLC		0001751525	007-00167	283874
0001670254-21-000120	0			PROTXX Inc	Corporation		DE	2016-10-14	659 Oak Grove Ave	Suite 202	Menlo Park	CA	94025	http://protxx.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000118	0			PredictSys Inc.	Corporation		DE	2019-02-01	1640 School St, #5		Moraga	CA	94556	http://www.predictsysinc.ai	Wefunder Portal LLC		0001670254	007-00033	283503
0001670254-21-000122	0		Extending offering.	AUTONOMOUS MOTOR SPORT LEAGUE INC	Corporation		DE	2020-07-17	1790 12th Street		Oakland	CA	94607	http://apracing.io	Wefunder Portal LLC		0001670254	007-00033	283503
0001665160-21-000148	1		Added financial statements, includes updated info related to line of credit. The issuer also corrected their total number of outstanding shares of Class A Common Stock (20,297,192 to 19,852,550) and Series Seed Preferred Stock (1,892,219 to 1,778,568).	Kationx Corp.	Corporation		DE	2019-05-28	442 Fourth Ave		Indialantic	FL	32903	kationx.com	StartEngine Capital, LLC		0001665160	007-00007	
0001809554-21-000001	0			Citizens Holdings LLC	Limited Liability Company		NY	2019-12-24	521 EAST 12TH STREET		NEW YORK	NY	10009	https://citizens.coffee/	OpenDeal Portal LLC		0001751525	007-00167	283874
0001823421-21-000001	0		Adding a webinar transcript to the offering documents.	Remedy Processors LLC	Limited Liability Company		CA	2018-12-10	7919 Silverton Ave #402	7919 Silverton Ave #402	San Diego	CA	92126	www.remedyprocessors.com	MicroVenture Marketplace Inc.		0001478147	008-68458	152513
0001665160-21-000145	1		Issuer is extending the length of their campaign by 60 days. Campaign will end April 13th, 2021.	XTI Aircraft Co	Corporation		DE	2009-09-29	2209 GREEN OAKS LANE	55 MADISON STREET, SUITE 600	GREENWOOD VILLAGE	CO	80121	http://www.xtiaircraft.com/home/	StartEngine Capital, LLC		0001665160	007-00007	
0001665160-21-000143	0			Earthwise Sorbents, Inc.	Corporation		DE	2017-08-28	305 Airport Road, Suite 6		Oceanside	CA	92058	https://earthwisesorbents.com/	StartEngine Capital, LLC		0001665160	007-00007	
0001832281-21-000001	0		Adding a webinar transcript to the offering documents.	PLLAY Labs Incorporated	Corporation		DE	2018-02-14	830 Welsh Road #148		Huntingdon Valley	PA	19006	www.pllay.me	MicroVenture Marketplace Inc.		0001478147	008-68458	152513
0001816536-21-000001	0	$255,791.00 in investments.		IPD Products, Inc.	Corporation		TX	2020-02-28	3609 CROPSEY CT		MIDLOTHIAN	TX	76065	Ipd-Products.com	MicroVenture Marketplace Inc.		0001478147	008-68458	152513
0001670254-21-000117	1		Added lead investor and extended campaign deadline	Caribbean Smooth, LLC	Limited Liability Company		GA	2014-03-24	2770 Lenox Road		Atlanta	GA	30324	http://ou-oui.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001791558-21-000001	0			EME Squared LLC	Limited Liability Company		PA	2019-10-02	2026 WESTMONT AVE		PITTSBURGH	PA	15210	https://www.thecityfreshpasta.com/					
0001670254-21-000116	1		Added lead investor	BLISS BEVERAGES LLC	Limited Liability Company		FL	2019-06-01	101 Crandon Blvd	Suite 469	Key Biscayne	FL	33149	http://www.drinkrejoy.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001669191-21-000118	0			Foot Glove Performance Footwear Inc.	Corporation		FL	2014-04-08	8317 Front Beach Rd.	Suite 36	Panama City Beach	FL	32407	www.footglovepf.com	NetCapital Funding Portal Inc.		0001669191	007-00035	283596
0001670254-21-000115	1		Adding lead investor.	PopCultivator Comics, Inc.	Corporation		DE	2020-03-13	3527 W McLean Ave		Chicago	IL	60647	http://www.devilsdue.net	Wefunder Portal LLC		0001670254	007-00033	283503
0001829147-21-000001	0			Arena Technology LLC	Limited Liability Company		FL	2019-04-26	222 Yamato Road suite 106-198		BOCA RATON	FL	33341	http://footcoin.ch	Fundme.com		0001683485	007-00078	001683485
0001670254-21-000113	0			LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com	Wefunder Portal LLC		0001670254	007-00033	283503
0001826436-21-000002	1		The issuer has extended the offering deadline to April 30, 2021.	Manta Biofuel, Inc.	Corporation		DE	2018-06-18	11438 CRONRIDGE DRIVE	SUITE E	OWINGS MILLS	MD	21117	https://mantabiofuel.com/	OpenDeal Portal LLC		0001751525	007-00167	283874
0001670254-21-000111	0			EVRMORE CO.	Corporation		DE	2019-11-06	1 West Street	2431	New York	NY	10004	https://www.evrmore.io	Wefunder Portal LLC		0001670254	007-00033	283503
0001844448-21-000008	0			HealthTech Solutions Inc	Corporation		KY	2016-02-17	348 E MAIN STREET		LEXINGTON	KY	40507	https://www.getomnilife.com/	Wunderfund, Inc.		0001707360	007-00116	288924
0001670254-21-000114	0		Updated financial information.	FLORASCENTIALS, INC.	Corporation		DE	2018-03-06	20 S. Sarah St.		St. Louis	MO	63108	http://www.florascentials.com/	Wefunder Portal LLC		0001670254	007-00033	283503
0001833698-21-000001	0			Techtracker Inc/DE															
0001843648-21-000001	0			Beacons AI, Inc.	Corporation		DE	2019-01-08	625 8TH STREET	UNIT 406	SAN FRANCISCO	CA	94103	https://beacons.ai	OpenDeal Portal LLC		0001751525	007-00167	283874
0001826436-21-000001	1		The issuer has extended the offering deadline to March 14, 2021.	Manta Biofuel, Inc.	Corporation		DE	2018-06-18	11438 CRONRIDGE DRIVE	SUITE E	OWINGS MILLS	MD	21117	https://mantabiofuel.com/	OpenDeal Portal LLC		0001751525	007-00167	283874
0001812192-21-000001	0			BuildStream Technologies Inc.	Corporation		DE	2019-07-03	29 NORMAN AVENUE		BROOKLYN	NY	11222	www.buildstream.co	OpenDeal Portal LLC		0001751525	007-00167	283874
0001830917-21-000002	0		Extending offering deadline	HighRes Labs, Inc.	Corporation		DE	2020-05-06	18517 FELIZ DR,		EDMOND	OK	73012	highreslabs.com	truCrowd, Inc		0001667145	007-00015	283063
0001746059-21-000072	0			Brass Knuckle Brewing Company, LLC	Limited Liability Company		FL	2020-10-12	649 MUNICH ST		PALM BAY	FL	32907	http://www.brassknucklebrewing.com/	MainVest, Inc.		0001746059	007-00162	
0001665160-21-000141	1		Issuer is extending the campaign 60 days.	Fluz App Inc	Corporation		DE	2018-01-23	16 WEST 45TH STREET, 7TH FLOOR	7TH FLOOR	NEW YORK	NY	10036	https://fluz.app	StartEngine Capital, LLC		0001665160	007-00007	
