ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-21-000146	1	PointerTop, Inc.	Jason Junge	CEO
0001670254-21-000144	1	Viveka Inc	Katja Kempe	CEO & Founder
0001670254-21-000143	1	Unwrinkly Inc	Naren Inukoti	Founder & CEO
0001670254-21-000142	1	GEOTOLL, INC.	Richard Carrier	CEO
0001746059-21-000079	1	Teton Bagel, LLC	Ryan Bestor	Owner and Founder
0001670254-21-000141	1	CorneaCare, Inc	Ranjodh Singh	CEO
0001817343-21-000002	1	Desert Cannalytix LLC	Malorie La Fuente by Sean Fuellhart POA	CEO
0001665160-21-000161	1	SkillSoniq, Inc.	Abhinav Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001834402-21-000004	1	AphriHelios Global LLC	Darin Hickman	CEO
0001746059-21-000078	1	Gentile Brewing Company, LLC	Paul Gentile	Owner and CoFounder
0001746059-21-000077	1	Sporty Dog Creations, LLC	La Shauna Jones	Owner and Founder
0001669191-21-000150	1	GenesisAI Corporation	Archil Cheishvili	Principal Executive Officer
0001670254-21-000136	1	One Biosciences, Inc.	Ty Burgess	Founder & CEO
0001670254-21-000138	1	Swingman Thoroughbred Corp.	George Hall	President and CEO
0001670254-21-000135	1	Kidd & Truvillion-Kemp Inc	Alicia Kidd	Co-Founder
0001670254-21-000137	1	Scrap Film LLC	Vivian Kerr	Director / Writer
0001670254-21-000140	1	HEREYOUGO TECHNOLOGIES INC.	Konstantin Maslennikov	CEO
0001670254-21-000139	1	HEREYOUGO TECHNOLOGIES INC.	Konstantin Maslennikov	CEO
0001816346-21-000001	1	KarSavior Inc	/s/ Christiaan Best	CEO, CFO, Secretary
0001669191-21-000148	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
0001665160-21-000158	1	La Fayette Franchise, Inc.	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000134	1	BROWNRIGG HARD CIDER, LLC	Christopher Scott Brownrigg	Owner, Cidermaker
0001833112-21-000002	1	MicroSalt Inc.	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO
0001670254-21-000131	1	Harlan County Beer Company, LLC	Geoff Marietta	Founder
0001821518-21-000001	1	C P Rocketry INC	Nathan Tahbaz	CEO
0001789130-21-000003	1	Audink Inc.	Erik Young	CEO, President
0001789130-21-000002	1	Audink Inc.	Erik Young	CEO, President
0001665160-21-000156	1	MojiLala, Inc.	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000130	1	Launch Inc.	Brian Stollery	Co-Founder & CEO
0001746059-21-000076	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001789130-21-000001	1	Audink Inc.	Erik Young	Chief Executive Officer, President
0001746059-21-000075	1	TIEF, LLC	Franklin Tiefenauer	Owner and Founder
0001746059-21-000074	1	Island Scoops, LLC	Walter Loos	Owner and CoFounder
0001669191-21-000146	1	Jinglz, Inc.	David Markowski	Principal Executive Officer
0001670254-21-000129	1	Launch Inc.	Brian Stollery	Co-Founder & CEO
0001835638-21-000001	1	Kokus Inc.	Carli Blum	CEO
0001670254-21-000127	1	StackSource, Inc.	Tim Milazzo	Co-founder & CEO
0001746059-21-000073	1	JK WILLIAMS DISTILLING, LLC	Andrew Faris	President
0001779469-21-000001	1	Shift, LLC	Brock Heasley	CEO
0001670254-21-000125	1	Bamboo Ecologic Corp	Troy Carter	Chief Strategy Officer
0001669191-21-000143	1	Artificial Intelligence Economic Development Corporation	Leonard S.   Johnson Ph.D. student	Principal Executive Officer
0001669191-21-000141	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001669191-21-000137	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
0001665160-21-000155	1	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001665160-21-000154	1	In Force Technology, Inc.	BRANDON D. FLANAGAN	President, Chief Executive Officer,  Principal Executive Officer and Director
0001833081-21-000001	1	Compostable Inc.	Monique Figueiredo	CEO
0001669191-21-000131	1	Hubsai, Inc.	Mike Ghodoosian	Principal Executive Officer
0001780439-21-000007	1	Crypto Asset Rating Inc.	Pramod Attarde	Co-Founder & CEO
0001669191-21-000129	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-21-000127	1	Foot Glove Performance Footwear Inc.	Uganda Williams	Principal Executive Officer
0001669191-21-000125	1	Laegacy Inc.	Dwi Sutandar	Principal Executive Officer
0001670254-21-000124	1	AllerPops Corp	Cliff Han	Founder and CEO
0001665160-21-000152	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001833050-21-000002	1	DSC Hospitality LLC	Richard Stanza	Member
0001665160-21-000149	1	Vegan Fine Brands, Inc.	Steven Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001477932-21-000691	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001835335-21-000001	1	ITM, Inc.	Steven Renbaum	CEO, Director
0001670254-21-000120	1	PROTXX Inc	John Ralston	CEO and Founder
0001670254-21-000118	1	PredictSys Inc.	Abhinav Chandra	CEO
0001670254-21-000122	1	AUTONOMOUS MOTOR SPORT LEAGUE INC	Akin Shoyoye	Co-Founder & CEO @ AP Racing
0001665160-21-000148	1	Kationx Corp.	William J. Cox	CEO and Chairman and Corporate Secretary, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001809554-21-000001	1	Citizens Holdings LLC	Justin Giuffrida	Co-Founder, Co-Manager
0001823421-21-000001	1	Remedy Processors LLC	Jason Burstein	CEO
0001665160-21-000145	1	XTI Aircraft Co	Robert LaBelle	CEO, Principal Executive Officer and Director
0001665160-21-000143	1	Earthwise Sorbents, Inc.	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer
0001832281-21-000001	1	PLLAY Labs Incorporated	Shawn Gunn	CEO
0001816536-21-000001	1	IPD Products, Inc.	/s/ Howard Nelson	President & CEO
0001670254-21-000117	1	Caribbean Smooth, LLC	Nigel Walwyn	Founder/CEO
0001791558-21-000001	1	EME Squared LLC	Eric Earnest	Owner
0001670254-21-000116	1	BLISS BEVERAGES LLC	Martin Moresco	Co-Founder & Chief Executive Officer
0001669191-21-000118	1	Foot Glove Performance Footwear Inc.	Uganda Williams	Principal Executive Officer
0001670254-21-000115	1	PopCultivator Comics, Inc.	Josh Blaylock	Chief Creative & Executive Officer
0001829147-21-000001	1	Arena Technology LLC	Jose Percival Palesel	CEO
0001844448-21-000008	1	HealthTech Solutions Inc	Dalton Shaull	CEO
0001843648-21-000001	1	Beacons AI, Inc.	Neal Jean	CEO & Director
0001670254-21-000111	1	EVRMORE CO.	Ivy Mahscio	Founder + CEO
0001833698-21-000001	1	Techtracker Inc/DE	Jesper Qvist	CEO
0001670254-21-000113	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001826436-21-000002	1	Manta Biofuel, Inc.	Ryan Powell	CEO
0001670254-21-000114	1	FLORASCENTIALS, INC.	Randy Weiss	CEO, President & Chief Scientific Officer
0001826436-21-000001	1	Manta Biofuel, Inc.	Ryan Powell	CEO
0001812192-21-000001	1	BuildStream Technologies Inc.	/s/ Terence Clarke	CEO & Director
0001830917-21-000002	1	HighRes Labs, Inc.	Qiliang Wang by Sean Fuellhart POA	CEO
0001746059-21-000072	1	Brass Knuckle Brewing Company, LLC	Kyle Lenke	Owner and Founder
0001665160-21-000141	1	Fluz App Inc	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000140	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000071	1	Mushin Bar, LLC	Babatunde Afolabi	Owner and CoFounder
0001746059-21-000070	1	Charlie Foxtrot Brewing, LLC	Nicolas York	Co-Owner
0001823032-21-000002	1	Lit IO Inc.	Michael Nylif	CEO
0001746059-21-000069	1	SPORKconcepts LLC	Jeffrey Olsen	Owner
0001670254-21-000110	1	Ad Fontes Media, Inc.	Vanessa Otero	Founder and CEO
0001670254-21-000109	1	Worth Network Inc	Patrick Kim	Founder at Worth Network Inc
0001670254-21-000108	1	OsNovum	Gregory Steiner	CEO SteinerBio and OsNovum
0001670254-21-000107	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001640334-21-000279	1	TROPICAL RACING INC	/s/ Troy Levy	President and Chief Executive Officer
0001830852-21-000001	1	Respect The Writer 2 LLC	Curtis McKinnon	Director
0001839110-21-000001	1	Smart Home Sentry, Inc.	Uday Kiran Chaka	CEO, Director
0001670254-21-000103	1	Grazr Inc	Thomas Cunningham	Chief Executive Officer
0001670254-21-000105	1	Mobileteer Inc.	David McDonald	Co-Founder
0001737679-21-000001	1	DIGIBUILD SOFTWARE, INC.	Robert Salvador	Chief Executive Officer
0001746059-21-000068	1	Fork & Fire's Neighborhood Wings, LLC	Joshua Bishop	Owner and CoFounder
0001670254-21-000102	1	AlwaysNear - Villages, Inc.	Tyce Fitzmorris	Founder, CEO, Chairman of the Board
0001670254-21-000101	1	Blue Gold Works Inc.	Lynn Langford	Founder/CEO
0001746059-21-000067	1	Mushin Bar, LLC	Babatunde Afolabi	Owner and CoFounder
0001640334-21-000274	1	TROPICAL RACING INC	/s/ Troy Levy	President and Chief Executive Officer
0001844167-21-000002	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001828889-21-000001	1	precursor SPC	Clive G. Cook	Co-Founder & Chief Executive Officer
0001836185-21-000001	1	Green Clouds LLC.	Keithian Sammons	Manager
0001827389-21-000001	1	NODE40 Inc.	Perry Woodin	CEO
0001669191-21-000115	1	Dashible, Inc.	Marvin Johnson	Principal Executive Officer
0001780439-21-000006	1	Upstryve Inc.	Noah Isidore Davis	CEO
0001670254-21-000100	1	Fan Owned Club, Inc.	Steve Paris	Cofounder
0001822801-21-000001	1	KhemoSafe Inc.	Louis M. Soto by Sean Fuellhart POA	CEO
0001821177-21-000001	1	Plant An App, Inc.	/s/ Bogdan Litescu	CEO
0001746059-21-000066	1	Fresh Start Market, Inc.	Bonnie Corso	President
0001746059-21-000065	1	Charlie Foxtrot Brewing, LLC	Nicolas J York	Owner and CoFounder
0001746059-21-000064	1	Great Road Equity Partners, Inc	Dan Millen	Owner and CoFounder
0001104659-21-012009	1	Gab AI Inc	/s/ Andrew Torba	Chief Executive Officer
0001670254-21-000097	1	Crowd Diligence Inc.	JB Joseph	President & Co-Founder
0001670254-21-000095	1	Worth Network Inc	Patrick Kim	Founder at Worth Network Inc
0001746059-21-000063	1	Moxi On The Rocks LLC	Tomas Nenortas	Co-Founder
0001665160-21-000138	1	Taste Labs, Inc.	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001799941-21-000001	1	Procertas LLC	Joseph Colucci	Manager
0001826663-21-000002	1	FERMYON INC	Sriram Subramanian	President and CEO
0001665160-21-000136	1	OFFIX USA LLC	Lior David	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000094	1	The Block Distilling Company, LLC	Michelle Weaver	founder & organizer (The Bookie)
0001830909-21-000001	1	6d bytes inc.	Vipin Jain	Co-Founder & CEO
0001805056-21-000001	1	NanoVMs, Inc.	Ian Eyberg	CEO & Director
0001670254-21-000092	1	AKT Pictures LLC	Akemi Tosto	Executive Producer/Writer/Director
0001808907-21-000001	1	Drink Monday Inc.	Christopher Boyd	CEO
0001782819-21-000001	1	Little Dreams LLC	Marie Miller	CEO
0001826440-21-000001	1	UV One Hygienics Inc.	Dora Suppes by Sean Fuellhart POA	CEO
0001746059-21-000062	1	Perlage Sparkling Wine Club, Inc.	Matthew Demma	Owner and Founder
0001799343-21-000002	1	Go Buddha LLC	Joshua Ingraham	Owner
0001669191-21-000113	1	AllTheBelts LLC	Timothy Childs	Principal Executive Officer
0001746059-21-000061	1	Hood Relics LLC	Amy Collado	Owner and Founder
0001669191-21-000111	1	OmniValley, Inc.	James Buchanan	Principal Executive Officer
0001669191-21-000109	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001670254-21-000091	1	Oxford Hounds Inc.	James Tulin	CEO
0001826663-21-000001	1	FERMYON INC	Sriram Subramanian	President and CEO
0001790424-21-000001	1	GreenZone Pharms	Daniel Marlow by Sean Fuellhart POA	CEO
0001670254-21-000089	1	DOJO PLUS INC	Juno Jo	CEO & Founder
0001830365-21-000001	1	VerseBooks Inc.	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairman
0001670254-21-000087	1	The Studio Creative Group, LLC	Joseph Maxwell	Founder & CEO
0001782494-21-000001	1	Ratio Holdings, LLC	Mark Hellweg	CEO & Director
0001746059-21-000060	1	7th Street Slider Bar, LLC	Zachary Meldrum	Owner and Founder
0001833112-21-000001	1	MicroSalt Inc.	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO
0001830829-21-000001	1	FourQ Technologies Inc.	Elizabeth Cooper	Co-Founder, Co-CEO, COB
0001669191-21-000107	1	RedOak Instruments, LLC	Richard Behlmann	Principal Executive Officer
0001665160-21-000134	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001839828-21-000001	1	Backstage Capital, LLC	Arlan Hamilton	Manager
0001834651-21-000001	1	Black Cat Market LLC	Olivia Ciotoli	Co-Owner
0001669191-21-000105	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001778787-21-000002	1	Hidrent Inc.	David Heimbuch	CEO, Director
0001778787-21-000001	1	Flexable LLC	Priya Amin	CEO and Manager
0001669191-21-000103	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001804624-21-000001	1	MONKEY WRENCH BREWING COMPANY, LLC	David Wayne Baxter	CEO
0001670254-21-000083	1	Splitsy, LLC	Brad Starnes	President & Co-Founder
0001746059-21-000059	1	Coolship.IO, LLC	Benjamin Holmes	Owner and Founder
0001670254-21-000085	1	Bodha Inc	Karl  Cadet	Co-Founder/CEO
0001670254-21-000082	1	The Block Distilling Company, LLC	Michelle Weaver	founder & organizer (The Bookie)
0001670254-21-000080	1	Haint Blue Brewing Company LLC	Keith Sherrill	Founder
0001665160-21-000133	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001842998-21-000001	1	Triangle Foundry LLC	Karyna Kerin	CEO
0001746059-21-000058	1	Forrest Hill Brewing Co LLC	Craig Penno	Managing Partner
0001746059-21-000057	1	American Brewers Inc.	Thomas McGuire	COO
0001670254-21-000079	1	OSCAR Brands Inc.	Oscar de Vries	CEO & Founder
0001670254-21-000077	1	Roomongo, Inc.	Patrick O'Hara	Co-Founder/CEO
0001669191-21-000100	1	Eyes 4 Lives, Inc.	Roger Wu	Principal Executive Officer
0001670254-21-000075	1	DonTruck Inc	Leo Pardo	Chief Executive Officer - CEO
0001670254-21-000074	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001665160-21-000130	1	Thirty Three Threads, Inc. d/b/a ToeSox d/b/a Tavi Noir	Gill Hong	CEO, Principal Executive Officer and Director
0001815319-21-000001	1	STM Hospitality, LLC	Kevin Floyd	CEO and President
0001831785-21-000001	1	Organic Amazon Corp.	Werner Batista	CEO, Director
0001842950-21-000001	1	Traxler Littlejohn Enterprises, LLC	Traxler Littlejohn	CEO
0001793079-21-000001	1	PiQPiQ, Inc.	Edward Lerner	CEO, Director
0001746059-21-000056	1	Gorges Brewing LLC	Steven Preece	CEO
0001746059-21-000055	1	Domaselo, LLC	Emil Hristov	CEO
0001746059-21-000054	1	Trader's Cache, LLC	Nathaniel Morsches	Owner and CoFounder
0001819232-21-000002	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001746059-21-000053	1	LOCHIEL BREWING LLC	Ian Cameron	Owner and Founder
0001746059-21-000052	1	MMGT, Inc.	Gerald Christian	Owner and Founder
0001817190-21-000001	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001666102-21-000002	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan Gu	Chairman
0001666102-21-000001	1	Quasi Rent LLC	Chun Hin Leung	Founder & CEO
0001817144-21-000001	1	Service Write, Inc.	David Marcus Aman	CEO, Director
0001670254-21-000071	1	The Block Distilling Company, LLC	Michelle Weaver	founder & organizer (The Bookie)
0001665160-21-000126	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001839529-21-000004	1	Meadow Simple Living Community Development LLC	Doug Jennings	Principal of the Issuer's Managing Member
0001670254-21-000068	1	AllerPops Corp	Cliff Han	Founder and CEO
0001835960-21-000001	1	Audio Cardio, Inc.	Chris Ellis	CEO, Director
0001836525-21-000003	1	DJ Screw Doc LLC	Joseph Litzinger	Manager
0001839529-21-000003	1	Meadow Simple Living Community Development LLC	Doug Jennings	Principal of the Issuer's Managing Member
0001746059-21-000051	1	R & A Culinary Creations, LLC	Roland Williams	Owner and Founder
0001665160-21-000123	1	Eyedaptic, Inc.	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001687278-21-000001	1	Vital Leaf, Inc	Christina Sasser	CEO
0001812932-21-000001	1	Unikorn Inc.	Srivatsava Gorthy	Founder and CEO
0001780439-21-000003	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001665160-21-000121	1	Como Audio, Inc	Thomas DeVesto	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001841741-21-000001	1	STRUT Learning, Inc.	Mitch Schneider	CEO
0001665160-21-000120	1	Honeyfund.com, Inc.	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000118	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001836525-21-000001	1	DJ Screw Doc LLC	Joesph Paul Litzinger	Manager
0001746059-21-000050	1	Los Jefes Next Level Eats, LLC	Nikki Irving	Owner and Founder
0001669191-21-000097	1	TrafficGenius, Inc.	Scott Murdoch	Principal Executive Officer
0001829951-21-000002	1	Swedesboro Brewing Co LLC	Kevin Bain	Officer/Member
0001669191-21-000094	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-21-000092	1	MILLENNIAL FERTILITY CO. LLC	Philip Bock	Principal Executive Officer
0001670254-21-000066	1	25 Bough Street Inc.	Idrees Lanre Ajakaiye	Founder, 25 Bough Street
0001821320-21-000001	1	Stojo Products, Inc.	/s/ Jurrien Swarts	CEO & Director
0001670254-21-000065	1	Elite Amateur Fight League, Inc.	Jesse Nunez	Founder / Executive Producer, Marine Corps Veteran
0001665160-21-000117	1	SkillSoniq Inc.	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001813064-21-000001	1	PLM Brands, Corp	Elizabeth Kost	CEO
0001644600-21-000002	1	EdenLedger, Inc.	Michael Golomb	Founder and CEO
0001665160-21-000115	1	SkillSoniq Inc.	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000113	1	SitTight, Inc.	Scott Bahneman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000064	1	Armbrust Inc.	Lloyd Armbrust	Founder and CEO
0001669191-21-000089	1	Orbital Assembly Corporation	John Blincow	Principal Executive Officer
0001665160-21-000112	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000049	1	Coquette LLC	Caitlin Olsen	Owner and Founder
0001828669-21-000001	1	ChaseArt LLC	Jose Nicomedes Moreira	CEO
0001670254-21-000060	1	Element Apothec, Inc.	Davina Fernholtz	Co-Founder & Chief Executive Officer
0001670254-21-000059	1	Boaz Bike LLC	Emil I NNANI	CEO
0001096906-21-000148	1	DeRosa Capital 11, LLC	/s/ Matthew Faircloth	Managing Memberhttps://www.edgarfiling.sec.gov/formCHome.html?session=uV2pF3lKGkn32e9rPf2pJ_ehAy7elI0UAPB_mURj#
0001746059-21-000048	1	PIECEMEAL LLC	Justin Barrett	Owner and Founder
0001835175-21-000001	1	Kibbo Inc.	Colin O'Donnell	CEO, Director
0001819232-21-000001	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001670254-21-000057	1	American Ultimate Disc League, LLC	Andrew S Lloyd	Chief Financial Officer
0001818530-21-000001	1	Salt Point Meadery LLC	Eric DeRise	Owner
0001669191-21-000087	1	ChipBrain LLC	Lisa Vo	Principal Executive Officer
0001836325-21-000001	1	Fanchise League Co LLC FCF Team 4, LLC	Sohrob Farudi	CEO
0001836323-21-000001	1	Fanchise League Co LLC FCF Team 3, LLC	Sohrob Farudi	CEO
0001836320-21-000001	1	Fanchise League Co LLC FCF Team 2, LLC	Sohrob Farudi	CEO
0001836307-21-000001	1	Fanchise League Company, LLC - FCF Team 1 LLC	Sohrob Farudi	CEO
0001840594-21-000001	1	24 HR Truck Services LLC	Victoria Fredrick	COO
0001670254-21-000052	1	Fabulous Technologies Inc.	Hesam Jafari	CEO
0001831368-21-000001	1	Rogue Space Systems Corp	Jeromy Grimmett by Sean Fuellhart POA	CEO
0001665160-21-000111	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001841197-21-000001	1	Western Reserve Distillers LLC	Kevin Thomas	CEO
0001665160-21-000110	1	Ryca Motors, Inc.	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000047	1	Big Thicket Distilling Co LLC	Jacob Mullikin	Co-Owner
0001665160-21-000109	1	Capsul inc.	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000045	1	Trouvaille Brewing Company, LLC	Cody Powell	CFO and Co-Owner
0001828174-21-000001	1	CyH.COM LLC	Daniel Haggart	Manager
0001746059-21-000044	1	Big Thicket Distilling Co LLC	Joseph Breda	CEO
0001830917-21-000001	1	HighRes Labs, Inc.	Qiliang Wang by Sean Fuellhart POA	CEO
0001665160-21-000108	1	Fluz App Inc	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000050	1	AppleSeed Capital, Inc. d/b/a AppleSeed Companies, Inc.	A.J. Ripin	Chief Strategy Officer & Treasurer
0001746059-21-000043	1	Amani Nicol Wellness LLC	Nikia Brown Sweeney	Owner
0001746059-21-000042	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001669191-21-000085	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001670254-21-000048	1	Benevet Social Purpose Corporation	Dan Guralnick	Co-founder and CEO
0001826237-21-000001	1	SLN Management, LLC	Bernardo Hasbach	CFO/COO
0001839529-21-000002	1	Meadow Simple Living Community Development LLC	Doug Jennings	Principal of the Issuer's Managing Member
0001477932-21-000410	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001670254-21-000047	1	Entre Corporation	Michael Marra	CEO
0001827264-21-000007	1	TFI International Sales, Inc.	/s/Tae-Young Lee	President
0001835222-21-000001	1	Guidance Enterprises LLC	Jason Ridgel	Owner
0001669191-21-000083	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001669191-21-000081	1	Forever Young Technologies, INC	Juan  Young	Principal Executive Officer
0000732935-21-000002	1	Here To Serve Holding Corp	Paul Riss by Sean Fuellhart POA	CEO
0001830012-21-000001	1	DCDT LLC	David Tran	Founder, CTO, co-CEO
0001821386-21-000001	1	Quim Rock, Inc.	Rachel Washtien	COO
0001828741-21-000001	1	Bao Brewhouse LLC	Michael Swift	Owner
0001669191-21-000078	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001722137-21-000001	1	Upshift Inc.	Ezra Goldman	Chief Executive Officer, President
0001821201-21-000002	1	Bloomi, Inc.	Rebecca Story	CEO & Director
0001670254-21-000042	1	Atense Inc	John Almeida	Founder and CEO
0001746059-21-000041	1	Body Doctor, LLC	Maleek Jackson	Owner and Founder
0001836806-21-000001	1	Nvstr Technologies Inc.	Bernard George	Founder & CEO
0001665160-21-000107	1	Curtiss Motorcycle Company, Inc.	Herbert Matthew Chambers	Chairman/CEO
0001670254-21-000044	1	SUKAD Project Portfolio Management Solutions, Corp	Mounir A. Ajam	CEO/Managing Partner/President
0001670254-21-000041	1	Groomit Inc.	Sohel Kapadia	CEO
0001670254-21-000039	1	productbox, Inc.	Erik Spangenberg	CEO
0001669191-21-000075	1	MUSTWATCH LLC	Chelinde Edouard	Principal Executive Officer
0001669191-21-000073	1	Vymedic Inc.	Cynthia Winning	Principal Executive Officer
0001669191-21-000071	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001669191-21-000069	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001670254-21-000037	1	SousZen Inc.	Stephen King	CEO
0001670254-21-000036	1	Heroic Enterprises, Public Benefit Corporation	Brian Johnson	Founder and CE
0001830878-21-000003	1	Craftspace, Inc.	Gregg F. Howell	COO
0001830878-21-000002	1	Craftspace, Inc.	Gregg F. Howell	COO
0001669191-21-000067	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001669191-21-000062	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001669191-21-000060	1	Hubsai, Inc.	Mike Ghodoosian	Principal Executive Officer
0001830878-21-000001	1	Craftspace, Inc.	Gregg F. Howell	COO
0001746059-21-000040	1	Pizza Grace, LLC	Ryan Westover	Owner and Founder
0001822543-21-000001	1	Tenacity Holdings, LLC	Tessa Kennedy	President/Chief Manager
0001746059-21-000039	1	Carolina Smoke LLC	Emily Dale	Owner and Manager
0001104659-21-006448	1	Uroshape, LLC	/s/ Ralph Zipper	Chief Executive Officer
0001670254-21-000033	1	Paw Power, Inc.	Anja Skodda	Founder / CEO
0001670254-21-000032	1	HunniCo, Company	Karin Butler	CEO
0001670254-21-000030	1	ASTRALABS INC.	Andrew Ryan	CEO @ASTRALABS
0001670254-21-000029	1	Project M Group LLC	Enrique Abeyta Ubillos	CEO & Founder
0001746059-21-000038	1	Jefferson Fry Company, LLC	Emmet Moore	Owner and CoFounder
0001669191-21-000057	1	ChipBrain LLC	Lisa Vo	Principal Executive Officer
0001746059-21-000037	1	Jolie Rogers, LLC	Andrew Rogers	Owner and CoFounder
0001746059-21-000036	1	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Co-Founder
0000732935-21-000001	1	Here To Serve Holding Corp	Paul Riss by Sean Fuellhart POA	CEO
0001746059-21-000035	1	Lowe Management Services LLC	Steven Lowe	Owner and Founder
0001746059-21-000034	1	Coliseum Dreams, LLC	Ranada Riley	Owner and Founder
0001746059-21-000033	1	CGK ON NEWBURY LLC	Jose DeSouza	Owner and CoFounder
0001746059-21-000032	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001670254-21-000027	1	Enclave Digital Development Company, Inc.	Rory Semple	Co-Founder
0001819920-21-000001	1	8 Myles LLC	Myles Powell	President
0001669191-21-000055	1	Mosquito Steve, Inc.	Steve Moore	Principal Executive Officer
0001670254-21-000026	1	Vibetech Enterprises, LLC	Edward MORGAN	CFO, BOD
0001665160-21-000106	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
