ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-21-000997	1	Debbie Hodges	Board	2021-07-12
0001665160-21-001579	1	Rory Rubin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-02
0001881146-21-000001	5	Sarah Foley	Director	2021-09-02
0001881146-21-000001	3	Samuel Karshenboym	Chief Operations Officer	2021-09-02
0001881146-21-000001	4	Derek Flanzraich	Director	2021-09-02
0001881146-21-000001	1	Sadie Kurzban	Founder & Chief Executive Officer	2021-09-02
0001881146-21-000001	2	Benjamin Kurzban	Chief Financial Officer	2021-09-02
0001665160-21-001577	2	Mason Burnett	COO	2021-09-02
0001665160-21-001577	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-02
0001670254-21-000995	2	Jim Knight	C.E.O. and Investor	2021-09-01
0001670254-21-000995	1	Dale M. Chorba	President	2021-09-01
0001754776-21-000004	1	Rob Garrett Smith	CEO	2021-09-02
0001855137-21-000002	1	Kelly Perkins	CEO	2021-09-02
0001864902-21-000005	1	Charles Schaffer	Control Member	2021-09-02
0001746059-21-000433	1	Michael Carr	Owner and Founder	2021-09-02
0001859312-21-000002	1	Mohammed Khonizi	CEO	2021-09-02
0001670254-21-000994	1	Scott Sinclair	Officer	2021-09-01
0001670254-21-000994	2	Jesse Nunez	Founder / Executive Producer, Marine Corps Veteran	2021-09-01
0001880446-21-000001	1	Trina Williams	Owner	2021-09-02
0001665160-21-001575	1	Adam Greenhood	CEO	2021-09-01
0001665160-21-001573	1	Maximillian David Kovtun	President/Director	2021-09-01
0001670254-21-000991	1	David Valverde Vargas	Founder & CEO	2021-09-01
0001788777-21-000004	1	SAMIM SYED	CFO	2021-09-01
0001863720-21-000004	1	Correia Kadi Keikilani	Director	2021-09-01
0001670254-21-000988	2	Bankole Fagbemi	Chief Executive Officer	2021-09-01
0001670254-21-000988	1	Oluwatobi Fagbemi	Chief Financial Officer	2021-09-01
0001644600-21-000097	1	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-01
0001665160-21-001571	1	Jamar Williams	CEO/Director	2021-09-01
0001665160-21-001569	1	Kenny Gregg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-01
0001780439-21-000015	1	Grant Gregory Weiss	CEO	2021-09-01
0001811447-21-000003	1	Roy Scott	CEO	2021-09-01
0001811447-21-000002	1	Robert Garland	CEO	2021-09-01
0001852227-21-000001	3	Dirk Lansbergen	Director	2021-08-31
0001852227-21-000001	1	Melanie Kahn	Director	2021-08-31
0001670254-21-000986	4	Andrea Yoch	President and Co-Founder	2021-08-31
0001670254-21-000986	3	Wesley Holmes Burdine	Co-Founder	2021-08-31
0001670254-21-000986	2	Matt Privratsky	Board Member	2021-08-31
0001670254-21-000986	1	Susan Foster Earle	CFO	2021-08-31
0001852227-21-000001	2	Jay Berglind	Director	2021-08-31
0001669191-21-000859	3	Luigi Boschin	Principal Accounting Officer	2021-08-31
0001669191-21-000859	6	Bruce  Riezenman	Board Member	2021-08-31
0001669191-21-000859	1	Pier Francesco Giacopelli	Principal Executive Officer	2021-08-31
0001669191-21-000859	2	Luigi Boschin	Principal Financial Officer	2021-08-31
0001669191-21-000859	4	Luigi Boschin	Board Member	2021-08-31
0001669191-21-000859	5	Pier Francesco Giacopelli	Board Member	2021-08-31
0001812129-21-000005	1	Sean O'Neill	President	2021-08-31
0001867385-21-000003	1	Samantha Story-Camp	President	2021-08-31
0001665160-21-001567	1	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-31
0001665160-21-001566	1	Randy P. Krotz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-31
0001665160-21-001564	1	Charles Butler	CEO/Director	2021-08-31
0001868502-21-000003	1	Omid Shokraee	Attorney-in-Fact	2021-08-31
0001634025-21-000008	3	David Lilly	CEO and Director	2021-08-30
0001634025-21-000008	2	Mont Handley	Director	2021-08-31
0001634025-21-000008	1	Brian Scott	CEO and Director	2021-08-31
0001634025-21-000008	4	Carl Nicolia	Director	2021-08-30
0001835812-21-000005	1	Siddharth Sadni	President	2021-08-31
0001669191-21-000855	5	Pierre  Rogers	Board Member	2021-08-31
0001669191-21-000855	4	Jonathan Cooper	Board Member	2021-08-31
0001669191-21-000855	3	Joshua  Leavitt	Principal Accounting Officer	2021-08-31
0001669191-21-000855	2	Joshua  Leavitt	Principal Financial Officer	2021-08-31
0001669191-21-000855	1	Pierre  Rogers	Principal Executive Officer	2021-08-31
0001669191-21-000855	6	Joshua  Leavitt	Board Member	2021-08-31
0001669191-21-000852	2	Scott Foster	Principal Financial Officer	2021-08-31
0001669191-21-000852	3	Scott Foster	Board Member	2021-08-31
0001669191-21-000852	4	Paul Inglese	Board Member	2021-08-31
0001669191-21-000852	5	Dwaine Parker	Board Member	2021-08-31
0001669191-21-000852	6	Kilton  Agolli	Board Member	2021-08-31
0001669191-21-000852	1	Paul Inglese	Principal Executive Officer	2021-08-31
0001669191-21-000849	6	James Mulford	Board Member	2021-08-31
0001669191-21-000849	5	Roderick McLean	Board Member	2021-08-31
0001669191-21-000849	4	David Sterling	Board Member	2021-08-31
0001669191-21-000849	2	James Mulford	Principal Financial Officer	2021-08-31
0001669191-21-000849	1	James Mulford	Principal Executive Officer	2021-08-31
0001669191-21-000849	3	James Mulford	Principal Accounting Officer	2021-08-31
0001669191-21-000847	4	Jordan Maness	Board Member	2021-08-31
0001669191-21-000847	3	Anthony Lewis	Principal Accounting Officer	2021-08-31
0001669191-21-000847	1	Anthony Lewis	Principal Executive Officer	2021-08-31
0001669191-21-000847	2	Anthony Lewis	Principal Financial Officer	2021-08-31
0001669191-21-000845	3	Gunnar Link	Principal Accounting Officer	2021-08-31
0001669191-21-000845	2	Gunnar Link	Principal Financial Officer	2021-08-31
0001669191-21-000845	1	Francis Speiser	Principal Executive Officer	2021-08-31
0001669191-21-000845	5	Brady Bohrmann	Board Member	2021-08-31
0001669191-21-000845	6	Rob May	Board Member	2021-08-31
0001669191-21-000845	7	Francis Speiser	Board Member	2021-08-31
0001669191-21-000845	8	Byron  Galbraith	Board Member	2021-08-31
0001669191-21-000845	4	Rudina Seseri	Board Member	2021-08-31
0001669191-21-000843	4	Ganga Bathula	Board Member	2021-08-31
0001669191-21-000843	5	Kranthi Bathula	Board Member	2021-08-31
0001669191-21-000843	3	Ganga Bathula	Principal Accounting Officer	2021-08-31
0001669191-21-000843	2	Kranthi Bathula	Principal Financial Officer	2021-08-31
0001669191-21-000843	1	Ganga Bathula	Principal Executive Officer	2021-08-31
0001822801-21-000003	1	Louis M. Soto by Sean Fuellhart POA	CEO	2021-08-31
0001790424-21-000004	1	Daniel Marlow by Sean Fuellhart POA	CEO	2021-08-31
0001746059-21-000432	2	Stephen Thomas	Owner and CoFounder	2021-08-31
0001746059-21-000432	1	Herbert Mcknight	Owner and CoFounder	2021-08-31
0001746059-21-000431	1	Jodie Ferguson	Member-Manager	2021-08-31
0001670254-21-000984	1	Toriano Gordon	Founder & CEO	2021-08-26
0001669191-21-000840	1	Joshua Leavitt	Director	2021-08-31
0001880617-21-000001	1	John Keith Hennessy	President	2021-08-31
0001670254-21-000983	1	Alok Jain	Co-founder, CEO	2021-08-18
0001866638-21-000002	1	Mariam Nusrat	Director	2021-08-30
0001665160-21-001560	1	Anthony Accetta	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001670254-21-000974	2	Lim Tze Yang	CEO	2021-08-30
0001670254-21-000974	1	Ooi Poh Ghee	CFO	2021-08-30
0001670254-21-000974	4	Ivan Chew	CTO	2021-08-30
0001670254-21-000974	3	Ivan Chew	COO	2021-08-30
0001670254-21-000978	2	Jonathan Wu	CEO	2021-08-24
0001866638-21-000002	2	Matthew Miller	Director	2021-08-30
0001866638-21-000002	3	Rizwan Nusrat	Director	2021-08-30
0001665160-21-001562	1	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board	2021-08-30
0001670254-21-000980	1	Sebastian Sajoux	CEO	2021-08-26
0001670254-21-000980	2	Chris Graff	Board member	2021-08-26
0001670254-21-000980	3	Patrick Casey	Financial Operations Manager	2021-08-26
0001670254-21-000980	4	Michael Libes	Board member	2021-08-26
0001670254-21-000978	1	Christopher Wu	Vice President	2021-08-24
0001670254-21-000977	1	Sebastian Sajoux	CEO	2021-08-30
0001665160-21-001559	1	Eyal Amir	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001665160-21-001558	1	Mark Becker	CEO, Principal Executive Officer and Director, Renee Esebag - Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001665160-21-001556	1	Michael Letsky	CEO/CTO/CFO/COO/President	2021-08-30
0001746059-21-000430	1	Deric Cahill	Owner and Founder	2021-08-30
0001665160-21-001554	1	Xing Zhang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001213900-21-045618	1	/s/ Eyal Amir	CEO	2021-08-30
0001213900-21-045618	2	/s/ Michael Gale	Chief Financial Officer	2021-08-30
0001665160-21-001553	1	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001665160-21-001552	1	Xing Zhang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001665160-21-001551	1	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001865239-21-000007	1	DeShon Swafford	CEO	2021-08-30
0001865239-21-000006	1	James Alford	CEO	2021-08-30
0001665160-21-001548	1	Xing Zhang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001865239-21-000005	1	Christina Drake	CEO	2021-08-30
0001761537-21-000002	1	Peter Blankenship	Co-Founder, President and a Director	2021-08-30
0001761537-21-000002	2	Geoff Murphy	Chief Executive Officer and a Director	2021-08-30
0001761537-21-000002	3	Sam Blankenship	Co-Founder, Chief Product Officer and a Director	2021-08-30
0001761537-21-000002	4	Jeff Smith	Director	2021-08-30
0001865239-21-000004	1	John Lundholm	CEO	2021-08-30
0001879667-21-000002	1	Manuel Cosme	President and CEO	2021-08-30
0001665160-21-001546	1	Meghan Rossi	CEO, Principal Executive Office and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001669191-21-000839	3	Hilary Joy  Diaz	Principal Accounting Officer	2021-08-30
0001669191-21-000839	6	Daniel Diaz	Board Member	2021-08-30
0001669191-21-000839	2	Hilary Joy  Diaz	Principal Financial Officer	2021-08-30
0001669191-21-000839	4	Hilary Joy  Diaz	Board Member	2021-08-30
0001669191-21-000839	5	Judy  Deuchar	Board Member	2021-08-30
0001669191-21-000839	1	Hilary Joy  Diaz	Principal Executive Officer	2021-08-30
0001669191-21-000837	4	Peter  Goodman	Board Member	2021-08-30
0001669191-21-000837	3	Peter  Goodman	Principal Accounting Officer	2021-08-30
0001669191-21-000837	2	Peter  Goodman	Principal Financial Officer	2021-08-30
0001669191-21-000837	1	Peter  Goodman	Principal Executive Officer	2021-08-30
0001669191-21-000835	1	Fabrice Allain	Principal Executive Officer	2021-08-30
0001669191-21-000835	2	Antoine Allain	Principal Financial Officer	2021-08-30
0001669191-21-000835	3	Eve Mitchell	Principal Accounting Officer	2021-08-30
0001669191-21-000835	4	Fabrice Allain	Board Member	2021-08-30
0001669191-21-000835	5	Antoine Allain	Board Member	2021-08-30
0001669191-21-000835	6	Eve Mitchell	Board Member	2021-08-30
0001669191-21-000835	7	Stephanie Haak	Board Member	2021-08-30
0001669191-21-000835	10	Ray Young	Board Member	2021-08-30
0001669191-21-000835	9	Khalid Taylor	Board Member	2021-08-30
0001669191-21-000835	8	Ratna Madeka	Board Member	2021-08-30
0001669191-21-000833	1	Kauffman Scott	Principal Executive Officer	2021-08-30
0001669191-21-000833	2	Kauffman Scott	Principal Financial Officer	2021-08-30
0001669191-21-000833	3	Kauffman Scott	Principal Accounting Officer	2021-08-30
0001669191-21-000833	4	Kauffman Scott	Board Member	2021-08-30
0001722969-21-000007	1	Annie Pratt	President	2021-08-30
0001746059-21-000429	1	Corrinna Stum	Owner and Founder	2021-08-30
0001746059-21-000428	1	Adam Baiardi	Owner and Founder	2021-08-30
0001665160-21-001543	1	Kenny Gregg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001665160-21-001541	1	Jesse Tevelow	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-30
0001875432-21-000003	1	Gabriel Peterson	President	2021-08-30
0001879667-21-000001	1	Manuel Cosme	President and CEO	2021-08-27
0001670254-21-000970	2	Alonzo C. Aylsworth	CEO, Managing Member	2021-08-26
0001670254-21-000970	1	Lawrence C Spector	Managing Partner	2021-08-26
0001670254-21-000968	1	Curt Lewis	CEO	2021-08-27
0001670254-21-000968	2	Carlos Raphael	Founder & Inventor	2021-08-26
0001746059-21-000427	1	Bobby McAfee-Leason	Owner and Founder	2021-08-27
0001746059-21-000426	1	Matthew Broberg-Moffitt	Owner and Founder	2021-08-27
0001746059-21-000425	1	Thomas Uehara	CEO	2021-08-27
0001746059-21-000424	1	William Eddins	Owner and CoFounder	2021-08-27
0001746059-21-000424	2	Matthew Engstrom	Owner and CoFounder	2021-08-27
0001665160-21-001537	1	Sebastien Gaddini	Director and President	2021-08-27
0001665160-21-001537	2	Spiro Leunes	Principal Financial Officer and Principal Accounting Officer	2021-08-27
0001746059-21-000423	1	Jeremias Geigel	Owner and Founder	2021-08-27
0001746059-21-000422	1	Selena Gabrielle	Owner and CoFounder	2021-08-27
0001644600-21-000094	1	Jacob Ner-David	Chief Executive Officer	2021-08-27
0001670254-21-000967	1	Konstantin Maslennikov	CEO	2021-08-26
0001613899-21-000002	1	John Stephen Burnett	Chairman	2021-08-27
0001613899-21-000002	2	William F. Griffin	President & CEO	2021-08-27
0001613899-21-000002	3	J. Phillips L. Johnston, Sr.	Chief Legal Officer	2021-08-27
0001613899-21-000002	5	Dr. Paul W. Dent	Director	2021-08-27
0001613899-21-000002	4	Robert Belts	Chief Financial Officer	2021-08-27
0001876413-21-000003	1	Duane A. Quamina	Senior Managing Partner, President & CEO	2021-08-27
0001878324-21-000001	1	Aaron Rench	CEO	2021-08-27
0001878324-21-000001	2	Nate Wilson	Director	2021-08-27
0001856715-21-000003	3	Tom Leonard	Director	2021-08-27
0001856715-21-000003	1	Robert J. Selfridge	President & CEO	2021-08-27
0001856715-21-000003	2	Jamie Holt	Chief Operating Officer	2021-08-27
0001665160-21-001533	1	Rahul Goyal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-27
0001669191-21-000831	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2021-08-27
0001669191-21-000831	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2021-08-27
0001669191-21-000831	4	Leonard S.   Johnson Ph.D. student	Board Member	2021-08-27
0001669191-21-000831	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2021-08-27
0001669191-21-000831	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2021-08-27
0001670254-21-000964	5	Douglas A Michael	Board Member	2021-08-26
0001670254-21-000964	4	Matthew Freeman	Board Member	2021-08-26
0001670254-21-000964	3	Nicholas Smith	CTO	2021-08-26
0001670254-21-000964	2	Cathie Kosel	Member, Board of Directors	2021-08-26
0001670254-21-000964	1	Dan Dimitrov Smith	CEO and Chairman of Board	2021-08-26
0001665160-21-001531	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-26
0001670254-21-000964	6	James Beyers	Director	2021-08-26
0001670254-21-000964	7	Robert Alboher	Director	2021-08-26
0001670254-21-000964	9	Glenn Minervini-Zick	CFO	2021-08-26
0001833027-21-000001	1	Edward Nwokedi	Founder & CEO	2021-08-26
0001833027-21-000001	2	Cyril Chiosa	Board Member & Investor	2021-08-26
0001670254-21-000962	1	Aleh Manchuliantsau	Founder and CEO	2021-08-26
0001670254-21-000964	8	Debra Espinosa	COO	2021-08-26
0001833112-21-000005	1	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO	2021-08-26
0001665160-21-001530	1	Kirill Gichunts	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer for FuelGems Inc.	2021-08-26
0001746059-21-000421	1	Shelly Ann Storer	Owner and Founder	2021-08-26
0001859079-21-000002	1	Matthew Lutz	CEO	2021-08-26
0001670254-21-000959	4	Stephen R. Sleigh	Director	2021-08-17
0001670254-21-000959	5	Erik Forman	President	2021-08-17
0001670254-21-000960	1	Aaron D Sims	CFO	2021-08-25
0001670254-21-000959	3	Martin K Lewis	Vice President	2021-08-17
0001670254-21-000960	2	David DWUMAH	Cofounder & CEO	2021-08-24
0001670254-21-000959	1	Mohammad Hossen	Secretary	2021-08-20
0001665160-21-001529	1	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-25
0001670254-21-000959	2	Alissa Orlando	Treasurer	2021-08-17
0001665160-21-001527	1	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-25
0001870693-21-000001	1	Robert Wolf by Sean Fuellhart POA	President	2021-08-25
0001784785-21-000004	1	Randall C. Huntsinger	Director	2021-08-25
0001665160-21-001525	1	Harrison Gross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-25
0001843971-21-000006	4	/s/ Alla Semikova	Director	2021-08-25
0001843971-21-000006	1	/s/ Maurice Cabirac	President / Director	2021-08-25
0001843971-21-000006	2	/s/ Rostyslav Semikov	CEO & Director	2021-08-25
0001843971-21-000006	3	/s/ Idola Marie Cabirac	Director, Secretary and Treasurer	2021-08-25
0001665160-21-001524	1	Claude Harris	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-25
0001665160-21-001523	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2021-08-25
0001644600-21-000091	1	Frank Bashore	Chief Executive Officer	2021-08-25
0001669191-21-000829	1	Mark Kammerer	Director	2021-08-25
0001669191-21-000828	2	David Baker	Board Member	2021-08-25
0001669191-21-000828	4	Byron Kwok	Board Member	2021-08-25
0001669191-21-000828	3	Vadim Tarasov	Board Member	2021-08-25
0001669191-21-000828	1	David Baker	Principal Executive Officer	2021-08-25
0001817343-21-000004	1	Malorie La Fuente by Sean Fuellhart POA	CEO	2021-08-25
0001666102-21-000015	1	By: jos daniel, without prejudice; UCC 1-308	CEO	2021-08-22
0001644600-21-000088	6	Joshua Allen	Director	2021-08-24
0001644600-21-000088	5	Mark Birschbach	Director	2021-08-24
0001644600-21-000088	4	David Story	Chairman of the Board	2021-08-24
0001644600-21-000088	3	Andrew Gowasack	President, Director	2021-08-24
0001644600-21-000088	2	Alex Valdes	Principal Financial Officer, Principal Accounting Officer	2021-08-24
0001644600-21-000088	1	Gareth Genner	Chief Executive Officer	2021-08-24
0001670254-21-000958	4	Byron Sullivan	Chief Compliance Officer	2021-08-13
0001665160-21-001520	1	Claude Harris	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001670254-21-000958	3	T. Anade Davis	Chairman of the Board	2021-08-13
0001857219-21-000002	1	/s/ Andrew Rosenberg	Founder and CEO	2021-08-24
0001644600-21-000088	7	William McClintock	Director	2021-08-24
0001670254-21-000958	2	Safir Monroe	Advisor	2021-08-15
0001670254-21-000958	1	ANTHONY LAWSON	CMO	2021-08-15
0001665160-21-001519	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001665160-21-001517	1	Stephanie Nelson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001746059-21-000420	1	Sylvain Chaillout	CEO	2021-08-24
0001856027-21-000004	2	Stephanie Golik	Director	2021-08-24
0001856027-21-000004	1	Michael Saloio	Director	2021-08-24
0001875534-21-000001	1	Billy Carson by Sean Fuellhart POA	CEO	2021-08-24
0001665160-21-001516	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001665160-21-001515	1	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001665160-21-001512	1	Maximillian David Kovtun	President/Director	2021-08-24
0001878048-21-000002	1	Tianyuan Gu	CEO	2021-08-23
0001665160-21-001509	1	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001878048-21-000001	1	By: jos daniel, without prejudice; UCC 1-	CEO	2021-08-22
0001665160-21-001508	1	Patrick Henry	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-24
0001669191-21-000826	2	John Rigoli	Principal Financial Officer	2021-08-24
0001669191-21-000826	3	Ruth Nemire	Principal Accounting Officer	2021-08-24
0001669191-21-000826	4	Ruth Nemire	Board Member	2021-08-24
0001669191-21-000826	5	John Rigoli	Board Member	2021-08-24
0001669191-21-000826	6	Brad  Nemire	Board Member	2021-08-24
0001669191-21-000826	1	Ruth Nemire	Principal Executive Officer	2021-08-24
0001860258-21-000005	1	Chiquita Zachery	President	2021-08-24
0001856027-21-000003	2	Stephanie Golik	Director	2021-08-24
0001856027-21-000003	1	Michael Saloio	Director	2021-08-24
0001780439-21-000014	1	Grant Gregory Weiss	CEO	2021-08-24
0001746059-21-000419	1	Diana Blaylock	Owner and Founder	2021-08-24
0001856027-21-000002	2	Stephanie Golik	Director	2021-08-20
0001856027-21-000002	1	Michael Saloio	Director	2021-08-20
0001669191-21-000824	1	Rodney Reum	Principal Executive Officer	2021-08-24
0001669191-21-000824	2	Nicolette Keith	Principal Financial Officer	2021-08-24
0001669191-21-000824	3	Yu-Cheng (Mike) Kao	Principal Accounting Officer	2021-08-24
0001669191-21-000824	4	Rodney Reum	Board Member	2021-08-24
0001669191-21-000824	5	Vincenzo DePalma	Board Member	2021-08-24
0001669191-21-000824	9	Pasquale Lavacca	Board Member	2021-08-24
0001669191-21-000824	8	Kenneth Reardon	Board Member	2021-08-24
0001669191-21-000824	7	Carlo Rossato	Board Member	2021-08-24
0001669191-21-000824	6	Nicolette Keith	Board Member	2021-08-24
0001665160-21-001507	1	Angela Benton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-23
0001670254-21-000956	1	Christopher Shipman	Co-Founder / CPO	2021-08-23
0001670254-21-000956	2	Anthony Cross	Co-Founder / CEO	2021-08-23
0001836102-21-000004	1	/s/ Neal Tiles	CEO	2021-08-23
0001665160-21-001506	1	William J. Cox	CEO and Chairman and Corporate Secretary, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-23
0001879092-21-000001	1	Krista Garrett	Owner	2021-08-23
0001665160-21-001505	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-23
0001830549-21-000003	1	Judah Longgrear	Managing Member	2021-08-23
0001644600-21-000086	1	Paul Koenig	Chief Executive Officer	2021-08-23
0001644600-21-000086	2	Russ Vering	Vice President	2021-08-23
0001644600-21-000086	3	Christopher Reimers	Chief Field Officer	2021-08-23
0001594240-21-000001	1	Maria Boustead	CEO	2021-08-23
0001862162-21-000007	1	Kevin Lundy	Founder and CEO	2021-08-23
0001665160-21-001503	1	Eshed Doni	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-23
0001862162-21-000006	1	Kevin Lundy	Founder and CEO	2021-08-23
0001644600-21-000084	3	Christopher Brian Reimers	Chief Field Officer	2021-08-23
0001644600-21-000084	2	Russ Vering	Vice President	2021-08-23
0001644600-21-000084	1	Paul Koenig	Chief Executive Officer	2021-08-23
0001746059-21-000418	1	Marlo Sandler	Owner and Founder	2021-08-23
0001837420-21-000004	1	Eugene Kim	CEO	2021-08-23
0001837420-21-000003	1	Wian van Blommestein	Director	2021-08-23
0001767930-21-000003	2	Fabian Ortega Arosemena	Manager	2021-08-20
0001767930-21-000003	3	Andres Ortega Arosemena	Manager	2021-08-20
0001767930-21-000003	4	Steven Rhodes	Manager	2021-08-20
0001767930-21-000003	5	Fabian Ortega Trujillo	Manager	2021-08-20
0001767930-21-000003	1	Nicolas Ortega	Manager and Chief Executive Officer	2021-08-20
0001670254-21-000954	1	Allison Walsh	CEO at Agora	2021-08-20
0001866645-21-000001	1	Juan Giraldo	CEO & Director	2021-08-19
0001746059-21-000417	1	Shelby Terstriep	President	2021-08-20
0001670254-21-000952	2	Carla Dearing	Co-founder and CFO	2021-08-15
0001670254-21-000952	1	Karter Louis	CEO	2021-08-17
0001819232-21-000004	1	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO	2021-08-20
0001665160-21-001502	2	Heber Maughan	CFO, Principal Financial Officer and Principal Accounting Officer	2021-08-20
0001665160-21-001502	1	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,	2021-08-20
0001862162-21-000004	1	Kevin Lundy	Founder and CEO	2021-08-20
0001665160-21-001501	1	John Bair	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-20
0001670254-21-000950	1	Daniel Kogan	CTO	2021-08-19
0001670254-21-000950	2	Rada Sumareva	CEO	2021-08-18
0001670254-21-000949	1	Lopa van der Mersch	Founder & CEO	2021-08-19
0001767930-21-000001	4	Steven Rhodes	Manager	2021-08-19
0001767930-21-000001	3	Andres Ortega Arosemena	Manager	2021-08-19
0001767930-21-000001	2	Fabian Ortega Arosemena	Manager	2021-08-19
0001767930-21-000001	1	Nicolas Ortega	Manager and Chief Executive Officer	2021-08-19
0001767930-21-000001	5	Fabian Ortega Trujillo	Manager	2021-08-19
0001670254-21-000947	2	Ben Jungwirth	Co-Founder & CMO	2021-08-18
0001670254-21-000947	3	Adam Macdonald	Co-Founder & CEO	2021-08-18
0001670254-21-000947	1	Yuxin Song	COO	2021-08-19
0001746059-21-000416	1	Sara Gayle McConnell	VP Operations	2021-08-19
0001746059-21-000415	1	Jeffrey Bryant	Owner and Founder	2021-08-19
0001665160-21-001496	1	Rise Meguiar	CEO	2021-08-19
0001746059-21-000414	1	Tyler Steinbrenner	Owner and Founder	2021-08-19
0001670254-21-000946	1	Samuel Pigott	Co-Founder & COO	2021-08-11
0001670254-21-000946	2	Joe Chin	Co-Founder & CEO	2021-08-11
0001878785-21-000001	1	Roger Whetstine	Owner	2021-08-19
0001669191-21-000820	5	Mehmet Enes  Kutluca	Board Member	2021-08-19
0001669191-21-000820	4	Max Khan	Board Member	2021-08-19
0001669191-21-000820	3	Max Khan	Principal Accounting Officer	2021-08-19
0001669191-21-000820	1	Max Khan	Principal Executive Officer	2021-08-19
0001669191-21-000820	2	Max Khan	Principal Financial Officer	2021-08-19
0001665160-21-001491	1	Harrison Gross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-19
0001670254-21-000944	2	Simina Farcasiu	CFO/Co-Founder	2021-08-17
0001670254-21-000944	1	Denis Dancanet	Chairman of the Board and Founder	2021-08-18
0001670254-21-000944	3	Andrei Tristan Evulet	CEO/CTO/Co-Founder	2021-08-17
0001669191-21-000817	5	Julianna  Smoot	Board Member	2021-08-19
0001669191-21-000817	4	Lonnie Johnson	Board Member	2021-08-19
0001669191-21-000817	3	Brian Spangle	Principal Accounting Officer	2021-08-19
