ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-22-001160	0		NM C/A - Raise maximum goal to $124K	Zeek Ventures, Inc	Corporation		DE	2014-07-10	20 Pimentel Ct.	Building 8C	Novato	CA	94949	http://www.zeekbar.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002873	0			MVP Kids Media, Inc	Corporation		DE	2016-05-27	650 E Redwood Place, Suite 3		Chandler	AZ	85286	MVPKids.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001944708-22-000004	0			Taylor's Tacos, LLC	Limited Liability Company		IL	2018-04-19	1660 S ALBANY ST		CHICAGO	IL	60623	www.taylorstacoshicago.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002870	1		Offering is extending end date by 30 days	MicroSilicon Inc.	Corporation		DE	2015-02-12	2101 Citywest Blvd		Houston	TX	77042	https://www.microsiliconinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002868	1		Offering is extending by 60 days	HYLETE, Inc.	Corporation		DE	2012-03-26	11622 El Camino Real, Suite 100		San Diego	CA	92130	www.hylete.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001944708-22-000003	1		Target end date extended	Bob's Famous BBQ Inc	Corporation		FL	2018-05-09	8030 SIERRA GARDENS DR		JACKSONVILLE	FL	32219	www.bobsfamousbbq.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002864	0	At the close of the offering, the issuer closed on $41,595.72 and 139,435 number of securities.		VoiceLessons, Inc	Corporation		DE	2016-07-15	1101 S MILLIKEN AVE STE E #625		ONTARIO	CA	91761	https://www.voicelessons.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001158	0			TEMPLE I, LLC	Limited Liability Company		PA	2020-06-26	85 BROAD ST, 16TH FL		NEW YORK	NY	10004	http://techmansion.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002866	0	At the close of the offering, the issuer closed on $91,607.06 and 1,638 number of securities.		Beach Box Safe, Inc.	Corporation		DE	2019-02-13	1300 MEMORIAL DRIVE SOUTHEAST, UNIT 18		ATLANTA	GA	30317	www.beachbox.co	StartEngine Capital, LLC	N	0001665160	007-00007	
0001213900-22-069135	0			Taste of Nature, Inc.	Corporation		CA	1992-06-22	2828 Donald Douglas Loop N	Suite A	Santa Monica	CA	90405	www.tasteofnatureinc.com	Equifund Crowd Funding Portal Inc.	N	0001705665	007-00115	288900
0001665160-22-002862	0			Tokki, Inc.	Corporation		DE	2022-03-25	1209 Orange St.		Wilmington	DE	19801	www.tokki.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002863	0	At the close of the offering, the issuer closed on $168,824.40 and 185,996 number of securities.		Geoji, Inc.	Corporation		TX	2020-12-31	1400 YAGER DR		AUSTIN	TX	77833	https://www.geoji.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002865	0	At the close of the offering, the issuer closed on $13,382.77 and 4,652 number of securities.		Introspective Power, Inc.	Corporation		DE	2013-07-08	11001 W. 120TH AVE. SUITE 400		BROOMFIELD	CO	80021	https://www.inets.us/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002861	0	Adjustment to the initial Form C-U filing. At the close of the offering, Issuer closed on $64,486.03 and 84,853 number of securities		Advanced AI Solutions, Inc.	Corporation		CA	2020-03-23	8910 UNIVERSITY CENTER LANE, SUITE 400	SUITE B107	SAN DIEGO	CA	92122	xfireusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001890178-22-000004	0	The issuer did not sell any securities or raise any capital in this offering prior to its deadline.		The Renewable Snowmaking Company	Business Trust		DE	2017-07-31	305 Commercial Street		Portland	ME	04101	www.ReNewSnow.Ski	InfraShares, Inc.	N	0001686389	007-00107	288408
0001669191-22-001029	0		the issuer extended the offering date.	Artificial Intelligence Economic Development Corporation	Corporation		DE	2017-05-01	6242 Warner Avenue	Suite 7-F	Huntington Beach	CA	92647	www.Aiedc.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001932958-22-000007	1		Extending the offering to November 11, 2022	Honor Your Flow, Incorporated	Corporation		DE	2021-10-18	7655 S. Bennett Avenue		Chicago	IL	60649	www.wehonoryourflow.com	Seed at the Table, LLC	N	0001808131	007-00230	005548762
0001785840-22-000003	0			MAINVEST HOLDINGS CORP.	Corporation		DE	2018-03-19	81 WASHINGTON STREET, SUITE 201		SALEM	MA	01970	Mainvest.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001953280-22-000002	0			GH Franchise LLC	Limited Liability Company		PA	2020-12-04	3035 Samantha Way		Gilbertsville	PA	19525	www.GamersHeaven.Life	DealMaker Securities LLC	N	0001872856	008-70756	315324
0001899900-22-000007	1		Update capitalization following 5:1 stock split and Regulation D offering	Cheyenne Legends, Inc.	Corporation		FL	2020-10-09	21932 CANADENSIS CIRCLE		BOCA RATON	FL	33428	https://www.layersandlegends.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-22-002860	0		minimum investment amount update	3DOS Inc	Corporation		DE	2021-12-08	111 Pier Ave Ste 100		Hermosa Beach	CA	90254	https://3dos.io	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002859	1		Issuer is extending campaign end date.	SpiritHoods, Inc	Corporation		DE	2022-03-25	309 W 38TH ST		LOS ANGELES	CA	90037	www.spirithoods.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002858	0			3DOS Inc	Corporation		DE	2021-12-08	111 Pier Ave Ste 100		Hermosa Beach	CA	90254	https://3dos.io	StartEngine Capital, LLC	N	0001665160	007-00007	
0001922407-22-000005	0	The Offering closed successfully on 11/1/2022, having received investment commitments of $85,253, although a final accounting has not taken place.		Mully Group, Inc.	Corporation		MI	2018-05-03	27911 HARPER AVENUE		ST. CLAIR SHORES	MI	48081	https://www.mullybox.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000395	1		Issuer is extending the deadline to invest.	Evoke Inc	Corporation		MA	2019-01-05	23 ALPINE ST		ROXBURY	MA	02119	http://injagaglobal.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-001157	0		Adding in $100,000 of additional raises.	TransitNet LLC	Limited Liability Company		CA	2020-01-09	3770 Highland Ave #101		Manhattan Beach	CA	90266	https://transitnet.io/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001644014-22-000002	0			Trading Players, Inc	Corporation		DE	2015-09-25	1974 VILLARD ST.	B	EUGENE	OR	97403	https://www.tradingplayers.com/	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-22-002856	0			Kuruma NFT Inc.	Corporation		DE	2021-11-19	1730 East Holly Ave, Suite 757		El Segundo	CA	90245	https://www.kurumanft.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002854	1		Issuer is extending campaign end date.	R3 Printing, Inc.	Corporation		DE	2018-03-12	145 SOUTH FAIRFAX AVENUE, SUITE 200	SUITE 200	LOS ANGELES	CA	90036	https://r3printing.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001932958-22-000006	1		Lowering the minimum to $10,000	Honor Your Flow, Incorporated	Corporation		DE	2021-10-18	7655 S. Bennett Avenue		Chicago	IL	60649	www.wehonoryourflow.com	Seed at the Table, LLC	N	0001808131	007-00230	005548762
0001670254-22-001155	0			The Economist's Advocate, Inc.	Corporation		DE	1998-09-25	390 Hillside Street		Milton	MA	02186	http://www.mydiyse.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-001153	0			Backspin Pickleball, LLC	Limited Liability Company		GA	2019-01-07	2420 Elmhurst Blvd NW		kennesaw	GA	30152	http://www.backspinpickleball.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-001151	0			Tersho Inc.	Corporation		DE	2022-06-02	16192 Coastal Highway, Lewes		Lewes	DE	19958	https://www.tersho.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002852	0			Encore Artistic Solutions, Inc	Corporation		DE	2021-07-02	490 Via Del Norte		Oceanside	CA	92058	www.encoreartpaint.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001897619-22-000002	0	The Offering closed successfully on 10/31/2022, having received investment commitments of $46,282.56, although a final accounting has not taken place.		TipSnaps Inc	Corporation		DE	2017-03-30	16192 COASTAL HIGHWAY		LEWES	DE	19958	https://tipsnaps.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001747584-22-000043	0			NhSolarGarden.com LLC	Limited Liability Company		NH	2014-01-23	1603 Amherst Street		BUFFALO	NY	14216	https://www.nhsolargarden.com/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001747584-22-000042	0	At the close of the offering, the issuer raised investment commitments of $250,000. The funds are currently being processed. The actual amount may be lower.		CGB Green Liberty Notes LLC	Limited Liability Company		CT	2021-10-15	75 CHARTER OAK AVENUE	SUITE 1-103	HARTFORD	CT	06106	invest.ctgreenbank.com	Raise Green, Inc.	N	0001747584	007-00191	301770
0001670254-22-001149	0			Motive Digital, Inc.	Corporation		DE	2017-08-07	200 Eagle Road	Suite 204	Wayne	PA	19087	http://motivedigital.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000394	0			Sante Conscious Concepts, LLC	Limited Liability Company		AZ	2020-11-02	7126 E OSBORN RD UNIT 2024		SCOTTSDALE	AZ	85251	http://lovesante.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-001148	0		NM C/A - Lowering the valuation caps and adding past raise.	Boundless Robotics, Inc.	Corporation		MA	2019-09-18	280 Summer Street	5th Floor	Boston	MA	02210	https://annaboto.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001905531-22-000002	0			Aladdin Scheme Inc.	Corporation		DE	2021-11-09	251 LITTLE FALLS DRIVE		WILMINGTON	DE	19808	https://www.aladdin.ng	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-22-002851	0	At the close of the offering, the issuer closed on $541,683.54 and 602,589 number of securities.		Zirconia Inc.	Corporation		DE	2017-05-19	4611 S 134TH PL, STE 240	STE 240	TUKWILA	WA	98168	https://zirconiainc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002850	0	At the close of the offering, the issuer closed on $51,069.32 and 142,340 number of securities.		Localvore, Inc.	Corporation		VT	2011-10-05	66 PERU ST.	1F	BURLINGTON	VT	05401	LocalvorePassport.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002849	1		Issuer is extending campaign end date.	SecureX.AI, Inc.	Corporation		DE	2019-12-23	2033 GATEWAY PLACE, 5TH FLOOR		SAN JOSE	CA	95110	www.securex.ai	StartEngine Capital, LLC	N	0001665160	007-00007	
0001947570-22-000001	0			Strip Steak LP	Limited Partnership		NY	2021-10-20	1759 WATERFRONT PLACE APT 141		PITTSBURGH	PA	15222	http://www.balvanerarestaurants.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-22-000393	0	At the close of the offering, the issuer closed on $93,000. The funds are currently being processed. The actual amount may be lower.		Blossom Flower LLC	Limited Liability Company		MA	2020-09-20	1 CABOT ST		HOLYOKE	MA	01040	http://www.getblossomflower.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000392	0	At the close of the offering, the issuer closed on $75,800. The funds are currently being processed. The actual amount may be lower.		Rancho Relaxo	Limited Liability Company		CA	2019-11-15	69930 HIGHWAY 111 STE 116		RANCHO MIRAGE	MA	92270	http://www.ranchorelaxoca.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000391	0	At the close of the offering, the issuer closed on $26,700. The funds are currently being processed. The actual amount may be lower.		Hendersonville Toy Co LLC	Limited Liability Company		NC	2022-01-01	140 4TH AVE W STE 100		HENDERSONVILLE	NC	28792	https://www.facebook.com/HVLToyCompany	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000390	0			Bear Hug Brewing Co, LLC															
0001746059-22-000389	0			Besse Enterprises Co															
0001746059-22-000388	0			Hungry Hummel LLC															
0001746059-22-000387	0			Full Battle Rattle Deli, LLC															
0001665160-22-002847	0			Swiss Precision Active Inc	Corporation		FL	2022-05-12	1951 NW 7th Ave., Suite 600		Miami	FL	33136	https://swissprecisionactive.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000386	0			Roolias Cherry Co - Pie, LLC	Limited Liability Company		CO	2020-05-08	4000 TENNYSON ST		DENVER	CO	80212	https://www.coloradocherrycodenver.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002846	0			Boaz Bikes Inc	Corporation		DE	2021-02-03	7600 Chrysler Dr. Unit 101		Detroit	MI	48211	https://www.boazbikes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002842	0			DrySee, Inc.															
0001670254-22-001146	0			The Philosopher's Stoneground, Inc	Other	S Corporation	CA	2014-05-14	303 Potrero Street	STE 1A	Santa Cruz	CA	95060	http://philosopherfoods.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002841	0			Paway Inc															
0001665160-22-002839	0			Song Solutions, Inc.															
0001665160-22-002840	0			Plateshub INC.															
0001665160-22-002838	0			Ounce Water, Inc.															
0001665160-22-002836	0			iNitrile, Inc.															
0001511538-22-000004	0		Confirming the 12-31-2022 deadline of the offering. The Form C webform filed had a typo that stated 12-31-2023 as the deadline but the Form C pdf and the correct deadline is 12-31-2022.	Securisyn Medical, LLC	Limited Liability Company		CO	2011-01-03	9609 S. UNIVERSITY BLVD	#631010	LITTLETON	CO	80163	https://www.securisyn.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002837	0			RP Designs Inc															
0001670254-22-001145	0		Updating closing date.	Wefunder, Inc.	Other	Public Benefit Corporation	DE	2012-06-01	1885 Mission St.		San Francisco	CA	94103	http://wefunder.com	Honeycomb Portal LLC	Y	0001705726	007-00119	289015
0001665160-22-002844	0			Revel Energy, Inc.															
0001940018-22-000005	0			AnyOneUp, INC															
0001669191-22-001027	0		the issuer extended the offering deadline.	Proctor360 Inc.	Corporation		VA	2018-10-16	1311 High Point Ave.		Richmond	VA	23230	https://Proctor360.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001511538-22-000002	0			Securisyn Medical, LLC	Limited Liability Company		CO	2011-01-03	9609 S. University Blvd	#631010	LITTLETON	CO	80163	https://www.securisyn.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-001144	0			Safe Spaces Inc.	Corporation		DE	2022-03-31	3573 FAR WEST BOULEVARD		AUSTIN	TX	78731	https://wunderkeks.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001936096-22-000006	0		Extending the raise to 11/30/22	Chewbox Inc.	Corporation		DE	2021-05-17	1200 ALA MOANA BLVD	Second Floor	HONOLULU	HI	96814	www.chewbox.com	Seed at the Table	N	0001808131	007-00230	005548762
0001917974-22-000002	0	The Offering closed successfully on 10/29/2022, having received investment commitments of $31,775, although a final accounting has not taken place.		CAVU Benefit Corp	Corporation		AL	2021-10-21	2901 2ND AVENUE SOUTH	SUITE 200	BIRMINGHAM	AL	35233	https://cavu.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001934921-22-000007	0			IPS Systems Inc.	Corporation		NV	2021-03-02	35002 Cooper Road		Brookshire	TX	77423	https://indiepowerchargers.com/	DealMaker Securities LLC	N	0001872856	008-70756	315324
0001746059-22-000385	1		Issuer is extending deadline to invest. Issuer is updating their financial projections.	Snowbelt Gardens LLC	Limited Liability Company		NY	2021-08-27	102 PROSPECT ST		JAMESTOWN	NY	14701	https://www.instagram.com/snowbeltcannabis/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-001143	0			Safe Spaces Inc.															
0001665160-22-002835	1		Issuer is extending campaign end date.	GoMe.AI, Inc	Corporation		DE	2018-02-21	19800 MACARTHUR BLVD. SUITE 1100		IRVINE	CA	92612	https://gome.ai/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001872052-22-000004	0	MyDentalWig has raised $95,622.00 through regulation crowdfunding and the offering is now closed.		MYDENTALWIG INC.	Corporation		DE	2021-05-28	4712 E. 2ND STREET #640		LONG BEACH	CA	90803	www.mydentalwig.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001670254-22-001141	0			Uncle Ed's Vodka LLC	Limited Liability Company		DE	2021-01-29	495 S 15th St		Boise	ID	83702	http://www.UncleEds.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001951080-22-000002	1		Correct maximum offering amount	Balto Rx, LLC	Limited Liability Company		CA	2022-01-01	4665 SCARLET COURT		PALMDALE	CA	93551	https://www.baltorx.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001670254-22-001139	0			VitalFlo Inc.	Corporation		DE	2017-04-28	224 Fayetteville St		Raleigh	NC	27601	https://vitalflohealth.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002834	0			FuelGems, Inc.	Corporation		DE	2019-03-14	301 Congress Ave #2200		Austin	TX	78701	https://www.fuelgems.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001634025-22-000004	0			PittMoss LLC	Limited Liability Company		DE	2015-01-06	2603 DUSS AVENUE		AMBRIDGE	PA	15003	www.pittmoss.com		N			
0001421744-22-000013	0	The issuer raised approximately $2,843,708.73 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Cytonics Corp	Corporation		FL	2006-07-26	658 W INDIANTOWN RD	SUITE 214	JUPITER	FL	33458-7535	https://www.cytonics.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001747584-22-000041	0			National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-17	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org	Raise Green, Inc.	N	0001747584	007-00191	301770
0001923348-22-000008	1		Extending deadline to raise the minimum offering amount to April 12, 2023.	MultiVest Limited Partnership	Limited Partnership		WY	2022-04-06	1309 Coffeen Avenue	Suite 5107	Sheridan	WY	82801	mymultivest.com	ChainRaise Portal, LLC	N	0001870874	007-00314	316068
0001951789-22-000001	1		1) update of the business plan 2) correct a misspelling in the company name throughout the offering statement	CarlMichaels Transportation LLC	Limited Liability Company		TX	2020-03-23	5718 WESTHEIMER RD SUITE 1000		HOUSTON	TX	77057	https://cmtranspo.com	Mr. Crowd	N	0001666102	007-00042	284278
0001665160-22-002832	0			Squatz Holdings, Inc.															
0001665160-22-002833	0			Supporteo Corp															
0001670254-22-001137	0			KBrews Inc	Corporation		DE	2017-06-08	4327 220 St	Floor 1	Bayside	NY	11361	https://www.drinksool.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-001135	0			Trace Femcare, Inc.	Corporation		TN	2020-08-14	423 South Margin Street		Franklin	TN	37064	http://www.traceyourtampon.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002830	0	At the close of the offering, the issuer closed on $25,754.94 and 15,162 number of securities.		Espre Technologies, Inc.	Corporation		DE	2018-07-24	1775 TYSONS BLVD	SUITE 5165	TYSONS	VA	22102	https://espretech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001937130-22-000004	0			WESAVE, INC.	Corporation		NV	2021-10-28	24254 MAIN STREET		NEWHALL	CA	91321	www.wesaveinc.com	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001670254-22-001133	0			Turant Inc.	Corporation		DE	2021-09-01	12262 Goleta Ave.		Saratoga	CA	95070	http://www.turant.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002829	0	At the close of the offering, the issuer closed on $1,389,197.43 and 1,077,727 number of securities.		Whimstay, Inc.	Corporation		DE	2018-08-14	425 EL PINTADO RD.	SUITE 360	DANVILLE	CA	94526	Whimstay.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002831	0	At the close of the offering, the issuer closed on $36,380.27 and 39,510 number of securities.		Mica Energies Corp	Corporation		CA	2018-08-30	8583 IRVINE CENTER DRIVE, SUITE 444	SUITE 444	IRVINE	CA	92618	https://micaenergies.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001952663-22-000001	0			Chow Bella, Corp.	Corporation		NY	2019-12-03	22 MOORE AVE		SARATOGA SPRINGS	NY	12866	www.chowbellasaratoga.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001938305-22-000001	0			Princeton Satellite Systems, INc.	Corporation		NJ	1992-09-10	6 MARKET ST.	SUITE 926	PLAINSBORO	NJ	08536	www.psatellite.com	SV Portal LLC	Y	0001841129	007-00280	
0001670254-22-001131	0			OnSky Health International	Corporation		CA	2021-06-30	4959 Shiloh Pl.		San Jose	CA	95138	https://www.onskyhealth.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-001025	0		the issuer extended the offering deadline.	New 3D Technologies, Inc.	Corporation		NY	1986-03-27	40 Franklin Street		Rochester	NY	14604	https://www.new3dt.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002828	0			Kribi Coffee Company	Corporation		DE	2019-01-08	536 N. Oak Park Avenue		Oak Park	IL	60302	www.kribicoffee.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002825	0			New Sapience, Inc.	Corporation		DE	2015-03-13	1 SE Ocean Boulevard		Stuart	FL	34994	newsapience.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001781955-22-000012	0		Campaign will be extended.	Dome Audio Inc.	Corporation		DE	2019-04-16	47 US HIGHWAY 46	UNIT 7	HACKETTSTOWN	NJ	07840	www.domeaudioinc.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001747584-22-000040	0			CGB Green Liberty Notes LLC	Limited Liability Company		CT	2021-10-15	75 CHARTER OAK AVENUE	SUITE 1-103	HARTFORD	CT	06106	invest.ctgreenbank.com		N			
0001670254-22-001127	0			The Pitch Texas Inc.	Corporation		TX	2020-09-09	8604 Priest River Dr.		Round Rock	TX	78681	https://www.thestriker.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-001129	0			New Growth Brands, Inc.	Corporation		DE	2022-04-26	4660 La Jolla Village Drive		San Diego	CA	92122	http://www.budlove.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002822	1		Issuer is extending campaign end date.	Apres Beverages, Inc.	Corporation		DE	2022-03-07	62 MICHIGAN AVE EAST, SUITE 210	SUITE 210	BATTLE CREEK	MI	49017	https://caskandkettleusa.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001099910-22-000209	0			REGEN Industrial Hemp USA, LLC	Limited Liability Company		MN	2019-11-18	24789 Lone Pine Rd.		Hinckley	MN	55037	www.regenhempusa.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001644600-22-000129	0			Thirty Three Threads, Inc.	Corporation		CA	2004-08-10	1330 PARK CENTER DRIVE		VISTA	CA	92081	https://www.thirtythreethreads.com		N			
0001669191-22-001023	0		the issuer extended the offering date and made changes to multiple sections of the offering page.	CliqRex Inc.	Corporation		DE	2022-01-20	1569 Hollywood Ave		Cincinnati	OH	45224	https://cliqrex.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001020	0		the issuer disclosed patent numbers in highlights section.	O2Boost, LLC	Limited Liability Company		TX	2022-05-02	6160 Warren Parkway	Suite 100	Frisco	TX	75034	https://www.o2boost66.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001019	0		the issuer extended the offering deadline.	Berylline Corporation	Corporation		MI	2011-04-11	419 Golf View Lane	OU Inc	Rochester	MI	48309	www.beryllineusa.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001021	0		the issuer extended the offering deadline.	Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	https://neurotez.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001018	0		the issuer extended the offering deadline.	MicroMGx, Inc.	Corporation		DE	2015-07-20	3440 S Dearborn St.	Suite 144s	Chicago	IL	60616	www.micromgx.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002821	1		Issuer is extending campaign end date.	Nimbus Engineering Inc.	Corporation		DE	2017-01-04	2030 VALLEJO STREET	UNIT 803	SAN FRANCISCO	CA	94123	https://nimbus.energy/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002820	1		Issuer is extending campaign end date.	Origen Imports, Inc.	Corporation		DE	2021-12-09	233 PRATT ST.		LONGMONT	CO	80501	realmezcal.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002819	1		Issuer is extending campaign end date.	Clearwater Distilling Co LLC	Limited Liability Company		UT	2018-04-23	564 W 700 S, SUITE 401	SUITE 401	PLEASANT GROVE	UT	84062	https://www.clearwaterdistilling.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000384	0			CTZN LLC	Limited Liability Company		CA	2022-10-13	4680 CASS ST		SAN DIEGO	CA	92109	http://www.laclochetteducoin.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002818	1		Issuer is extending campaign end date.	Aqua Equity Water Co.	Corporation		DE	2022-05-04	PO BOX 17785		LONG BEACH	CA	90807	https://aquaequitywater.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002817	1		Issuer is extending campaign end date.	KONING CORP	Corporation		DE	2002-01-14	5555 OAKBROOK PARKWAY	SUITE 640	NORCROSS	GA	30093	www.koninghealth.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001942218-22-000005	0			GDS Platforms, Inc.															
0001952295-22-000001	0			Orion Equity Fund LLC	Limited Liability Company		DE	2022-04-29	4 W DRY CREEK CIRCLE	STE 100	LITTLETON	CO	80120	www.orion-fund.com	NETSHARES FINANCIAL SERVICES LLC	N	0001805615	008-70502	000307532
0001793079-22-000012	0	The Offering closed successfully on 10/25/2022, having received investment commitments of $224,708.55, although a final accounting has not taken place.		PiQPiQ, Inc.	Corporation		DE	2015-01-13	1922 LAKE STREET		SAN FRANCISCO	CA	94121	https://hearo.live/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001951831-22-000001	0			Bratton Construction, LLC	Limited Liability Company		OR	2020-01-09	PO BOX 11115		PORTLAND	OR	97211	https://www.brattonconstruction.net/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-002816	0			Color & Light Inc															
0001948668-22-000001	0			Snackrilege Foods LLC	Limited Liability Company		OR	2013-08-28	PO BOX 12123		PORTLAND	OR	97212	https://www.snackrilege.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-002813	1		Issuer is updating liquidity and capital resources and related party transaction sections.	A Band Of Anglers, Inc.	Corporation		FL	2017-08-23	314 Ave K SE		Winter Haven	FL	33880	https://abandofanglers.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002814	0			Cytex Therapeutics, Inc.	Corporation		DE	2006-07-21	2609 N. Duke Street, Suite 303A		Durham	NC	27704	http://www.cytexortho.com	StartEngine Capital, LLC	N	0001665160	007-00007	
