ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-21-000214	5	Rhett Ross	Board Member	2021-03-04
0001669191-21-000211	4	DWAYNE SAMUELS	Board Member	2021-03-04
0001669191-21-000211	2	DWAYNE SAMUELS	Principal Financial Officer	2021-03-04
0001669191-21-000211	3	NATASHA SEAY	Principal Accounting Officer	2021-03-04
0001669191-21-000211	1	DWAYNE SAMUELS	Principal Executive Officer	2021-03-04
0001669191-21-000211	5	NATASHA SEAY	Board Member	2021-03-04
0001670254-21-000251	1	Marcos Guirgis	CFO	2021-03-03
0001670254-21-000251	2	JOHN SORIAL	Founder & Managing Partner	2021-03-03
0001670254-21-000251	3	Marcos (Mark) Guirgis	CFO	2020-02-24
0001670254-21-000251	4	John Sorial	Founder & Managing Partner	2020-02-21
0001669191-21-000208	8	John C. Matthews	Board Member	2021-03-04
0001669191-21-000208	3	Matthew O'Connor	Principal Accounting Officer	2021-03-04
0001669191-21-000208	2	Gerard S. O'Connor MD, FACS, AOA	Principal Financial Officer	2021-03-04
0001669191-21-000208	5	James  Applebach	Board Member	2021-03-04
0001669191-21-000208	1	James  Applebach	Principal Executive Officer	2021-03-04
0001669191-21-000208	6	Jane  Scaccetti	Board Member	2021-03-04
0001669191-21-000208	7	Saul Reibstein	Board Member	2021-03-04
0001669191-21-000208	4	Gerard S. O'Connor MD, FACS, AOA	Board Member	2021-03-04
0001670254-21-000250	2	George Hall	President and CEO	2021-03-02
0001670254-21-000250	1	John Hall	Director	2021-03-02
0001665160-21-000271	1	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001670254-21-000248	3	Moses Kusasira	CEO	2021-03-02
0001670254-21-000248	2	Tommy Richardson, Jr.	COO	2021-03-02
0001670254-21-000248	1	Edward Hohmann	CTO	2021-03-02
0001665160-21-000270	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001665160-21-000267	1	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001665160-21-000266	1	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001670254-21-000246	2	Marshall Mosher	Founder/CEO at Vestigo	2021-02-25
0001670254-21-000246	1	Daniel McBrauer	Founder / CTO	2021-03-02
0001665160-21-000265	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001760678-21-000001	1	Mark Ganem	Owner	2021-03-03
0001834350-21-000002	2	John A Marhofer Jr.	Co-Founder and CFO	2021-02-23
0001834350-21-000002	1	Hassan Miah	Founder and CEO	2021-02-23
0001686984-21-000001	1	Darren Sardoff	CEO	2021-03-03
0001746059-21-000101	1	Chad Marchand	Co-Founder	2021-03-03
0001665160-21-000263	1	Shi Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-03
0001669191-21-000192	1	Teague Egan	Principal Executive Officer	2021-03-03
0001669191-21-000192	4	Teague Egan	Board Member	2021-03-03
0001669191-21-000192	2	Robert Wowk	Principal Financial Officer	2021-03-03
0001669191-21-000192	3	Robert Wowk	Principal Accounting Officer	2021-03-03
0001665160-21-000262	4	Gio Ozkan	Director	2021-03-02
0001665160-21-000262	3	Donald B. Flanagan	Chairman of the Board	2021-03-02
0001665160-21-000262	2	Howard Hubley	Controller, Principal Financial Officer and Principal Accounting Officer	2021-03-02
0001665160-21-000262	1	BRANDON D. FLANAGAN	President, Chief Executive Officer,  Principal Executive Officer and Director	2021-03-02
0001670254-21-000244	1	Raymond DeRosa	Founder & CEO	2021-03-02
0001670254-21-000242	2	Kevin Wolf	President, Co-Founder	2020-10-02
0001670254-21-000242	1	Cornelius Fitzgerald	CFO, Co-Founder	2020-10-02
0001670254-21-000240	2	Kevin Wolf	President, Co-Founder	2020-10-02
0001670254-21-000240	1	Cornelius Fitzgerald	CFO, Co-Founder	2020-10-02
0001670254-21-000241	2	Kevin Wolf	President, Co-Founder	2020-10-02
0001746059-21-000100	1	Jacob Mullikin	Co-Owner	2021-03-02
0001670254-21-000241	1	Cornelius Fitzgerald	CFO, Co-Founder	2020-10-02
0001823177-21-000002	1	Jenna Hua	President	2021-03-02
0001839580-21-000001	2	Chris Longboy	CTO, Director	2021-03-01
0001839580-21-000001	1	Juan Juan	CEO, Director	2021-03-01
0001670254-21-000238	2	James Darenkamp	Cofounder & CFO	2021-02-26
0001670254-21-000238	1	Ryan King	CEO	2021-02-26
0001844509-21-000001	1	Chris Hissom	President, CEO, and Chairman	2021-03-02
0001847854-21-000001	1	Manuel Duarte	CO-OWNER	2021-03-02
0001837254-21-000001	1	Zayn Kalyan	President	2020-12-24
0001843971-21-000001	4	/s/ Alla Semikova	Director	2021-03-02
0001843971-21-000001	2	/s/ Rostyslav Semikov	CEO & Director	2021-03-02
0001843971-21-000001	1	/s/ Maurice Cabirac	President / Director	2021-03-02
0001843971-21-000001	3	/s/ Idola Marie Cabirac	Director, Secretary and Treasurer	2021-03-02
0001670254-21-000236	1	Yoel Wolhendler	CMO	2021-02-25
0001670254-21-000236	2	Jacob Davis	CEO	2021-02-25
0001846950-21-000001	1	Jesse Mader	Founding Partner	2021-03-02
0001670254-21-000235	2	H Matthew Chambers	CEO + Chairman of the Board	2021-03-01
0001793782-21-000002	2	Richard Kim	Richard Kim	2021-03-01
0001793782-21-000002	1	Andrey Yanyuk	CEO and Director	2021-03-01
0001838793-21-000003	1	Lyneir Richardson	CEO of The Chicago TREND Corporation, the manager	2021-03-01
0001670254-21-000235	1	Pamela Miller	Corporate Secretary/Director	2021-03-01
0001746059-21-000099	1	Alejandro Perez	CoOwner and CFO	2021-03-01
0001670254-21-000234	1	Yousef Abdulhassan	Founder	2021-03-01
0001846817-21-000002	1	Alex Zordich	Owner	2021-03-01
0001834612-21-000001	1	Avraham Amar	CEO, Director	2021-03-01
0001670254-21-000232	1	Michael Sciucco	Founder and CEO	2021-02-26
0001669191-21-000190	5	CJ Forse	Board Member	2021-03-01
0001669191-21-000190	1	Ryan Gresh	Principal Executive Officer	2021-03-01
0001669191-21-000190	2	Ryan Gresh	Principal Financial Officer	2021-03-01
0001669191-21-000190	4	Ryan Gresh	Board Member	2021-03-01
0001669191-21-000190	3	Ryan Gresh	Principal Accounting Officer	2021-03-01
0001665160-21-000260	1	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-01
0001746059-21-000098	1	Shelby Terstriep	President	2021-03-01
0001665160-21-000259	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-01
0001665160-21-000258	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2021-03-01
0001665160-21-000257	1	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-01
0001746059-21-000097	1	Christopher Dial	Owner and CoFounder	2021-03-01
0001746059-21-000097	2	Michael Dial	Owner and CoFounder	2021-03-01
0001746059-21-000096	1	Anthony Deppen	Owner and CoFounder	2021-03-01
0001670254-21-000230	2	Mark Hammer	Board Member	2021-02-26
0001670254-21-000230	1	Gregory Lipson	Chief Strategy Officer	2021-02-26
0001644600-21-000009	1	Ralph Zipper	Chief Executive Officer	2021-02-26
0001747584-21-000003	1	Peter Krajsa	Managing Member	2021-02-26
0001665160-21-000256	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001747584-21-000004	1	Peter Krajsa	Managing Member	2021-02-26
0001670254-21-000230	3	Scott Ankeny	CEO	2021-02-26
0001620704-21-000001	1	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO	2021-02-26
0001820285-21-000003	1	/s/ Joseph Yuyi	Founder & CEO	2021-02-26
0001747584-21-000002	1	Peter Krajsa	Managing Member	2021-02-26
0001670254-21-000229	2	Todd Fiore	President, CIO	2021-02-26
0001670254-21-000229	1	John Worthington	Co-Founder, COO	2021-02-26
0001670254-21-000229	3	Danny Hinkle	Co-Founder, COO	2021-02-26
0001665160-21-000253	1	Andrea Nerep	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001644600-21-000007	1	Roland Storti	Chief Executive Officer	2021-02-26
0001670254-21-000227	1	Joseph Fischer	Founder - CEO	2021-02-25
0001670254-21-000225	1	Scott Seidewitz	Founder/CEO	2021-02-25
0001746059-21-000095	1	David Goodell	CEO	2021-02-26
0001670254-21-000223	1	Taahir Guard	CFO	2021-02-25
0001670254-21-000223	2	Tyler Pinckard	Founder, CEO	2021-02-25
0001746059-21-000094	1	Charles Harrell	CEO	2021-02-26
0001670254-21-000222	1	Donald Coffey	Chief Science Officer	2021-02-26
0001670254-21-000222	2	Reese Edwards	CFO	2021-02-26
0001670254-21-000222	3	Tom Lix	Founder/Chief Executive Officer	2021-02-26
0001670254-21-000220	1	Mark J Herman	President	2021-02-25
0001670254-21-000220	2	Wade T Micoley	CEO & Founder	2021-02-25
0001670254-21-000219	1	Eduardo Alvarez	CEO	2021-02-25
0001670254-21-000218	2	Gregory Steiner	CEO SteinerBio and OsNovum	2021-02-17
0001670254-21-000218	1	Roslynn Lilian Steiner	President	2021-02-24
0001665160-21-000248	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001670254-21-000216	1	Robert Scott Adams	Board of Directors	2021-02-22
0001670254-21-000216	2	Bruno Wuest	Chairman of the Board	2021-02-22
0001670254-21-000216	3	Gary Kohler	President/CEO	2021-02-22
0001833503-21-000002	1	Greg Zilberbrand by Sean Fuellhart POA	COO	2021-02-26
0001665160-21-000245	1	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001670254-21-000215	1	Mucjon Demiraj	COO	2021-02-26
0001670254-21-000215	2	Nicolas Simon	CEO	2021-02-26
0001746059-21-000093	1	Jonathan Bonilla-Bowman	Owner and Founder	2021-02-26
0001833503-21-000001	1	Todd Sonoga by Sean Fuellhart POA	Director	2021-02-26
0001746059-21-000092	1	Jamie Edwards	Owner and Founder	2021-02-26
0001746059-21-000091	1	Hunter Wood	CEO	2021-02-26
0001665160-21-000243	1	Franny Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001746059-21-000090	1	Shelby Terstriep	President	2021-02-26
0001665160-21-000240	1	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001665160-21-000238	1	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-02-26
0001665160-21-000234	1	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001665160-21-000232	1	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001665160-21-000230	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2021-02-26
0001665160-21-000230	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001665160-21-000230	3	Dan Coffman	Chairman of the Board	2021-02-26
0001665160-21-000229	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2021-02-26
0001665160-21-000229	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2021-02-26
0001746059-21-000089	2	Valery Teixeira	CEO & CoFounder	2021-02-26
0001746059-21-000089	1	Tome Andrade	COO & CoFounder	2021-02-26
0001670254-21-000214	2	Danny Hinkle	Co-Founder, COO	2021-02-25
0001670254-21-000214	1	John Worthington	Chief Executive Officer	2021-02-26
0001841197-21-000003	1	Kevin Thomas	CEO	2021-02-26
0001845758-21-000001	1	Ravindra Singh	Director	2021-02-25
0001845758-21-000001	2	Anil Pereira	Director	2021-02-25
0001841197-21-000002	1	Kevin Thomas	CEO	2021-02-26
0001665160-21-000224	1	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-25
0001670254-21-000212	1	David L Chip Davis	V.P., Treasurer	2021-02-24
0001670254-21-000212	2	Charlie Davis	President	2021-02-24
0001670254-21-000212	3	Warren Sager	VP of Operations	2021-02-23
0001833328-21-000001	1	Darryl Scipio Esq.	Manager of the Manager, DS Real Estate Investors, LLC	2021-02-25
0001670254-21-000206	1	Eugene Howard Massey, Jr.	Director	2021-02-24
0001670254-21-000206	2	Meghan Thornton	Vice President and General Manager	2021-02-24
0001670254-21-000206	3	Richard Larkin	Director	2021-02-24
0001670254-21-000206	4	Thornton Mountford	Director Operations / Treasurer	2021-02-24
0001670254-21-000206	5	Michael Mountford	Founder/CEO	2021-02-24
0001670254-21-000206	6	Michael Mountford	Founder/CEO	2021-02-23
0001670254-21-000208	1	Lily Styles	COO	2021-02-25
0001670254-21-000208	2	Sara Moll	Founder & CEO	2021-02-24
0001665160-21-000222	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-25
0001835222-21-000002	1	Jason Ridgel	Owner	2021-02-25
0001791609-21-000001	1	Jeremy Morton	Founder & Chief Executive Officer	2021-02-25
0001791609-21-000001	2	Christopher Queen	Chief Operations Officer	2021-02-25
0001791609-21-000001	3	Kristopher Kehler	Chief Technical Officer	2021-02-25
0001827264-21-000009	1	Tae Young Lee	President	2021-02-25
0001665160-21-000220	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-25
0001834402-21-000005	1	Darin Hickman	CEO	2021-02-25
0001746059-21-000088	1	Ryan Westover	Owner and Founder	2021-02-25
0001746059-21-000087	1	Ralph Rapa	Owner and CoFounder	2021-02-25
0001670254-21-000204	3	Christine Outram	Chief Executive Officer	2021-02-22
0001670254-21-000204	1	Chad Troutwine	Chairman	2021-02-22
0001670254-21-000204	2	Ravi Sreerama	Co-Founder	2021-02-22
0001669191-21-000188	1	Paul Inglese	Principal Executive Officer	2021-02-25
0001669191-21-000188	2	Paul Inglese	Board Member	2021-02-25
0001669191-21-000188	3	Dwaine Parker	Board Member	2021-02-25
0001808444-21-000002	1	John Hayden	CEO	2020-08-14
0001670254-21-000203	3	Christine Outram	Chief Executive Officer	2021-02-18
0001670254-21-000203	2	Chad Troutwine	Chairman	2021-02-18
0001751606-21-000001	1	Brandon Towner	Chief Executive Officer	2021-02-24
0001822923-21-000002	1	Paul Perkins	CEO	2021-02-24
0001670254-21-000201	1	Felipe Chvez Corts	Chief Executive Officer	2021-01-14
0001670254-21-000203	1	Ravi Sreerama	Co Founder	2021-02-19
0001808444-21-000001	1	John Hayden	CEO	2020-08-14
0001791845-21-000001	3	Marion Mariathasan	Board of Directors	2021-02-24
0001791845-21-000001	4	Alain Bankier	Board of Directors	2021-02-24
0001791845-21-000001	1	Peter Vogel	Chief Executive Officer	2021-02-24
0001791845-21-000001	2	Marc Marin	Chief Operating Officer	2021-02-24
0001669191-21-000185	1	Gunnar Link	Principal Executive Officer	2021-02-24
0001669191-21-000185	5	Brady Bohrmann	Board Member	2021-02-24
0001669191-21-000185	6	Rob May	Board Member	2021-02-24
0001669191-21-000185	7	Francis Speiser	Board Member	2021-02-24
0001669191-21-000185	8	Byron  Galbraith	Board Member	2021-02-24
0001669191-21-000185	3	Gunnar Link	Principal Accounting Officer	2021-02-24
0001669191-21-000185	2	Gunnar Link	Principal Financial Officer	2021-02-24
0001669191-21-000185	4	Rudina Seseri	Board Member	2021-02-24
0001665160-21-000217	1	Harrison Gross	CEO, Principal Executive Officer, Director	2021-02-24
0001665160-21-000217	2	Konrad Dabrowski	CFO, Principal Financial Officer, Principal Accounting Officer	2021-02-24
0001813064-21-000002	1	/s/ Elizabeth Kost	CEO	2021-02-24
0001813064-21-000002	2	/s/ Jason Foraker	President	2021-02-24
0001669191-21-000182	3	Sophia Becker	Principal Accounting Officer	2021-02-24
0001669191-21-000182	1	Sophia Becker	Principal Executive Officer	2021-02-24
0001669191-21-000182	2	Patrick Cahill	Principal Financial Officer	2021-02-24
0001669191-21-000182	4	Patrick Cahill	Board Member	2021-02-24
0001669191-21-000182	6	Sophia Becker	Board Member	2021-02-24
0001669191-21-000182	5	Patrick Lincoln	Board Member	2021-02-24
0001670254-21-000199	5	Eyal Amir	CEO	2021-02-19
0001670254-21-000199	4	Eyal Amir	CEO	2021-02-22
0001670254-21-000199	3	Eyal Amir	CEO	2021-02-22
0001670254-21-000199	2	Eyal Amir	CEO	2021-02-22
0001670254-21-000199	1	Eyal Amir	CEO	2021-02-24
0001830878-21-000005	2	Bryan Kristof	CEO	2021-02-24
0001830878-21-000005	1	Gregg F. Howell	COO	2021-02-24
0001665160-21-000214	2	Dr. Cheryl Baker, PhD	Scientific Founder and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-24
0001665160-21-000214	1	MerchantCass Advisors, LLC Nancy Cass	Principal Executive Officer	2021-02-24
0001665160-21-000213	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2021-02-24
0001665160-21-000211	1	Jonathan Ovadia	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2021-02-24
0001780439-21-000008	4	Johanna Del Carmen Viscaino	CMO	2021-02-24
0001780439-21-000008	1	Noah Isidore Davis	CEO	2021-02-24
0001780439-21-000008	3	Ori Joshua Gross	CTO	2021-02-24
0001780439-21-000008	2	Evan Mark Levine	Founder	2021-02-24
0001665160-21-000209	1	John Hsu MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-24
0001670254-21-000197	3	Mathis Shinnick	COO	2021-02-23
0001670254-21-000197	2	John Joseph	CEO	2021-02-23
0001670254-21-000197	1	Robert G. Frank	Member, Board of Directors	2021-02-23
0001669191-21-000180	2	John Fanning Jr	Principal Financial Officer	2021-02-24
0001669191-21-000180	3	John Fanning Jr	Principal Accounting Officer	2021-02-24
0001669191-21-000180	4	John Fanning Jr	Board Member	2021-02-24
0001669191-21-000180	1	John Fanning Jr	Principal Executive Officer	2021-02-24
0001670254-21-000195	1	Clifton Atkinson	Founder	2021-02-22
0001670254-21-000195	2	Dorothy Osborn Wise	CFO /COO	2021-02-22
0001670254-21-000195	3	Jess Wise	Founder & Chief Executive Officer	2021-02-22
0001669191-21-000178	1	Hans Koch	Principal Executive Officer	2021-02-24
0001669191-21-000178	2	Hans Koch	Principal Financial Officer	2021-02-24
0001669191-21-000178	3	Hans Koch	Principal Accounting Officer	2021-02-24
0001669191-21-000178	4	Daniel Nagle MD	Board Member	2021-02-24
0001669191-21-000178	5	Hans Koch	Board Member	2021-02-24
0001665160-21-000204	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001669191-21-000176	1	Sophia Becker	Principal Executive Officer	2021-02-23
0001669191-21-000176	2	Patrick Cahill	Principal Financial Officer	2021-02-23
0001669191-21-000176	3	Sophia Becker	Principal Accounting Officer	2021-02-23
0001669191-21-000176	4	Patrick Cahill	Board Member	2021-02-23
0001669191-21-000176	5	Patrick Lincoln	Board Member	2021-02-23
0001831335-21-000001	3	Felipe Jauregui	COO & Founding Partner	2021-02-23
0001670254-21-000194	1	Eduardo Alvarez	CEO	2021-02-19
0001839294-21-000007	1	Dan Mayzum	CEO, Owner	2021-02-23
0001665160-21-000206	1	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001831335-21-000001	1	Andres Avello	CEO & Founding Partner	2021-02-23
0001831335-21-000001	2	Khalil Khouri	CPO & Founding Partner	2021-02-23
0001669191-21-000176	6	Sophia Becker	Board Member	2021-02-23
0001670254-21-000193	1	Yousef Abdulhassan	Founder	2021-02-22
0001846065-21-000001	1	Palem Imran	CEO & Director	2021-02-23
0001846065-21-000001	2	/s/Bhargav Varma	COO & Director	2021-02-23
0001665160-21-000203	3	Maggie Vo	Director	2021-02-23
0001665160-21-000203	2	Kamyar Kaviani	Principal Executive Officer and Director	2021-02-23
0001665160-21-000203	1	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001665160-21-000203	4	Shervin Pishevar	Chairman of the Board	2021-02-23
0001665160-21-000202	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001822345-21-000001	1	Kaivan Sattar	CEO, Director	2021-02-23
0001665160-21-000200	4	Charles Russell	Director	2021-02-23
0001665160-21-000200	3	Mike McSherry	Director	2021-02-23
0001665160-21-000200	2	Michelle Carbon	CFO, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001665160-21-000200	1	Mark Russell	CEO, Principal Executive Officer and Director	2021-02-23
0001665160-21-000199	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001670254-21-000192	5	Lucie Slavikova	Secretary	2021-02-22
0001670254-21-000192	3	David Aldrich	Manager	2021-02-22
0001670254-21-000192	2	Jorge Rivas	Global Development	2021-02-22
0001670254-21-000192	1	PATRICK MOYAL	CHIEF FINANCIAL OFFICER	2021-02-22
0001670254-21-000192	4	Robert Lauria	VP	2021-02-22
0001670254-21-000192	6	Alexander Michaels	Founder	2021-02-22
0001746059-21-000086	1	DeHaven Barnes	Owner and Founder	2021-02-23
0001665160-21-000197	1	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001831368-21-000002	1	Jeromy Grimmett by Sean Fuellhart POA	CEO	2021-02-23
0001665160-21-000195	1	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-23
0001773322-21-000001	1	Stephanie Cohen	Co-Owner	2021-02-23
0001820404-21-000002	1	Roy Scott	Chief Executive Officer	2021-02-23
0001670254-21-000191	1	Lee Forkenbrock	Vice President	2021-02-18
0001670254-21-000191	2	Donatas Kairys	Founder/President	2021-02-18
0001670254-21-000189	2	Larry Loyd	CEO	2021-02-19
0001670254-21-000189	1	Arthur J Pedroza	Corporate Director	2021-02-22
0001477932-21-001031	1	/s/ Alberto Prieto	Chief Executive Officer, Director	2021-02-22
0001670254-21-000187	3	Gary Skulnik	CEO	2021-01-15
0001669191-21-000173	1	Ryan Gresh	Principal Executive Officer	2021-02-22
0001669191-21-000173	2	Ryan Gresh	Principal Financial Officer	2021-02-22
0001670254-21-000187	1	Ian Sneed	Board Member	2021-02-04
0001670254-21-000188	2	George Kledaras	CEO	2021-02-22
0001670254-21-000188	1	John Pyrovolakis	Chairman	2021-02-22
0001669191-21-000173	5	CJ Forse	Board Member	2021-02-22
0001670254-21-000187	2	William Bumpers	Shareholder and Board member	2021-01-15
0001669191-21-000173	3	Ryan Gresh	Principal Accounting Officer	2021-02-22
0001669191-21-000173	4	Ryan Gresh	Board Member	2021-02-22
0001716974-21-000002	1	Tim Bradford	CEO	2021-02-22
0001670254-21-000186	1	Nathaniel G Brogadir	Co-Founder	2021-02-22
0001665160-21-000192	1	Dennis McKinley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-22
0001669191-21-000171	4	Scott Murdoch	Board Member	2021-02-22
0001669191-21-000171	3	Scott Murdoch	Principal Accounting Officer	2021-02-22
0001669191-21-000171	2	Scott Murdoch	Principal Financial Officer	2021-02-22
0001669191-21-000171	1	Scott Murdoch	Principal Executive Officer	2021-02-22
0001832495-21-000002	1	David Rixter by Sean Fuellhart POA	CEO	2021-02-22
0001669191-21-000169	2	Rhett Ross	Principal Financial Officer	2021-02-22
0001669191-21-000169	3	Rhett Ross	Principal Accounting Officer	2021-02-22
0001669191-21-000169	4	Philip Burton	Board Member	2021-02-22
0001669191-21-000169	5	Rhett Ross	Board Member	2021-02-22
0001669191-21-000169	1	Rhett Ross	Principal Executive Officer	2021-02-22
0001665160-21-000191	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-22
0001844167-21-000005	1	Adrian E. Garcia	CEO	2021-02-17
0001670254-21-000181	2	Kenneth Sargavakian	Founder + CEO	2021-02-19
0001640709-21-000001	1	Payam Safa	CEO, Director	2021-02-19
0001640709-21-000001	2	Daniel Gohari	Director	2021-02-19
0001640709-21-000001	3	Norman Rose	Director	2021-02-19
0001665160-21-000189	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-19
0001820404-21-000001	1	Roy Scott	Chief Executive Officer	2021-02-19
0001845389-21-000001	1	Akash Deep Singhal	Director	2021-02-19
0001845389-21-000001	2	Akshaya Singhal	Director	2021-02-19
0001670254-21-000185	1	Brennan White	CEO	2021-02-15
0001670254-21-000185	2	Matt Peters	Chief Customer Officer	2021-02-15
0001665160-21-000190	1	Chris Outwater	CEO, Principal Executive Officer and Director	2021-02-19
0001835812-21-000001	1	Siddharth Sahni	Board Member	2021-02-19
0001670254-21-000183	1	Kerri Lynn Miller	Actor, Writer, Director.	2021-02-19
0001670254-21-000181	1	Erik Rueda	Founder + CCO	2021-02-19
0001746059-21-000085	1	Giovanni Albanese	Owner and CoFounder	2021-02-19
0001746059-21-000085	2	Robert Anderson	Owner and CoFounder	2021-02-19
0001746059-21-000084	1	Deanna Anderson	Owner and Founder	2021-02-19
0001670254-21-000180	2	Lenora Felder	Co-Founder/COO	2021-02-14
0001670254-21-000180	1	Michael Floyd	Founder/ CEO	2021-02-14
0001792508-21-000001	1	/s/Vitaly Bahachuk	Director, President, Chief Executive Officer	2021-02-19
0001792508-21-000001	2	/s/Aliaksandr Bazhanau	Director, Treasurer, Secretary, Chief Technology Officer	2021-02-19
0001669191-21-000167	5	John Rigoli	Board Member	2021-02-19
0001669191-21-000167	6	Brad  Nemire	Board Member	2021-02-19
0001669191-21-000167	3	Ruth Nemire	Principal Accounting Officer	2021-02-19
0001669191-21-000167	4	Ruth Nemire	Board Member	2021-02-19
0001669191-21-000167	2	John Rigoli	Principal Financial Officer	2021-02-19
0001669191-21-000167	1	Ruth Nemire	Principal Executive Officer	2021-02-19
0001839394-21-000005	1	Apoorva Chintala	CEO, Director	2021-02-19
0001665160-21-000187	1	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,	2021-02-19
0001665160-21-000187	2	Heber Maughan	CFO, Principal Financial Officer and Principal Accounting Officer	2021-02-19
0001669191-21-000164	5	Erik  Johnson	Board Member	2021-02-19
0001669191-21-000164	4	Eric Bergsma	Board Member	2021-02-19
0001669191-21-000164	3	Eric Bergsma	Principal Accounting Officer	2021-02-19
0001669191-21-000164	1	Russell Schindler	Principal Executive Officer	2021-02-19
0001669191-21-000164	2	Russell Schindler	Principal Financial Officer	2021-02-19
0001665160-21-000184	1	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-02-17
0001670254-21-000172	1	Tony Malz	Founder & Chief Executive Officer	2021-02-08
0001670254-21-000178	1	Anup Singh	CSO	2021-02-18
0001670254-21-000178	2	Eshwar Inapuri	CEO	2021-02-18
0001670254-21-000174	1	Aaron D Sachowitz	Co-Founder and Board Secretary	2021-02-17
0001670254-21-000174	2	Jefferson Shriver	CO-Founder and CEO	2021-02-17
0001670254-21-000177	1	Sergei Zharkov	Co-Fonder / Business Development Manager	2021-02-18
0001670254-21-000177	2	Nodar Narsavidze	Founder / Managing Partner	2021-02-18
0001746059-21-000083	1	Justin Korby	Owner and Founder	2021-02-18
