ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-22-000179	1	Upstack Technologies, Inc.	Andre Mlynsky	Founder & CEO
0001844167-22-000001	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001799563-22-000008	1	Solvita Homes Corp	CJ Favour	Manager
0001878632-22-000001	1	nVIAsoft Corp	Bernard Garcia	Founder and CEO
0001705050-22-000001	1	FREIGHTPAL, INC.	Christopher Dominguez	Chief Executive Officer
0001665160-22-000300	1	CHELLY, Inc.	Nicolas Guerrieri	Director, CEO, and CFO
0001670254-22-000176	1	Determinism, LLC	Emily Bruce	Founder and CEO
0001834769-22-000001	1	Down to Cook, Inc.	Trishna Saigal	Chief Executive Officer
0001746059-22-000076	1	LabX Group, LLC	Ricardo h. Correia	Owner
0001665160-22-000297	1	Recombinant Technologies, Inc.	Pazhani Sundaram	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000075	1	Big C Waffles, LLC	Carl Richardson	Owner and Founder
0001665160-22-000296	1	Signature Athletics, Inc.	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000293	1	New Use Energy Solutions, Inc.	Paul Shmotolokha	Chief Executive Officer and Chairman of the Board of Directors (Principal Executive Officer and Director)
0001864936-22-000003	1	Mighty Monkey, LLC	Carolyn Haeler	Chief Executive Officer
0001669191-22-000137	1	Above & Beyond Studios, Inc.	Aman Stuppard	Principal Executive Officer
0001665160-22-000290	1	Boaz Bikes inc	Emil I NNANI	CEO
0001670254-22-000175	1	Mercury Technologies, Inc.	Immad Akhund	CEO
0001665160-22-000285	1	Hacking Labs	Sean Hacking	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000173	1	Juvo360, LLC	Mark Emery	Co-Founder - CEO
0001665160-22-000284	1	NanoVMS, Inc.	Ian Eyberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000072	1	ARTISANAL CAVES LLC	Daniel Dowe	Owner and President
0001670254-22-000171	1	KinectAir Inc.	Jonathan Evans	CEO - Chief Executive Officer
0001670254-22-000170	1	KinectAir Inc.	Jonathan Evans	CEO - Chief Executive Officer
0001827264-22-000001	1	TFI International Sales, Inc.	Tae Young Lee	CEO
0001670254-22-000167	1	Balloonr, Inc.	Amanda Greenberg	CEO and Co-Founder
0001806528-22-000002	1	EqualityMD, LLC	/Justin Ayars/	CEO
0001670254-22-000165	1	Just a Baby, Inc	Paul Ryan	CEO and Founder
0001861745-22-000006	1	Roog, Inc	Brandon Thurman	Founder & President
0001665160-22-000282	1	Improper Goods, Inc.	Dan Brazelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001868902-22-000002	1	Flashpub, Inc	Nathan S Jacobs	CEO
0001644600-22-000026	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasure
0001907816-22-000002	1	HBCU HUB	Jonathan Swindell	CEO
0001910645-22-000001	1	Farm Fresh Mi, LLC	Christopher Lynn Davis	President
0001887640-22-000001	1	Endeavour Capital Partners LLC	Christopher Lay	Founder
0001910921-22-000001	1	Patriot Popcorn Co LLC	Michael Patrick Brady	Owner
0001665160-22-000281	1	FingoPay, LLC	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-000280	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000162	1	Bloom Stack Corp.	Eric Delisle	CEO
0001670254-22-000160	1	Destiny Robotics Corporation	Megi Kavtaradze	Founder and CEO
0001648770-22-000003	1	BALLOONR, INC.	/s/ Amanda Greenberg	Director and Chief Executive Officer
0001648770-22-000002	1	BALLOONR, INC.	/s/ Amanda Greenberg	Director and Chief Executive Officer
0001669191-22-000134	1	Tahiti's Breeze, Inc.	Adelinda  Bryant	Principal Executive Officer
0001669191-22-000132	1	Engineurix Corporation	Dr. Jeffrey Arle	Principal Executive Officer
0001644600-22-000024	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasure
0001670254-22-000159	1	Bloom Stack Corp.	Eric Delisle	CEO
0001670254-22-000157	1	Edsoma, Inc	Kyle Wallgren	Chief Executive Officer
0001876684-22-000006	1	Solaris Media Inc	Gregory O'Connor	CEO
0001665160-22-000279	1	Boaz Bike LLC	Emil I NNANI	CEO
0001746059-22-000071	1	Bay Remedies Inc	Paul Walker	CFP
0001665160-22-000278	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director
0001746059-22-000070	1	Ace Realty Development, LLC	Ryan Baker	Owner and CEO
0001893768-22-000001	1	Slingshot USA LLC	David Michael Brett Johnson	Manager
0001779469-22-000001	1	Shift, LLC	Brock Heasley	CEO
0001746059-22-000069	1	Wicked BOLD LLC	Deric Cahill	Owner and CEO
0001746059-22-000068	1	Speakeasy Donuts Sole Prop	Heather-Wren Werner	Owner and Founder
0001746059-22-000067	1	Williamson Mead & Brewing, LLC	Matthew Williamson	President and CEO
0001857848-22-000001	1	Axle Workout Inc.	Andrew Page	Chief Executive Officer
0001730695-22-000006	1	Unbanked, Inc.	Daniel Gouldman	Co-Chief Executive Officer
0001746059-22-000066	1	Chewy's Bagels, LLC	Ashley Cricchio	Owner and Founder
0001669191-22-000130	1	Straight Teeth Solutions, Inc.	Bruce  Goldblatt	Principal Executive Officer
0001746059-22-000065	1	ABOVE ALL FITNESS CENTER INC	Jose Tavares	CEO
0001909241-22-000002	1	Team Excel, Inc.	/Johnathan Mayo/	CEO
0001669191-22-000127	1	Into The Box Inc.	Chris Wartko	Principal Executive Officer
0001670254-22-000155	1	Syr Corp	Rob K Latt	Co-founder and CEO
0001665160-22-000276	1	O2 Treehouse Commercial, Inc	Dustin Feider	CEO, Principal Executive Officer and Director
0001670254-22-000154	1	Hazel's Ghost LLC	Rachel Stander Jones	Producer
0001665160-22-000275	1	Wink Robotics, Inc.	Nathan Harding	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000152	1	Quorum X Diagnostics, Inc.	Dr. Maria Nagy	CEO
0001910990-22-000001	1	Pure Title, LLC	Kerry Anne Schultz	Manager
0001910977-22-000001	1	ArkHAUS Inc	Sam Payrovi	Chief Executive Officer
0001670254-22-000150	1	ItsTheZone, Inc.	Ivan Tchatchouwo	CEO
0001665160-22-000274	1	Bamboo Ecologic Corp	Russell Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001665160-22-000273	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001909241-22-000001	1	Team Excel, Inc.	/Johnathan Mayo/	CEO
0001670254-22-000144	1	Asenso Finance, Inc.	Keny Chang	President
0001670254-22-000146	1	Evva Health Inc.	Carl Hanna, PhD	Co-Founder
0001670254-22-000149	1	Quorum X Diagnostics, Inc.	Dr. Maria Nagy	CEO
0001665160-22-000270	1	3i Tech Works, Inc.	Joseph Riano	Director, CEO, Principal Financial Officer and President
0001665160-22-000269	1	HestiaNYC Corp	Craig Watson	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001910638-22-000001	1	Ouragin, Inc.	Nakulesveran Kulasingam	Secretary
0001746059-22-000064	1	Manaia Collective, LLC	Howard Hanna	Owner and Founder
0001866542-22-000002	1	Shaman Productions Corp.	Maria Crisler by Sean Fuellhart POA	CEO
0001665160-22-000266	1	Everybody Water, Inc.	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000063	1	Knead Dough, LLC	Bettina Fisher	Owner and Founder
0001897710-22-000001	1	Upshur Burger Concepts Parent, LLC	Marc Dosik	Managing Member
0001746059-22-000062	1	Knead Dough, LLC	Bettina Fisher	Owner and Founder
0001746059-22-000061	1	Lil Mama's Chicago Style Hoagy, LLC	Tiffany Pauldon	Owner
0001816601-22-000003	1	Creative 3D Technologies, Inc.	Ethan Baehrend	Founder & CEO
0001665160-22-000264	1	Return Home, Inc.	Micah Truman	CEO and Director
0001670254-22-000142	1	HotelierCo Retail LLC	Nathan Kivi	Founder & CEO
0001670254-22-000140	1	Virtual Sapiens, Inc.	Rachel Cossar	Co-Founder + CEO
0001670254-22-000143	1	TTC Oncology, LLC	Arkadiusz Dudek	Chief Executive Officer
0001873727-22-000001	1	Stream Dx Inc	Brian Holt	Chief Executive Officer
0001788777-22-000003	1	2XPLR, Inc.	C.R. CELONA	CEO
0001665160-22-000262	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001828984-22-000001	1	Cloud Dentistry, Inc.	Roberto Tepichin III	Founder & CEO
0001665160-22-000260	1	Hexanika, Inc.	Yogesh Pandit	CEO and Chairman of the Board
0001910347-22-000002	1	Morty's Bark & Brew, LLC	/Chutima Gustafson/	President
0001822500-22-000003	1	Rellevate, Inc.	Stewart Stockdale	Chairman & CEO
0001910347-22-000001	1	Morty's Bark & Brew, LLC	Chutima Gustafson	President
0001669191-22-000123	1	GZI HUB, INC.	Sean Adler	Principal Executive Officer
0001669191-22-000121	1	Orbital Assembly Corporation	Rhonda Stevenson	Principal Executive Officer
0001665160-22-000259	1	K-9 Power Products, Inc.	Gerard Coughlin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000258	1	IZO Spirits, Inc.	Gaston Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001908302-22-000001	1	L&L Wellness LLC	Gabrielle Vanounou	Co-Owner
0001870693-22-000001	1	Grow Space Orange, Inc.	Robert Wolf by Jim Caboy POA	President
0001730695-22-000004	1	Unbanked, Inc.	Daniel Gouldman	Co-Chief Executive Officer
0001808550-22-000001	1	Streets of Nashville Project LLC	Joe Kelly	Managing Member
0001665160-22-000257	1	XRHealth, Inc.	Eran Orr	CEO and Principal Executive Officer
0001665160-22-000256	1	Basha Holdings, LLC	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001805743-22-000001	1	Goodwolf Feeding Co	/s/ Joseph Keenan Smith	OWNER, CEO
0001665160-22-000253	1	Voosh Technologies Inc	Kevin Cornell	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000250	1	BRAKES TO GO, INC.	Randall Huntsinger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001908409-22-000002	1	Alpine Pacific, Inc.	Justin Ahmann	Principal
0001670254-22-000138	1	Spoonful Inc.	Deepa Krishnan	CEO at Spoonful
0001908298-22-000001	1	Dirty Lettuce LLC	Alkebulan Moroski	Owner
0001096906-22-000287	1	QUANTM.ONE INC	/s/ Matthew Sullivan	CEO
0001665160-22-000249	1	E-Sports Ventures, Inc.	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000248	1	Weapon X, Inc.	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000246	1	Scooterson, Inc.	Mihnea Iustinian Chis	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001880827-22-000003	1	Curatif Inc.	Shubhra Sharma	Chief Executive Officer
0001665160-22-000245	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001880827-22-000002	1	Quick Loadz Container System, LLC	Sean Jones	Chief Executive Officer
0001669191-22-000119	1	EDSO Inc.	Mr. Terry Marshall	Principal Executive Officer
0001669191-22-000117	1	MUSTWATCH LLC	Chelinde Edouard	Principal Executive Officer
0001669191-22-000115	1	Arowana Media Holdings, Inc.	Mark  Newbauer	Principal Executive Officer
0001665160-22-000243	1	ZEVA Inc	Stephen Tibbitts	CEO, Principal Executive Officer and Director
0001665160-22-000242	1	T4L INC	Allen Witters	CEO, Chairman, and Secretary
0001788777-22-000002	1	Digital Arc, LLC	Michael A. Hurckes, Esq.	Counsel for Fundify Inc.
0001670254-22-000136	1	Quantbase, Inc	Som Mohapatra	Co-Founder and CIO
0001669191-22-000113	1	FinTron LLC	Wilder Rumpf	Principal Executive Officer
0001665160-22-000241	1	ESal Holdings, Inc.	Salem Thyne	CEO, Principal Executive Officer and Director
0001644600-22-000020	1	Janover Inc.	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000060	1	GoodNatured Juice & Smoothie Bar LLC	Vincenzo Sisti	Owner and Founder
0001781955-22-000005	1	Dome Audio Inc.	Ben White	Founder and CEO
0001908255-22-000001	1	Arboretum Trail Brewing Co LLC	Benjamin Steffen	Co-Owner
0001829993-22-000001	1	Smart Vylon LLC	Victor Hugo Rosales Aranda	CEO
0001669191-22-000111	1	C-REVEAL THERAPEUTICS LLC	Thomas Haag	Principal Executive Officer
0001665160-22-000240	1	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000109	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001665160-22-000239	1	Tamarack Aerospace Group, Inc.	Nicholas Guida	Chairman of the Board of Directors, Founder, CEO and CTO
0001806528-22-000001	1	EqualityMD, LLC	/Justin Ayars/	CEO
0001665160-22-000237	1	Bizfluence, Inc.	Jacob Davis	CEO
0001665160-22-000236	1	Intellivision Entertainment, Inc.	Phil Adam	CEO
0001670254-22-000135	1	ZEUS Motor, Inc.	Thomas Hollis Hopkins	CEO & Director
0001669191-22-000106	1	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001670254-22-000133	1	Legal Equalizer, Inc.	Mbye Njie	Founder/ CEO
0001665160-22-000233	1	Neurotez Inc.	Nikolaos Tezapsidis	Chief Executive Officer, President and Chairman of the Board of Directors
0001893569-22-000001	1	VB Brands, Inc.	Roie Edery	Co-Founder
0001665160-22-000232	1	6d bytes inc.	Vipin Jain	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000231	1	Saucy Brew Works LLC	Brent Zimmerman	CEO, CO-Founder, Principal Executive Officer and Manager,
0001669191-22-000103	1	Puro Trader, Inc.	Pierre  Rogers	Principal Executive Officer
0001746059-22-000059	1	Tween the Tides, LLC	Bethany Gregory	Owner and Founder
0001746059-22-000058	1	Kava Garden, Inc.	Billy Joseph Darr	President
0001665160-22-000229	1	Kapalya Inc.	Sudesh Kumar	Founder, CEO, President, Director, Chairman of the Board, Principal Financial Officer, and Principal Accounting Officer
0001670254-22-000131	1	GroGuru, Inc.	Patrick Henry	President & CEO
0001665160-22-000227	1	Centric Wear, Inc.	Ryan Hoang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000127	1	necoBrands, Inc	Stephen Flaherty	Founder & CEO
0001670254-22-000129	1	Evonsys, Inc	Punna Paramasivan	Chief Technology Officer
0001851491-22-000002	1	AMASS BRANDS	Mark Lynn	Chief Executive Officer
0001859165-22-000001	1	Thimble.io Inc.	Oscar Pedroso	Chief Executive Officer
0001670254-22-000125	1	Hempitecture Inc	Tommy Gibbons	Co-founder
0001908197-22-000003	1	Join The Violution LLC	Patrik Caccianiga	Managing Member
0001665160-22-000225	1	Seltzer Revolutions, Inc.	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000057	1	ELITEA LLC	Elias Majid	Owner and Founder
0001665160-22-000223	1	Tapville Franchising, Inc.	Joseph Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000222	1	Stream It, Inc.	Lance King	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000221	1	Whooshh Innovations, Inc.	Vincent Bryan III	CEO, Principal Executive Officer and Director
0001670254-22-000123	1	TEMPLE II, LLC	Philip Michael	CEO, NYCE
0001670254-22-000121	1	Lidbot, inc.	Hamoun Karami	CEO
0001907058-22-000002	1	Kaye Bakes LLC	Natasha Birge	President
0001907058-22-000001	1	V Soul LLC	Shayfonyia Reed	President
0001670254-22-000119	1	ABC FinTech LLC	Matthew Andelman	CEO & Co-Founder
0001670254-22-000117	1	Comsero, Inc.	Anthony Franco	CEO & Founder
0001669191-22-000100	1	Fresh Kills Inc.	Jennifer Esposito	Principal Executive Officer
0001746059-22-000056	1	MH Cinemas, LLC	Joshua Cannon	Owner and COO
0001665160-22-000220	1	ABH Holdco, Incorporated	Scott Hansen	CEO, Principal Financial Officer
0001670254-22-000114	1	EX ZERO CARBON, INC.	Julien Uhlig	CEO at ZERO CARBON INC.
0001744818-22-000002	1	Brandcasters, Inc.	Tracy L. Hazzard	President and CEO
0001907870-22-000001	1	Hydro Hash Inc.	James McGibney	Chief Executive Officer
0001744818-22-000001	1	Inside.com, Inc.	Jason Calacanis	Chief Executive Officer, President, Chief Financial Officer, Secretary and Director
0001670254-22-000115	1	The Civic Platform, Inc.	Matias Burdman	Co-Founder & CEO
0001908197-22-000001	1	Join The Violution LLC	Patrik Caccianiga	Managing Member
0001665160-22-000218	1	Palate Club, Inc.	Nicolas Mendiharat	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000098	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001669191-22-000096	1	Deskless Workers Inc.	David Young	Principal Executive Officer
0001665160-22-000216	1	SMARTfit Inc.	Cathi Lamberti	Chief Executive Officer, Chairperson of the board of directors, and founder of SMARTfit
0001665160-22-000214	1	Jonathan Davies	Jonathan Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000210	1	GACW Incorporated	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000206	1	Whereable Technologies, Inc	A. Dale Mayo	Chairman of the Board, Interim CEO, and CFO
0001665160-22-000202	1	Aro Industries, Incorporated	David Aronne	Chief Executive Officer, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer, President and Secretary
0001670254-22-000112	1	TrioWave Technologies	Hardy Zhu	Founder
0001665160-22-000199	1	XR Casino Inc.	Dan Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001894944-22-000001	1	Kul Beverages LLC	Danielle Goss	Chief Executive Officer
0001879211-22-000001	1	Heglovich LLC	Jeff Heglie	Co-founder
0001491281-22-000001	1	DC Brau Brewing LLC	Brandon Skall	CEO
0001665160-22-000197	1	Acre Mezcal Holding Corp.	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-22-000009	1	Irrigreen Inc	Shane Dyer	Chief Executive Officer
0001665160-22-000196	1	ThinOptics, Inc.	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000094	1	PennyFly Publishing LLC	Tyler Prescott	Principal Executive Officer
0001670254-22-000110	1	Kare Mobile Inc.	Kwane Watson	CEO
0001746059-22-000055	1	Tween the Tides, LLC	Bethany Gregory	Owner and Founder
0001669191-22-000092	1	Unlocked Reality Inc.	Akash  Bellippady	Principal Executive Officer
0001669191-22-000090	1	Aerospace Flight Technologies, LLC	Robert Feierbach	Principal Executive Officer
0001736664-22-000002	1	Locking Line Barriers Corp	Joseph Daniluk by Sean Fuellhart POA	CEO
0001907209-22-000003	1	SKD Publishing LLC	OLUWASEYI KIKIOWO	CEO
0001828473-22-000002	1	Upright Foods Inc.	Xiaoyang Tang	Manager
0001860477-22-000001	1	Streets of Nashville Project LLC	Joe Kelly	Managing Member
0001852878-22-000001	1	Terraformation Inc.	Yishan Wong	CEO
0001670254-22-000107	1	Hotels By Day, LLC	Yannis Moati	CEO
0001670254-22-000103	1	SimGraphics Engineering Corporation	Richard W. Parker	CEO
0001886806-22-000001	1	PLAA Wear Inc.	Timothy DeJesus	President
0001670254-22-000105	1	EX ZERO CARBON, INC.	Julien Uhlig	CEO at ZERO CARBON INC.
0001746059-22-000054	1	Cabo Vegan Inc	Tome Andrade	Owner
0001670254-22-000106	1	Altair Interactive, Inc.	Bryan Veloso	Founder & CEO
0001665160-22-000192	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000088	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001665160-22-000191	1	Audea Inc.	Douglas Kihm	CEO, Director
0001665160-22-000189	1	E-Sports Ventures, Inc.	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000053	1	PATOIS LLC	Sharon Russell	Owner and CoFounder
0001665160-22-000187	1	Outfield Corporation	Austin Rolling	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000052	1	Commongrounds Cooperative	Katherine Redman	Program Director
0001875492-22-000001	1	Whitecap Enterprises ii, llc	Jeffrey Shiring	Managing Member
0001555127-22-000001	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001669191-22-000086	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001669191-22-000084	1	Correlate Health, Inc.	Nailah   Malak	Principal Executive Officer
0001669191-22-000082	1	ScanHash LLC	Robert Waterman	Principal Executive Officer
0001746059-22-000051	1	VEGANHOOD, LLC	Lanise Thomas	Owner and CoFounder
0001746059-22-000050	1	SIN CITY SUPERETTE LLC	Rachel Miller	Chef/Owner
0001665160-22-000185	1	Weapon X, Inc.	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000049	1	Great Blue Brewing Company, LLC	Christopher Waldron	Owner and CoFounder
0001665160-22-000183	1	Weapon X, Inc.	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000181	1	PVpallet, Inc.	Luke Phelps	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001906102-22-000001	1	Hentze Farm Hospitality Co.	Patrick Fay	Director
0001665160-22-000177	1	Curenta Enterprise Corp.	Ramy Barsoum Mikhail	Co-Founder, CEO, Principal Executive Officer,  Director and Principal Accounting Officer
0001670254-22-000101	1	Proof in Recovery, INC.	Zachary Ratliff	Tech & Data Guru
0001784144-22-000001	1	Nanno, Inc.	Elizabeth Polizzi Oertle	Chief Executive Officer and Board Director
0001670254-22-000100	1	HUMBLEROOTS APOTHECARY, LLC	Chris Manus	Co-Founder and CEO
0001670254-22-000098	1	Doodeo Inc.	Rony Hage	Founder and CEO
0001890670-22-000002	1	OYA Femtech Apparel, Inc.	Mitchella Gilbert	CEO
0001670254-22-000097	1	Sonatafy Technology, LLC	Steve Taplin	Co-Founder, CEO
0001670254-22-000096	1	DocPom Inc.	Allison Walsh	CEO at Agora
0001669191-22-000080	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001665160-22-000174	1	Transcrypt Solutions	Zain Zaidi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer
0001669191-22-000078	1	LiquidVineyards LLC	Luigi Boschin	Principal Executive Officer
0001669191-22-000076	1	PennyFly Publishing LLC	Tyler Prescott	Principal Executive Officer
0001802405-22-000001	1	Curastory Inc.	Tiffany Kelly	CEO
0001896654-22-000001	1	Manor Park Construction Inc.	Reuben Pemberton III	Owner
0001746059-22-000048	1	East Bay Pie LLC	Rahul Dharod	Owner and CoFounder
0001669191-22-000074	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001670254-22-000091	1	Future Proof Brands LLC dba BeatBox Beverages	Aimy Steadman	Co-Founder & COO
0001670254-22-000092	1	Future Proof Brands LLC dba BeatBox Beverages	Aimy Steadman	Co-Founder & COO
0001670254-22-000094	1	Arbol Community, Inc.	David Gonzalez	Co-founder, President
0001670254-22-000090	1	TRADEAUTHORITY LLC	Charlie Davis	President
0001665160-22-000173	1	ORBAI Technologies, Inc.	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000047	1	Hot Dog Box Inc	Bobby McAfee-Leason	Owner and Founder
0001746059-22-000045	1	Sandy Buns LLC	Kristen Houghton	Owner and Founder
0001669191-22-000072	1	FreMon Scientific, Inc.	Farideh Bischoff	Principal Executive Officer
0001746059-22-000044	1	SPORKconcepts LLC	Jeffrey Olsen	Owner and Founder
0001670254-22-000082	1	TRADEAUTHORITY LLC	Charlie Davis	President
0001746059-22-000043	1	Screamin' Trees Farm LLC	Jeffrey Bugay	Owner and Founder
0001893970-22-000008	1	Lepley & Co LLC	Justin Lepley	President
0001893970-22-000007	1	Dope Pieces, LLC	Kristina Hale	President
0001893970-22-000006	1	Perch Point LLC	Michael Marek	President
0001893970-22-000005	1	Pip & Lola's Everything Homemade, LLC	Samantha Story-Camp	Prresident
0001893970-22-000004	1	Pretzel Haus LLC	Gregory Mitchell	CEO
0001893970-22-000003	1	MetaMorph Jewelry Studio	Sarah Daigneault	President
0001893970-22-000002	1	Kathleen's Cutting Edge LLC	Brooke Hesse	Co-Owner
0001893970-22-000001	1	Baked True North LLC	Lauren Beth Marts	President
0001665160-22-000172	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director
0001669191-22-000069	1	FreMon Scientific, Inc.	Farideh Bischoff	Principal Executive Officer
0001669191-22-000066	1	Global Cancer Technology, Inc.	John Clark	CEO
0001665160-22-000171	1	ORBAI Technologies, Inc.	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000170	1	Macrofit, Inc.	Michael DeVerna	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001669191-22-000065	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001670254-22-000081	1	ProActive Fintech LLC	Shane Walker	Founder, CRO, and Executive VP
0001669191-22-000063	1	Guardian Athletics, Inc.	David Norris	Principal Executive Officer
0001669191-22-000060	1	Scenebot, Inc.	Stuart Alexander	Principal Executive Officer
0001669191-22-000058	1	DeoBioSciences, Inc.	John  Adamson, Jr.,	Principal Executive Officer
0001665160-22-000166	1	Crowns & Hops, Inc.	Beny Ashburn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000165	1	Parkway Autonomous Inc.	Alexander Stefman	CEO, President, Principal Executive Officer, Director, and Principal Accounting Officer
0001665160-22-000163	1	GameIQ, Inc.	Balazs Wellisch	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001892429-22-000001	1	PlusMedia Solutions, Inc.	/s/ Julie Davitz	President and Principal Executive Officer
0001665160-22-000160	1	VLISO Inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000158	1	TalkGo, Inc.	Chandler Murch	CEO, CTO and Co-Founder
0001822923-22-000003	1	ORION Electronics Co Inc.	Paul Perkins	CEO
0001665160-22-000162	1	Anonomatic, Inc.	Matthew Fleck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001876413-22-000002	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	Senior Managing Partner, President & CEO
