ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-22-000179	0	The final number is $391,876.00 in investments.		Upstack Technologies, Inc.	Corporation		DE	2015-11-04	493 Oxford Rd		Cedarhurst	NY	11516	http://www.upstack.co	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001844167-22-000001	0		Target deadline date changed to February 17, 2023, lowered the minimum offering amount to $10K, amended capitalization table and team, amended business plan and description of the business.	RoboCash, Inc.	Corporation		DE	2019-09-21	17877 Von Karman Ave	Suite 400	Irvine	CA	92614	https://fyncom.com	Title3Funds	N	0001685995	007-00083	286035
0001799563-22-000008	0			Solvita Homes Corp	Corporation		WY	2021-10-29	SOLVITA HOMES CORP	1309 COFFEEN AVE SUITE 1200	SHERIDAN	WY	82801	www.SolvitaHomes.com	Equity St	N	0001799563	007-00343	319192
0001878632-22-000001	0			nVIAsoft Corp	Corporation		DE	2014-03-05	211 WARREN STREET, SUITE 518	SUITE 518	NEWARK	NJ	07103	https://www.nviasoft.com/	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001705050-22-000001	0			FREIGHTPAL, INC.	Corporation		DE	2013-02-01	3940 LAUREL CANYON BLVD	SUITE 1195	STUDIO CITY	CA	91604	www.freightpal.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000300	0			CHELLY, Inc.	Corporation		AZ	2021-12-10	9455 E Raintree #2049		Scottsdale	AZ	85260	https://drinkchelly.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000176	0			Determinism, LLC	Limited Liability Company		TN	2020-01-01	41 Peabody Street		Nashville	TN	37210	https://www.peerknect.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001834769-22-000001	0			Down to Cook, Inc.	Corporation		DE	2019-01-15	1416 DEVONSHIRE DRIVE		EL CERRITO	CA	94530	www.downtocookfoods.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000076	0			LabX Group, LLC	Limited Liability Company		MA	2021-02-18	25 FOXBOROUGH ST		NEW BEDFORD	MA	02746	labx.express	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000297	0	At the close of the offering, the issuer closed on $57,351.40 and 61,871 number of securities.		Recombinant Technologies, Inc.	Corporation		DE	2021-05-12	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	http://recombtech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000075	0			Big C Waffles, LLC	Limited Liability Company		NC	2014-10-01	2110 ALLENDOWN DRIVE		DURHAM	NC	27713	http://www.bigcwaffles.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000296	0		Exhibit E updated	Signature Athletics, Inc.	Corporation		DE	2016-02-05	301 West Platt Street Unit 416		Tampa	FL	33606	signaturelacrosse.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000293	0			New Use Energy Solutions, Inc.	Corporation		DE	2019-11-08	941 S. Park Lane		Tempe	AZ	85281	http://www.newuseenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001864936-22-000003	0			Mighty Monkey, LLC	Limited Liability Company		DE	2017-04-24	265 HACKENSACK STREET	UNIT #1024	WOOD-RIDGE	NJ	07075	https://www.mightymonkeybakery.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000137	0			Above & Beyond Studios, Inc.	Corporation		DE	2020-11-06	20 Glade Ave		Jamaica Plain	MA	02368	https://www.freedomrains.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-000290	0			Boaz Bikes, Inc	Corporation		DE	2021-02-03	7600 Chrysler Dr. Unit 101		Detroit	MI	48211	https://www.boazbikes.com/		N			
0001670254-22-000175	0	The final number is $4,914,037.00 in investments.		Mercury Technologies, Inc.	Corporation		DE	2017-08-18	660 Mission Street	Floor 4	San Francisco	CA	94105	http://mercury.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-22-000285	1		Issuer is extending campaign for 60 days	Hacking Labs	Corporation		CA	2016-07-28	46 DIGITAL DR., STE. 2	STE. 2	NOVATO	CA	94949	https://www.veercycle.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000173	0			Juvo360, LLC	Limited Liability Company		DE	2014-09-17	7000 Central Parkway	Suite 1650	Atlanta	GA	30328	http://JuvoJobs.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000284	1		Issuer is extending campaign, disclosing outside investment, and adding disclosures for insider investment	NanoVMS, Inc.	Corporation		DE	2015-08-05	148 Townsend St		San Francisco	CA	94107	https://nanovms.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000072	0			ARTISANAL CAVES LLC	Limited Liability Company		NY	2015-04-20	900 OSWEGO ST		UTICA	NY	13502	https://www.artisanalcheese.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-000171	0			KinectAir Inc.	Corporation		DE	2019-04-29	400 E EVERGREEN BLVD, #317		VANCOUVER	WA	98660	http://kinectair.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-22-000170	0			KinectAir Inc.															
0001827264-22-000001	0		Extending the Offering Deadline	TFI International Sales, Inc.	Corporation		CA	2018-04-26	1176 Tourmaline Drive		Thousand Oaks	CA	91320	www.tfi-tec.com	Title3Funds.com	N	0001685995	007-00083	286035
0001670254-22-000167	0			Balloonr, Inc.	Corporation		DE	2015-06-03	268 Bush St. #3936		San Francisco	CA	94104	https://getballoon.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001806528-22-000002	0		correcting stated target amount to equal stated minimum amount	EqualityMD, LLC	Limited Liability Company		VA	2015-01-19	1342 FLYNN ROAD		RICHMOND	VA	23225	https://equalitymd.com/	Round Here, LLC	Y	0001844904	007-00284	313211
0001670254-22-000165	0			Just a Baby, Inc	Corporation		DE	2018-07-13	8 The Green	Suite A	Dover	DE	19901	https://www.justababy.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001861745-22-000006	0			Roog, Inc	Corporation		DE	2016-01-29	4519 YANCY ST		DALLAS	TX	75216	https://roog.co	IGNITE SOCIAL IMPACT INC.	N	0001810362	007-00237	31050
0001665160-22-000282	0	Adjustment to the initial Form C-U filing of 11/05/2021. At the close of the offering, the issuer closed on $151,168.91 and 169,621 number of securities.		Improper Goods, Inc.	Corporation		DE	2018-02-01	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://thebitterhousewife.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001868902-22-000002	0		Extended the date of closing deadline.	Flashpub, Inc	Corporation		CA	2017-08-16	3077B CLAIREMONT DRIVE	STE 184	SAN DIEGO	CA	92117	flashpub.io	PicMii Crowdfunding LLC	N	0001817013	007-00246	
0001644600-22-000026	1		The material amendment is being filed to increase the offering amount to $3,850,005	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	www.legionm.com	STARTENGINE PRIMARY LLC	N	0001725012	008-70060	000291773
0001907816-22-000002	0			HBCU HUB	Corporation		CO	2017-06-14	1702 East Gladwick Street		Carson	CA	90746	https://apps.apple.com/us/app/hbcu-hub/id1128987146	Seed At The Table	N	0001808131	007-00230	005548762
0001910645-22-000001	0			Farm Fresh Mi, LLC	Limited Liability Company		MI	2022-01-01	10489E	SUITE F	BRIGHTON	MI	48116	Farmfreshmi.com	Infrashares Inc.	N	0001686389	007-00107	288408
0001887640-22-000001	0	The issuer raised approximately $980,544.50 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Endeavour Capital Partners LLC	Limited Liability Company		DE	2019-12-04	350 MAIN STREET	SUITE E	SEAL BEACH	CA	90740	https://www.endeavourar.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001910921-22-000001	0			Patriot Popcorn Co LLC	Limited Liability Company		IL	2020-02-06	220 N OAK ST		HINCKLEY	IL	60520	https://patriotpopcornco.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-000281	0	At the close of the offering, the issuer closed on $229,748.21 and 107578 number of securities.		FingoPay, LLC	Corporation		TX	2019-12-31	3400 N. CENTRAL EXPRESSWAY #110 - 289		RICHARDSON	TX	75080	karbonpay.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000280	1		Issuer is extending campaign 60 days.	Life Imaging Fla, Inc.	Corporation		DE	2019-07-17	1981 W. HILLSBORO BLVD.	STE. 800 WEST	DEERFIELD BEACH	FL	33442	https://www.lifeimagingfla.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000162	0			Bloom Stack Corp.	Corporation		DE	2018-07-20	16829 Ridgewood Avenue		Montverde	FL	34756	https://www.Bloomstack.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-22-000160	0			Destiny Robotics Corporation	Corporation		DE	2021-09-15	201 SE 2nd Ave		Miami	FL	33131	https://www.destinyrobotics.io/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001648770-22-000003	0			BALLOONR, INC.	Corporation		DE	2015-06-03	268 BUSH ST. #3936		SAN FRANCISCO	CA	94941	https://getballoon.com		N			
0001648770-22-000002	0			BALLOONR, INC.	Corporation		DE	2015-06-03	268 BUSH ST. #3936		SAN FRANCISCO	CA	94941	https://getballoon.com		N			
0001669191-22-000134	0		the issuer has extended the offering deadline.	Tahiti's Breeze, Inc.	Corporation		TX	2020-09-18	5570 Fm 423	Suite 250-2067	Frisco	TX	75034	https://tahitisbreeze.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000132	0		the issuer has extended the offering deadline.	Engineurix Corporation	Corporation		DE	2021-10-28	800 Boylston St.	Suite 990505	Boston	MA	02199	https://www.Intellihat.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001644600-22-000024	0		The material amendment is being filed to increase the offering amount to $3,850,005	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	www.legionm.com	STARTENGINE PRIMARY LLC	N	0001725012	008-70060	000291773
0001670254-22-000159	0	The current value of investments is $406,437.00. Final accounting still has to take place.		Bloom Stack Corp.	Corporation		DE	2018-07-28	20 Victor Square	Suite A	Scotts Valley	CA	95066	https://www.Bloomstack.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-22-000157	0			Edsoma, Inc	Corporation		NV	2021-04-28	2021	EAGLES RIDGE DRIVE	BROCK	TX	76087	http://www.edsoma.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001876684-22-000006	0			Solaris Media Inc															
0001665160-22-000279	0	Company closed on $1,216,270 and 0 number of shares sold		Boaz Bike LLC	Corporation		DE	2021-02-03	7600 CHRYSLER DR.	UNIT 101	DETROIT	MI	48211	http://www.boazbikes.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001746059-22-000071	0			Bay Remedies Inc	Corporation		CA	2021-12-02	60 29TH ST # 537		SAN FRANCISCO	CA	94110	https://www.facebook.com/bayremedies/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000278	0			Flash Scientific Technology Inc.	Corporation		DE	2020-08-14	335 Anna Ave		Palmetto	GA	30268	https://www.flash.technology	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000070	0			Ace Realty Development, LLC	Limited Liability Company		OK	2020-12-28	4 NE 10TH ST # 516		OKLAHOMA CITY	OK	73104	https://www.instagram.com/ace_cannabisfacility/	MainVest, Inc.	N	0001746059	007-00162	
0001893768-22-000001	0	Offering ended on 12-21-2021. This is the update for how much ended up in the closed offering. The offering amounts have been reconciled. We raised $4,936,993.00 in Capital and sold 4,936,993 units in the offering.		Slingshot USA LLC	Limited Liability Company		DE	2021-09-14	1209 ORANGE STREET		WILMINGTON	DE	19801	https://www.thedavidmovie.com	VAS Portal, LLC	N	0001749383	007-00165	298941
0001779469-22-000001	0	Offering ended on 11-23-2021. This is the update for how much ended up in the closed offering. We have reconciled all accounting for offering. We have raised $1,014,987.00 and sold 338,329 units in the offering.		Shift, LLC	Limited Liability Company		CA	2018-10-18	3101 N. FILBERT AVE.		FRESNO	CA	93727	invest.angel.com/theshift	VAS Portal, LLC	N	0001749383	007-00165	298941
0001746059-22-000069	0	At the close of offering, the issuer closed on $51100. The funds are currently being processed. The actual amount may be lower.		Wicked BOLD LLC	Limited Liability Company		TX	2019-09-18	3347 LONG PRAIRIE RD		FLOWER MOUND	TX	75022	www.wickedbold.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000068	1		Issuer extended deadline to invest. Issuer increased investment multiple.	Speakeasy Donuts Sole Prop	Other	Sole Proprietorship	MA	2017-05-12	4 1ST ST APT 8006		SALEM	MA	01970	https://www.speakeasy-donuts.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000067	1		Issuer extended deadline to invest. Issuer decreased minimum target. Issuer amended intended use of funds. Issuer amended revenue share percentages.	Williamson Mead & Brewing, LLC	Limited Liability Company		CA	2020-06-01	6110 PILAR WAY		BAKERSFIELD	CA	93306	https://williamsonbrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001857848-22-000001	1		This Amendment is filed to (i) extend the Offering Deadline to April 30, 2022; and (ii) amend the percentage the Company can withdraw from escrow upon an Initial Closing from half to seventy percent (70%).	Axle Workout Inc.	Corporation		DE	2016-11-21	17 CHITTENDEN AVENUE	5D	NEW YORK	NY	10033	https://www.theaxleworkout.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001730695-22-000006	0			Unbanked, Inc.	Corporation		DE	2018-01-01	3010 HAVEN RESERVE		ALPHARETTA	GA	30004	https://www.unbanked.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000066	0	At the close of the offering, the issuer closed on $35,000. The funds are currently being processed. The actual amount may be lower.		Chewy's Bagels, LLC	Limited Liability Company		VA	2019-08-01	3138 W CARY ST		RICHMOND	VA	23221	http://chewysbagelsrva.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-000130	0		the issuer is extending the offering deadline.	Straight Teeth Solutions, Inc.	Corporation		FL	2019-06-06	2740 SW Martin Downs Blvd		Palm City	FL	34990	https://smilesimple.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-22-000065	0			ABOVE ALL FITNESS CENTER INC															
0001909241-22-000002	0		correcting stated target amount to equal stated minimum amount	Team Excel, Inc.	Corporation		VA	2019-02-08	1717 EAST CARY STREET		RICHMOND	VA	23223	https://www.teamexcel.com/	Round Here, LLC	N	0001844904	007-00284	313211
0001669191-22-000127	0			Into The Box Inc.	Corporation		FL	2021-08-20	7901 4th St N	Suite 300	St. Petersburg	FL	33702	https://www.IntoTheBox.net	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-22-000155	0			Syr Corp	Corporation		DE	2021-06-01	8 The Green STE A		Dover	DE	19901	http://www.lookfirst.io	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000276	1		Issuer is extending their campaign for 60 days.	O2 Treehouse Commercial, Inc	Corporation		CA	2019-03-06	1960 MANDELA PARKWAY	APT 15	OAKLAND	CA	94501	https://www.o2treehouse.com/	StartEngine Capital LLC	N	0001665160	007-00007	
0001670254-22-000154	0		Adding an additional month to the financial statements.	Hazel's Ghost LLC	Limited Liability Company		CA	2021-11-30	655 N. Lucerne Blvd Apt 12		Los Angeles	CA	90004	http://seancefilm.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000275	1		Issuer is extending campaign until 3/10/22.	Wink Robotics, Inc.	Corporation		DE	2017-06-14	5418 COLLEGE AVE		OAKLAND	CA	94618	https://www.luumlash.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000152	0			Quorum X Diagnostics, Inc.	Corporation		DE	2017-08-10	1860 Montreal Rd		Tucker	GA	30084	https://quorumxdiagnostics.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001910990-22-000001	0			Pure Title, LLC	Limited Liability Company		FL	2022-02-01	2779 GULF BREEZE PARKWAY		GULF BREEZE	FL	32563	puretitle.com	BRITE Investments, Inc.	N	0001777545	007-00218	306998
0001910977-22-000001	0			ArkHAUS Inc	Corporation		DE	2021-11-16	675 HUDSON STREET	4S	NEW YORK	NY	10014	https://cstm.haus/miami/arkhaus/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000150	0			ItsTheZone, Inc.	Corporation		DE	2017-04-20	1262 METCALF AVENUE		BRONX	NY	10472	http://itsthezone.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000274	1		Issuer is extending campaign end date	Bamboo Ecologic Corp	Corporation		NV	2013-01-09	9030 58TH DRIVE EAST, SUITE 102	#102	BRADENTON	FL	34202	www.rizomebamboo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000273	1		Issuer is extending the campaign end date by 60 days.	Carnot Compression Inc.	Corporation		DE	2014-02-19	5610 SCOTTS VALLEY DRIVE, STE. B513	SUITE B513	SCOTTS VALLEY	CA	95066	https://carnotcompression.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001909241-22-000001	0			Team Excel, Inc.	Corporation		VA	2019-02-08	1717 EAST CARY STREET		RICHMOND	VA	23223	https://www.teamexcel.com/	Round Here, LLC	N	0001844904	007-00284	313211
0001670254-22-000144	0			Asenso Finance, Inc.	Corporation		DE	2021-10-19	1240 Rosecrans Ave.	Suite 120	Manhattan Beach	CA	90266	https://www.asensofinance.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000146	0			Evva Health Inc.	Corporation		DE	2019-01-28	1265 Peachtree View NE		Brookhaven	GA	30319	http://www.evva360.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000149	0			Quorum X Diagnostics, Inc.	Corporation		DE	2017-09-17	1860 Montreal Rd		Tucker	GA	30002	http://www.quorumxdiagnostic.com		N			
0001665160-22-000270	0			3i Tech Works, Inc.	Corporation		FL	2012-02-05	2255 Glades Rd. Suite 324A		Boca Raton	FL	33431-8571	www.3itechworks.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000269	0			HestiaNYC Corp	Corporation		NY	2017-02-10	1673 Lexington Ave.		New York	NY	10029	BakedCravings.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001910638-22-000001	0			Ouragin, Inc.	Corporation		CA	2020-07-27	10938 SCHMIDT RD	SUITE E	EL MONTE	CA	91733	www.ouragins.com	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001746059-22-000064	1		Issuer is extending deadline to invest.	Manaia Collective, LLC	Limited Liability Company		MO	2021-05-13	1989 MAIN ST		KANSAS CITY	MO	64108	Manaiacollective.com	MainVest, Inc.	N	0001746059	007-00162	
0001866542-22-000002	0		Clarifying discrepancies on the offering statement between debt table on page 27 and the balance sheet, statement of cash flows, and accountant's Note on pages 42, 44, and 50 respectively.	Shaman Productions Corp.	Corporation		PR	2019-06-28	2514 VILLA DORADO CONDO		DORADO	PR	00646	https://www.abeytunaturals.com/	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-22-000266	1		Campaign is extending offering by 30 days	Everybody Water, Inc.	Corporation		DE	2020-11-06	132 CHIEF JUSTICE CUSHING HIGHWAY, STE70	SUITE 70	COHASSET	MA	02025	everybodywater.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000063	1		Issuer is extending target deadline to invest.	Knead Dough, LLC	Limited Liability Company		SC	2020-08-01	997 JOHNNIE DODDS BLVD APT 825		MT PLEASANT	SC	29464	https://blazingstarcafe.com/	MainVest, Inc.	N	0001746059	007-00162	
0001897710-22-000001	1		Raise close date extended, amended from February 22, 2022 to March 31, 2022.	Upshur Burger Concepts Parent, LLC	Limited Liability Company		DC	2019-09-17	843 UPSHUR STREET NW		WASHINGTON	DC	20011	https://www.luckybuns.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001746059-22-000062	1		Issuer is extending target deadline to invest.	Knead Dough, LLC	Limited Liability Company		SC	2020-08-01	997 JOHNNIE DODDS BLVD APT 825		MT PLEASANT	SC	29464	https://blazingstarcafe.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000061	0			Lil Mama's Chicago Style Hoagy, LLC	Limited Liability Company		TN	2020-08-28	818 GEORGIA AVE STE 114		CHATTANOOGA	TN	37402	https://lilmamaschistylehoagy.com/	MainVest, Inc.	N	0001746059	007-00162	
0001816601-22-000003	0			Creative 3D Technologies, Inc.	Corporation		TX	2017-09-08	601 W. St. Johns Ave. #1221	#1221	Austin	TX	78752	https://creative3dtechnologies.com/		N			
0001665160-22-000264	0			Return Home, Inc.	Corporation		WA	2020-02-12	4146 B Pl NW		Auburn	WA	98001	https://www.returnhome.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000140	0			Virtual Sapiens, Inc.	Corporation		DE	2020-09-25	14 Neptune Street		Beverly	MA	01915	http://www.virtualsapiens.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000142	1		Terms change; Ownership update; New lead investor investment amount;  Removing an officer; Updating use of funds; Updating projections.	HotelierCo Retail LLC	Limited Liability Company		DE	2020-09-09	325 5th Ave, Suite 205	Suite 205	Indialantic	FL	32903	http://www.hotelierco.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-22-000143	1		Adding reviewed financials and updating the max goal.	TTC Oncology, LLC	Limited Liability Company		DE	2015-08-10	PO Box 24752		Minneapolis	MN	55424	https://www.ttconcology.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001873727-22-000001	0	The Offering has closed successfully on 2/10/2022 having received investment commitments of $106,270 although a final accounting has not taken place.		Stream Dx Inc	Corporation		UT	2014-10-09	429 W LAWNDALE DRIVE		SOUTH SALT LAKE	UT	84115	www.streamdx.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001788777-22-000003	0			2XPLR, Inc.															
0001665160-22-000262	0		Insider Investment Disclosure Added.	YouSolar, Inc.	Corporation		DE	2010-05-11	292 Brokaw Road		Santa Clara	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001828984-22-000001	0			Cloud Dentistry, Inc.	Corporation		DE	2014-02-03	ONE WASHINGTON MALL		BOSTON	MA	02108	https://www.clouddentistry.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-000260	0	At the close of the offering, the issuer closed on $51,149.70 and 4,122 number of securities.		Hexanika, Inc.	Corporation		DE	2014-01-31	419 MAIN ST SUITE 200 NORTH		LITTLE ROCK	AR	72114	https://hexanika.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001910347-22-000002	1		Correction of Price per unit in Terms of Offering.	Morty's Bark & Brew, LLC	Limited Liability Company		MN	2020-05-20	10235 NOBLE AVENUE NORTH		BROOKLYN PARK	MN	55443	https://www.mortysbarkbrew.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001822500-22-000003	0			Rellevate, Inc.	Corporation		DE	2020-07-17	700 CANAL STREET		STAMFORD	CT	06902	https://rellevate.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001910347-22-000001	0			Morty's Bark & Brew, LLC	Limited Liability Company		MN	2020-05-05	10235 NOBLE AVENUE NORTH		BROOKLYN PARK	MN	55443	https://www.mortysbarkbrew.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001669191-22-000123	0		issuer moved the closing date to 02	GZI HUB, INC.	Corporation		DE	2019-09-04	55 M St. NE	APT 112	Washington	DC	20002	https://gzi.app	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000121	0		issuer extended the offering date.	Orbital Assembly Corporation	Corporation		CA	2019-08-21	6532 Lonetree Blvd.	Suite 102	Rocklin	CA	95765	orbitalassembly.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-000259	0	At the close of the offering, the issuer closed on $0 and 0 number of securities.		K-9 Power Products, Inc.	Corporation		DE	2021-06-10	100 S ASHLEY DRIVE, SUITE 1130	SUITE 1130	TAMPA	FL	33602	https://www.k9power.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000258	0	At the close of the offering, the issuer closed on $289,471.77 and 250726 number of securities.		IZO Spirits, Inc.	Corporation		DE	2020-12-21	5404 NAPA STREET, SUITE 300	SUITE 300	SAN DIEGO	CA	92103	www.izospirits.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001908302-22-000001	0			L&L Wellness LLC	Limited Liability Company		PA	2020-06-29	405 CYRUS ST		JEANNETTE	PA	15644	https://www.facebook.com/AllofyourDailyEssentials/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001870693-22-000001	1		Extension of target date to 6-30-2022	Grow Space Orange, Inc.	Corporation		MA	2021-06-14	221 EAST MAIN STREET, SUITE 201		MILFORD	MA	01757	growspacene.com	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001808550-22-000001	0		Correction of Error. Typo.	Streets of Nashville Project LLC	Limited Liability Company		TN	2021-04-07	920 TWIN ELMS COURT		NASHVILLE	TN	37210	cdxcd.com	Music Benefactors	N	0001808550	007-00231	309083
0001805743-22-000001	0	$39,087.00 IN INVESTMENTS		Goodwolf Feeding Co	Corporation		OR	2016-10-11	7715 NE 33RD DRIVE SUITE D		PORTLAND	OR	97211	www.drinkgoodwolf.com	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-22-000256	0		Issuer is adding additional risk factors	Basha Holdings, LLC	Limited Liability Company		DE	2011-03-18	32 Ave of the Americas, 19th Floor		New York	NY	10013	quitequila.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001730695-22-000004	0			Unbanked, Inc.	Corporation		DE	2018-01-01	3010 HAVEN RESERVE		ALPHARETTA	GA	30004	https://unbanked.com/		N			
0001665160-22-000257	0	At the close of the offering, the issuer closed on $146168.66 and 5596 number of securities.		XRHealth, Inc.	Corporation		DE	2020-05-05	1330 BEACON ST STE 209		BROOKLINE	MA	02446	https://www.xr.health/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000253	0			Voosh Technologies Inc	Corporation		DE	2019-01-11	877 Cedar Street, Suite 150		Santa Cruz	CA	95060	https://vooshperformance.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000250	1		Issuer is extending campaign	BRAKES TO GO, INC.	Corporation		NV	2014-11-18	5214 BURLESON ROAD, SUITE 209	SUITE 209	AUSTIN	TX	78744	www.brakestogo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001908409-22-000002	0			Alpine Pacific, Inc.	Corporation		DE	2018-09-07	75 SOMERS RD		SOMERS	MT	59932	https://aputilities.com	Infrashares Inc.	N	0001686389	007-00107	288408
0001670254-22-000138	0			Spoonful Inc.	Corporation		DE	2018-03-01	PO Box 338	29 Orinda Way	Orinda	CA	94563	http://www.spoonfulapp.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001908298-22-000001	0			Dirty Lettuce LLC	Limited Liability Company		OR	2020-01-07	4727 NE FREMONT STREET		PORTLAND	OR	97213	https://www.dirtylettuce.com/	SMBX, Inc.	N	0001707214	007-00129	290186
