ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-21-000937	1	Flower Turbines	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000934	1	Simply Agave, Inc.	Sean Ryan	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001707193-21-000004	1	TOWN KITCHEN PBC	Eric S Quick	CEO
0001665160-21-000933	1	Hylio, Inc.	Arthur Erickson	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001860687-21-000002	1	Terry Thomsen LLC	Terry Thomsen	President
0001792754-21-000005	1	Illusio, Inc.	Ethan Winner	CEO
0001669191-21-000518	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001669191-21-000515	1	HOPP Technologies, Inc.	Fabrice Allain	Principal Executive Officer
0001728559-21-000001	1	Totle Inc.	David Bleznak	Chief Executive Officer
0001746059-21-000208	1	Healthy Does Not Mean Boring, LLC	Kara Fambro	Owner and Founder
0001746059-21-000207	1	Rule G Brewing Company, LLC	Ralph Rapa	Owner and CoFounder
0001849824-21-000003	1	Thyme Management LLC	Kimberly Agnew	Owner
0001816293-21-000003	1	Wind Craft Aviation Inc.	Lloyd Allen Heneveld Jr.	Director
0001782185-21-000001	1	Frame Media Inc.	Benjamin Moe	Founder, CEO
0001669191-21-000511	1	Far UV Technologies Inc	Patrick Piper	CEO
0001725994-21-000004	1	ITSBYU, INC.	/s/Caroline Strzalka	Director
0001831893-21-000004	1	Didactic, Inc.	/s/Gagan Biyani	CEO
0001746059-21-000206	1	Sofusion Cafe, LLC	Denise Butts	Owner and Founder
0001669191-21-000510	1	Far UV Technologies, Inc.	Patrick  Piper	Principal Executive Officer
0001670254-21-000646	1	StarWalker Industries, Inc.	David M. Walker, Esq.	Chief Executive Officer
0001665160-21-000931	1	LEVELS Network, Inc.	Jonas Frey	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001836520-21-000005	1	Benson Watch Company, LLC	Barry Marcel Benson	CEO / Manager
0001852943-21-000005	1	STL Texas: Brownsville & Cameron County, Inc.	Paul Skillicorn	CEO
0001860687-21-000001	1	Terry Thomsen LLC	Terry Thomsen	President
0001850557-21-000001	1	CLOSEM LLC	Richard Miles by Sean Fuellhart POA	Manager
0001665160-21-000929	1	Grand Teton Vodka, Inc.	Linda Beckett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000928	1	Bad Stuff, Inc.	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director
0001830878-21-000006	1	Craftspace, Inc.	Gregg F. Howell	COO
0001852331-21-000001	1	Rollo Motion, Inc.	Ryan McLean	CEO and President
0001665160-21-000927	1	Fluz App Inc	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000926	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001665160-21-000925	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000924	1	NuEyes Technologies Inc.	Mark Greget	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000923	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000922	1	Mycocycle, Inc.	Joanne Rodriguez	CEO, Principal Executive Officer and Director, President ,Principal Financial Officer, Principal Accounting Officer, Secretary and Treasurer
0001746059-21-000205	1	Coquette LLC	Caitlin Olsen	Owner and Founder
0001853510-21-000001	1	Kanthaka Inc.	Sylvia Kampshoff	CEO
0001665160-21-000920	1	Phormed Inc	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001819232-21-000003	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001665160-21-000917	1	Improper Goods, Inc.	Dan Brazelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001831368-21-000003	1	Rogue Space Systems Corp	Jeromy Grimmett by Sean Fuellhart POA	CEO
0001746059-21-000204	1	Healthy Does Not Mean Boring, LLC	Kara Fambro	Owner and Founder
0001665160-21-000915	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000916	1	XTI Aircraft Co	Robert LaBelle	CEO, Principal Executive Officer and Director
0001843387-21-000002	1	Irrigreen Inc	Shane Dyer	CEO
0001665160-21-000914	1	Kemper Snowboards, Inc.	Steven Hunt	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000507	1	Stars On Board Technologies, Inc.	Ray Fares	Principal Executive Officer
0001746059-21-000203	1	Hiatus Wine, LLC	Henri Gaeddert	Owner and CoFounder
0001746059-21-000202	1	Jefferson Fry Company, LLC	Emmet Moore	Owner
0001746059-21-000201	1	Mindful Mutt, LLC	Deanna Anderson	Owner and Founder
0001644600-21-000047	1	STARTENGINE CROWDFUNDING, INC.	Howard Marks	Chief Executive Officer
0001740075-21-000002	1	Ecoventz Inc.	Andreas Roussos	CEO
0001785176-21-000004	1	Kibbo Inc.	/s/ Colin O'Donnell	CEO
0001746059-21-000200	1	Sip n' Unwind, LLC	Sasha-Gaye Anderson	Owner and Founder
0001785176-21-000003	1	WellWell LLC	/s/ Sagan Schultz	CEO
0001746059-21-000199	1	Hood Relics LLC	Amy Collado	Owner and Founder
0001755391-21-000005	1	Boku International, Inc.	Lynn Rolle	CEO
0001785176-21-000002	1	Layali LLC	/s/ Sumaya Lakis	CEO
0001859312-21-000001	1	Panda Wish LLC	Mohammed Khonizi	CEO
0001823663-21-000003	1	OTIS Dental, Inc.	/s/ Andrew Lee	Sole Director
0001792115-21-000003	1	Sprout CF Fund, Inc.	Joshua Carr	President
0001843648-21-000007	1	Beacons AI, Inc.	Neal Jean	CEO & Director
0001665160-21-000911	1	BEERMKR Inc.	Aaron Walls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000500	1	Far UV Technologies, Inc.	Patrick  Piper	Principal Executive Officer
0001746059-21-000198	1	Cabo Vegan Inc	Tome Andrade	COO & CoFounder
0001665160-21-000908	1	Comsero, Inc.	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001767762-21-000003	1	Bounty0x Inc.	/s/ Angelo Adam	Director
0001853045-21-000002	1	Vegan Soul	Ednamae Gaines	Owner
0001665160-21-000905	1	PVP International, Inc.	Phil Stover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001791609-21-000004	1	Supervest, LLC	Jeremy Morton	Founder & Chief Executive Officer
0001670254-21-000643	1	Revelation Ale Works Inc	Ryan Evenson	President/Head Brewer/Co-Founder
0001669191-21-000497	1	VUniverse, Inc.	Evelyn Watters	Principal Executive Officer
0001213900-21-024698	1	Jeffrey Kleiner	/s/ Jeffrey Kleiner	CEO, President and Director
0001665160-21-000902	1	ABH Holdco, Inc.	Brandon Perry	CEO, Principal Executive Officer and Director
0001787023-21-000002	1	LEAF & ASH LLC	Stephanie Bryan	Owner
0001670254-21-000641	1	Uptown Network, LLC	Jack Serfass	CEO / Co-founder at Uptown Network
0001844167-21-000007	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001746059-21-000197	1	HIB Management Services LLC	Holly Harding	Owner and President
0001746059-21-000196	1	Kennys Restaurant & Bar LLC	Kenneth Walker	President
0001794960-21-000001	1	Fashwire Inc.	Kimberly Carney	CEO
0001746059-21-000195	1	HOT OVEN COOKIES, LLC	Sheila Coon	Owner and CEO
0001700868-21-000005	1	Lulabop, Inc.	Mina Yoo	CEO, Founder, principal executive officer, principal financial officer, controller, director
0001860229-21-000001	1	Enterprise Spirits LLC	Christian Kahle	Managing Director
0001665160-21-000901	1	Tanoshi, Inc.	Brad Johnston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001096906-21-000967	1	Cityzenith Holdings, Inc.	/s/ Michael Jansen	CEO, Chairman and Director
0001665160-21-000895	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000896	1	Franny's Manufacturing Inc	Franny Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000639	1	Canine Life Sciences, Inc DBA Canine Biologics	Jeff Sutherland	Founder, President & CEO
0001665160-21-000892	1	Hawaiian Ola Brewing Corp	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000891	1	SaniCash, Inc.	Nevin Jenkins	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000894	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001665160-21-000899	1	ONE ROQ Spirits LLC	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000888	1	Ryca Motors, Inc.	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000889	1	KapitalWise Inc.	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001824563-21-000002	1	Caribbean Smooth, LLC	/Nigel Walwyn/	Managing Member/CEO
0001665160-21-000897	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-21-000886	1	Mazarine, Inc.	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001709539-21-000002	1	Shark Wheel, Inc.	Zack Fleishman	Chief Operating Officer
0001833328-21-000002	1	Savers Village, LLC	Darryl Scipio, Esq.	Manager of the Manager, DS Real Estate Investors, LLC
0001846364-21-000001	1	FromScratchFood LLC	Claudio Rovegno	Co-Owner
0001062993-21-004084	1	Serface Care, Inc.	/s/Georgiy Laptevsky	CEO
0001816293-21-000002	1	Wind Craft Aviation Inc.	Lloyd Allen Heneveld Jr.	Director
0001062993-21-004081	1	ATHR Beauty Co	/s/ Tiila Abbitt	CEO and Founder
0001096906-21-000962	1	DeRosa Capital 11, LLC	/s/ Matthew Faircloth	Managing Member
0001646921-21-000006	1	HyperSciences, Inc.	/s/ Mark Russell	President and CEO
0001749594-21-000004	1	Asarasi, Inc.	/Gerald J. Whalen II/	Attorney
0001749594-21-000003	1	Asarasi, Inc.	/Gerald J. Whalen II/	Attorney
0001780439-21-000010	1	Upstryve Inc.	Noah Isidore Davis	CEO
0001860267-21-000001	1	Upper Crust 15301 LLC	Mark Kennison	President
0001746059-21-000194	1	KCITY Investments, LLC	Lloyd Kemry	Owner and CFO
0001746059-21-000193	1	Old Majestic Brewing Company, LLC	Chad Marchand	Owner and CoFounder
0001746059-21-000192	1	WanderLinger Brewing Company, LLC	Christopher Dial	Owner and CoFounder
0001746059-21-000191	1	PIECEMEAL LLC	Justin Barrett	Owner and Founder
0001860258-21-000002	1	Cherry Valley Community Farm, Inc.	Jodi Danyo	Owner
0001860258-21-000001	1	Skyn by Chi LLC	Chiquita Zachery	President
0001669191-21-000493	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-21-000885	1	Mobot Nation Inc.	Lani Cooper	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001835638-21-000002	1	Fanalyze, Inc	Juan Juan	CEO, Director
0001836520-21-000004	1	PO CAMPO, LLC	Maria Boustead	CEO / Manager
0001835638-21-000003	1	Lynx City LLC	Alan Moisio	CEO, Manager
0001838915-21-000002	1	Ready Set Jet, Inc.	Shalini Vadhera	CEO & Sole Director
0001665160-21-000884	1	EventCombo, Inc.	Saroosh Gull	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000883	1	Tapville Franchising, Inc.	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001836520-21-000003	1	Benson Watch Company, LLC	Barry Marcel Benson	CEO / Manager
0001665160-21-000882	1	AquaVault, Inc.	Robert Peck	CEO, Principal Executive Officer and Director
0001836325-21-000005	1	Fanchise League Co LLC FCF Team 4, LLC	Sohrob Farudi	CEO
0001062993-21-004060	1	JB-NY Distributors, Inc.	/s/Jason Sherman	CEO
0001743601-21-000001	1	Building Economic Advancement Network Corp	Darren V. Walker	CEO
0001836323-21-000005	1	Fanchise League Co LLC FCF Team 3, LLC	Sohrob Farudi	CEO
0001797650-21-000002	1	Woofy, Inc.	Arjun Rai	CEO
0001746059-21-000190	1	Your Cuisine Chef LLC	Herbert McKnight	Owner and CoFounder
0001666102-21-000013	1	INOUI LLC	Rosemary Warnes	Co-CEO
0001835638-21-000004	1	Trip360 Ltd	Avraham Amar	CEO, Director
0001835335-21-000002	1	ITM, Inc.	Steven Renbaum	CEO, Director
0001835638-21-000005	1	Kokus Inc.	Carli Blum	CEO
0001665160-21-000881	1	BIOCURITY PHARMACEUTICALS INC.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001665160-21-000880	1	In Force Technology, Inc.	BRANDON D. FLANAGAN	President, Chief Executive Officer, Principal Executive Officer and Director
0001665160-21-000879	1	Solar Roadways Inc.	Scott Brusaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001580960-21-000004	1	Pigeonly, Inc.	Alfonzo Brooks	CFO
0001836320-21-000004	1	Fanchise League Co LLC FCF Team 2, LLC	Sohrob Farudi	CEO
0001665160-21-000877	1	BOXABL INC.	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001836307-21-000007	1	Fanchise League Company, LLC - FCF Team 1 LLC	Sohrob Farudi	CEO
0001834233-21-000001	1	Salone Monet, LLC	Salone Monet	Founder
0001665160-21-000876	1	No-H2O USA Inc	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001685404-21-000001	1	Mycroft AI Inc.	Michael C Lewis	CEO
0001745986-21-000001	1	Airto, Inc	Shi Li	CEO, principal financial officer, and principal accounting officer
0001809424-21-000005	1	DARBLY ENTERTAINMENT, INC	Librado Cerda	President/CEO
0001720035-21-000002	1	ArtistWorks, LLC (f/k/a ArtistWorks, Inc.)	Richard Lang	Director of Finance and Operations
0001670254-21-000636	1	Ex Files Productions LLC	Tyrrell Shaffner	Writer/Director/Producer
0001062993-21-004025	1	CyH.COM LLC	/s/ Daniel Haggart	Managing Partner
0001747584-21-000011	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001736664-21-000006	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001830549-21-000002	1	Kibbo Inc.	Colin O'Donnell	CEO, Director
0001670254-21-000635	1	SportBLX Thoroughbreds Corp.	Joseph De Perio	Co-Founder and Board Member
0001799941-21-000004	1	Procertas LLC	/s/ Joseph Colucci	Manager
0001096906-21-000960	1	xCraft Enterprises, Inc.	/s/ JD Claridge	Chief Executive Officer
0001742857-21-000003	1	POQ ISSUER, LLC	G. Michael Weiksner	Chief Technology Officer
0001836842-21-000003	1	ATHR Beauty Co	Tiila Abbitt	CEO and Founder
0001830549-21-000001	1	Nickelytics, Inc.	Judah Longgrear	CEO, Managing Member
0001688029-21-000006	1	Divinia Water, Inc.	Steven Sedlmayr	President
0001742857-21-000001	1	POQ ISSUER, LLC	G. Michael Weiksner	Chief Technology Officer
0001750513-21-000002	1	Oz. House LLC	Sean Kanter	Chief Executive Member
0001846950-21-000002	1	Inspired by Spirits LLC	Jesse Mader	Founding Partner
0001729128-21-000006	1	JB-NY Distributors, Inc.	Jason Sherman	CEO, Director
0001729128-21-000005	1	Primal Life Organics, LLC	Trina Felber	CEO, Member Manager
0001729128-21-000004	1	CyH.COM LLC	Daniel Haggart	Manager
0001666102-21-000012	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan Gu	Chairman
0001824566-21-000002	1	Rollin' Vets Group Inc.	Katherine Eick	Sole Director of Board of Directors
0001669191-21-000491	1	Stars On Board Technologies, Inc.	Ray Fares	Principal Executive Officer
0001824566-21-000001	1	Rollin' Vets Group Inc.	Katherine Eick	Sole Director of Board of Directors
0001729128-21-000003	1	Serface Care, Inc.	Georgiy Laptevsky	CEO
0001768621-21-000003	1	Commongrounds Cooperative	Kate Redman	Project Director
0001669191-21-000489	1	Brain Game LS Inc.	DWAYNE SAMUELS	Principal Executive Officer
0001768621-21-000002	1	Commongrounds Cooperative	Kate Redman	Project Director
0001768621-21-000001	1	Commongrounds Cooperative	Kate Redman	Project Director
0001731736-21-000003	1	ElectroSpit Inc.	Bosco Kante	CEO
0001665160-21-000872	1	TomBot, Inc.	Thomas E. Stevens	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001807049-21-000002	1	Humble Shoe Company, Inc.	Tina Bhojwani	CEO
0001646921-21-000004	1	HyperSciences, Inc.	/s/ Mark Russell	President and CEO
0001832281-21-000002	1	PLLAY Labs Inc.	/s/ Shawn Gunn	CEO
0001776715-21-000002	1	Flower Street Docs, LLC	/s/ Adam Corolla	Manager
0001555127-21-000006	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001816536-21-000004	1	IPD Products, Inc.	Christopher E. Anthony	Secretary
0001822029-21-000004	1	Realtyna Inc.	Ali Attar	Chief Executive Officer
0001769118-21-000004	1	GET TO WORK INC.	James Chapman	CEO
0001822029-21-000003	1	Audink Inc.	Erik Young	CEO, President
0001822029-21-000002	1	Surya Spa, Inc	Roger Soffer	CEO
0001817694-21-000001	1	UpChoose, PBC	Ali El Idrissi	CEO
0001811508-21-000001	1	popshop, Inc.	Nathan Franco	CEO, Director
0001812192-21-000002	1	BuildStream Technologies Inc.	Terence Clarke	CEO
0001803288-21-000002	1	Doorage, Inc.	Sean Sandona	CEO
0001803288-21-000001	1	Cannabox, LLC	Michael Berk	CEO
0001847154-21-000001	1	Xliminal Inc.	Sunil Verma	CEO
0001791223-21-000002	1	Renu Robotics Corp	Jeff Dayov	Chief Financial Officer
0001387131-21-005208	1	Compound Projects, LLC	Jannie Yorio	Chief Executive Officer
0001780122-21-000003	1	GenoBank.io	Daniel Uribe	CEO, President, Secretary
0001213900-21-024077	1	Realtyna Inc.	/s/ Ali Attar	Chief Executive Officer
0001213900-21-024072	1	UpChoose, PBC	/s/ Ali El Idrissi	Chief Executive Officer
0001104659-21-059432	1	STOREN TECHNOLOGIES, INC.	/s/ Carlo Brovero	Chief Executive Officer
0001793445-21-000002	1	Big Derby Distilling Co	Jason Parker	President
0001669191-21-000487	1	ACK Right Endeavors LLC	Jack McDaniel	Principal Executive Officer
0001784191-21-000001	1	Totle Inc.	David Bleznak	Chief Executive Officer, Director
0001748804-21-000001	1	Cookie Department, Inc.	Akiva Resnikoff	CEO
0001213900-21-023991	1	Oracle Health, Inc.	/s/ Jaeson Bang	CEO, Founder
0001839215-21-000001	1	Smart Home Sentry, Inc.	Uday Kiran Chaka	CEO
0001670254-21-000626	1	SQUAREAT LLC	Paolo Cadegiani	CEO
0001784191-21-000003	1	Avenify Corp	Justin Potts	Chief Executive Officer
0001213900-21-024011	1	Airgility, Inc.	/s/ Pramod Raheja	CEO, Founder
0001808913-21-000001	1	Renewal Mill, PBC	Claire Schlemme	CEO
0001213900-21-024025	1	BuildStream Technologies Inc.	/s/ Terence Clarke	Chief Executive Officer
0001808907-21-000003	1	Drink Monday Inc.	/s/Christopher Boyd	CEO
0001683168-21-001678	1	HYLETE, INC.	/s/ Adam Colton	Principal Executive Officer
0001700868-21-000002	1	Lulabop, Inc.	Mina Yoo	CEO, Founder, principal executive officer, principal financial officer, controller, director
0001670254-21-000633	1	Proper Good, Inc	Christopher Jane	Founder & CEO
0001782494-21-000003	1	Prazo, Inc.	Rodrigo de Guzman	Chief Executive Officer
0001683168-21-001681	1	The Chosen, LLC	/s/ Derral Eves	Manager of The Chosen Productions, LLC
0000732935-21-000004	1	Here To Serve Holding Corp	Paul Riss by Sean Fuellhart POA	CEO
0001213900-21-024050	1	Cannabox, LLC	Michael Berk	CEO
0001801610-21-000001	1	Pure Green Franchise Corp	Ross Franklin	CEO & Director
0001670254-21-000634	1	Annestes Thoroughbreds Inc	John Hall	CEO Adara Asset Management ( Board Member)
0001821723-21-000001	1	1821 Drinks Inc	Melissa Koefod	CEO & Director
0001801613-21-000001	1	Nada Holdings, Inc.	John Green	Chief Executive Officer, Director
0001821723-21-000002	1	Dispatch Goods, Inc.	Lindsey Hoell	CEO, Director
0001670254-21-000630	1	Arolucha, Inc.	Jason Brown	Board Member
0001670254-21-000629	1	Rhino Hide, Inc.	Jason Giddings	Founder/CEO
0001062993-21-003980	1	Baobab Clothing Inc	/s/ Marcellus Alexander III	Co-Founder
0001731813-21-000002	1	SWEAT COSMETICS INC	Courtney Jones Louks	Founder
0001796599-21-000002	1	Axle AI, Inc.	/s/ Samuel W. Bogoch	CEO, Director
0001213900-21-024018	1	Gumroad, Inc.	/s/ Sahil Lavingia	CEO
0001782494-21-000002	1	Ratio Holdings, LLC	Mark Hellweg	Chief Executive Officer
0001798279-21-000001	1	Mountjoy Enterprises, Inc.	Alexander Mountjoy	CEO
0001831893-21-000003	1	Didactic, Inc.	/s/Gagan Biyani	CEO
0001796599-21-000003	1	Kind Collection inc	/s/ Jewel Zimmer	CEO, Director
0001795289-21-000002	1	Trimpakt, Inc.	Adam Holub	President
0001801613-21-000002	1	Nada Holdings, Inc.	John Green	Chief Executive Officer, Director
0001213900-21-024055	1	Akua Life, PBC	Courtney Boyd Myers	CEO
0001802465-21-000001	1	Tyla-Simone's Wings LLC	/s/ Monique Crayton	Member, Manager, COO
0001829628-21-000001	1	7810 Boeing Ave LLC	Megan Blu	Manager, 7810 Boeing Ave., LLC
0001785716-21-000001	1	Adv3nture, Inc.	/s/ Zane Lamprey	CEO
0001666081-21-000003	1	WellWell LLC	/s/Sagan Schultz	CEO
0001213900-21-024056	1	Audink Inc.	/s/ Erik Young	CEO, President
0000905718-21-000647	1	Backstage Capital, LLC	/s/Arlan Hamilton	Manager
0001555127-21-000005	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001816011-21-000004	1	Levered Learning, Inc.	joshua bradley	Chief Technical Officer
0001803592-21-000001	1	GrapeStars International, Inc.	/s/ Jean Jean Pelletier	CEO
0001665160-21-000870	1	G3C Technologies Corporation	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001785236-21-000001	1	Texas Karne, LLC	Jason Cho	Member
0001644600-21-000045	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer, and Treasurer
0001665160-21-000867	1	Flower Turbines	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001811697-21-000003	1	ChipMonk Inc.	David Downing	CEO
0001811697-21-000001	1	ChipMonk Inc.	David Downing	CEO
0001856663-21-000002	1	Thuzio, Inc.	Jared Augustine	Founder, CEO
0001665160-21-000860	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001665160-21-000859	1	Zenus, Inc.	Panagiotis Moutafis, Ph.D.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000855	1	Rayton Solar, Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001649856-21-000001	1	Greensbury Market Corp.	Edward Hopper	CEO
0001104659-21-059178	1	Jet Token Inc.	/s/ George Murnane	By George Murnane, Chief Executive Officer
0001171520-21-000184	1	Tapa, Inc.	Benjamin Steinberg	President & Director
0001665160-21-000851	1	Earthwise Sorbents, Inc.	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000850	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000485	1	Mini City, Inc	India Hayes	CEO
0001665160-21-000848	1	Charron Favreau, SPC	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000846	1	Aqua Vault, Inc.	Robert Peck	CEO, Principal Executive Officer and Director
0001670254-21-000624	1	NAVISGO LLC DBA NAVISYO	Alexander Michaels	Founder
0001213900-21-023953	1	Andrei Evulet	/s/ Andrei Evulet	CEO
0001062993-21-003977	1	Tap Systems Inc.	/s/Dovid Schick	Chief Executive Officer
0001856663-21-000001	1	Ernest Supplies, LLC	John Cafarelli	Co-Founder & President
0001836307-21-000005	1	Fanchise League Company, LLC - FCF Team 1 LLC	Sohrob Farudi	CEO
0001665160-21-000843	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001104659-21-059127	1	Beta Bionics, Inc.	/s/ Edward Damiano	Chief Executive Officer
0001669191-21-000484	1	MAGFAST LLC	Seymour Segnit	CEO
0001665160-21-000842	1	microsurgeonbot Inc.	microsurgeonbot Inc	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000840	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001836325-21-000003	1	Fanchise League Co LLC FCF Team 4, LLC	Sohrob Farudi	CEO
0001665160-21-000839	1	WCB Productions LLC	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001802024-21-000001	1	PUFFCUFF LLC	Garrett D. Lash	Manager and Chief Executive Officer
0001820449-21-000002	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001836323-21-000003	1	Fanchise League Co LLC FCF Team 3, LLC	Sohrob Farudi	CEO
0001665160-21-000836	1	AWOL Outdoors, Inc d/b/a Camp365	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001820449-21-000001	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001759355-21-000002	1	Pluton Biosciences, Incorporated	Charlie Walch	CBO
0001792508-21-000004	1	Linen Mobile, Inc.	Vitaly Bahachuk	Director, President, Chief Executive Officer
0001665160-21-000834	1	ZenSpace, Inc.	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001767762-21-000001	1	Bounty0x Inc.	/s/ Angelo Adam	CEO
0001665160-21-000833	1	Phormed Inc	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000832	1	ChallengeHop Inc.	Andrea Nerep	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000826	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000825	1	Comsero, Inc.	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001683168-21-001653	1	VOLCON, INC.	Andrew R. Leisner	Chief Executive Officer
0001836520-21-000002	1	Benson Watch Company, LLC	Barry Marcel Benson	CEO / Manager
0001669191-21-000483	1	Dashible, Inc.	Marvin Johnson	Principal Executive Officer
0001739119-21-000009	1	YOURVIRTUALSIM INC	Alexandre Botteri	President
