ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001700868-21-000002	4	Murali Nallakrishnan	Director	2021-04-30
0001670254-21-000633	1	Jennifer Cummins	Founder/CMO	2021-04-30
0001670254-21-000633	2	Christopher Jane	Founder & CEO	2021-04-30
0001782494-21-000003	1	Rodrigo de Guzman	Chief Executive Officer, Director	2021-04-30
0001782494-21-000003	2	Jon Alain Guzik	Chief Product Officer,  Director	2021-04-30
0001683168-21-001681	1	/s/ Derral Eves	Principal Executive Officer	2020-04-30
0000732935-21-000004	1	Paul Riss by Sean Fuellhart POA	CEO	2021-04-30
0001670254-21-000630	1	Jason Brown	Board Member	2021-04-30
0001670254-21-000629	1	Alan Pagni	Advisor	2021-04-30
0001670254-21-000629	2	David Rogers	Member of board	2021-04-30
0001670254-21-000629	3	Doug B. Marks	Board of Directors	2021-04-30
0001670254-21-000629	4	Jason Giddings	Founder/CEO	2021-04-30
0001062993-21-003980	1	/s/ Marcellus Alexander III	Director	2021-04-30
0001062993-21-003980	2	/s/ Brandon Davenport	Director	2021-04-30
0001213900-21-024050	1	/s/ Michael Berk	Director	2021-04-30
0001213900-21-024050	2	/s/ Anthony Berk	Director	2021-04-30
0001801610-21-000001	1	Ross Franklin	CEO & Director	2021-04-30
0001670254-21-000634	1	George Hall	Director	2021-04-29
0001670254-21-000634	2	John Hall	CEO Adara Asset Management ( Board Member)	2021-04-21
0001821723-21-000001	1	Melissa Koefod	CEO & Director	2021-04-30
0001821723-21-000001	2	Kristin Koefod	COO & Director	2021-04-30
0001801613-21-000001	1	John Green	Chief Executive Officer, Director	2021-04-30
0001801613-21-000001	2	Mauricio Delgado	Chief Strategy and Product Officer, Director	2021-04-30
0001801613-21-000001	3	Nick Dembla	Director	2021-04-30
0001801613-21-000001	4	Vikram Malaney	Director	2021-04-30
0001801613-21-000001	5	Tom Neuman	Director	2021-04-30
0001821723-21-000002	1	Lindsey Hoell	CEO, Director	2021-04-30
0001831893-21-000003	1	/s/Gagan Biyani	Director	2021-04-30
0001796599-21-000003	1	/s/ Jewel Zimmer	CEO, Director	2021-04-30
0001795289-21-000002	1	Adam Holub	President	2021-04-30
0001801613-21-000002	1	John Green	Chief Executive Officer, Director	2021-04-30
0001801613-21-000002	2	Mauricio Delgado	Chief Strategy and Product Officer, Director	2021-04-30
0001801613-21-000002	3	Nick Dembla	Director	2021-04-30
0001801613-21-000002	4	Vikram Malaney	Director	2021-04-30
0001801613-21-000002	5	Tom Neuman	Director	2021-04-30
0001213900-21-024055	1	/s/ Courtney Boyd Myers	CEO	2021-04-30
0001213900-21-024055	2	/s/ Courtney Boyd Myers	CEO & Director	2021-04-30
0001213900-21-024055	3	/s/ Matt Lebo	CFO & Director	2021-04-30
0001802465-21-000001	1	/s/ Monique Crayton	Member, Manager	2021-04-30
0001829628-21-000001	1	Megan Blu	Manager, 7810 Boeing Ave., LLC	2021-04-30
0001785716-21-000001	1	/s/ Zane Lamprey	CEO	2021-04-30
0001666081-21-000003	1	/s/Lawrence Praeger	Co-Founder	2021-04-30
0001666081-21-000003	2	/s/ Sagan Schultz	CEO	2021-04-30
0001213900-21-024056	1	/s/ Erik Young	Director	2021-04-30
0001213900-21-024056	2	/s/ David Engler	Director	2021-04-30
0001665160-21-000870	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000870	2	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001785236-21-000001	1	Jason Cho	member	2021-04-29
0001785236-21-000001	2	Moul Kim	Member	2021-04-29
0001785236-21-000001	3	Lawrence Wai	Member	2021-04-29
0001785236-21-000001	4	Clinton Oh	Member	2021-04-29
0001785236-21-000001	5	Michael Chen	Member	2021-04-29
0001644600-21-000045	3	Terri Lubaroff	Director	2021-04-30
0001644600-21-000045	2	Jeff Annison	President and Director	2021-04-30
0001644600-21-000045	1	Paul Scanlan	Chief Executive Officer, Chief Financial Officer, Treasurer, and Director	2021-04-30
0001665160-21-000867	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001811697-21-000003	2	Jose Hernandez-Casas	Co-founder	2021-04-29
0001811697-21-000003	1	David Downing	CEO	2021-04-29
0001811697-21-000001	2	Jose Hernandez-Casas	Co-founder	2021-04-29
0001811697-21-000001	1	David Downing	CEO	2021-04-29
0001856663-21-000002	3	Mark Gerson	Co-Chairman, issuer, principal executive officer, principal financial officer, controller, principal accounting officer	2021-04-30
0001856663-21-000002	2	Atiim Kiambu Tiki Barber	Co-Chairman, issuer, principal executive officer, principal financial officer, controller, principal accounting officer	2021-04-30
0001856663-21-000002	1	Jared Augustine	Founder, CEO	2021-04-30
0001665160-21-000859	1	Panagiotis Moutafis, Ph.D.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000860	1	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board	2021-04-30
0001665160-21-000855	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001649856-21-000001	1	Mrinali vaswani	CfO	2021-04-30
0001104659-21-059178	1	/s/ George Murnane	Chief Executive Officer	2021-04-30
0001104659-21-059178	2	/s/ Michael D. Winston, CFA	Executive Chairman (Director), Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001171520-21-000184	3	Paul R. Meng	Co-Founder & Director	2021-04-29
0001171520-21-000184	2	Michael J. Schmitz	Co-Founder & Director	2021-04-29
0001171520-21-000184	1	Benjamin Steinberg	President & Director	2021-04-29
0001665160-21-000851	1	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000850	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001669191-21-000485	1	India Hayes	CEO	2021-04-26
0001665160-21-000848	1	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000846	1	Robert Peck	CEO, Principal Executive Officer and Director	2021-04-30
0001665160-21-000846	2	Jonathan Kinas	CFO, Principal Financial Officer and Director	2021-04-30
0001665160-21-000846	3	Avin Samtani	COO, Principal Operations Officer and Director	2021-04-30
0001670254-21-000624	2	PATRICK MOYAL	CFA	2021-04-19
0001670254-21-000624	6	Alexander Michaels	Founder	2021-04-19
0001670254-21-000624	4	Robert Lauria	Vp	2021-04-19
0001670254-21-000624	5	Lucie Slavkov	Secretary	2021-04-19
0001670254-21-000624	1	David R Aldrich	Manager	2021-04-19
0001670254-21-000624	3	Jorge Rivas	VP Officer	2021-04-19
0001213900-21-023953	1	/s/ Andrei Evulet	Director	2020-04-30
0001213900-21-023953	2	/s/ Denis Dancanet	Director	2020-04-30
0001062993-21-003977	4	/s/Eli Schick	Director	2021-04-30
0001062993-21-003977	3	/s/Alec Marshall	Director	2021-04-30
0001062993-21-003977	2	/s/Sabrina Kemeny	President and Director	2021-04-30
0001062993-21-003977	1	/s/Dovid Schick	Chief Executive Officer	2021-04-30
0001856663-21-000001	2	Luigi Bianco	Co-Founder & Vice President	2021-04-30
0001856663-21-000001	1	John Cafarelli	Co-Founder & President	2021-04-30
0001836307-21-000005	1	Sohrob Farudi	CEO	2021-04-30
0001665160-21-000843	1	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001104659-21-059127	7	/s/ Christy Jones	Board Member	2021-04-30
0001104659-21-059127	6	/s/ Beth A. Brooke	Board Member	2021-04-30
0001104659-21-059127	5	/s/ Jeffrey Hitchcock	Board Member	2021-04-30
0001104659-21-059127	4	/s/ Finny Kuruvilla	Board Member	2021-04-30
0001104659-21-059127	3	/s/ Sean D. Carney	Board Member	2021-04-30
0001104659-21-059127	2	/s/ Martha G. Aronson	Board Member	2021-04-30
0001104659-21-059127	1	/s/ Gilbert Clarke	Chief Financial Officer	2021-04-30
0001669191-21-000484	1	Seymour Segnit	CEO	2021-04-29
0001665160-21-000842	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000840	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2021-04-30
0001665160-21-000840	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001836325-21-000003	1	Sohrob Farudi	CEO	2021-04-30
0001665160-21-000839	1	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001802024-21-000001	2	Garrett D. Lash	Manager and Chief Executive Officer	2021-04-30
0001802024-21-000001	1	Ceata E. Lash	Manager	2021-04-30
0001820449-21-000002	1	Gail Foster	CEO	2021-04-30
0001836323-21-000003	1	Sohrob Farudi	CEO	2021-04-30
0001665160-21-000836	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001820449-21-000001	1	Gail Foster	CEO	2021-04-30
0001759355-21-000002	1	Charlie Walch	CBO, Co-Founder	2021-04-30
0001759355-21-000002	2	Barry Goldman	CEO and Chief Scientific Officer, Co-Founder	2021-04-30
0001792508-21-000004	1	Vitaly Bahachuk	Director, President, Chief Executive Officer	2021-04-30
0001792508-21-000004	2	Aliaksandr Bazhanau	Director, Treasurer, Secretary, Chief Technology Officer	2021-04-30
0001665160-21-000834	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001767762-21-000001	2	/s/ Deniz Dalkilic	Director	2021-04-30
0001767762-21-000001	1	/s/ Angelo Adam	Director	2021-04-30
0001665160-21-000833	1	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000832	1	Andrea Nerep	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000826	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001665160-21-000825	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001683168-21-001653	4	Colin Guinn	Director	2021-04-30
0001683168-21-001653	3	Adrian James	Director	2021-04-30
0001683168-21-001653	2	Christian Okonsky	Director	2021-04-30
0001683168-21-001653	1	Andrew R. Leisner	Chief Executive Officer	2021-04-29
0001836520-21-000002	1	Barry Marcel Benson	CEO / Manager	2021-04-30
0001669191-21-000483	1	Marvin Johnson	Principal Executive Officer	2021-04-30
0001669191-21-000483	2	Marvin Johnson	Principal Financial Officer	2021-04-30
0001669191-21-000483	3	Marvin Johnson	Principal Accounting Officer	2021-04-30
0001669191-21-000483	4	Marvin Johnson	Board Member	2021-04-30
0001669191-21-000483	5	Anthony Carter	Board Member	2021-04-30
0001739119-21-000009	1	Alexandre Botteri	President	2021-04-30
0001814684-21-000002	1	Nishith Krishna	Chief Executive Officer	2021-04-30
0001213900-21-023901	1	Archil Cheishvili	President, Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, and Sole Director	2021-04-30
0001665160-21-000822	1	Paolo Tiramani	CEO	2021-04-30
0001665160-21-000822	2	Galiano Tiramani	business development	2021-04-30
0001670254-21-000623	2	Micah Van Hove	Director/Producer	2021-04-25
0001670254-21-000623	1	Brett Pedersen	Co-Producer	2021-04-30
0001665160-21-000819	1	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-04-30
0001555127-21-000002	1	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2021-04-30
0001555127-21-000002	2	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2021-04-30
0001555127-21-000002	3	John Michael (Michael) Bell	Director	2021-04-30
0001670254-21-000622	3	Wade T Micoley	CEO & Founder	2021-04-29
0001670254-21-000622	2	Wade T Micoley	CEO & Founder	2021-04-29
0001670254-21-000622	1	Mark Herman	President	2021-04-29
0001791156-21-000003	1	Francisco Gomez	CEO	2021-04-30
0001746059-21-000189	1	Andrew Faris	President	2021-04-30
0001822029-21-000001	1	Roger Soffer	CEO, Principal Financial Officer	2021-04-29
0001822029-21-000001	2	Martha Soffer	Director	2021-04-29
0001746059-21-000188	1	Corey Lynch	Owner and Founder	2021-04-30
0001746059-21-000187	1	Joshua Bishop	Owner and CoFounder	2021-04-30
0001819418-21-000003	1	/s/ Frederick Lizza	CEO	2021-04-30
0001665160-21-000817	1	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001739119-21-000007	1	Alexandre Botteri	President	2021-04-30
0001811855-21-000002	1	Ashish Joshi	CEO	2021-04-29
0001670254-21-000618	1	Jennifer Bolitho	Treasurer	2021-04-30
0001670254-21-000618	3	Nick Bolitho	Co-Founder	2021-04-16
0001670254-21-000618	2	Maximilian Heinegg	co-founder	2021-04-30
0001213900-21-023851	2	/s/ Melissa Facchina	Director	2021-04-29
0001213900-21-023851	1	/s/ Matthew Feldman	Director	2021-04-29
0001766415-21-000001	3	/s/Brian Spangle	COO and Director	2021-04-30
0001766415-21-000001	1	/s/Lonnie Johnson	CEO and Director	2021-04-30
0001766415-21-000001	2	/s/Julianna Smoot	Strategist and Director	2021-04-30
0001665160-21-000815	1	Morgan Bierschenk	Morgan Bierschenk	2021-04-30
0001736664-21-000001	1	Joe Daniluk	CEO & Director	2021-04-30
0001665160-21-000813	1	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001806372-21-000001	2	/s/Christopher Coles	CTO, Director	2021-04-30
0001806372-21-000001	1	/s/Sulaiman Sanni	CEO, Director	2021-04-30
0001062993-21-003972	2	/s/Kevin McCurdy	Director	2021-04-30
0001062993-21-003972	1	/s/William Hudenko	Director	2021-04-30
0001665160-21-000811	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001746059-21-000186	1	Nyle Molina	Owner and CoFounder	2021-04-30
0001665160-21-000810	1	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001758135-21-000001	2	Jose Pablo Toscano	CEO	2021-04-30
0001758135-21-000001	1	Nicolas Bergengruen	CMO	2021-04-30
0001785943-21-000001	2	Roman Tokarev	Director	2021-04-29
0001785943-21-000001	1	Majd Maksad	Director	2021-04-29
0001665160-21-000809	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001493152-21-010163	5	/s/ Stefanie Crowe	Director	2021-04-30
0001493152-21-010163	4	/s/ Alan Jacobs	Director	2021-04-30
0001493152-21-010163	3	/s/ Sally Outlaw	Director	2021-04-30
0001493152-21-010163	2	/s/ Joseph D'Arelli	Chief Financial Officer (Principal Financial and Accounting Officer)	2021-04-30
0001493152-21-010163	1	/s/ Sally Outlaw	Chief Executive Officer (Principal Executive Officer)	2021-04-30
0001644600-21-000042	1	Jacob Ner-David	Chief Executive Officer	2021-04-30
0001791747-21-000003	1	/s/ Obi Onyejekwe	Chief Executive Officer	2021-04-30
0001670254-21-000617	2	Alexander Shkolnik	CEO	2021-04-29
0001670254-21-000617	1	Nikolay Shkolnik	VP, Engineering, CTO	2021-04-30
0001665160-21-000808	1	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001857706-21-000003	1	Thomas Phillips	Executive Director	2021-04-30
0001096906-21-000950	1	/s/ Joshua Resnick	Chief Executive Officer	2021-04-29
0001749621-21-000002	1	Candice Schibli	Founder and Operating Manager	2021-04-30
0001749594-21-000002	1	/Gerald J. Whalen II/	Attorney	2021-04-30
0001738836-21-000003	1	Dorrian Porter	Chief Executive Officer	2021-04-30
0001792013-21-000001	1	Desmond Wiggan	President & Chief Executive Officer	2021-04-30
0001792013-21-000001	2	Aubrey Annoh-Yeboah	Chief Marketing Officer & Secretary	2021-04-30
0001821386-21-000004	2	/s/ Christine Strzalka	Director	2021-04-30
0001821386-21-000004	1	/s/ Caroline Strzalka	Director	2021-04-30
0001724714-21-000001	2	Arup Bhattacharya	CTO	2021-04-30
0001724714-21-000001	1	John Wu	Chief Executive Officer	2021-04-30
0001816547-21-000003	1	Benjamin Goldhaber	CEO, President, Director	2021-04-29
0001816547-21-000003	2	Christopher Chan	COO, Vice President, Secretary, Treasurer, Director	2021-04-29
0001816547-21-000003	3	Nathaniel Goldhaber	Director	2021-04-29
0001816547-21-000003	4	Alex Poon	Director	2021-04-29
0001781955-21-000001	1	Ben White	CEO	2021-04-30
0001845595-21-000002	1	JULIE VAN DAM	CEO	2021-04-30
0001640709-21-000003	2	/s/Daniel Gohari	Director	2021-04-29
0001640709-21-000003	1	/s/Payam Safa	CEO, Director	2021-04-29
0001640709-21-000003	3	/s/Norman Rose	Director	2021-04-29
0001686984-21-000002	1	Darren Sardoff	Director	2021-04-30
0001793349-21-000002	1	Rashaan Everett	CEO	2021-04-29
0001669191-21-000480	3	John Fanning Jr	Principal Accounting Officer	2021-04-30
0001669191-21-000480	2	John Fanning Jr	Principal Financial Officer	2021-04-30
0001669191-21-000480	1	John Fanning Jr	Principal Executive Officer	2021-04-30
0001669191-21-000480	4	John Fanning Jr	Board Member	2021-04-30
0001738026-21-000001	1	Joe Anderson	Sole Manager/Chief Executive Officer	2021-04-30
0001665160-21-000807	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001821386-21-000002	1	/s/ Cyo Ray Nystrom	Director	2021-04-30
0001821386-21-000002	2	/s/ Rachel Washtien	Director	2021-04-30
0001644600-21-000040	2	Steve Fambro	Principal Financial Officer, Principal Accounting Officer, and Director	2021-04-30
0001644600-21-000040	1	Chris Anthony	Chief Executive Officer and Director	2021-04-30
0001644600-21-000037	1	Jason Brown	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2021-04-30
0001774046-21-000002	1	/s/Tracey Suppo	Chief Executive Officer, President and Director	2021-04-28
0001665160-21-000804	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001746059-21-000185	1	Christopher Dial	Owner and CoFounder	2021-04-30
0001859454-21-000003	1	Joshua Fischer	CFO	2021-04-30
0001817190-21-000004	1	Justin Beckett by Sean Fuellhart POA	CEO	2021-04-30
0001843648-21-000006	1	Neal Jean	CEO & Director	2021-04-30
0001843648-21-000006	2	Jesse Zhang	CPO & Director	2021-04-30
0001843648-21-000006	3	David Zeng	CTO & Director	2021-04-30
0001213900-21-023784	1	/s/ Balakrishnan Nair	President and CEO	2021-04-30
0001213900-21-023780	1	/s/ Kurt Swogger	CEO & President	2021-04-30
0001746059-21-000184	1	Cody McCormack	Owner and President	2021-04-30
0001859278-21-000001	1	Christina Drake	CEO	2021-04-30
0001706765-21-000001	1	Christian Braun	CEO	2021-04-30
0001213900-21-023771	3	/s/ Lonnie Atkinson	COO, Director	2021-04-29
0001213900-21-023771	1	/s/ Nathan Atkinson	CEO, Director	2021-04-29
0001213900-21-023771	2	/s/ Clyde Harris	CFO, Director	2021-04-29
0001746059-21-000183	1	Kendall Peabody	Owner and CoFounder	2021-04-30
0001199835-21-000235	1	/s/ Ronald L. Miller, Jr.	EVP, Chief Financial Officer, and Secretary	2021-04-30
0001774152-21-000001	3	/s/ Hanchao Yue	Director	2021-04-30
0001774152-21-000001	1	/s/ Jiannan Zhang	Director, Chief Executive Officer, and Secretary	2021-04-30
0001774152-21-000001	2	/s/ Peiying Wang	Director	2021-04-30
0001744032-21-000002	2	Matt Aune	Chief Financial Officer and Director	2021-04-30
0001744032-21-000002	3	Randall Crowder	Chief Operating Officer and Director	2021-04-30
0001744032-21-000002	1	Alan S. Knitowski	Chief Executive Officer and Director	2021-04-30
0001715704-21-000001	1	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer	2021-04-30
0001715704-21-000001	2	Varun Singh	Director	2021-04-30
0001715704-21-000001	3	Deep Shikha Vashisth	Director	2021-04-30
0001746059-21-000182	1	Dakotah-Rae Mick	Founder	2021-04-30
0001665160-21-000801	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001104659-21-058657	1	/s/ Andrew Ochoa	Chief Executive Officer	2021-04-29
0001746059-21-000181	1	Jeffrey Hansen	CEO	2021-04-30
0001799941-21-000003	1	/s/ Daniel Flaherty	Manager	2021-04-30
0001799941-21-000003	2	/s/ Joseph Colucci	Manager	2021-04-30
0001837420-21-000002	2	Emile van Blommestein	Director	2021-04-30
0001837420-21-000002	1	Wian van Blommestein	Director	2021-04-30
0001735613-21-000004	1	Matthew Sullivan	Chief Executive Officer	2021-04-29
0001735613-21-000004	2	Robert Barr	Chief Finance Officer	2021-04-29
0001830560-21-000004	1	Darrell Pickens	CEO & Director	2021-04-28
0001665160-21-000798	1	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001767272-21-000001	1	Michael Brown	Chief Executive Officer	2021-04-29
0001666102-21-000011	1	Tianyuan Gu	Chairman	2021-04-30
0001784144-21-000002	1	Elisabeth Polizzi Oertle	Chief Executive Officer	2021-04-30
0001665160-21-000796	1	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-30
0001062993-21-003962	2	/s/Andrew Geisel	Co-Founder; Co-Manager	2021-04-30
0001062993-21-003962	1	/s/ Justin Giuffrida	Co-Founder; Co-Manager	2021-04-30
0001791156-21-000002	1	Francisco Gomez	CEO	2021-04-30
0001815564-21-000003	1	/s/ Mark Holland	CEO, Manager	2021-04-30
0001746397-21-000009	1	John H Gallagher Jr	Managing Director	2021-04-30
0001830742-21-000002	2	/s/Ted Werth	CFO	2021-04-30
0001830742-21-000002	1	/s/ Chris Brickler	CEO, Director	2021-04-30
0001478263-21-000001	2	Brent Teal	Co-President	2021-04-30
0001478263-21-000001	1	Bryan Pate	Co-President	2021-04-30
0001830829-21-000002	1	Elizabeth Cooper	Co - Chief Executive Officer	2021-04-29
0001830829-21-000002	2	Dave McLean	Co - Chief Executive Officer	2021-04-29
0001830829-21-000002	3	Patrick Fry	Board Member	2021-04-29
0001769923-21-000001	1	/s/ Shantanu Rana	CEO, Director	2021-04-30
0001787138-21-000002	1	Jonathan Schultz	CEO & Director	2021-04-29
0001831335-21-000003	3	Roger S. Braugh, Jr.	Board of Directors	2021-04-30
0001831335-21-000003	1	Laura Pommer	President & CEO	2021-04-30
0001831335-21-000003	2	Kim Vo	Chief Financial Officer	2021-04-30
0001831335-21-000003	4	Thomas M. Crain, Jr	Board of Directors	2021-04-30
0001831335-21-000003	5	Jeffrey R. Harder	Board of Directors	2021-04-30
0001831335-21-000003	6	Christopher J. Pettit	Board of Directors	2021-04-30
0001831335-21-000003	7	Paul C. Sewell	Board of Directors	2021-04-30
0001821320-21-000002	1	Jurrien Swarts	CEO & Director	2021-04-29
0001821320-21-000002	2	Alex Abrams	Director	2021-04-29
0001821320-21-000002	3	Vivienne Cudahy	Director	2021-04-30
0001062993-21-003960	1	/s/ Bogdan Litescu	CEO & Director	2021-04-30
0001831335-21-000002	2	Khalil Khouri	CPO & Founding Partner	2021-04-30
0001831335-21-000002	1	Andres Avello	CEO & Founding Partner	2021-04-30
0001831335-21-000002	3	Felipe Jauregui	COO & Founding Partner	2021-04-30
0001670254-21-000616	2	Felipe Chvez Corts	Chief Executive Officer	2021-04-28
0001670254-21-000616	1	Sergio Eduardo Pachon Reyes	Cofounder	2021-04-28
0001796060-21-000004	1	Michael Lloyd	CEO	2021-04-29
0001670254-21-000614	2	Patricia Swenton-Wall	Board Member	2021-04-09
0001670254-21-000614	4	Howard Shyng	Co-Founder & President	2021-04-03
0001670254-21-000614	3	Ting Zhu	Co-Founder & Vice President	2021-04-03
0001670254-21-000614	1	Anthony D. Testa	Board Member	2021-04-09
0001670254-21-000611	1	Ibrahem Alhaidari	COO	2021-04-29
0001670254-21-000611	2	Wa'il Ashshowwaf	CEO + Cofounder	2021-04-29
0001670254-21-000610	1	Gail Keck	Finance Officer	2021-02-28
0001670254-21-000610	2	Kevin Keck	President	2021-02-28
0001670254-21-000609	1	Idrees Lanre Ajakaiye	Founder and Visionary, 25 Bough Street	2021-04-29
0001670254-21-000608	3	Matt Enlow	Producer	2021-04-21
0001670254-21-000608	2	Beatriz Chahin	Producer	2021-04-21
0001670254-21-000608	1	Christine Weatherup Enlow	Writer/Director	2021-04-27
0001670254-21-000606	3	Aaron Shapiro	Chief Executive Officer	2021-01-15
0001670254-21-000606	2	Rowen Frazer	VP of Marketing & Design	2021-01-16
0001670254-21-000606	1	Michael Eberle	Co-Founder & CTO	2021-01-19
0001670254-21-000605	2	Daniel A Gizzi	CFO	2021-04-27
0001670254-21-000605	3	Jonathan Evans	CEO - Chief Executive Officer	2021-04-27
0001670254-21-000605	1	P Benjamin Howard	CTO	2021-04-28
0001477932-21-002752	1	/s/ Michael Mojaver	Chief Executive Officer	2021-04-29
0001670254-21-000604	1	Paul Blum	Co-founder/CEO	2021-04-24
0001670254-21-000603	2	Russell Colman	Treasurer	2021-04-16
0001670254-21-000603	1	Barry Palmer	Director	2021-04-16
0001670254-21-000603	3	Josh Simons	Co-founder and CEO	2021-04-16
0001670254-21-000601	3	Dan Morton	CEO & Co-Founder	2021-04-08
0001670254-21-000601	2	Chris Corriveau	CTO	2021-04-08
0001670254-21-000601	1	Danielle C Morton	Vice President	2021-04-10
0001713167-21-000001	1	Emmanuel Saint-Martin	CEO	2021-04-26
0001811504-21-000004	1	Joshua Goldstein	CEO	2021-04-30
0001811504-21-000003	1	JOSEPH BLANCH	CEO	2021-04-30
0001683168-21-001606	3	/s/ Ralph Eschenbach	Director	2021-04-30
0001683168-21-001606	2	/s/ Elizabeth Fetter	Director	2021-04-30
0001683168-21-001606	1	/s/ Rick Bentley	Chief Executive Officer	2021-04-30
0001788853-21-000011	1	Monica Grays	CEO	2021-04-30
0001788853-21-000009	1	Anthony E Thompson	Co-Owner	2021-04-30
0001788853-21-000008	1	Vincent Perri	CEO	2021-04-30
0001788853-21-000004	1	Clark Pope	President	2021-04-30
0001788853-21-000002	1	Shelly Gracon	Owner	2021-04-30
0001788853-21-000001	1	Nohra Murad	Owner	2021-04-30
0001104659-21-058030	1	/s/ Dawn Dickson	Chief Executive Officer	2021-04-30
0001104659-21-058020	1	/s/ Kelly Roman	Chief Executive Officer	2021-04-30
0001104659-21-057993	2	/s/ Crista Bailey	Director	2021-04-30
0001104659-21-057993	1	/s/ Dr. Arup Roy-Burman	Director	2021-04-30
0001104659-21-057993	3	/s/ Rachel Fish	Director	2021-04-30
0001670254-21-000593	2	Jim Higdon	Vice-President	2021-04-29
0001835812-21-000004	1	SIDDHARTH SAHNI	BOARD MEMBER	2021-04-29
0001213900-21-023639	1	/s/ Zach House	Chief Executive Officer	2021-04-28
0001807812-21-000001	1	Amie Garcia	Co-owner	2021-04-29
0001104659-21-057936	1	/s/ Joseph Rosenberg	President	2021-04-29
0001784242-21-000003	1	Jina Osumi	CEO	2021-04-29
0001665160-21-000794	1	Jonathan Ovadia	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000793	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
