ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001831893-21-000003	0			Didactic, Inc.	Corporation		DE	2020-10-12	10900 RESEARCH BLVD STE 160C	PMB 3086	AUSTIN	TX	78759	www.maven.com		N			
0001796599-21-000003	0			Kind Collection inc	Corporation		CA	2018-09-07	363 MONTICELLO STREET		SAN FRANCISCO	CA	94132	http://www.juna-world.com		N			
0001795289-21-000002	0			Trimpakt, Inc.	Corporation		DE	2016-09-21	1968 S. COAST HIGHWAY	#420	LAGUNA BEACH	CA	92651	canntrade.com		N			
0001801613-21-000002	0			Nada Holdings, Inc.	Corporation		DE	2018-10-15	2512 BOLL ST		DALLAS	TX	75204	https://JoinNada.com		N			
0001213900-21-024055	0			Akua Life, PBC	Corporation		DE	2016-12-30	420 Kent Ave		Brooklyn	NY	11249	https://akua.co		N			
0001802465-21-000001	0			Tyla-Simone's Wings LLC	Limited Liability Company		TX	2017-11-10	7322 SOUTHWEST FREEWAY SUITE 140		HOUSTON	TX	77074	https://siennasauce.com/		N			
0001829628-21-000001	0			7810 Boeing Ave LLC	Limited Liability Company		CA	2020-08-20	7416 WESTLAWN AVENUE		LOS ANGELES	CA	90045	www.megbluhome.com		N			
0001785716-21-000001	0			Adv3nture, Inc.	Corporation		DE	2019-08-02	321 S. BEVERLY DR., SUITE M	STE M	BEVERLY HILLS	CA	90212	www.adv3nture.com		N			
0001666081-21-000003	0			WellWell LLC	Limited Liability Company		DE	2015-09-22	50 FRANKLIN ST	APT 9B	NEW YORK	NY	10013	https://www.drinkwellwell.com		N			
0001213900-21-024056	0			Audink Inc.	Corporation		DE	2016-08-08	925B Peachtree St NE, Ste 2017		Atlanta	GA	30309-3918	https://www.audios.com		N			
0001816011-21-000004	0			Levered Learning, Inc.	Corporation		DE	2017-05-16	981 OLD SAN JOSE RD.		SOQUEL	CA	95073	www.levered.com		N			
0001803592-21-000001	0			GrapeStars International, Inc.	Corporation		DE	2016-07-12	78 SOUTHWEST 7TH STREET		MIAMI	FL	33130	http://www.grapestars.com		N			
0001555127-21-000005	0		Correct intermediary compensation and financial interest data that was inadvertently entered in error by the intermediary in all of the previously submitted Form C amendment filings; the information in the original Form C filing is correct.	IX Power Clean Water, Inc.	Corporation		DE	2014-09-17	420 CORPORATE CIRCLE, SUITE F		GOLDEN	CO	80401	www.ixwater.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0000905718-21-000647	0			Backstage Capital, LLC	Limited Liability Company		DE	2018-08-07	6121 Sunset Blvd		Los Angeles	CA	90028	backstagecapital.com		N			
0001793445-21-000002	0			Big Derby Distilling Co	Corporation		WA	2011-01-13	1250 ALASKAN WAY		SEATTLE	WA	98101	https://copperworksdistilling.com/		N			
0001669191-21-000487	0		the issuer updated financial statements and extended the offering date.	ACK Right Endeavors LLC	Limited Liability Company		CA	2017-07-01	24 1/2 Northstar Street		Marina Del Rey	CA	90292-6709	greenboxRobotics.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001839215-21-000001	1		this Form C/A Filed on April 30, 2021 includes the following updated info: (1) the Company has amended the Crowd SAFE offered to Investors (2) includes reviewed financial statements of the Company for 2019 and 2020; (3) updates the capitalization section	Smart Home Sentry, Inc.	Corporation		DE	2017-07-25	440 WOLFE ROAD	254	SUNNYVALE	CA	94085	https://www.smartsentry.ai	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001213900-21-023991	0			Oracle Health, Inc.	Corporation		DE	2019-05-09	910 Woodbridge Ct		Safety Harbor	FL	34695	www.oracle-health.com		N			
0001748804-21-000001	0			Cookie Department, Inc.	Corporation		CA	2012-01-17	6424 SW ALFRED ST		PORTLAND	OR	97219	thecookiedepartment.com		N			
0001798279-21-000001	0			Mountjoy Enterprises, Inc.	Corporation		CA	2017-06-23	1360 N. McDowell Blvd., Suite 1A		Petaluma	CA	94954	www.mountjoysparkling.com		N			
0001782494-21-000002	0			Ratio Holdings, LLC	Limited Liability Company		OR	2017-08-02	1204 SE WATER AVENUE, SUITE 15		PORTLAND	OR	97214	https://www.ratiocoffee.com		N			
0001213900-21-024018	0			Gumroad, Inc.	Corporation		DE	2011-09-22	548 Market St #41309, San Francisco		CA	X1	94104	https://gumroad.com/		N			
0001796599-21-000002	0			Axle AI, Inc.	Corporation		DE	2018-07-12	38 FENWAY		BOSTON	MA	02215	http://www/axle.ai		N			
0001731813-21-000002	0			SWEAT COSMETICS INC	Corporation		DE	2015-07-24	300 State Street	#94509	Southlake	TX	76034	https://sweatcosmetics.com/		N			
0001062993-21-003980	0			Baobab Clothing Inc	Corporation		DE	2016-11-18	8 The Green, Suite A		Dover	DE	19901	https://www.baobabclothing.com		N			
0001670254-21-000629	1		Adding CPA-reviewed GAAP financials.	Rhino Hide, Inc.	Corporation		ID	2019-10-18	273 Birch Banks		Sagle	ID	83860	http://www.rhino-hide.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-000630	0			Arolucha, Inc.	Corporation		DE	2017-10-06	231 Public Square	Suite 300 PMB 41	Franklin	TN	37064	http://www.arolucha.com		N			
0001670254-21-000634	0			Annestes Thoroughbreds Inc	Corporation		DE	2020-07-07	411 East 57th St	Suite 1-A	New York	NY	10022	https://sportblx.com/offerings/annestes-thoroughbreds/		N			
0001665160-21-000870	0			G3C Technologies Corporation	Corporation		NJ	2015-02-25	233 Mt. Airy Road Suite 100		Basking Ridge	NJ	07920	http://www.g3ct.com		N			
0001785236-21-000001	0			Texas Karne, LLC	Limited Liability Company		TX	2019-01-11	2805 WHITE OAK DR SUITE 100		HOUSTON	TX	77007	www.karnesteakhouse.com		N			
0001644600-21-000045	0			Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	www.legionm.com		N			
0001665160-21-000867	0			Flower Turbines	Corporation		NY	2019-12-27	240 Central Ave.	1J	Lawrence	NY	11559	https://flowerturbines.com/		N			
0001811697-21-000003	0			ChipMonk Inc.	Corporation		DE	2019-02-07	3042 Antoine Drive		HOUSTON	TX	77092	https://chipmonkbaking.com/		N			
0001811697-21-000001	0			ChipMonk Inc.	Corporation		DE	2019-02-07	3042 Antoine Drive		HOUSTON	TX	77092	https://chipmonkbaking.com/		N			
0001856663-21-000002	0			Thuzio, Inc.	Corporation		DE	2011-12-12	114 W. 26TH STREET	5TH FLOOR	NEW YORK	NY	10001	www.thuzio.com		N			
0001665160-21-000859	0			Zenus, Inc.	Corporation		DE	2015-10-19	411 West Monroe Street		Austin	TX	78704	https://zenu.ai/		N			
0001665160-21-000860	1		Extending campaign and updating financials	Alelo Inc.	Corporation		CA	2006-01-03	5200 W Century Blvd. Suite 290		Los Angeles	CA	90045	https://www.alelo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000855	0			Rayton Solar, Inc.	Corporation		DE	2013-10-17	7230 Foothill Blvd.		Tujunga	CA	91042	raytonsolar.com		N			
0001649856-21-000001	0			Greensbury Market Corp.	Corporation		DE	2013-12-26	1732 1st Ave	#20764	New York	NY	10128	https://www.greensbury.com/		N			
0001104659-21-059178	0			Jet Token Inc.	Corporation		DE	2018-06-04	10845 Griffith Peak Drive	Suite 200	Las Vegas	NV	89135	https://www.jettoken.com		N			
0001171520-21-000184	0			Tapa, Inc.	Corporation		VA	2019-03-07	503 Carlisle Dr., Suite 125 D		Herndon	VA	21070	www.tapa.cc		N			
0001665160-21-000851	0			Earthwise Sorbents, Inc.	Corporation		DE	2017-08-28	305 Airport Road, Suite 6		Oceanside	CA	92024	https://earthwisesorbents.com/		N			
0001665160-21-000850	0			Solectrac, Inc.	Corporation		CA	2019-05-28	30151 Navarro Ridge Rd.		Albion	CA	95410	www.solectrac.com		N			
0001669191-21-000485	0			Mini City, Inc	Corporation		DE	2016-10-04	596 WOODS DRIVE NW		ATLANTA	GA	30318	https://www.minicityatl.com/		N			
0001665160-21-000848	0			Charron Favreau, S.P.C.	Corporation		WA	2019-02-11	4682 Calle Bolero, Unit B		Camarillo	CA	93012	http://chareau.us/		N			
0001665160-21-000846	0			Aqua Vault, Inc.	Corporation		DE	2019-07-18	20533 Biscayne Blvd, Ste. 4947		Aventura	FL	33180	TheAquaVault.com		N			
0001670254-21-000624	0		CA - removing a Board member	NAVISGO LLC DBA NAVISYO	Limited Liability Company		FL	2020-04-23	1114 SW 113 WAY		PEMBROKE PINES	FL	33026	http://www.navisyo.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001213900-21-023953	0			Jetoptera, Inc.	Corporation		DE	2015-06-01	144 Railroad Avenue, Suite 100		Edmonds	WA	98020	www.jetoptera.com		N			
0001062993-21-003977	0			Tap Systems Inc.	Corporation		DE	2015-02-03	177 E COLORADO BOULEVARD		PASADENA	CA	91105	https://tapwithus.com		N			
0001856663-21-000001	0			Ernest Supplies, LLC	Limited Liability Company		NY	2009-11-04	25 W 13TH STREET	1HS	NEW YORK	NY	10011	www.ernestsupplies.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001836307-21-000005	0			Fanchise League Company, LLC - FCF Team 1 LLC	Limited Liability Company		DE	2020-09-29	2629 MANHATTAN AVENUE	292	HERMOSA BEACH	NY	90254	www.fcf.io		N			
0001665160-21-000843	0			AquiPor Technologies, Inc.	Corporation		WA	2015-10-21	4118 E. 33rd Ave.		Spokane	WA	99223	www.aquipor.com		N			
0001104659-21-059127	0			Beta Bionics, Inc	Corporation		MA	2015-10-21	11 Hughes		Irvine	CA	92618	www.betabionics.com		N			
0001669191-21-000484	0			MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 GRANDVIEW AVE		CORNWALL ON HUDSON	NY	12520	MAGFAST.com		N			
0001665160-21-000842	1		Extending campaign and updating financials	microsurgeonbot Inc.	Corporation		DE	2017-05-22	2355 Westwood Blvd., Suite 961		Los Angeles	CA	90064	http://msb.ai	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000840	0			MF Fire, Inc.	Corporation		DE	2014-04-23	3031 Washington Blvd, G		BALTIMORE	MD	21230	mffire.com		N			
0001836325-21-000003	0			Fanchise League Co LLC FCF Team 4, LLC	Limited Liability Company		DE	2020-09-29	2629 MANHATTAN AVENUE	292	HERMOSA BEACH	CA	90254	www.fcf.io		N			
0001665160-21-000839	0			WCB Productions LLC	Limited Liability Company		NY	2018-04-23	308 W 46th St		New York	NY	10036	wickedcityblues.net		N			
0001802024-21-000001	0			PUFFCUFF LLC	Limited Liability Company		DE	2013-08-05	869 PICKENS INDUSTRIAL DR	SUITE 5	MARIETTA	GA	30062	www.thepuffcuff.com		N			
0001820449-21-000002	0			Morningside PlayCare, Inc.	Corporation		NY	2015-04-15	501 W123 STREET 18D		NEW YORK CITY	NY	10027	https://morningsideplaycare.com/		N			
0001836323-21-000003	0			Fanchise League Co LLC FCF Team 3, LLC	Limited Liability Company		DE	2020-09-29	2629 MANHATTAN AVENUE	292	HERMOSA BEACH	CA	90254	www.fcf.io		N			
0001665160-21-000836	1		Issuer extended their campaign and added updated financials.	AWOL Outdoors, Inc d/b/a Camp365	Corporation		WI	2009-07-15	7640 Washington Avenue South		Eden Prairie	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001820449-21-000001	0			Morningside PlayCare, Inc.	Corporation		NY	2015-04-15	501 W123 STREET 18D		NEW YORK CITY	NY	10027	https://morningsideplaycare.com/		N			
0001759355-21-000002	0			Pluton Biosciences, Incorporated	Corporation		MO	2017-01-16	11754 Westline Industrial Drive		St. Louis	MO	63146	https://plutonbio.com		N			
0001792508-21-000004	0			Linen Mobile, Inc.	Corporation		DE	2018-06-11	44 TEHAMA ST.		SAN FRANCISCO	CA	94105	https://linen.app		N			
0001665160-21-000834	1		Update to perks	ZenSpace, Inc.	Corporation		DE	2017-10-10	3103 Lismore Ct.		San Jose	CA	95135	https://www.zenspace.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001767762-21-000001	0			Bounty0x Inc.	Corporation		DE	2019-01-30	89 Griffith Street		Jersey City	NJ	07307	https://bounty0x.io/		N			
0001665160-21-000833	1		Issuer updated the Directors and Officers, provided updated financials, and extended the duration of their campaign.	Phormed Inc	Corporation		NV	2019-05-15	9735 Wilshire Blvd., Suite 216		Beverly Hills	CA	90212	www.phormed.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000832	0			ChallengeHop Inc.	Corporation		DE	2015-07-27	205 Hudson Street		New York	NY	10013	https://petzbe.com/		N			
0001665160-21-000826	0			Mark Lyle	Corporation		FL	2017-08-23	18807 Sakera Rd.		HUDSON	FL	34667	https://atmoshome.com/		N			
0001665160-21-000825	0			Comsero, Inc.	Corporation		DE	2016-01-25	550 Thornton Pkwy.	Unit 208	THORNTON	CO	80229	mcsquares.com		N			
0001683168-21-001653	0			Volcon, Inc.	Corporation		DE	2020-02-21	2590 Oakmont Drive, Suite 520		Round Rock	TX	78665	https://volcon.com		N			
0001836520-21-000002	0		1) updated reviewed FYE 2020 financials; 2) increase max offering amount from $250,000 to $1,070,000; 3) extend offering deadline from 4/30/2021 to 9/30/2021; 4) amend Crowd SAFE including definition of IPO and investor conversion requirements.	Benson Watch Company, LLC	Limited Liability Company		MD	2015-01-14	10202 DEEP CREEK CT		CLINTON	MD	20735	https://bensonwatch.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-21-000483	0		the issuer updated the offering with 2020 financial statements and extended the offering date.	Dashible, Inc.	Corporation		DE	2019-02-19	138-44C Queens Blvd	Suite 451	Briarwood	NY	11435	https://www.dashible.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001739119-21-000009	0			YOURVIRTUALSIM INC	Corporation		DE	2012-06-12	626 capp street #304		San Francisco	CA	94110	https://www.ring4.com		N			
0001814684-21-000002	0			Lend Grow Inc.	Corporation		DE	2019-02-19	14321 Winter Breeze Dr	#39	Midlothian	VA	23113	www.lendgrow.com		N			
0001213900-21-023901	0			GenesisAI Corp	Corporation		DE	2018-07-03	201 SE 2nd Ave.,		Miami,	FL	33131	https://www.genesisai.io/		N			
0001665160-21-000822	0	Final dollar amount sold: $1,070,000.00 Shares Sold: 7657141		Boxabl Inc.	Corporation		NV	2017-11-22	6120 N HOLLYWOOD BLVD STE 104		LAS VEGAS	NV	89115	http://boxabl.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-000623	0			Snake Oil Song, LLC	Limited Liability Company		CA	2019-08-07	3400 Cottage Way, Ste G2 #1166		Sacramento	CA	95825	http://spiritapefilms.com		N			
0001665160-21-000819	0			GOffee,inc	Corporation		DE	2018-02-01	315 w 39th street	suite 206	New York	NY	10018	www.goffeeshop.com		N			
0001555127-21-000002	0			IX Power Clean Water, Inc.	Corporation		DE	2014-09-17	420 CORPORATE CIRCLE, SUITE F		GOLDEN	CO	80401	www.ixwater.com		N			
0001670254-21-000622	1		Adding 2020 and 2019 audited financial statements, extending the close date, increasing the campaign max to $3M	RealtyHive LLC	Limited Liability Company		WI	2019-04-17	445 Cardinal Lane	suite 102	Green Bay	WI	54313	https://realtyhive.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001791156-21-000003	0			PRIMARI Analytics Corp.	Corporation		DE	2018-08-01	276 5TH AVENUE	704	NEW YORK	NY	10001	www.primari.ai		N			
0001746059-21-000189	0	At the close of the offering, the issuer closed on $182,400. The funds are currently being processed. The actual amount may be lower.		JK WILLIAMS DISTILLING, LLC	Limited Liability Company		IL	2012-07-16	8635 N INDUSTRIAL ROAD		PEORIA	IL	61615	https://www.jkwilliamsdistilling.com/	MainVest, Inc.	N	0001746059	007-00162	
0001822029-21-000001	0			Surya Spa, Inc	Corporation		DE	2017-01-09	700 WILSHIRE BLVD		SANTA MONICA	CA	90401	https://suryaspa.com		N			
0001746059-21-000188	0	At the close of the offering, the issuer closed on $50,000. The funds are currently being processed. The actual amount may be lower.		Drawing Board Brewing Company, LLC	Limited Liability Company		MA	2019-08-13	390 N WASHINGTON ST		BELCHERTOWN	MA	01007	http://drawingboardbrewingco.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000187	0			Fork & Fire's Neighborhood Wings, LLC															
0001819418-21-000003	0			Statum Systems Inc.	Corporation		DE	2018-09-12	8 PLEASANT STREET SOUTH, UNIT D	UNIT D	NATICK	MA	01760	www.statumsystems.com		N			
0001665160-21-000817	0			ICFB Productions LLC	Limited Liability Company		NY	2017-04-09	353 W. 48th St 4FL #PMB 450		New York	NY	10036	itcamefrombeyond.com		N			
0001739119-21-000007	0			Two Spirit LLC	Corporation		DE	2012-06-12	626 Capp Street #304		San Francisco	CA	94110	https://www.ring4.com		N			
0001811855-21-000002	0			goDeskless Inc.	Corporation		DE	2015-05-08	7773 Kelly Canyon Dr		Dublin	CA	94568	https://www.godeskless.com		N			
0001670254-21-000618	0			Medford Brewing Company	Corporation		MA	2015-08-31	20 Dutton Circle		Medford	MA	02155	http://www.mbrewing.com		N			
0001213900-21-023851	0			Moku Foods Inc.	Corporation		DE	2019-04-02	11121 Queensland St, Unit D25		Los Angeles	CA	90034	http://mokufoods.com		N			
0001766415-21-000001	0			WWF Holdings, Inc.	Corporation		DE	2018-04-03	1 PARK AVENUE	STE 1809	DETROIT	MI	48226	https://www.wtrwrx.com		N			
0001665160-21-000815	0			Geoship SPC	Corporation		WA	2014-01-24	12255 Red Dog Rd		Nevada City	CA	95959	geoship.is		N			
0001736664-21-000001	0			Locking Line Barriers Corporation	Corporation		CO	2015-10-10	4155 E. Jewell Ave.	Suite 610	Denver	CO	80012	www.WaterBlocks.NET		N			
0001665160-21-000813	1		Extending campaign and updating financials	Eyedaptic, Inc.	Corporation		CA	2016-09-12	23421 South Pointe Drive		Laguna Hills	CA	92653	https://eyedaptic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001806372-21-000001	0			Dollaride, Inc.	Corporation		DE	2016-12-13	370 JAY STREET		BROOKLYN	NY	11201	https://dollaride.com		N			
0001062993-21-003972	0			Trusst Health Inc.	Corporation		DE	2019-02-11	19 ROCKY HILL LANE		LYME	NH	03768	https://www.trusst.app		N			
0001665160-21-000811	1		Extending and amending the campaign with new financials	Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000186	0			PIVOVAR WEST BREWING Co LLC	Limited Liability Company		CA	2020-01-28	1738 GOODWIN DR		VISTA	CA	92084	https://www.facebook.com/PivovarWestBrewingCo	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-000810	1		Extending and amending the campaign with new financials	Battle Approved Motors Inc.	Corporation		DE	2019-02-21	2801 E. Camelback Road, Suite 200		Phoenix	AZ	85016	BattleApproved.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001758135-21-000001	0			Jubel, Inc.	Corporation		DE	2015-05-29	863 Bowsprit Rd.		Chula Vista	CA	91914	www.jubel.co		N			
0001785943-21-000001	0			Status Money Inc.	Corporation		DE	2016-05-04	79 Madison Ave.	Suite 930	NEW YORK	NY	10016	https://statusmoney.com		N			
0001665160-21-000809	1		Extending and amending the campaign with new financials	ZenSpace, Inc.	Corporation		DE	2017-10-10	3103 Lismore Ct.		San Jose	CA	95135	https://www.zenspace.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001493152-21-010163	0			Worthy Financial, Inc	Corporation		DE	2016-02-24	One Boca Commerce Center	551 NW 77 Street, Suite 212	Boca Raton	FL	33487	www.worthy.us		N			
0001644600-21-000042	0		Amended to include the most recent financial statements.	Vinsent, Inc.	Corporation		DE	2020-10-02	344 WESTWOOD ROAD		WOODMERE	NY	11598	https://vinsent.wine	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001791747-21-000003	1		Update use of proceeds and product road map, add updated financial statements, decrease the maximum offering to $250,000, and to disclose an increase to expenses reported for 2019.	Oomi Inc.	Corporation		DE	2016-09-02	838 COMMONWEALTH AVE		VENICE	CA	90291	www.getunomi.com	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001670254-21-000617	0			LiquidPiston, Inc.	Corporation		DE	2004-06-21	1292a Blue Hills Ave.		Bloomfield	CT	06002	http://liquidpiston.com		N			
0001665160-21-000808	1		Extending and amending the campaign with new financials	Up Sonder, Inc.	Corporation		DE	2015-10-14	5482 Wilshire Blvd., STE 125		Los Angeles	CA	90036	https://www.upsonder.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001857706-21-000003	0			StarkFresh	Corporation		OH	1983-12-29	321 CHERRY AVE NE		CANTON	PA	44702	www.starkfresh.org		N			
0001096906-21-000950	0			Parallel Flight Technologies, Inc.	Corporation		DE	2018-09-10	450 MCQUADE DRIVE		LA SELVA BEACH	CA	95076	www.parallelflight.com		N			
0001749621-21-000002	0			Southeastern Roast & Brewery L.L.C.	Limited Liability Company		DC	2017-06-15	1433 EAST FORT AVENUE		BALTIMORE	MD	21230	https://www.southeasternroastery.com/		N			
0001749594-21-000002	0			Asarasi, Inc.	Corporation		DE	2014-07-16	282 KATONAH AVE	#112	KATONAH	NY	10536	https://asarasi.com		N			
0001738836-21-000003	0			Vestaboard, Inc	Corporation		DE	2015-08-05	1777 YOSEMITE AVENUE	STE B	SAN FRANCISCO	CA	94124	www.vestaboard.com		N			
0001792013-21-000001	0			BatteryXchange, Inc.	Corporation		DE	2019-02-27	17045 GREENLAWN HILLS CT.		CHARLOTTE	NC	28217	https://batteryxchange.co/		N			
0001821386-21-000004	0			ITSBYU, INC.	Corporation		DE	2016-05-12	204 W. 140TH STREET, SUITE 5A		NEW YORK	NY	10030	https://itsbyu.com		N			
0001724714-21-000001	0			Gryphon Online Safety, Inc.	Corporation		DE	2014-06-19	10265 Prairie Springs Road		SAN DIEGO	CA	92127	https://www.gryphonconnect.com/		N			
0001816547-21-000003	0			Buffd, Inc.	Corporation		DE	2020-04-03	1248 S VAN NESS AVE		SAN FRANSISCO	CA	94110	http://www.juked.gg		N			
0001781955-21-000001	0			Dome Audio Inc.	Corporation		DE	2019-05-10	2 PARK SQUARE	SUITE 2212	RAHWAY	NJ	07065	domeaudioinc.com		N			
0001845595-21-000002	0			Jules Foods,Inc															
0001640709-21-000003	1		This Amendment is to make the following material changes: extend the Offering Deadline, Increase the Maximum Offering Amount, update the Previous Securities Offerings Section, update the Capitalization Section, update the Security instrument	Bellhop Technologies Inc.	Corporation		DE	2014-04-14	137 WEST 25TH STREET	4B	NEW YORK	NY	10001	https://www.rideobi.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001686984-21-000002	0			Snailz, Inc.	Corporation		DE	2016-04-18	48 WALL STREET	5TH FLOOR	NEW YORK	NY	10005	http://snailzapp.com		N			
0001793349-21-000002	0			Growing Talent LLC	Limited Liability Company		CA	2019-10-25	2440 Mariposa Street		San Francisco	CA	94110	www.growingtalent.org		N			
0001669191-21-000480	0		issuer updated financial review with 12	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001738026-21-000001	0			Reflex Red Storm, LLC	Limited Liability Company		MT	2017-06-20	1121 E. BROADWAY ST.	STE. 135	MISSOULA	MT	59802	www.reflexprotect.com		N			
0001665160-21-000807	1		Extend campaign and adding updated financials	Rayton Solar, Inc.	Corporation		DE	2013-10-17	16112 Hart St.		Van Nuys	CA	91406	raytonsolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001821386-21-000002	0			Quim Rock, Inc.	Corporation		CA	2016-10-05	734 15th Ave		SAN FRANCISCO	CA	94118	https://itsquim.com/		N			
0001644600-21-000040	0			Aptera Motors Corp	Corporation		DE	2019-03-04	13393 SAMANTHA AVENUE		SAN DIEGO	CA	92129	www.aptera.us		N			
0001644600-21-000037	0			Called Higher Studios, Inc.	Corporation		DE	2019-06-04	231 Public Square, Suite 300, PMB-41		FRANKLIN	TN	37064	www.calledhigherstudios.com/		N			
0001774046-21-000002	0			Book & Main, Inc.	Corporation		DE	2021-04-30	222 MERCHANDISE MART PLAZA	SUITE 1212	CHICAGO	IL	60654	www.bookandmain.com		N			
0001665160-21-000804	1		Issuer extended their campaign and added updated financials.	Atmos Home Inc.	Corporation		FL	2017-08-23	2308 Circuit Way		Brooksville	FL	34604	https://atmoshome.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000185	0			WanderLinger Brewing Company, LLC	Limited Liability Company		TN	2016-02-09	1008 SUMMER STREET		CHATTANOOGA	TN	37405	https://www.wanderlinger.com/		N			
0001859454-21-000003	0			Out of the Box Collective, Inc.	Corporation		CA	2010-12-01	954 EAST EDGEWARE ROAD		LOS ANGELES	CA	90026	https://www.narrativefood.com/		N			
0001817190-21-000004	0		Changing offering deadline	Livewell Assisted Living, Inc	Corporation		NC	2008-05-09	6720 PAULINE DRIVE		CHAPEL HILL	NC	27514	www.lwcares.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001843648-21-000006	0			Beacons AI, Inc.	Corporation		DE	2019-01-08	625 8TH STREET	UNIT 406	SAN FRANCISCO	CA	94103	www.beacons.ai		N			
0001213900-21-023784	0			Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 Gilman Place West, Unit C		Seattle	WA	98199	www.oscillapower.com		N			
0001213900-21-023780	0			BioPact Cellular Transport, Inc.	Corporation		NV	2019-08-28	13477 Fitzhugh Road		AUSTIN	TX	78736	https://biopactct.com/		N			
0001746059-21-000184	0			WeHa Brewing Co LLC	Limited Liability Company		CT	2019-05-29	49 GREENHURST ROAD		WEST HARTFORD	CT	06107	https://www.wehabrewing.com/		N			
0001859278-21-000001	0			Kismet Technologies LLC	Limited Liability Company		FL	2019-01-02	3259 PROGRESS DRIVE #175B		ORLANDO	FL	32829	https://kismet-technologies.com/	Miventure, Inc.	N	0001804083	007-00227	
0001706765-21-000001	0			hobbyDB Corp.	Corporation		DE	2013-09-30	1500 S VONA CT		SUPERIOR	CO	80027	www.hobbydb.com		N			
0001213900-21-023771	0			VJCo, Inc.	Corporation		NC	2019-08-28	900 W Northwest Blvd, Winston-Salem		NC	X1	27101	https://www.villagejuicecompany.com		N			
0001746059-21-000183	0			Lucky Goat Brewing LLC	Limited Liability Company		MA	2019-09-03	379 MAIN STREET		WAREHAM	MA	02571	https://www.luckygoatbrewing.com/		N			
0001199835-21-000235	0	THAT'S EATERTAINMENT CORP. cannot meet its filing deadline for its Annual Report on Form C-AR for 2020 due to various factors arising from difficulties and delays caused by the COVID-19 global health crisis and will endeavor to file no later than 6/30/21.		THAT'S EATERTAINMENT CORP.	Corporation		NV	2013-11-21	7377 E. Doubletree Ranch Rd.	Suite 210	Scottsdale	AZ	85250	www.thatseatertainment.com	StartEngine Capital LLC	N	0001665160	007-00007	
0001774152-21-000001	0			TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	Corporation		DE	2018-12-17	201 FOLSOM STREET	26C	SAN FRANCISCO	CA	94105	http://www.dorahacks.com/		N			
0001744032-21-000002	0			PhunCoin, Inc.	Corporation		WY	2018-06-01	7800 SHOAL CREEK BLVD.	SUITE 230-SOUTH	AUSTIN	TX	78757	www.phuncoin.com		N			
