ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001872382-21-000009	0	The issuer has surpassed $300,000 at $304,200.00 on her maximum goal of $600,000.		Row House Publishing, Inc.	Corporation		NJ	2020-11-03	196 Long Swamp Rd		New Egypt	NJ	08533	http://rowhousepublishing.com	Seed At The Table	N	0001808131	007-00230	005831240
0001670254-21-001295	0			Centers for Age Control Inc.	Corporation		WY	2016-03-02	7582 Las Vegas Blvd South	Number 219	Las Vegas	NV	89123	https://agemeter.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001293	0			Camdog Inc	Corporation		DE	2019-07-24	220 East 23rd Street,	Suite #400	NEW YORK	NY	10010	https://camdog.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-21-001128	0		issuer extended the date.	FinTron LLC	Limited Liability Company		NY	2017-09-22	101 Franklin St	Suite C	Westport	CT	06880	https://www.fintroninvest.com/home	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-001291	0			Noble Story Co. LLC 1	Limited Liability Company		MI	2020-03-04	1424 Herrick Ave NE		Grand Rapids	MI	49505	http://www.noblestoryco.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002026	0	At the close of the offering, the issuer closed on $4,952,914.56 and 6,975,936 number of securities.		Boxabl Inc.	Corporation		NV	2017-12-02	6120 N. HOLLYWOOD BLVD. #104		LAS VEGAS	NV	89115	https://www.boxabl.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002025	0		Issuer is updating page	Dude Apparel Brand LLC	Limited Liability Company		NY	2017-08-07	740 Front Street		Hempstead	NY	11550	https://duderobe.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002023	0		Issuer is moving up end date.	Smardii, Inc.	Corporation		DE	2016-07-05	1221 BRICKELL AVENUE, SUITE 900	SUITE 900	MIAMI	FL	33131	smardii.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002021	0			Shamroc, Inc.	Corporation		DE	2015-12-04	3482 Paseo Ancho		Carlsbad	CA	92009	https://vivatiaskincare.com/products/vivatia-brightening-system	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002019	0			Style Station	Corporation		DE	2016-10-20	7111 SANTA MONICA BLVD., STE B	#174	WEST HOLLYWOOD	CA	90046	https://thestylestation.com/		N			
0001874177-21-000001	0			Quantum Music, Inc.	Corporation		DE	2018-08-08	1841 SOUTH CALUMET AVENUE	1003	CHICAGO	IL	60616	https://www.musicquantum.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-21-001120	0		the issuer made edits to the faq section on the offering page.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001118	0		issuer added new videos to the offering page.	Kazoo LLC	Limited Liability Company		DC	2019-04-01	3034 Dent Place NW		Washington	DC	20007	https://kazoo.ai	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001866638-21-000003	0	The Offering closed successfully on 11/13/2021, having received investment commitments of $196,260.00, although a final accounting has not taken place.		Gaming Revolution for International Development Inc.	Corporation		DE	2021-03-01	2727 BOWLING GREEN DRIVE		VIENNA	VA	22180	https://breshna.io/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-21-000555	0	At the close of the offering, the issuer closed on $71,900. The funds are currently being processed. The actual amount may be lower.		PC Coffee Bar LLC	Limited Liability Company		AZ	2015-02-25	711 E MISSOURI AVE STE 115		PHOENIX	AZ	85014	https://provisioncoffee.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000554	0			Caribe Soul LLC															
0001665160-21-002017	0		Extending campaign to 12/23/2021.	StartEngine Capital LLC	Corporation		DE	2015-09-28	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	www.eventcombo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001837254-21-000013	0	Currently HT Naturals Inc. has sold 1,226,548.46 securities at $1.40 per share, resulting in a total raise that has cleared escrow at this time of $1,717,167.84.		HT Naturals Inc.	Corporation		DE	2020-11-19	8605 Santa Monica Blvd		West Hollywood	CA	90069	http://www.hemptownusa.com	Title3Funds	N	0001685995	007-00083	286035
0001746059-21-000553	0			Drewrys Co															
0001665160-21-002015	1		Issuer is extending their campaign to 1/25/2022.	StartEngine Capital LLC	Corporation		DE	2019-08-30	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	www.metaiyeknights.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000552	0			Filthy Filly's Enterprises															
0001890670-21-000001	0			OYA Femtech Apparel, Inc.	Corporation		DE	2020-07-01	900 W Temple St	Apt 443B	Los Angeles	CA	90012	www.WearOYA.com	Seed at the Table	N	0001808131	007-00230	005548762
0001888287-21-000002	0			Off The Grid 2 Project LLC	Limited Liability Company		NV	2021-10-22	1000 N GREEN VALLEY PARKWAY	#440-344	HENDERSON	NV	89074	bagboymerch.com	Music Benefactors	N	0001808550	007-00231	309083
0001665160-21-002014	1		Issuer is updating perks	Throwdown Inc.	Corporation		NV	2014-09-16	20372 Hermana Circle		Lake Forest	CA	92630	Throwdown.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001887230-21-000001	0			TORC Investments LLC	Limited Liability Company		GA	2021-07-15	3340 PEACHTREE ROAD N.E.	SUITE 1800	ATLANTA	GA	30326	https://12spiesmanagement.org/	EquityDoor, LLC	N	0001726368	007-00139	
0001665160-21-002010	0			Throwdown Inc.	Corporation		NV	2014-09-16	20372 Hermana Circle		Lake Forest	CA	92630	Throwdown.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002008	0	At the close of the offering, the issuer closed on $33,483.29 and 8673 number of securities.		Promo Drone Inc.	Corporation		DE	2016-09-20	5732 MICHEAL ST.		SAN DIEGO	CA	92105	www.promo-drone.co	StartEngine Capital, LLC	N	0001665160	007-00007	
0001888287-21-000001	0			Shaky Feelin'- Brand New Day LLC	Limited Liability Company		CA	2021-10-04	19045 KITTRIDGE STREET	APT 409	RESEDA	CA	91335	shakyfeelin.com	Music Benefactors	N	0001808550	007-00231	309083
0001665160-21-002006	0	At the close of the offering, the issuer closed on $1,067,814.50 and 1,208,227 shares of Common Stock.		StartEngine Capital LLC	Corporation		DE	2009-03-16	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://www.honeyfund.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001856356-21-000006	0	The offering was mistakenly withdrawn, the offering failed to reach the target offering amount of $25,000 by the deadline. All investment commitments were cancelled and funds returned to prospective investors.		Eyetamins, Inc.	Corporation		DE	2019-05-22	1250 BROADWAY	36TH FLOOR	NEW YORK	NY	10001	https://eyetamins.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001856356-21-000005	0			Eyetamins, Inc.															
0001885738-21-000001	0			LokDon, LLC	Limited Liability Company		SC	2017-02-03	1225 LAUREL STREET	UNIT 408	COLOMBIA	SC	29201	lokdon.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-21-002005	0			Primo Wind, Inc.															
0001665160-21-002004	0			Primo Wind, Inc.															
0001669191-21-001116	1		the issuer changed the ceo and added a board member.	LiquidVineyards LLC	Limited Liability Company		MT	2019-03-15	619 Victor Drive		Santa Rosa	CA	95401	https://www.liquidvineyards.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001193125-21-327931	0			Hawaiian Bros Inc.	Corporation		DE	2021-07-11	720 Main Street		Kansas City	MO	64105	https://hawaiianbros.com	OpenDeal Portal LLC dba Republic	N	0001751525	007-00167	283874
0001665160-21-002003	0			XRHealth, Inc.	Corporation		DE	2020-05-05	1330 Beacon St STE 209		Brookline	MA	02446	https://www.xr.health/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001289	0			Khal, Inc	Corporation		DE	2020-08-14	12 Wallis Ave		Jersey City	NJ	07306	http://www.khal.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001861802-21-000002	1		This Amendment is filed to (i) extend the Offering Deadline to November 29, 2021; and (ii) increase the Maximum Offering Amount.	Rx Delivered Now Inc.	Corporation		DE	2020-06-12	2912 DIAMOND STREET	358	SAN FRANCISCO	CA	94131	https://www.rxdeliverednow.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-002002	0			Primo Energy, Inc.	Corporation		DE	2019-11-12	7350 Trade Street, Suite B		San Diego	CA	92121	https://www.primoenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001287	0			EX Venture Inc.	Corporation		FL	2021-01-22	13314 E Las Olas Blvd. #727		Fort Lauderdale	FL	33301	http://www.exventure.co/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002001	0	At the close of the offering, the issuer closed on $1,068,299.00.		Bamboo Ecologic Corp	Corporation		NV	2013-01-09	9030 58TH DRIVE EAST #102	#102	LAKEWOOD RANCH	FL	34202	http://rizomeco.com/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001789922-21-000002	0			Aavrani, Inc.	Corporation		DE	2017-12-12	139 FULTON STREET		NEW YORK	NY	10038	http://aavrani.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001845790-21-000003	0		amending offering deadline	Unlock Wealth $ LLC	Corporation		DE	2020-10-21	416 MARY TODD PLACE		MCDONOUGH	GA	30252	www.unlockwealthshare.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-21-001999	0			JeGo Technologies, Inc.	Corporation		DE	2021-08-06	1000 Brickell Ave. Ste 715		Miami	FL	33131	http://jegopods.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001834841-21-000002	0			Varsity Hype, Inc.	Corporation		DE	2017-05-18	1334 BRITTMOORE ROAD		HOUSTON	TX	77043	https://varsityhype.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001996	0			Redivivus, Inc.	Corporation		CO	2020-01-27	2012 North Cascade Avenue		Colorado Springs	CO	80907	https://www.redivivus.tech/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001995	0			Primo Energy, Inc.	Corporation		DE	2019-11-12	7350 Trade Street, Suite B		San Diego	CA	92121	https://www.primoenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001891254-21-000001	0			MetaMorph Jewelry Studio	Limited Liability Company		PA	2015-01-01	16 FREEPORT ST		PITTSBURGH	PA	15223	www.metamorph-jewelry.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-21-001994	1		Issuer is extending the offering for 60 days to 01/18/2022.	Rumble Motors, Inc.	Corporation		CA	2019-07-02	4563 MAPLE CREST ST		SACRAMENTO	CA	95834	www.rumblemotors.com	StartEngine Capital LLC	N	0001665160	007-00007	
0001665160-21-001993	0		The issuer is closing their offering early on 11/19/2021.	Ai Incube, Inc.	Corporation		DE	2009-07-14	315 MONTGOMERY ST. 10TH FLOOR	9TH FL.	SAN FRANCISCO	CA	94104	parknav.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001870693-21-000003	1		Extension of target date to 3-31-2022 and replacement of the intermediary with Rialto Markets LLC (CRD# 283477)	Grow Space Orange, Inc.	Corporation		MA	2021-06-14	221 EAST MAIN STREET, SUITE 201		MILFORD	MA	01757	growspacene.com	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001850557-21-000009	1		Updated business plan. Adjusted valuation. Increasing offering maximum to $1,070,000. Adjusted use of proceeds.	CLOSEM, Inc.	Corporation		NV	2021-05-11	110 COUNTRY ESTATES CIRCLE	SUITE 2	RENO	NV	89511	https://closem.ai	truCrowd, Inc	N	0001667145	007-00015	283063
0001670254-21-001284	0		Increasing EB threshold to $1.5M from $1M	Atom Limbs Inc.	Corporation		DE	2019-04-23	70 Glenn Way	Ste 5	San Carlos	CA	94070	https://atomlimbs.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001285	0			Soapy Doakes Inc.	Corporation		DE	2021-04-21	330 Windermere Oaks East		Madisonville	LA	70447	http://withpetal.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001863157-21-000002	1		This amendment is being filed to extend the campaign offering deadline, identify the issuance of a convertible note, and update the Issuer's profile page on the Intermediary's website. Please see the Form c/A for further details.	Troop Beverage Co.	Corporation		DE	2018-04-02	3006 GOUGH STREET	301	SAN FRANCISCO	CA	94123	https://drinktroop.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-001282	1		Added reviewed financials, increased the max goal, and updated the contracts.	MeetEm, LLC	Limited Liability Company		SC	2017-12-12	63 Wagener Avenue		Charleston	SC	29403	http://www.MeetEm.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-21-001114	0			MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-21-000551	0			Heritage Club LLC	Limited Liability Company		MA	2019-08-14	46 ADAMS ST APT C1		BOSTON	MA	02122	http://617Heritage.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001989	0			WeatherFlow-Tempest, Inc.	Corporation		DE	2018-12-26	108 Whispering Pines Dr #245		Scotts Valley	CA	95066	weatherflow.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001991	0			Primo Energy, Inc.	Corporation		DE	2019-11-12	7350 Trade Street, Suite B		San Diego	CA	92121	https://www.primoenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001280	0			Icarus RT, Inc.	Corporation		DE	2016-10-28	7710 Kenamar Ct		San Diego	CA	92121	http://www.icarusrt.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001875954-21-000003	0	Total raised $43,500		Colorado Manure Hauling Corp	Limited Liability Company		CO	2015-02-23	10245 COUNTY ROAD 74-82		PEYTON	CO	80831	Coloradomanurehauling.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001875954-21-000002	0	Total raised $132,830		Acrospire Brewing LLC	Limited Liability Company		PA	2015-01-21	1650 BUTLER PLANK RD		GLENSHAW	PA	15116	www.acrospirebrewingco.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-21-000550	0			Loaded Dice Brewery LLC	Limited Liability Company		MI	2018-11-19	570 TROYVALLY ST		TROY	MI	48098	https://www.loadeddicebrewery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001279	0		Increasing Early Bird allocation.	Tap Systems Inc.	Corporation		DE	2015-02-03	177 E Colorado Boulevard		Pasadena	CA	91105	https://www.tapwithus.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000549	1		Issuer is amending note agreement, increasing the early investor multiple.	Moxi On The Rocks LLC	Limited Liability Company		CT	2020-11-02	70 N BEACON ST		HARTFORD	CT	06105	https://www.facebook.com/moxiontherocks/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001278	0			Onside Compliance, Inc.	Corporation		ME	2020-01-15	33 Village Woods Circle		Gorham	ME	04038	https://procanna-usa.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001885303-21-000007	0	At this time, the Issuer has received investment commitments equaling $56,000, which is just over 50% of the target offering amount.		Spirit of Speedway LLC	Limited Liability Company		IN	2021-06-28	11216 FALL CREEK ROAD	SUITE 125	INDIANAPOLIS	IN	46256	www.spiritofspeedway.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001670254-21-001277	1		Added a redemption clause to the SAFE	Talino Ventures PBC	Other	Public Benefit Corporation	DE	2016-01-04	1240 Rosecrans Ave Ste 120	Manhattan Beach	California	CA	90266	http://www.talinolabs.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001984	0		The issuer is extending their campaign offering 16 days to 01/05/2021.	Hylio, Inc.	Corporation		TX	2015-01-08	1020 AGNES ROAD		RICHMOND	TX	77469	https://www.hyl.io	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001982	0			Doroni Aerospace, Inc.	Corporation		DE	2021-10-06	11555 Heron Bay Blvd. suite 200		Coral Springs	FL	33076	https://www.doroni.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001881146-21-000003	0	The issuer raised approximately $376,814.70 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		305 Fitness Inc	Corporation		DE	2012-03-07	18 WEST 8TH STREET		NEW YORK	NY	10011	https://www.305fitness.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001746059-21-000548	0			Lowkey LLC	Limited Liability Company		MA	2019-07-01	1601 BLUE HILL AVE STE 201		BOSTON	MA	02126	http://www.lowkeydispensary.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001978	0			Advanced Development of Additive Manufacturing, Inc.	Corporation		DE	2019-02-21	9 W Broad St, Suite 320H		Stamford	CT	06902	www.adambioprinting.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001977	0	Adjustment to the initial Form C-U filing of 05-25-2021. At the close of the offering, the issuer closed on $1,032,295.34 and 521,948 number of securities.		Yerbae Brands Co., Inc.	Corporation		DE	2020-08-21	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://yerbae.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001974	0			XR Casino Inc.	Corporation		PR	2021-07-01	151 San Francisco Street 2nd Floor		San Juan	PR	00901	https://www.xr.casino/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001275	0			BUNNYMONEY, Inc.	Other	Public Benefit Corporation	DE	2018-04-13	2376 Bryant St	Studio A	San Francisco	CA	94110	http://www.bunny.money	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001788777-21-000006	1		UPDATE TO OFFERING STATEMENT TO INCLUDE UPDATED TARGET AMOUNT AND TARGET CLOSING DATE	ReadyB, Inc.	Corporation		DE	2019-09-18	2060 EAST AVENIDA DE LOS ARBOLES	SUITE 214	THOUSAND OAKS	CA	91362	http://www.ReadyB.com	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001850557-21-000008	0		Extending offering deadline	CLOSEM, Inc.	Corporation		NV	2021-05-11	110 COUNTRY ESTATES CIRCLE	SUITE 2	RENO	NV	89511	https://closem.ai	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-21-001972	0			Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22, SUITE 200A		Bridgewater	NJ	08807	https://neurotez.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001892930-21-000001	0			Kathleen's Cutting Edge LLC	Limited Liability Company		WI	2016-11-15	7408 WASHINGTON AVE		MY PLEASANT	WI	53406	thecuttingedgeracine.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-21-001274	1		Increased valuation cap on SAFEs	Stonks Trading, Inc.	Corporation		DE	2021-02-03	6321 Washington Ave		Windsor Heights	IA	50324	https://www.trystonks.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-21-001111	0		issuer update risk number sixteen.	Kazoo LLC	Limited Liability Company		DC	2019-04-01	3034 Dent Place NW		Washington	DC	20007	https://kazoo.ai	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-001970	0	At the close of the offering, the issuer closed on $1,067,492.32 and 450,593 securities.		Clearwater Distilling Co LLC	Limited Liability Company		UT	2018-04-23	564 W 700 S, SUITE 401	SUITE 401	PLEASANT GROVE	UT	84062	https://www.clearwaterdistilling.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001109	0			Beyond Wellness Inc.															
0001873827-21-000002	0	The issuer raised approximately $373,446.49 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Helix Power Corp	Corporation		DE	2013-07-31	28 DANE STREET		SOMERVILLE	MA	02143	https://www.helixpower.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001746059-21-000547	0			Biscuit & Counter, LLC															
0001746059-21-000546	0			Emerald River of Maine LLC															
0001780439-21-000017	0		Rockval has updated their raise presentation	Rockval Inc	Corporation		DE	2020-07-30	10515 KINKAID TERRACE		LAKE WORTH	FL	33449	www.rockval.com	Fundopolis Portal LLC	Y	0001729158	007-00143	
0001665160-21-001968	0		Issuer updated Campaign Video	Everybody Water, Inc.	Corporation		DE	2020-11-06	132 Chief Justice Cushing Highway, Ste70		Cohasset	MA	02025	everybodywater.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001107	0			Orbital Assembly Corporation	Corporation		CA	2019-08-21	6532 Lonetree Blvd.	Suite 102	Rocklin	CA	95765	orbitalassembly.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-001271	0	The final number is $190,545.00 in investments.		StarWalker Industries, Inc.	Corporation		DE	2014-11-04	120 Interstate North Parkway	Suite 100	Atlanta	GA	30339	http://StarwalkerIndustries.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001875534-21-000002	0		extending offering deadline	4BIDDENKNOWLEDGE, INC.	Corporation		FL	2017-01-31	2645 EXECUTIVE PARK DRIVE SUITE 419		WESTON	FL	33331	4biddenknowledge.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-21-001967	0		Issuer is lowering Minimum Investment	Seltzer Revolutions, Inc.	Corporation		DE	2020-04-13	2911 Branciforte Dr		Santa Cruz	CA	95065	https://shop.mexiseltzer.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001104	0		the issuer is extending the offering deadline.	LiveMasterminds.com LLC	Limited Liability Company		NY	2020-09-03	290 Birch Ln		Irvington	NY	10533	https://www.livemasterminds.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001747584-21-000027	0	The issuer closed on $244,500 of debt notes.   The funding portal was granted $4,800 of securities as compensation.		Elm Lea Renewable Energy, LLC	Limited Liability Company		CO	2015-09-11	430 N COLLEGE AVE	STE 440	FORT COLLINS	CO	80524	https://www.solarisenergy.com/elm-lea-annual-report	Raise Green, Inc.	N	0001747584	007-00191	301770
0001669191-21-001102	1		the issuer is extending the offering deadline.	Acquire Skills and Knowledge Education Inc.	Corporation		DE	2019-11-06	4448 Brandywine Dr		Boca Raton	FL	33487	askgames.org	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001100	0		the issuer has extended the offering date and made minor changes to the use of proceed section.	Launchspace Technologies Corporation	Corporation		DE	2016-10-11	500 NE Spanish River Blvd	Suite 35	BOCA RATON	FL	33431	www.launchspacetechnologies.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-001270	0		Lowered valuation cap on SAFE	Voi, Inc.	Corporation		DE	2013-01-24	60 Park Street		Springfield	VT	05156	https://www.voi.health	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001269	0			MySwimPro, Inc.	Corporation		DE	2015-03-23	206 East Huron Street		Ann Arbor	MI	48104	http://myswimpro.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001892366-21-000001	0			Mira Zaki Photography LLC	Limited Liability Company		NY	2021-05-24	250 W 50TH ST, #35H		NEW YORK	NY	10019	https://www.mirazaki.com/index	SMBX, Inc.	N	0001707214	007-00129	290186
0001634025-21-000010	0	The Offering closed successfully on 11/08/2021, having received investment commitments of $481,538.01, although a final accounting has not taken place.		PittMoss LLC	Limited Liability Company		DE	2015-01-06	2603 DUSS AVENUE		AMBRIDGE	PA	15003	https://www.pittmoss.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-001268	0			Solstar Space Company	Corporation		DE	2017-03-01	150 Washington Avenue	Suite 201	Santa Fe	NM	87501	http://solstarspace.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001788590-21-000004	0			Suitable Inc	Corporation		DE	2015-11-06	15701 Condon Ave	Unit B3	Lawndale	CA	90260	http://www.senestudio.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-21-001966	0	At the close of the offering, the issuer closed on $556,064.05 and 371,325 number of securities.		Tombot, Inc.	Corporation		DE	2017-10-13	19197 GOLDEN VALLEY ROAD, #638		SANTA CLARITA	CA	91387	https://tombot.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001817438-21-000003	0		Extending the offering deadline	Raindrop Texting Solutions, Inc	Corporation		UT	2017-06-07	10742 N SHINNECOCK		CEDAR HILLS	UT	84062	raindroptext.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001816003-21-000005	0		extending offering deadline.	Exit 6, LLC	Limited Liability Company		DE	2020-04-28	1000 N WEST ST	STE 1200	WILLMINGTON	DE	19801	www.exit6.co	truCrowd, Inc	N	0001667145	007-00015	283063
0001815955-21-000004	0		Amending offering deadline	CTC Ventures, Inc.	Corporation		NY	2020-05-05	40 HARRISON ST	SUITE 36L	NEW YORK	NY	10013	www.ctcventures.net	truCrowd, Inc	N	0001667145	007-00015	283063
0001817190-21-000006	0		Changing offering deadline	Livewell Assisted Living, Inc	Corporation		NC	2008-05-09	6720 PAULINE DRIVE		CHAPEL HILL	NC	27514	www.lwcares.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-21-000545	1		Issuer is amending the maximum target. Issuer is also amending the revenue sharing percentage and use of funds accordingly. Lastly, Issuer is extending deadline to make an investment.	Verdant Reparative Inc.	Corporation		MA	2019-06-04	37 SCHUYLER ST		DORCHESTER	MA	02121	http://ApexNoire.Com	MainVest, Inc.	N	0001746059	007-00162	
0001877762-21-000003	1		Offering closing date extended to December 20, 2021 Financials updated Business plan updated	Alchemy Springs Partners, LLC	Limited Liability Company		DE	2021-08-03	2407 HARRISON ST	#13	SAN FRANCISCO	CA	94110	www.alchemysprings.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001780439-21-000016	1		Rockval is decreasing their maximum investment amount. Rockval is decreasing their maximum raise amount. Rockval is extending their raise deadline.	Rockval Inc	Corporation		DE	2020-07-30	10515 KINKAID TERRACE		LAKE WORTH	FL	33449	www.rockval.com	Fundopolis Portal LLC	Y	0001729158	007-00143	
0001665160-21-001964	0	At the close of the offering, the issuer closed on $141,414.03 and 159,156 securities.		StartEngine Capital LLC	Corporation		DE	2018-02-01	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://thebitterhousewife.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001963	0		The issuer is closing their offering early, they are changing their funding end date to 11/19/2021	6D BYTES INC.	Corporation		DE	2015-11-16	440 N Wolfe RD M/S 215		Sunnyvale	CA	94085	https://www.blendid.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001098	0		processed image changes in the majority of the offering page sections.	OmniValley, Inc.	Corporation		DE	2017-12-26	821 East Washington Avenue	Suite 200	Madison	WI	53703	omnivalley.co	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001097	0		processed image changes in the majority of the offering page sections.	OmniValley, Inc.	Corporation		DE	2017-12-26	821 East Washington Avenue	Suite 200	Madison	WI	53703	omnivalley.co	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
