ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-23-000225	1	Manuel Teixeira	Principal Executive Officer	2023-03-06
0001669191-23-000224	1	Francisco Jose Martin	Principal Executive Officer	2023-03-06
0001669191-23-000224	3	Francisco Jose Martin	Principal Accounting Officer	2023-03-06
0001669191-23-000224	4	Francisco Jose Martin	Board Member	2023-03-06
0001669191-23-000224	5	Poul Petersen	Board Member	2023-03-06
0001669191-23-000224	6	Javier Placer	Board Member	2023-03-06
0001669191-23-000224	2	Francisco Jose Martin	Principal Financial Officer	2023-03-06
0001665160-23-000362	2	Richard Harris	Co-Founder, Treasurer, and Board Member	2023-03-06
0001665160-23-000362	1	William Haugland	Chief Executive Officer and President	2023-03-06
0001665160-23-000362	3	Stuart I Harris	Co-Founder, Board Member, and Secretary	2023-03-06
0001665160-23-000360	1	Tuan Nguyen	CEO, Co-Founder, Director, and Principal Accounting Officer	2023-03-06
0001665160-23-000360	2	Phil Brady	Director	2023-03-06
0001665160-23-000357	2	Phil Brady	Director	2023-03-06
0001665160-23-000357	1	Tuan Nguyen	CEO	2023-03-06
0001831250-23-000001	1	Jane Sagui	Director	2023-03-06
0001831250-23-000001	2	Sabrina Mason	Director	2023-03-06
0001746059-23-000059	1	Justin Cox	Managing Member	2023-03-06
0001964020-23-000001	1	Ross Cooper	CEO	2023-03-06
0001665160-23-000355	1	Jamie Hunt	Founder & CEO	2023-03-06
0001670254-23-000205	3	Jose Ernesto Torres	CFO	2023-02-08
0001670254-23-000205	2	Javier Herrera Orta	CEO	2023-02-09
0001670254-23-000205	1	Omar E. Negrn Judice	Investor	2023-02-09
0001670254-23-000205	4	Jose J. Muoz Gonzalez	Founder & CEO	2023-02-08
0001665160-23-000353	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-03-06
0001956028-23-000001	2	Phillip Belleau	Director	2023-03-06
0001956028-23-000001	1	Zachary Erving	Director	2023-03-06
0001746059-23-000057	1	Eric Trueheart	Owner and CEO	2023-03-03
0001746059-23-000058	1	Ian Aarons	Managing Director	2023-03-03
0001670254-23-000203	1	Nacera Belal	COO, Co-founder	2023-03-03
0001670254-23-000203	2	Devon DeAngelo	CEO, Co-founder	2023-03-03
0001477932-23-001313	1	/s/ Naveen Krishnarao Kulkarni	CEO	2023-03-03
0001665160-23-000351	2	Janet Arellano	Director and Principal Financial Officer	2023-03-03
0001665160-23-000351	3	Reza Khademi, Sr.	Director and Mechanical Engineer	2023-03-03
0001665160-23-000351	1	Reza Khademi	CEO	2023-03-03
0001665160-23-000349	1	Jane Park	CEO and Director, Principal Accounting Officer	2023-03-03
0001746059-23-000056	1	Melody Livingston	Owner and CoFounder	2023-03-03
0001213900-23-017182	2	/s/ Michael Logozzo	Chief Financial Officer (principal accounting officer) and Director	2023-03-03
0001213900-23-017182	1	/s/ Jorge Aldecoa	Chief Executive Officer and Director	2023-03-03
0001665160-23-000346	3	April Harley	CSO	2023-03-03
0001665160-23-000346	1	Dominic Ortiz	CEO	2023-03-03
0001665160-23-000346	2	Adrian McBride	CTO	2023-03-03
0001665160-23-000343	1	Jaeson Bang	CEO, Founder, Secretary, Treasurer, principal accounting officer, and Director	2023-03-03
0001938745-23-000001	1	Karolina Belwal	Chief Product Officer, Chief Operating Officer and Director	2023-03-03
0001938745-23-000001	2	Emily Klingbeil	Chief Executive Officer and Director	2023-03-03
0001669191-23-000215	1	Francisco Martin	Principal Executive Officer	2023-03-03
0001669191-23-000215	2	Francisco Martin	Principal Financial Officer	2023-03-03
0001669191-23-000215	6	Javier Placer	Board Member	2023-03-03
0001669191-23-000215	5	Poul Petersen	Board Member	2023-03-03
0001669191-23-000215	4	Francisco Martin	Board Member	2023-03-03
0001669191-23-000215	3	Francisco Martin	Principal Accounting Officer	2023-03-03
0001665160-23-000341	3	Dr. Martin Bell	Chief Science Officer	2023-03-03
0001665160-23-000341	2	David St. John	CTO	2023-03-03
0001665160-23-000341	1	Daniel Lyons	CEO, Director, Chairman	2023-03-03
0001665160-23-000341	5	Michael Samols	Director, Consultant	2023-03-03
0001665160-23-000341	4	Phillip Atkinson	Founder, Director, Design Guru	2023-03-03
0001821982-23-000004	1	Christopher Babcock	Director	2023-03-03
0001670254-23-000198	1	Oleksandr Pryimak	08/30/1988	2023-03-02
0001670254-23-000199	2	Caroline MacDougall	Founder, Creator & CEO	2023-03-01
0001670254-23-000199	1	Gerald I. Isenberg	CFO	2023-03-02
0001665160-23-000340	2	Cory Smith	CFO	2023-03-02
0001670254-23-000198	2	Taras Vodyanyy	CEO	2023-03-02
0001542172-23-000006	1	Kevin Wolf	CEO	2023-03-02
0001670254-23-000200	3	Anna Pryimak	COO	2023-03-02
0001670254-23-000200	2	Oleksandr Pryimak	CTO	2023-03-02
0001670254-23-000200	1	Taras Vodyanyy	CEO	2023-03-02
0001670254-23-000198	3	Anna Pryimak	COO	2023-03-02
0001892733-23-000001	1	/s/ Johnathan Aho, M.D., PhD	CEO & Chief Medical Officer	2023-03-02
0001665160-23-000340	1	Emil Nnani	CEO and Director	2023-03-02
0001665160-23-000339	1	Daniel O Toole	CEO, Chairman	2023-03-02
0001665160-23-000339	2	Arthur G. Beriault	Treasurer, VP of Govt Affairs	2023-03-02
0001665160-23-000339	3	John Ritchison	Attorney, Secretary	2023-03-02
0001665160-23-000339	4	Neerav Shah	Chief Strategy Officer, Director	2023-03-02
0001665160-23-000339	5	Mark D. Hamm	COO, Director	2023-03-02
0001665160-23-000338	1	John Dos Santos	CEO, Founder and Director	2023-03-02
0001665160-23-000338	2	Rachael Alyce Santos	President, Co-Founder, Director and Principal Accounting Officer	2023-03-02
0001938236-23-000001	1	/s/ GAURAV GOOMER	CHIEF EXECUTIVE OFFICER	2023-03-02
0001669191-23-000213	5	John Rigoli	Board Member	2023-03-02
0001669191-23-000213	6	Brad  Nemire	Board Member	2023-03-02
0001669191-23-000213	4	Ruth Nemire	Board Member	2023-03-02
0001669191-23-000213	3	Ruth Nemire	Principal Accounting Officer	2023-03-02
0001669191-23-000213	2	John Rigoli	Principal Financial Officer	2023-03-02
0001669191-23-000213	1	Ruth Nemire	Principal Executive Officer	2023-03-02
0001669191-23-000211	1	Barry S. Cohen	Principal Executive Officer	2023-03-02
0001669191-23-000211	2	Barry S. Cohen	Principal Financial Officer	2023-03-02
0001669191-23-000211	6	Autry J. Pruitt	Board Member	2023-03-02
0001669191-23-000211	5	Arthur L. Bernstein	Board Member	2023-03-02
0001669191-23-000211	4	Barry S. Cohen	Board Member	2023-03-02
0001669191-23-000211	3	Barry S. Cohen	Principal Accounting Officer	2023-03-02
0001669191-23-000207	4	Thu Truong	Board Member	2023-03-02
0001669191-23-000207	5	Bruce Watanabe	Board Member	2023-03-02
0001669191-23-000207	3	Thu Truong	Principal Accounting Officer	2023-03-02
0001669191-23-000207	2	Thu Truong	Principal Financial Officer	2023-03-02
0001669191-23-000207	1	Bruce Watanabe	Principal Executive Officer	2023-03-02
0001669191-23-000205	2	Brad Gouldthorpe	Principal Financial Officer	2023-03-02
0001669191-23-000205	4	Brad Gouldthorpe	Board Member	2023-03-02
0001669191-23-000205	3	Brad Gouldthorpe	Principal Accounting Officer	2023-03-02
0001669191-23-000205	1	Brad Gouldthorpe	Principal Executive Officer	2023-03-02
0001669191-23-000203	2	Kranthi Bathula	Principal Financial Officer	2023-03-02
0001669191-23-000203	3	Ganga Bathula	Principal Accounting Officer	2023-03-02
0001669191-23-000203	1	Ganga Bathula	Principal Executive Officer	2023-03-02
0001669191-23-000203	4	Kranthi Bathula	Board Member	2023-03-02
0001669191-23-000203	5	Ganga Bathula	Board Member	2023-03-02
0001669191-23-000201	1	Leslie Peters	Principal Executive Officer	2023-03-02
0001669191-23-000201	2	Brooks Bash	Principal Financial Officer	2023-03-02
0001669191-23-000201	3	Brooks Bash	Principal Accounting Officer	2023-03-02
0001669191-23-000201	4	Leslie Peters	Board Member	2023-03-02
0001669191-23-000201	5	Brooks Bash	Board Member	2023-03-02
0001669191-23-000199	7	Joel  Carter	Board Member	2023-03-02
0001669191-23-000199	8	Andrew Dillard	Board Member	2023-03-02
0001669191-23-000199	6	Maria Romina Talabucon	Board Member	2023-03-02
0001669191-23-000199	5	Gary Rushin	Board Member	2023-03-02
0001669191-23-000199	4	Angel Jose	Board Member	2023-03-02
0001669191-23-000199	3	Andrew Dillard	Principal Accounting Officer	2023-03-02
0001669191-23-000199	1	Andrew Dillard	Principal Executive Officer	2023-03-02
0001669191-23-000199	2	Gary Rushin	Principal Financial Officer	2023-03-02
0001669191-23-000199	9	Alfonso Paisley	Board Member	2023-03-02
0001669191-23-000197	2	Bruce  Weber	Principal Financial Officer	2023-03-02
0001669191-23-000197	1	Dennis  Dresser	Principal Executive Officer	2023-03-02
0001669191-23-000197	3	Bruce  Weber	Principal Accounting Officer	2023-03-02
0001669191-23-000197	6	Bruce  Weber	Board Member	2023-03-02
0001669191-23-000197	5	Xugang Li	Board Member	2023-03-02
0001669191-23-000197	4	Dennis  Dresser	Board Member	2023-03-02
0001669191-23-000195	3	Jennifer Hopkins	Principal Accounting Officer	2023-03-02
0001669191-23-000195	2	Bruce Maxwell	Principal Financial Officer	2023-03-02
0001669191-23-000195	5	Ben Noland	Board Member	2023-03-02
0001669191-23-000195	4	Jennifer Hopkins	Board Member	2023-03-02
0001669191-23-000195	1	Jennifer Hopkins	Principal Executive Officer	2023-03-02
0001670254-23-000195	1	Nathan Kivi	CEO & Founder of HotelierCo	2023-03-01
0001926086-23-000002	1	/s/ Lars Weimer	President	2023-03-02
0001665160-23-000335	1	Ramon Alarcon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-03-02
0001665160-23-000335	2	Todd Manley	Director	2023-03-02
0001665160-23-000332	4	Gevorg Muradyan	Director	2023-03-02
0001665160-23-000332	3	Vahe Sargsyan	CTO and Director	2023-03-02
0001665160-23-000332	1	Stepan Aslanyan	CEO and Director, Principal Financial Officer	2023-03-02
0001665160-23-000332	2	Armen A. Avakian	Director	2023-03-02
0001665160-23-000328	1	David W. Linhardt	CEO, CFO, Board Member	2023-03-02
0001919013-23-000002	2	Manasa Grandhi	Co-Chief Executive Officer and Director	2023-03-02
0001919013-23-000002	1	Krishna Dosapati	Co-Chief Executive Officer and Director	2023-03-02
0001967437-23-000001	1	Devin Thorpe	CEO	2023-03-02
0001967169-23-000001	1	Thomas Montiel	CEO	2023-03-02
0001670254-23-000192	1	Bill Kerr	Founder & CEO	2023-02-28
0001670254-23-000190	2	Cullen Kasunic	Project Finance Officer	2023-02-28
0001670254-23-000190	1	Donnel Baird	CEO	2023-02-28
0001669191-23-000192	4	Lisa Newmann	Board Member	2023-03-01
0001669191-23-000192	3	Lisa Newmann	Principal Accounting Officer	2023-03-01
0001669191-23-000192	2	Lisa Newmann	Principal Financial Officer	2023-03-01
0001669191-23-000192	1	Lisa Newmann	Principal Executive Officer	2023-03-01
0001742162-23-000006	1	Tanen Andrews	Founder/CEO	2023-03-01
0001665160-23-000325	2	William Dever	Chief Strategy Officer, CFO and Director	2023-03-01
0001665160-23-000325	3	Robert E Keith III	Director	2023-03-01
0001665160-23-000325	1	Derek Pew	Chairman, Chief Executive Officer, President and Director	2023-03-01
0001958372-23-000002	2	Marko Djukic	Director	2023-03-01
0001958372-23-000002	1	Christine Johnson	Director	2023-03-01
0001665160-23-000324	1	Jacques E. Shalo	President/CEO	2023-03-01
0001665160-23-000324	3	Kirbi Isaac	COO	2023-03-01
0001665160-23-000324	2	David W. Hines	Exec Vice President	2023-03-01
0001716298-23-000006	1	Yousef Al-Humaidhi	CEO	2023-03-01
0001964014-23-000001	1	Tiffany Dufu	Director	2023-03-01
0001941217-23-000002	1	Rebecca Moller	Manager	2023-03-01
0001104659-23-027143	1	/s/James B Dear	President	2023-02-28
0001665160-23-000323	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-03-01
0001876413-23-000006	1	Duane A. Quamina	President & CEO	2023-03-01
0001670254-23-000187	1	Roshanlal Sethia	CTO	2023-02-18
0001670254-23-000187	2	Justin Smith	CEO	2023-02-16
0001670254-23-000186	1	Josh Luke	Founder & CEO	2023-02-28
0001670254-23-000184	2	Sheila Heaney	CEO & Founder	2023-02-28
0001670254-23-000184	1	eliza s behlen	Inventory & Supply Chain Manager	2023-02-28
0001665160-23-000322	2	Nicholas Roy	Co-Founder, COO, and Director	2023-02-28
0001665160-23-000322	1	Bryan Heller	CEO, Director, and Principal Accounting Officer	2023-02-28
0001665160-23-000321	1	Jeffrey Carleton	CEO	2023-02-28
0001781955-23-000003	1	Ben White	Co-Founder and CEO	2023-02-28
0001670254-23-000188	1	Josh Luke	Founder & CEO	2023-02-28
0001670254-23-000189	2	Justin Smith	CEO	2023-02-27
0001670254-23-000189	1	Roshanlal Sethia	CTO	2023-02-28
0001665160-23-000320	1	Frank Noppel	CEO and CFO	2023-02-28
0001716298-23-000004	1	Yousef Al-Humaidhi	CFO	2022-04-29
0001665160-23-000318	1	Vipin Jain	Founder and CEO, Director and Principal Accounting Officer	2023-02-28
0001665160-23-000318	3	Venki Ayalur	Founder, CTO and Director	2023-02-28
0001665160-23-000318	2	Eric Benhamou	Director	2023-02-28
0001669191-23-000189	4	Sofiene Salem	Board Member	2023-02-28
0001669191-23-000189	2	Sofiene Salem	Principal Financial Officer	2023-02-28
0001669191-23-000189	1	Sofiene Salem	Principal Executive Officer	2023-02-28
0001669191-23-000189	3	Sofiene Salem	Principal Accounting Officer	2023-02-28
0001966055-23-000001	1	Andrew McGarrity	Director	2023-02-28
0001966055-23-000001	2	Johnny Harris	Director	2023-02-28
0001966055-23-000001	3	Isabel Harris	Director	2023-02-28
0001665160-23-000316	1	Richard Hau Phamdo	CEO, CFO, Secretary, Director	2023-02-28
0001644600-23-000042	2	Venkateswaran Ayalur	CTO & Director	2023-02-28
0001644600-23-000042	3	Veronica Wu	Director	2023-02-28
0001644600-23-000042	1	Vipin Jain	CEO, Principal Financial Officer, & Director	2023-02-28
0001669191-23-000187	2	Michael Berk	Principal Financial Officer	2023-02-28
0001669191-23-000187	1	Mark Bradley	Principal Executive Officer	2023-02-28
0001669191-23-000187	5	Michael Berk	Board Member	2023-02-28
0001669191-23-000187	3	Mark Bradley	Principal Accounting Officer	2023-02-28
0001669191-23-000187	4	Mark Bradley	Board Member	2023-02-28
0001665160-23-000313	1	David Obasiolu	CEO, Director and Principal Accounting Officer	2023-02-28
0001967461-23-000001	1	Michael Zakarian	Manager	2023-02-28
0001951290-23-000001	1	Matthew Egan	Managing Partner	2023-02-28
0001966761-23-000001	1	Rafael Dario Berti	Director	2023-02-27
0001670254-23-000182	4	Kevin Dahlstrom	Founder & CEO	2023-02-24
0001670254-23-000182	3	Alexander Dunev	Investor	2023-02-24
0001670254-23-000182	2	Christopher Lutes	Director	2023-02-24
0001670254-23-000182	1	Jason Harvison	DIrector	2023-02-24
0001665160-23-000311	2	Andrew Yakub	CEO, Chairman of the Board, Secretary, and Treasurer	2023-02-27
0001966905-23-000001	1	Charles R. Butler	Owner	2023-02-27
0001665160-23-000311	1	James Rosenzweig	Advisor	2023-02-27
0001669191-23-000185	1	Sheryl Utal	Principal Executive Officer	2023-02-27
0001669191-23-000185	2	Sheryl Utal	Principal Financial Officer	2023-02-27
0001669191-23-000185	5	Aaron  Travis	Board Member	2023-02-27
0001669191-23-000185	4	Sheryl Utal	Board Member	2023-02-27
0001669191-23-000185	3	Sheryl Utal	Principal Accounting Officer	2023-02-27
0001669191-23-000184	6	Rachel Payne	Board Member	2023-02-27
0001669191-23-000184	1	Troy Helming	Principal Executive Officer	2023-02-27
0001669191-23-000184	2	Gregory Scott Lane	Principal Financial Officer	2023-02-27
0001669191-23-000184	3	Troy Helming	Principal Accounting Officer	2023-02-27
0001669191-23-000184	4	Joan Plastiras	Board Member	2023-02-27
0001669191-23-000184	5	Troy Helming	Board Member	2023-02-27
0001669191-23-000183	1	Robert Krause	Principal Executive Officer	2023-02-27
0001669191-23-000183	2	Robert Krause	Principal Financial Officer	2023-02-27
0001669191-23-000183	3	Robert Krause	Principal Accounting Officer	2023-02-27
0001669191-23-000183	4	Richard Heckinger	Board Member	2023-02-27
0001669191-23-000183	5	Robert Krause	Board Member	2023-02-27
0001669191-23-000183	6	Jeromee Johnson	Board Member	2023-02-27
0001669191-23-000182	1	Jack Levine	Principal Executive Officer	2023-02-27
0001669191-23-000182	2	Jack Levine	Principal Financial Officer	2023-02-27
0001669191-23-000182	3	Michael Lambert	Principal Accounting Officer	2023-02-27
0001669191-23-000182	4	Jack Levine	Board Member	2023-02-27
0001669191-23-000182	5	Michael Lambert	Board Member	2023-02-27
0001943485-23-000004	1	Camila Soriano	Chief Financial Officer	2023-02-27
0001926086-23-000001	1	/s/ Lars Weimer	President	2023-02-24
0001965801-23-000002	1	Amanda Taylor	CEO	2023-02-27
0001965801-23-000001	1	Dylan Lew	CEO	2023-02-27
0001874810-23-000001	1	Benjamin Duvall	Director	2023-02-27
0001874810-23-000001	2	Brian Goldberg	Director	2023-02-27
0001665160-23-000310	4	Sam Lai	CDO and Board Director	2023-02-27
0001665160-23-000310	6	Peter Orser	Chairman of the Board	2023-02-27
0001665160-23-000310	5	Donald Bunnell	Board Director	2023-02-27
0001665160-23-000310	3	Andy Wolverton	CFO	2023-02-27
0001665160-23-000310	2	Susan Fairchild	CMO	2023-02-27
0001665160-23-000310	1	Bec Chapin	Co-CEO and Board Director	2023-02-27
0001665160-23-000309	1	Tyler Boone	CEO, CFO, President, Treasurer, and Director	2023-02-27
0001644600-23-000040	3	Eric Baldev	Director	2023-02-27
0001644600-23-000040	2	Chris Gray	CTO and Director	2023-02-27
0001644600-23-000040	1	Phil Stover	CEO and Director	2023-02-27
0001644600-23-000040	4	Thomas Looby	Director	2023-02-27
0001665160-23-000308	3	Jeannette P. David	Secretary and Director	2023-02-27
0001665160-23-000308	2	James W. Paull	Treasurer and Director	2023-02-27
0001665160-23-000308	1	James B. Paull	President, CEO, principal accounting officer, and Director	2023-02-27
0001665160-23-000307	1	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-27
0001665160-23-000307	2	Galiano Tiramani	Founder and Director	2023-02-27
0001665160-23-000307	3	Hamid Firooznia	Director	2023-02-27
0001665160-23-000306	1	Kelly Roman	CEO, Director	2023-02-27
0001665160-23-000306	2	Charles Fisher	Chairman, CFO, Director, Secretary	2023-02-27
0001665160-23-000306	3	Simon Webster	Director	2023-02-27
0001957519-23-000001	1	Rob Thorpe	COO	2022-12-15
0001665160-23-000305	2	Stephane Larocque	COO	2023-02-27
0001665160-23-000305	3	Bill Davis	Vice-Chairman & Secretary	2023-02-27
0001665160-23-000305	1	John Williams	CEO	2023-02-27
0001665160-23-000305	4	Raffaela Dune	Board Member	2023-02-27
0001665160-23-000305	6	David Stoller	Board Member	2023-02-27
0001665160-23-000305	5	Whitney Stevens	Board Member	2023-02-27
0001665160-23-000304	2	Douglas Okin	Director	2023-02-27
0001665160-23-000304	1	Andrew Schmertz	CEO, Assistant Director of Operations, and CFO/Principal Accounting Officer	2023-02-27
0001665160-23-000304	3	James Fendt	Director	2023-02-27
0001949369-23-000001	2	Jacob Vogan	Director	2023-02-27
0001949369-23-000001	3	Jeffrey Miller	Director	2023-02-27
0001949369-23-000001	1	Sher Ali-Butt	Director	2023-02-27
0001763150-23-000001	2	Thomas Gutierrez	Director	2023-02-27
0001763150-23-000001	1	Paul L. Burroughs, III	Director	2023-02-27
0001958652-23-000002	1	Lauren Brown	Co-Owner	2023-02-27
0001746059-23-000055	1	Jacob Budler	Owner and CoFounder	2023-02-27
0001746059-23-000054	1	Willy Wu Jye Hwa	Owner and CoFounder	2023-02-27
0001670254-23-000180	1	Yochanan Marcellino	Producer	2023-02-24
0001670254-23-000175	1	Matthew Hall	Owner/Grower	2023-02-23
0001670254-23-000175	2	Matthew Hall	Owner/Grower	2023-02-16
0001665160-23-000302	1	Ben Davis III	CEO and Director	2023-02-24
0001665160-23-000303	2	Andrew Koval	CTO and Director	2023-02-24
0001670254-23-000179	1	Jamie Goulding	Founder & CEO	2023-02-24
0001670254-23-000177	1	Barry Howell	Cofounder	2023-02-24
0001670254-23-000177	2	Chad Erickson	Cofounder	2023-02-24
0001665160-23-000303	1	Eugene Erik	CEO, CFO, and Director	2023-02-24
0001665160-23-000302	2	Stephen Peary	CFO and General Counsel	2023-02-24
0001665160-23-000300	2	Cheryl Heller	CFO	2023-02-24
0001665160-23-000300	1	Chris Osaka	CEO and Director	2023-02-24
0001665160-23-000298	1	Phil Layton	CEO	2023-02-24
0001670254-23-000173	1	Remington Smith	Writer/Director/Producer	2023-02-24
0001958550-23-000003	1	Dhanush Radhakrishnan	Director	2023-02-24
0001958550-23-000003	2	Lukasz Kozlik	Director	2023-02-24
0001958044-23-000001	1	Alvise Pasqualetti	Manager	2023-02-24
0001833215-23-000002	1	B. Mohammad Mehdizadehnasrabadi	Manager of the Issuer's Managing Member	2023-02-24
0001670254-23-000171	1	Joshua Ellis	Founder & CEO	2023-02-23
0001833215-23-000001	1	B. Mohammad Mehdizadehnasrabadi	Manager of the Issuer's Managing Member	2023-02-24
0001670254-23-000169	1	Rahul Kumar Namdev	Cofounder & CTO	2023-02-24
0001670254-23-000169	2	Pawan Gupta	Cofounder & CEO	2023-02-23
0001787068-23-000002	1	Nima Golsharifi	President	2023-02-24
0001669191-23-000176	5	Aaron  Travis	Board Member	2023-02-24
0001669191-23-000176	3	Sheryl Utal	Principal Accounting Officer	2023-02-24
0001669191-23-000176	4	Sheryl Utal	Board Member	2023-02-24
0001669191-23-000176	2	Sheryl Utal	Principal Financial Officer	2023-02-24
0001669191-23-000176	1	Sheryl Utal	Principal Executive Officer	2023-02-24
0001665160-23-000295	2	Amir Emacha	COO, principal accounting officer, Director	2023-02-24
0001665160-23-000295	1	Ismael Emacha	CEO, Director	2023-02-24
0001670254-23-000167	2	Nikki Varanasi	Founder & CEO of Staax	2023-02-21
0001670254-23-000167	1	Lucy Yang	Founder & COO of Staax	2023-02-23
0001670254-23-000166	2	Vivian Kerr	Director / Writer / Actor	2023-02-23
0001670254-23-000166	1	Rachel Stander Jones	co-manager	2023-02-23
0001665160-23-000292	1	Eddison Hudson	CEO, CTO, Director and principal accounting officer	2023-02-24
0001665160-23-000292	2	Danny Barnes	Chief Pharmacy Officer, Director	2023-02-24
0001665160-23-000292	3	Eva Doss	Director	2023-02-24
0001747584-23-000009	1	Aldo Grech	CEO	2023-02-24
0001669191-23-000174	1	Seymour Segnit	Principal Executive Officer	2023-02-24
0001669191-23-000174	2	Seymour Segnit	Principal Financial Officer	2023-02-24
0001669191-23-000174	3	Seymour Segnit	Principal Accounting Officer	2023-02-24
0001669191-23-000174	4	Seymour Segnit	Board Member	2023-02-24
0001669191-23-000174	5	Amy Rau Segnit	Board Member	2023-02-24
0001670254-23-000164	1	Erik Bork	Writer-Director-Producer	2023-02-13
0001670254-23-000162	2	Vivian Kerr	Director / Writer / Actor	2023-02-23
0001670254-23-000162	1	Rachel Stander Jones	co-manager	2023-02-23
0001652564-23-000001	1	Paul H Miller	Owner, Managing Member	2023-02-23
0001964817-23-000001	1	Augustus Christensen	Director	2023-02-23
0001963996-23-000001	1	/s/ Christopher Perry	PRESIDENT	2023-02-23
0001665160-23-000288	1	Binhan (Marcus) Li	Founder, CEO, Director	2023-02-23
0001665160-23-000288	2	Cody Dumont	Managing Director	2023-02-23
0001961687-23-000004	1	Apurva Rajkotia	Director	2023-02-23
0001807734-23-000003	1	Brandi Barrett	Manager	2023-02-16
0001665160-23-000286	2	Nikita Cheniuntai	CTO	2023-02-23
0001665160-23-000286	1	Anna Cheniuntai	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-23
0001942249-23-000001	1	Meghan Litchfield	Director	2023-02-23
0001665160-23-000283	1	Narendra Patil	Founder, President, CEO and Chairman of the Board	2023-02-23
0001665160-23-000283	2	Uday Dhanikonda	Co-founder, SVP of Engineering, CFO, Treasurer, Secretary and Member of Board of Director	2023-02-23
0001670254-23-000161	1	Julien Uhlig	CEO at ZERO CARBON INC.	2023-02-20
0001669191-23-000172	1	David Gehring	Principal Executive Officer	2023-02-22
0001669191-23-000172	2	David Gehring	Principal Financial Officer	2023-02-22
0001669191-23-000172	3	David Gehring	Principal Accounting Officer	2023-02-22
0001669191-23-000172	4	Sam Parnell	Board Member	2023-02-22
0001669191-23-000172	5	David Gehring	Board Member	2023-02-22
0001669191-23-000171	1	Peter Schmidt	Principal Executive Officer	2023-02-22
0001669191-23-000171	2	Peter Schmidt	Principal Financial Officer	2023-02-22
0001669191-23-000171	3	Peter Schmidt	Principal Accounting Officer	2023-02-22
0001669191-23-000171	4	Peter Schmidt	Board Member	2023-02-22
0001746059-23-000053	1	Ryan Westover	Owner and Founder	2023-02-22
0001670254-23-000159	1	Zhanna Basina	Co-Founder	2023-02-22
0001670254-23-000159	2	Mj Gottlieb	Co-Founder & CEO	2023-02-21
0001669191-23-000168	7	James Learner	Board Member	2023-02-22
0001669191-23-000168	6	Steve  Abrams	Board Member	2023-02-22
0001669191-23-000168	5	David Rosenstein	Board Member	2023-02-22
0001669191-23-000168	4	Robert Wise	Board Member	2023-02-22
0001669191-23-000168	3	Robert Wise	Principal Accounting Officer	2023-02-22
0001669191-23-000168	8	Doug Hirsh	Board Member	2023-02-22
0001669191-23-000168	9	Kerry Jordan	Board Member	2023-02-22
0001669191-23-000168	1	Robert Wise	Principal Executive Officer	2023-02-22
0001669191-23-000168	2	Robert Wise	Principal Financial Officer	2023-02-22
0001670254-23-000157	1	Lisa Hurwitz	President	2023-02-20
0001670254-23-000157	2	Joe Reynolds	CEO & Co-Founder	2023-02-20
0001665160-23-000281	8	Timothy Rouse	Director	2023-02-22
0001665160-23-000281	7	Steven Brownstein	Director	2023-02-22
0001665160-23-000281	6	Dr Mehul Patel	Director	2023-02-22
0001665160-23-000281	5	Joe Trebbe	Director	2023-02-22
0001665160-23-000281	4	Jesse Fabish	Director	2023-02-22
0001665160-23-000281	3	Daniel Rojas	Director	2023-02-22
0001665160-23-000281	1	Keith Louis De Santo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-22
0001665160-23-000281	2	Alyssa Cruz	Director	2023-02-22
0001669191-23-000166	3	David Gehring	Principal Accounting Officer	2023-02-22
0001669191-23-000166	5	David Gehring	Board Member	2023-02-22
0001669191-23-000166	1	David Gehring	Principal Executive Officer	2023-02-22
0001669191-23-000166	2	David Gehring	Principal Financial Officer	2023-02-22
0001669191-23-000166	4	Sam Parnell	Board Member	2023-02-22
0001669191-23-000164	4	Robert  Wise	Board Member	2023-02-22
0001669191-23-000164	3	Robert  Wise	Principal Accounting Officer	2023-02-22
0001669191-23-000164	2	Robert  Wise	Principal Financial Officer	2023-02-22
0001669191-23-000164	1	Robert  Wise	Principal Executive Officer	2023-02-22
0001669191-23-000164	7	James Learner	Board Member	2023-02-22
0001669191-23-000164	5	David Rosenstein	Board Member	2023-02-22
0001669191-23-000164	9	Kerry Jordan	Board Member	2023-02-22
0001669191-23-000164	8	Doug Hirsh	Board Member	2023-02-22
0001669191-23-000164	6	Steve  Abrams	Board Member	2023-02-22
0001936645-23-000007	1	Ronald Besse	President	2023-02-22
0001936645-23-000006	1	Angelbert Munoz	Owner/Operator	2023-02-22
0001961439-23-000002	1	Barbara Tallent	Director	2023-02-22
0001961439-23-000002	2	Colin Constable	Director	2023-02-22
0001961439-23-000002	3	Kim Perdikou	Director	2023-02-22
0001961439-23-000002	5	Henna Karna	Director	2023-02-22
