ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001965010-23-000003	1	McAndrews Restaurants Inc	Deb Driggers	Owner/Operator
0001746059-23-000045	1	Square Root Models LLC	Brianna Alfaro-Bowes	Owner and Founder
0001670254-23-000114	1	KTD, LLC d/b/a Homeshake	Nick Rabin	Founder and CEO
0001965010-23-000002	1	Tower 211 LLC	Matt Turbiner	Owner/Operator
0001935346-23-000001	1	Arka Inc	Phillip Akhzar	Chief Executive Officer, President and Sole Director
0001670254-23-000109	1	Called Higher Studios, Inc.	Jason Brown	Founder & CEO
0001963136-23-000002	1	OWB Holdings Inc	/s/ AARON GEVAIS	CEO
0001665160-23-000242	1	Voca App, Inc.	Adam Ragsdale	CEO, President, and Director
0001670254-23-000108	1	VitalFlo Inc.	Luke Marshall	Founder & CEO
0001796998-23-000001	1	Good Beverage LLC	Ashley Selman	Chief Executive Officer
0001665160-23-000241	1	KeeperAI, Inc	Vishal Ahluwalia	CEO, Principal Executive Officer and Director
0001665160-23-000240	1	Vroom Solar Inc.	Luke Phelps	CEO and Founder
0001670254-23-000107	1	Bit Body, Inc.	Miles Penn	Founder
0001665160-23-000238	1	Quantum Photonics, Corporation	Yttrium Saiyan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000236	1	HipChefs Inc.	Jessica Cooke	CEO, CFO, COO, Secretary, and Director
0001954497-23-000001	1	Casatera, Inc.	Kyle King	Founder
0001665160-23-000233	1	Self Inspection Inc.	Constantine Yaremtso	Founder, President, and CEO
0001851023-23-000006	1	HighSchoolResponder LLC	David B Cooper	CFO
0001670254-23-000101	1	Danielhouse Studios, Inc.	Caleb Iorg	CFO & COO
0001670254-23-000105	1	2 Row Brewing LLC	Brian Coleman	Founder and President
0001746059-23-000044	1	54 STATE STREET LLC	Katherin Dickson	Owner and Founder
0001669191-23-000135	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001665160-23-000231	1	Timeplast, Inc.	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director
0001665160-23-000228	1	Prime Lightworks Inc.	Kyle Bernard Flanagan	CEO, President, CFO, Treasurer, Secretary and Director
0001951776-23-000001	1	Simple Labs, Inc./DE	Mike Slone	CEO
0001665160-23-000226	1	Nitro Beverage Inc.	Ali Mohamed	CEO and Director
0001960816-23-000002	1	Dry Bar Unscripted, Inc.	Zachary Atherton	President
0001956480-23-000001	1	Moy Bien, LLC	Jasmin-Ayana Moy	CEO
0001096906-23-000317	1	BlaqClouds Inc	/s/ Marjorie Schaefer	CEO/Director
0001665160-23-000224	1	Sazmining Inc.	William Szamosszegi	CEO, Secretary
0001213900-23-010173	1	Bioverge, Inc.	/s/ Neil Littman	President and CEO
0001665160-23-000221	1	Hardball Beverage, Inc.	Geoffrey Todd Deen	CEO/Founder
0001746059-23-000043	1	Greens Gone Wild LLC	Laura Harris	Founder and CEO
0001665160-23-000219	1	Pivan Interactive, Inc.	David Sturgeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000218	1	Parallel Flight Technologies, Inc.	Joshua Resnick	CEO, CTO, Director
0001665160-23-000216	1	FibroBiologics, Inc.	Peter O'Heeron	President, CEO and Chairman of the Board
0001665160-23-000214	1	Uncle Waithley's Beverage Company Inc.	Karl Williams	CEO, principal accounting officer, and Director
0001665160-23-000212	1	Whooshh Innovations, Inc.	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director
0001955540-23-000001	1	FarmFan LLC	Simon Huntley	CEO
0001670254-23-000099	1	Momentor Corporation	Jamie Goulding	Founder & CEO
0001670254-23-000095	1	KD Knit Corp	David Lee	Founder/Creative Director
0001670254-23-000097	1	TruKno, LLC	Manish Kapoor	CEO
0001670254-23-000094	1	Artesano Rum Corporation	Jose J. Muoz Gonzalez	Founder & CEO
0001670254-23-000092	1	Artesano Rum Corporation	Jose J. Muoz Gonzalez	Founder & CEO
0001769923-23-000001	1	People First RH, Inc.	/s/ Shantanu Rana	Director, CEO
0001962592-23-000004	1	His Only Son Films LLC	Roman Medjanov	Manager
0001683168-23-000699	1	TankHead Oil & Gas Co.	/s/ Kenneth W. Welch	Chief Executive Officer
0001962592-23-000003	1	His Only Son Films LLC	Roman Medjanov	Manager
0001669191-23-000133	1	CureLab Veterinary Inc.	Robert Devlin	Principal Executive Officer
0001644600-23-000036	1	Eqvista Inc	Tomas Milar	Founder, President and Director
0001665160-23-000211	1	MULHOLLAND DISTILLING, INC.	Matthew Alper	CEO, Director, Principal Accounting Officer
0001946187-23-000001	1	Navigate Partners Inc	Pedro Sostre	Chief Executive Officer
0001665160-23-000210	1	Mojoose Inc.	Daniel Ash	Founder, CEO and Director
0001665160-23-000209	1	3DOS Inc	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001300306-23-000001	1	EMERGING HOLDINGS INC	Junhua Guo	President
0001665160-23-000207	1	Consulting by TandG Corp	Tiffany Brown	CEO and Director
0001746059-23-000042	1	Amazing Pizza LLC	Jacqueline Field	Owner and Founder
0001965010-23-000001	1	Tower 211 LLC	Matt Turbiner	Owner/Operator
0001213900-23-009588	1	Snowball Industries Inc.	/s/ Amir Haboosheh	Chief Executive Officer and Co-Founder
0001964980-23-000001	1	Pipe N Hot Grill LLC	Angela Sharpley	CEO
0001670254-23-000087	1	MCARTech, Inc.	Kumar R Chatterjee	Founder/CEO
0001821324-23-000001	1	Disruptive Multimedia, Inc.	Anthony Ryan Leslie	Chief Executive Officer
0001670254-23-000091	1	Osena Beverage Co.	Vicente Surraco	Founder, Product & Operations
0001861670-23-000001	1	Toothy Cow Productions, LLC	James Chris Wall	Manager
0001746059-23-000041	1	Sully's Golf & Gather LLC	Michael Sullivan	Owner and CoFounder
0001746059-23-000040	1	Devoured LLC	Jhyesah Coulter	Owner and CEO
0001960055-23-000001	1	YAYMIN INC.	Yash Ghanekar	Chief Executive Officer
0001644600-23-000033	1	CalTier, Inc.	Matthew Belcher	Chief Executive Officer
0001670254-23-000085	1	Raise Green, Inc.	Franz Hochstrasser	CEO and Co-Founder
0001665160-23-000204	1	Project Transcend Inc.	Matthew Phillips	CEO and Director
0001669191-23-000131	1	3 Ridge Technologies Inc.	William Layton	Principal Executive Officer
0001665160-23-000202	1	Revolution Brands International, LLC	Mauricio Diaz	CEO, Co-Founder, Board Member
0001665160-23-000200	1	EL HEMPE SPIRITS, INC.	Anthony Bash	CEO, Director and President
0001665160-23-000199	1	Phizzle Inc	Ben Davis III	CEO and Director
0001964614-23-000001	1	Zulya Corp	Abhilash Rachagiri	President
0001665160-23-000196	1	Bodhi NeuroTech, Inc	Bashar Badran	CEO, Principal Executive Officer and Director
0001918617-23-000002	1	MedFire Innovations Inc.	DawnMarin Dell	Attorney
0001853669-23-000002	1	Listener Brands Inc.	Kimberly Lewis	CEO
0001665160-23-000198	1	Brightlamp, Inc.	Kurtis Sluss	CEO and Director
0001746059-23-000039	1	Way Group Mill Creek, LLC	Ivo Schilbach	Member
0001670254-23-000083	1	DotWav Creates, Inc.	Jordan Baker	CEO/Founder
0001746059-23-000038	1	Rule G Brewing Company, LLC	Ralph Rapa	Owner and President
0001665160-23-000197	1	MicroSilicon Inc.	Omar Kulbrandstad	CEO & CFO/Principal Accounting Officer
0001669191-23-000128	1	Adaptive Holdings, LLC	Scott Kauffman	Principal Executive Officer
0001746059-23-000037	1	Jitter N The Bug Corp	John Ayars	Owner and President
0001669191-23-000125	1	FanShark, Inc.	John  Lavin	Principal Executive Officer
0001669191-23-000126	1	Arowana Media Holdings, Inc.	Mark  Newbauer	Principal Executive Officer
0001665160-23-000195	1	Intelomed, Inc.	William P. Malloy	CEO, Director, Principal Accounting Officer
0001665160-23-000194	1	Aqua Equity Water Co.	Ryan Morgan	CEO and CFO/Principal Accounting Officer
0001665160-23-000193	1	Kuruma NFT Inc.	Taro Koki	President, CEO and Principal Securities Holder
0001669191-23-000122	1	Avadain, Inc.	Bradley Larschan	Principal Executive Officer
0001703982-23-000003	1	Scripx, Inc.	Jonathan Eaton	Chief Executive Officer
0001703982-23-000002	1	AlgenAir, Inc.	Kelsey Abernathy	Chief Executive Officer
0001703982-23-000001	1	Amped Innovation PBC	Andrea Kleissner	Co-CEO and Director
0001665160-23-000192	1	Encore Artistic Solutions, Inc	Steve Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001956239-23-000001	1	Tech Chain Software Corp	Telha Ghanchi	Chief Executive Officer
0001665160-23-000191	1	Parallel Flight Technologies, Inc.	Joshua Resnick	CEO, CTO, Director
0001794805-23-000001	1	Republic Core LLC	Jonathan Knipper	Principle Executive Officer and Principle Accounting Officer
0001670254-23-000080	1	Volektra Inc.	Manish Seth	Founder and CEO
0001062993-23-002317	1	Aura Health CA	/s/Seki Steve Lee	Chief Executive Officer
0001670254-23-000078	1	Recapturit Inc.	John Harlow	Chief Financial Officer
0001669191-23-000117	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001665160-23-000189	1	ELECTROCHEMICAL OXYGEN CONCEPTS INC	Mark Q. Niederauer	President, CEO and Board Member
0001665160-23-000188	1	StorEn Technologies Inc.	John Davis	CEO, Treasurer
0001665160-23-000186	1	Kidskin, Inc.	Michael Canepa	CEO and Director
0001958910-23-000001	1	TREND Edmondson Village Shopping Center LLC	Lyneir Richardson	CEO of the manager, The Chicago TREND Corporation
0001665160-23-000184	1	Carnot Compression Inc.	Todd Thompson	CEO, CFO/Principal Accounting Officer
0001747584-23-000005	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001954795-23-000002	1	Carter Henry's LLC	Jeramie Mykisen	CEO
0001962677-23-000003	1	Millennium Franchise Group, LLC	Anthony Beaman	President
0001903204-23-000003	1	TagMango, Inc	Divyanshu Damani	Chief Executive Officer
0001903204-23-000002	1	Real McCoy Tea Co	Christopher J. McCoy	Founder/CEO/Director
0001903204-23-000001	1	Hydro Wind Energy, Inc.	Lee King	Chief Executive Officer
0001722182-23-000007	1	Snout, Inc.	Emily Dong	Founder and Chief Executive Officer
0001955986-23-000002	1	Genesis Development Capital, LLC	Maranda Walker	CEO
0001670254-23-000077	1	Stonks Trading, Inc.	Anthony Hughes	CEO
0001938502-23-000002	1	GATR Coolers, Inc	Bryan McGehee	Director, Chief Executive Officer, Secretary, and Treasurer
0001670254-23-000073	1	MentalHappy, Inc.	Tamar Blue	Founder & CEO
0001938502-23-000001	1	GATR Coolers, Inc	Bryan McGehee	Director, Chief Executive Officer, Secretary, and Treasurer
0001670254-23-000075	1	Kitchenery Inc.	Akshay Bhuva	Founder & CEO
0001670254-23-000072	1	Stonks Trading, Inc.	Anthony Hughes	CEO
0001670254-23-000069	1	Hashku Inc.	Joel Ponce	CEO, Co-Founder
0001955986-23-000001	1	Genesis Development Capital, LLC	Maranda Walker	CEO
0001669191-23-000114	1	Aqua Research, Inc.	Gene  Rabent	Principal Executive Officer
0001669191-23-000110	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001746059-23-000036	1	Proof Bread 51 LLC	Jonathan Przybyl	Owner and CoFounder
0001746059-23-000035	1	Tallgrass Pictures LLC	Jeffrey Brown	Owner and CoFounder
0001849754-23-000002	1	Asaak Financial Services Ltd	Kaivan Sattar	CEO, Director
0001849754-23-000001	1	EHT LLC	Elimelech Packouz	Chief Executive Officer
0001722182-23-000005	1	Snout, Inc.	Emily Dong	Founder and Chief Executive OFficer
0001669191-23-000108	1	LiquidVineyards LLC	Luigi Boschin	Principal Executive Officer
0001669191-23-000107	1	Above: Space Development Corporation	Rhonda Stevenson	Principal Executive Officer
0001855137-23-000002	1	Spinster Sisters, Inc.	Kelly Perkins	President and CEO
0001855137-23-000001	1	Spinster Sisters, Inc.	Kelly Perkins	President and CEO
0001670254-23-000067	1	Red Bean Pastry, LLC	Thomas Kim	Writer/Director
0001670254-23-000065	1	Barr Necessities Inc	Natalia Barr	Founder & CEO
0001665160-23-000178	1	Doroni Aerospace, Inc.	Doron Merdinger	CEO, Director, Principal Financial Officer
0001670254-23-000062	1	Jack Henry, Inc.	Kyle Bardouche	Founder & CEO
0001964320-23-000002	1	Anvil Development - Leesville, LLC	Christopher Sharplin	Member/Manager
0001912441-23-000002	1	Osena Beverage LLC	Vicente Surraco	President
0001952170-23-000001	1	Vitaclean Holdings	Sara Douglas	Co-CEO
0001644600-23-000030	1	BlueSphere Ventures Inc.	Eddie Soleymani	CEO
0001665160-23-000176	1	FloSpine Holdings, Inc.	Peter Harris	President, CEO, Director, and Corporate Treasurer
0001665160-23-000177	1	Brights Build Inc	Bakr A Ali	CEO and Director
0001904386-23-000001	1	Lake Noire Legacy Holdings, LLC	Scottie Smith II	As Managing Member of the Manager, Oakwood Legacy Holdings, LLC
0001709244-23-000001	1	Gab AI Inc.	/s/ Andrew Torba	Chief Executive Officer
0001544597-23-000001	1	Taylor Consulting Inc.	Amzy Hibler	Chief Financial Officer
0001746059-23-000034	1	Mama Bev's Bakery, LLC	Gary Plassmeyer	Owner and Founder
0001669191-23-000104	1	EFIS Products, Inc.	Nikita Ryjih	Principal Executive Officer
0001669191-23-000103	1	Above & Beyond Studios, Inc.	Aman Stuppard	Principal Executive Officer
0001947821-23-000001	1	Boodskap Inc.	Jegan Vincent	Founder & CEO
0001644600-23-000028	1	Super Processor, Inc.	Michael W.K. Tsang	CEO
0001644600-23-000025	1	CalTier, Inc.	Matthew Belcher	Chief Executive Officer, President, and Director
0001669191-23-000099	1	Recovering Bro Inc.	Dusten Nelson	Principal Executive Officer
0001747584-23-000004	1	NhSolarGarden.com LLC	Andrew Kellar	Member/Manager
0001944929-23-000002	1	Mayes Clothing Co of New York City, LLC	Brandy Wykes	President
0001954890-23-000001	1	GUARDD, Inc.	Sherwood Neiss	CEO
0001946315-23-000001	1	Exokinetics, Inc.	Garrett Brown	CEO & Co-Founder
0001665160-23-000174	1	VanLab USA	Ian Fitzhenry	Director, Co-CEO, Principal Financial Officer
0001665160-23-000171	1	Xairos Systems, Inc.	David Mitlyng	CEO, Principal Accounting Officer, and Director
0001670254-23-000061	1	Thrivelab Co.	Joshua Host	CEO, Co-Founder, Board Member
0001957946-23-000001	1	Rize Up Bakery LLC	Azikiwee Anderson	Owner/Founder
0001620626-23-000001	1	SpongeBath LLC	Matthew Flannery	CEO
0001670254-23-000058	1	BYGMusic LLC	Krish Sharma	CEO
0001670254-23-000059	1	Thrivelab Co.	Joshua Host	CEO, Co-Founder, Board Member
0001683168-23-000469	1	Italian Cafe, LLC	/s/ Christy J. Jepson	Manager
0001644600-23-000020	1	Beast Brands, Inc.	Mark Graffagnini	Interim Chief Executive Officer
0001853669-23-000001	1	Listener Brands Inc.	Kimberly Lewis	CEO
0001644600-23-000018	1	Super Processor, Inc.	Michael W.K. Tsang	CEO
0001669191-23-000096	1	Blockchain Laboratories, Inc.	Boone Bergsma	Principal Executive Officer
0001670254-23-000056	1	Carosh Media and Marketing, LLC	Roger Shindell	Founder & CEO  MS, CHPS, CISA, CIPM
0001665160-23-000166	1	G3C Technologies Corp	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000167	1	MSH Enterprises Corp	Robert Gilbert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001630745-23-000001	1	DCFC Holdings, LLC	/s/Sean Mann	Chief Executive Officer
0001821982-23-000001	1	Franklin 107 East Park LLC	Kurt Wallenborn	Managing Partner
0001665160-23-000165	1	Nipyata, Inc.	William Hench	CEO, Co-Founder and Director
0001746059-23-000033	1	Tallgrass Pictures LLC	Jeffrey Brown	Owner and CoFounder
0001951952-23-000001	1	Easy Expense Tracker Inc	Elijah Bucher	Chief Executive Officer
0001876413-23-000004	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	President & CEO
0001665160-23-000164	1	Clean Simple Foods, Inc.	Joshua Velasquez	CEO and Director
0001670254-23-000054	1	Impakt Inc.	Winston Zin	Founder & CEO
0001665160-23-000163	1	Ship It Pro LLC	Wesley Montague	Founder, CEO and Manager
0001665160-23-000162	1	Sofabet Co.	Aaron Basch	CEO, Treasurer and Director
0001665160-23-000161	1	Shark Wheel, Inc.	Zack Fleishman	CEO, Secretary and Director
0001665160-23-000159	1	FibroBiologics, Inc.	Peter O'Heeron	President, CEO and Chairman of the Board
0001962564-23-000001	1	JMSC, LLC	Mariah McLead	Managing Member
0001905263-23-000001	1	Ludus, LLC	Zachary Collins	Chief Executive Officer
0001665160-23-000157	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001919337-23-000001	1	Innovative Recordings LLC	Charles J. Garris III	President & Founder
0001670254-23-000052	1	Transcend Network LLC	Michael Narea	Co-founder
0001932704-23-000001	1	EV Solar Kits LLC	/s/ STEELE WASIK	CEO
0001746059-23-000032	1	Tallgrass Pictures LLC	Jeffrey Brown	Owner and CoFounder
0001669191-23-000094	1	Above: Space Development Corporation	Rhonda Stevenson	Principal Executive Officer
0001961604-23-000003	1	Moy Bien, LLC	Jasmin-Ayana Moy	President
0001669191-23-000092	1	ChipBrain, Inc.	Patrick Cahill	Principal Executive Officer
0001961604-23-000002	1	Kopitiam Inc,	Kyo Pang	CEO
0001941217-23-000001	1	SYMBIHOM, LLC	Rebecca Moller	Manager
0001746059-23-000031	1	Endo LLC / NM	Ian Aarons	Managing Director
0001746059-23-000030	1	Teak New York	Caitlin Sowers	Owner and Founder
0001746059-23-000029	1	Pinpin Co LLC	Vicente Pinpin	Founder and CEO
0001962032-23-000003	1	Mobile Wellness Support LLC	Kelly Jackson	CEO
0001626196-23-000006	1	Geoship SPC	Morgan Bierschenk	Chief Executive Officer
0001665160-23-000156	1	Tokki, Inc.	Jane Park	CEO and Director, Principal Accounting Officer
0001626196-23-000004	1	Follow-Mee, Inc.	Jose Montero II	Chief Executive Officer
0001962032-23-000002	1	FarmFan LLC	Simon Huntley	CEO
0001962032-23-000001	1	Twisted Eggroll, LLC	Nikkita Randle	President
0001876413-23-000003	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	President & CEO
0001665160-23-000155	1	15th Round LLC	George Giovanis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001876413-23-000002	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	President & CEO
0001805103-23-000001	1	McAndrews Restaurants Inc	Debra Driggers	Owner
0000732935-23-000002	1	Here To Serve Holding Corp	/s/ Paul H Riss	CEO, CFO and Director
0001665160-23-000154	1	VLISO, inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-23-000050	1	Ranch Hand Supply Co. LLC	Brian Murphy	Co-founder, Co-CEO
0001665160-23-000153	1	Boaz Bikes Inc	Emil Nnani	CEO and Director
0001746059-23-000028	1	Wicked BOLD LLC	Deric Cahill	Owner and Founder
0001961604-23-000001	1	Kopitiam Inc,	Kyo Pang	CEO
0001746059-23-000027	1	Legacy Pie Co., LLC	Elias Lehnert	Owner and CoFounder
0001665160-23-000150	1	AEV Charging, Inc	Eugene Arutyunyan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000148	1	Blue Jacket Movie, Inc.	Kevin OBryan	CEO and CFO/Principal Accounting Officer
0001746059-23-000026	1	SEVEN POINT OF ILLINOIS LLC	Brad Zerman	Owner and CEO
0001665160-23-000147	1	MaxTracker, Inc	Steven Maxey	CEO, President, Director, and Principal Financial Officer
0001665160-23-000146	1	SWISS PRECISION ACTIVE INC.	Leslie C. Dotson	CEO CFO, and Director
0001817102-23-000001	1	Drop Delivery Inc.	Vanessa Gabriel	Chief Executive Officer
0001918617-23-000001	1	MedFire Innovations Inc.	DawnMarin Dell	Attorney
0001665160-23-000144	1	Cytex Therapeutics, Inc.	Bradley T. Estes, Ph.D.	CEO and Director
0001665160-23-000145	1	SapientX Inc.	David Colleen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000143	1	Full Circle Brewing Co. Ltd., LLC	Arthur Lee Moye III	CEO and Managing Member
0001644600-23-000016	1	Legion M Entertainment, Inc.	Paul Scanlan	Chief Financial Officer and Treasurer
0001665160-23-000141	1	TheYard.gg, Inc.	Derek Pew	Chairman, Chief Executive Officer, President and Director
0001747584-23-000002	1	Greener Process Systems Inc.	Matt Sweetwood	CEO
0001665160-23-000140	1	FuelGems Inc.	Kirill Gichunts	CEO, principal accounting officer, and Director
0001746059-23-000025	1	Wine Shop, LLC	Lauren VanCleave	Owner and CoFounder
0001957968-23-000003	1	Verdir Managers LLC	Christopher Salerno	CEO
0001956270-23-000001	1	RidersShare Inc	Guillermo Francisco Cornejo	Chief Executive Officer
0001954642-23-000002	1	Schnacks LLC	Elena Guberman	Co-Chief Executive Officer
0001670254-23-000049	1	DKB Brands Inc	Youngwon Lee	Founder, Chief Dokkaebi
0001781955-23-000002	1	Dome Audio Inc.	Ben White	Founder and CEO
0001781955-23-000001	1	Dome Audio Inc.	Ben White	Founder and CEO
0001962967-23-000001	1	Corporate Rentals Inc.	David Harroch	Founder & CEO
0001746059-23-000024	1	Sully's Golf & Gather LLC	Michael Sullivan	Owner and CoFounder
0001665160-23-000138	1	New Sapience, Inc.	Bryant George Cruse	CEO, Chairman of the Board
0001670254-23-000048	1	ABBY by GOGOTECH Inc.	John Debenedette	CEO
0001665160-23-000136	1	Parallel Flight Technologies, Inc	Joshua Resnick	CEO
0001669191-23-000090	1	Hospy Inc.	Philip S.  Garza	Principal Executive Officer
0001669191-23-000089	1	MicroMGx, Inc.	Jack Kloeber	Principal Executive Officer
0001669191-23-000088	1	GenesisAI Corporation	Archil  Cheishvili	Principal Executive Officer
0001669191-23-000087	1	COPYTRACK Technologies Inc.	Marcus Schmitt	Principal Executive Officer
0001670254-23-000047	1	DKB Brands Inc	Youngwon Lee	Founder, Chief Dokkaebi
0001945353-23-000001	1	SDVOSB Materials, Technology & Supply LLC	Harrison Kendall	Managing Member
0001926767-23-000001	1	Hedge Capital Markets Inc.	Kyle Al-Rawi	Chief Executive Officer
0001670254-23-000045	1	Circle Optics, Inc.	Zakariya Niazi	Founder, Inventor & CEO
0001926767-23-000002	1	Hedge Capital Markets Inc.	Kyle Al-Rawi	President, CEO, Secretary
0001746059-23-000023	1	Hommage Bakehouse LLC	Justin Gaspar	Managing Partner
0001670254-23-000044	1	Wefunder, Inc.	Nick Tommarello	Co-Founder and CEO
0001620704-23-000004	1	MED-X, INC.	Matthew Mills	CEO
0001665160-23-000133	1	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	CEO, Secretary, Treasurer and Director
0001665160-23-000131	1	Wallabing, Inc	Jason Carlson	CEO and Principal financial officer
0001665160-23-000129	1	Advanced Training Athletic Club, Inc	Bryan Heller	CEO, Director, and Principal Accounting Officer
0001665160-23-000128	1	Immergo Labs, Inc.	Michael Ora Powell	CEO, co-founder, Director and biomechanics lead
0001665160-23-000127	1	Kidskin, Inc.	Michael Canepa	CEO and Director
0001670254-23-000043	1	Crownhunt Inc	Ryan Holdeman	COO
0001670254-23-000041	1	Aquagga, Inc.	Nigel Sharp	Co-Founder & CEO
0001885303-23-000001	1	Spirit of Speedway LLC	/s/ Will Marotti	President
0001665160-23-000125	1	Kidskin Inc.	Michael Canepa	CEO and Director
0001644600-23-000013	1	Serve Robotics Inc.	Ali Kashani	Chairman, CEO
0001670254-23-000040	1	abillionveg, inc	Vikas Garg	Founder & CEO
0001670254-23-000039	1	ZENCASTR, INC.	Josh Nielsen	CEO
0001669191-23-000082	1	Above: Space Development Corporation	Rhonda Stevenson	Principal Executive Officer
0001669191-23-000081	1	GZI Hub, Inc.	Sean Adler	Principal Executive Officer
0001669191-23-000080	1	Digital Direct IR, Inc.	Peter Kaufman	Principal Executive Officer
0001954642-23-000001	1	Schnacks LLC	Elena Guberman	Co-Chief Executive Officer
0001670254-23-000038	1	Sports Zoom, LLC	Glen Yarbrough	Founder and President
0001755802-23-000002	1	One Roq Spirits, LLC	Garrett Green	CEO
0001962677-23-000001	1	Millennium Franchise Group, LLC	Anthony Beaman	President
0001665160-23-000123	1	TransSiP, Inc.	Desmond Wong	CEO and Chairman of the Board
0001959698-23-000002	1	Hiatus LLC \ MD \	Matthew Featherstone	President
0001959698-23-000001	1	Table Wine LLC	Tara Olesky	CEO
0001665160-23-000121	1	Quigley Fine Wines LLC	Brendan Quigley	President and Manager
0001670254-23-000031	1	Vaqat, Inc.	Daniel Robaczewski	CEO
0001670254-23-000036	1	Cornerstone Global Management, Inc.	David Schwartz	CEO, Co-Founder
0001670254-23-000034	1	Crowd Diligence Inc.	Michael Knox	Founding Investor/CEO
0001665160-23-000122	1	FIREDISC, INC.	Hunter Jaggard	CEO. Principal Executive Officer, Manager and Director
0001665160-23-000120	1	Gamerz Inc.	Mark Besharaty	CEO, CFO, Secretary, Director
0001620704-23-000003	1	MED-X, INC.	Matthew Mills	CEO
0001665160-23-000118	1	6D BYTES INC.	Vipin Jain	Founder and CEO, Director and Principal Accounting Officer
0001665160-23-000117	1	Harmony Turbines Inc.	Christoper Moore	President and CEO
0001665160-23-000116	1	Nimbus Engineering Inc.	William Diggins II	CEO
0001665160-23-000115	1	Kribi Coffee Co	Jacques E. Shalo	President/CEO
0001665160-23-000114	1	Metric Medical Devices, Inc.	William C. Fox	President, CEO, CTO, and Director
0001746059-23-000022	1	5 Mile Brewing Co LLC	Dayne Bartscht	Managing Director
0001746059-23-000021	1	Evoke Inc	Cleon Byron	Owner and CEO
0001746059-23-000020	1	Winchester Fresh Market LLC	Jonathan Austin	Owner and Founder
0001746059-23-000019	1	Herblo OKC, Inc.	Taronda Ransom	Owner and CEO
0001665160-23-000112	1	Foresyte, Inc	Stephen Eddy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001096906-23-000149	1	Nectar of the Gods Corp	/s/ William Cavender	CEO
0001670254-23-000030	1	Noble Story Co. LLC 1	Andrew Teravskis	Co-founder & CEO
0001665160-23-000111	1	Sansar, Inc	James Chance Richie	CEO, Director, and CFO/Principal Accounting Officer
0001958653-23-000002	1	Taylored Experience LLC	Amanda Taylor	CEO
0001185185-23-000052	1	Aurox Holdings Inc.	Giorgi Khazaradze	CEO
0001670254-23-000028	1	Coils to Locs, LLC	Dianne Shaddock Austin	CEO and Co-Founder
0001644600-23-000010	1	Sugarfina Corp	Scott LaPorta	Chief Executive Officer
0001665160-23-000108	1	Mighty Heights, Inc.	Inoel Miranda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001870374-23-000001	1	PBV HOLDINGS, INC.	Nate McLaughlin	CEO
0001932835-23-000001	1	Lexi Devices, Inc.	Scott Cahill	Chief Executive Officer
0001942554-23-000001	1	CoContest Inc.	Alessandro Rossi	Chief Executive Officer
0000732935-23-000001	1	Here To Serve Holding Corp	Paul H Riss	CEO
0001670254-23-000027	1	Learnie Inc.	Pete Mastin	CEO
0001960816-23-000001	1	Dry Bar Unscripted, Inc.	Zachary Atherton	President
0001527854-23-000001	1	Brooklyn Craft Works LLC	Angel Joseph Santos	Manager, Co-Chief Executive Officer, Co-Founder
0001670254-23-000025	1	Niftify Holding Corp.	Emil Sterndorff	Co-founder and Head of Growth
0001620704-23-000002	1	MED-X, INC.	Matthew Mills	CEO
0001961272-23-000001	1	Lunar Brands, Inc.	Kevin Wong	Chief Executive Officer
0001670254-23-000024	1	Swopblock LLC	Jeff Hilde	CEO / Inventor & Founder
0001669191-23-000076	1	GenesisAI Corporation	Archil  Cheishvili	Principal Executive Officer
