ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001644600-23-000084	4	Ron Brown	Director	2023-05-01
0001644600-23-000084	1	Michael R. Johnson	Chief Executive Officer, Principal Financials Officer, Principal Accounting Officer, Director	2023-05-01
0001644600-23-000084	5	Mike Ellis	Director	2023-05-01
0001644600-23-000084	6	Steve Blakesley	Director	2023-05-01
0001644600-23-000084	2	Michael Siegal	Director	2023-05-01
0001964320-23-000004	1	Christopher Sharplin	Managing Member	2023-05-01
0001896732-23-000001	1	THIHA MIN	Chief Technology Officer	2023-04-29
0001644600-23-000083	3	Terri Lubaroff	Director	2023-05-01
0001644600-23-000083	1	Paul Scanlan	Chief Financial Officer and Treasurer	2023-05-01
0001644600-23-000083	2	Jeff Annison	President and Director	2023-05-01
0001763150-23-000002	1	Thomas Gutierrez	Director	2023-04-30
0001763150-23-000002	2	Paul L. Burroughs, III	Director	2023-04-30
0001790181-23-000002	1	Brad Podowski	Manager	2023-05-01
0001683168-23-002775	1	Brian Johnson	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2023-05-01
0001887661-23-000004	1	Siamak Nazari	CEO	2023-05-01
0001683168-23-002773	1	Brian Johnson	Chief Executive Officer, Principal Financial Officer,	2023-05-01
0001805525-23-000003	1	Sajil Koroth	CEO	2023-05-01
0001806951-23-000002	1	Frank Cid	Sole Director & CEO	2023-04-29
0001941204-23-000001	1	Adrian Gillette	CEO	2023-04-28
0001939995-23-000001	2	Damien Brenier	Secretary, Treasurer, and Fractional CFO	2023-04-29
0001939995-23-000001	1	Christof Wittig	CEO and Founder	2023-04-29
0001896296-23-000001	1	Jodi Frank	CEO/Founder	2023-05-01
0001670254-23-000476	4	Matthieu Jost	CEO	2023-04-27
0001683168-23-002769	1	/s/ Rick Bentley	Chief Executive Officer, Director	2023-04-28
0001683168-23-002769	2	/s/ Gregory Smitherman	Chief Financial Officer, Principal Financial Officer, Principal Accounting Officer	2023-04-28
0001683168-23-002769	3	/s/ Ruba Qashu	Director	2023-04-28
0001683168-23-002769	4	/s/ Jeff Kirby	Director	2023-04-28
0001932835-23-000003	1	Kelsey Abernathy	Chief Executive Officer	2023-04-28
0001932835-23-000003	2	Daniel Fucich	Chief Scientific Officer	2023-04-28
0001665160-23-001064	1	Eugene Erik	Board Member & CEO	2023-04-28
0001665160-23-001064	2	Andrew Koval	Board Member & CTO	2023-04-28
0001665160-23-001064	3	Oleksandr Krotenko	COO	2023-04-28
0001828473-23-000001	1	Xioyang (Betty) Tang	CEO	2023-04-28
0001665160-23-001059	1	Keith B Dressler	CEO	2023-04-28
0001845905-23-000003	1	Nancy Kalish	CEO & Manager	2023-04-28
0001739450-23-000001	1	Gabriel Wyner	Director and Executive Chairman	2023-04-28
0001739450-23-000001	2	Ashley Whitehurst	Director	2023-04-28
0001644600-23-000080	1	Brooks Powell	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2023-04-28
0001644600-23-000080	2	Stephan McLean, Jr.	Director	2023-04-28
0001665160-23-001077	1	Oscar Martinez	CEO	2023-04-28
0001670254-23-000478	1	Glenn Argenbright	Director	2023-04-24
0001670254-23-000478	2	Arjun Rai	Founder + CEO	2023-04-24
0001213900-23-034041	1	/s/ Neil Littman	Chief Executive Officer	2023-04-28
0001888699-23-000001	1	Jay Anderton	President & CEO	2023-04-28
0001888699-23-000001	2	Rand Holyoak	CPA	2023-04-28
0001665160-23-001073	1	Sudesh Kumar	President	2023-04-28
0001665160-23-001071	1	Frank Adamo	Founder and CEO	2023-04-28
0001644600-23-000080	3	Melody Koh	Director	2023-04-28
0001731122-23-000786	1	/s/ Jacob Klinginsmith	President	2023-04-27
0001665160-23-001079	1	Claudio R. Serafini	Chief Executive Officer	2023-04-28
0001214659-23-006227	1	/s/ Sanet Kritzinger	Manager	2023-04-24
0001670254-23-000480	1	Joe Storment	Secretary	2023-04-28
0001670254-23-000480	2	Michael Schoening	President & Founder	2023-04-26
0001718028-23-000001	1	Glen DeBarros	Founder & CEO	2023-04-28
0001665160-23-001081	1	Wesley D. Blakeslee	Director	2023-04-28
0001835960-23-000002	1	Chris Ellis	CEO, Director	2023-04-28
0001835960-23-000002	2	Sangyeop Sam Kwak	CSO, Director	2023-04-28
0001835960-23-000002	3	Bryant Laitipaya	Head of Operations	2023-04-28
0001665160-23-001083	1	Mike Piha	CEO	2023-04-28
0001665160-23-001083	2	Jake Benford	Co-Founder, CMO and Board Member	2023-04-28
0001665160-23-001083	3	Bob Simpson	Board Member	2023-04-28
0001665160-23-001083	4	Robert Lerner	CFO	2023-04-28
0001880638-23-000001	1	Leonid Goriev	Board Member & CEO	2023-04-28
0001835960-23-000001	1	Chris Ellis	CEO, Director	2023-04-28
0001835960-23-000001	2	Sangyeop Sam Kwak	CSO, Director	2023-04-28
0001835960-23-000001	3	Bryant Laitipaya	Head of Operations	2023-04-28
0001919909-23-000001	1	Marla Isackson	CEO, President, Secretary, and Treasurer	2023-04-28
0001814684-23-000001	1	Nishith Krishna	CEO	2023-04-28
0001935379-23-000001	1	Saul Nadler	CEO/CFO	2023-04-28
0001665160-23-001086	1	Michael Powell	CEO	2023-04-28
0001665160-23-001086	2	Ash Robbins	CTO	2023-04-28
0001935379-23-000002	1	Saul Nadler	CEO/CFO	2023-04-28
0001104659-23-053295	1	/s/ George Murnane	Chief Executive Officer and President	2023-04-28
0001104659-23-053295	2	/s/ Michael D. Winston, CFA	Executive Chairman (Director), Principal Financial Officer and Principal Accounting Officer	2023-04-28
0001665160-23-001088	1	David Obasiolu	CEO	2023-04-28
0001726003-23-000001	1	Geoffrey Dickson	Director of Finance	2023-04-28
0001726003-23-000001	2	Nimit Sawhney	Director	2023-04-28
0001726003-23-000001	3	Simer Sawhney	Director	2023-04-28
0001726003-23-000001	4	Kahlil Byrd	Director	2023-04-28
0001726003-23-000001	5	Matt Mosman	Director	2023-04-28
0001946261-23-000005	1	s/ Kimberly Stanley	Kimberly Stanley, CFO	2023-04-28
0001946261-23-000005	2	s/ Keith Barnes	Keith Barnes, President, COO, Board Chairman	2023-04-28
0001946261-23-000005	3	s/ Mike Mouvet	Mike Mouvet, Board Member	2023-04-28
0001946261-23-000005	4	s/Terry Lucchesi	Terry Lucchesi, Board Member	2023-04-28
0001670254-23-000482	1	Michael Tremain	CG investment partners	2023-04-28
0001670254-23-000482	2	Allison Davidson	Co CEO	2023-04-24
0001670254-23-000482	3	Jeff Davidson	Co-Founder & Co-CEO	2023-04-24
0001615727-23-000001	1	Ryan Bove	CEO	2023-04-28
0001391267-23-000002	1	Russ Kendall	Manager	2023-04-28
0001391267-23-000002	2	Matt Whitaker	Manager	2023-04-28
0001896461-23-000002	1	Akash Bellippady	CEO	2023-04-28
0001665160-23-001068	1	Jennifer Steiner Pool	President	2023-04-28
0001665160-23-001067	1	Colin Davis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2023-04-28
0001670254-23-000475	1	Brad Price	Founder & CEO	2023-04-27
0001670254-23-000476	1	Jean Bourcereau	GP	2023-04-28
0001670254-23-000476	2	Marc Dedonder	CCO	2023-04-27
0001670254-23-000476	3	Francois de Landes de Saint Palais d Aussac	COO	2023-04-27
0001665160-23-001057	1	Diana Hall	CEO	2023-04-28
0001644600-23-000079	1	Jesse Randall	CEO, Principal Financial Officer, Principal Accounting Officer, and Director	2023-04-28
0001644600-23-000079	2	Emma Clark	COO	2023-04-28
0001644600-23-000079	3	David Wieland	Director	2023-04-28
0001644600-23-000079	4	Fong Wa Chun	Director	2023-04-28
0001665160-23-001054	1	Barbara J. Logan	Secretary, Treasurer and Director	2023-04-28
0001670254-23-000472	1	Alex MacCaw	CEO	2023-04-24
0001665160-23-001052	1	Isaac Hayes III	CEO	2023-04-28
0001861670-23-000003	2	Andrew Peterson	Manager	2023-04-28
0001861670-23-000003	1	James Chris Wall	Manager	2023-04-28
0001845905-23-000001	1	Nancy Kalish	CEO & Manager	2022-04-30
0001843387-23-000008	3	Sanjeev Kumar	Director	2023-04-27
0001843387-23-000008	2	Arup Bhattacharya	Director	2023-04-27
0001843387-23-000008	1	John Wu	Director	2023-04-27
0001961687-23-000006	1	Apurva Rajkotia	Director	2023-04-28
0001866638-23-000002	1	Mariam Nusrat	Director	2023-04-27
0001866638-23-000002	2	Matthew Miller	Director	2023-04-27
0001866638-23-000002	3	Rizwan Nusrat	Director	2023-04-27
0001746059-23-000109	1	Marissa Taylor	Owner and Founder	2023-04-28
0001665160-23-001049	1	Doron Merdinger	CEO	2023-04-28
0001828763-23-000001	1	Peter Shiao	CEO	2023-04-28
0001746059-23-000108	1	Scott Kirkpatrick	Managing Member	2023-04-28
0001670254-23-000470	1	Jaime Intile	Co-Founder	2023-04-27
0001670254-23-000470	2	Kevin Williams	Co-Founder	2023-04-27
0001669191-23-000411	3	David Sterling	Board Director	2021-11-03
0001669191-23-000411	2	Roderick McLean	Board Director	2021-11-03
0001669191-23-000411	1	James Mulford	Board Director	2021-11-03
0001866638-23-000001	1	Mariam Nusrat	Director	2023-04-27
0001866638-23-000001	3	Rizwan Nusrat	Director	2023-04-27
0001866638-23-000001	2	Matthew Miller	Director	2023-04-27
0001843387-23-000007	1	Leo Trottier	Director	2023-04-27
0001843387-23-000007	2	Grant Jordan	Director	2023-04-27
0001881570-23-000001	3	Roberto Jones Arakelian	Secretary	2023-04-28
0001881570-23-000001	2	Daniela Gomez de la Maza	Treasurer	2023-04-28
0001881570-23-000001	1	Luis Gomez Sanchez	President	2023-04-28
0001961687-23-000005	1	Apurva Rajkotia	(Name) Director	2023-04-28
0001932835-23-000002	1	Deepak Saxena	Chief Technology Officer	2023-04-28
0001932835-23-000002	2	Richard Ling	Director	2023-04-28
0001669191-23-000409	6	Javier Placer	Board Member	2023-04-28
0001669191-23-000409	4	Francisco Jose Martin	Board Member	2023-04-28
0001669191-23-000409	3	Francisco Jose Martin	Principal Accounting Officer	2023-04-28
0001669191-23-000409	2	Francisco Jose Martin	Principal Financial Officer	2023-04-28
0001669191-23-000409	1	Francisco Jose Martin	Principal Executive Officer	2023-04-28
0001669191-23-000409	5	Poul Petersen	Board Member	2023-04-28
0001956784-23-000002	1	Treyvon Perry	CEO	2023-04-28
0001670254-23-000468	2	Nikolay Shkolnik	CTO	2023-04-27
0001670254-23-000468	1	Pet Suneby	Director	2023-04-27
0001670254-23-000468	3	Alexander Shkolnik	CEO	2023-04-27
0001665160-23-001046	1	Grayson M. Laird	CEO, Grady's Cold Brew, Inc.	2023-04-28
0001685422-23-000002	3	John Pfisterer	CFO	2023-04-28
0001685422-23-000002	1	Michael W.K. Tsang	Co-Founder and CEO	2023-04-28
0001685422-23-000002	2	dress wedding	Co-Founder and Chief Strategy Officer	2023-04-28
0001843387-23-000006	3	Lonnie Atkinson	COO, Director	2023-04-27
0001843387-23-000006	2	Clyde Harris	CFO, Director	2023-04-27
0001843387-23-000006	1	Nathan Atkinson	CEO, Director	2023-04-27
0001683168-23-002757	5	/s/ Jeff Kirby	Director	2023-04-28
0001683168-23-002757	3	/s/ James McCormick	Director	2023-04-28
0001683168-23-002757	2	/s/ Gregory Smitherman	Chief Financial Officer, Principal Financial Officer, Principal Accounting Officer	2023-04-28
0001683168-23-002757	1	/s/ Rick Bentley	Chief Executive Officer, Director	2023-04-28
0001683168-23-002757	4	/s/ Ruba Qashu	Director	2023-04-28
0001665160-23-001043	2	Howard Fischer	Board Member	2023-04-28
0001665160-23-001043	1	Cullen Schwarz	CEO, Founder, Board Chair, and principal accounting officer	2023-04-28
0001922407-23-000001	1	/s/ Harry Fredrick Mayfield IV	Senior Vice President and Director	2023-04-28
0001922407-23-000001	2	/s/ Marc Augusta Hames	Senior Vice President and Director	2023-04-28
0001922407-23-000001	3	/s/ Melvin Charles Zehnpfennig III	Chief Operating Officer and Director	2023-04-28
0001922407-23-000001	4	/s/ Andrew Thomas Amato	Chief Executive Officer and Director	2023-04-28
0001932265-23-000004	1	/s/ Meghan Litchfield	Director	2023-04-28
0001923665-23-000002	1	Matthew Walker	Vice President	2023-04-28
0001644600-23-000077	2	Steve Fambro	Co-Chief Executive Officer, Director	2023-04-28
0001644600-23-000077	1	Chris Anthony	Co-Chief Executive Officer	2023-04-28
0001665160-23-001041	1	Eugene Arutyunyan	CEO	2023-04-28
0001665160-23-001041	2	Avetik Bidzian	CTO and Director	2023-04-28
0001665160-23-001041	3	Siranush Karoi	CMO and Director	2023-04-28
0001665160-23-001040	1	Kyle Chittock	President	2023-04-28
0001669191-23-000404	6	Eric Abdykalykov	Board Member	2023-04-28
0001669191-23-000404	1	Nikita Ryjih	Principal Executive Officer	2023-04-28
0001669191-23-000404	2	Nikita Ryjih	Principal Financial Officer	2023-04-28
0001669191-23-000404	3	Nikita Ryjih	Principal Accounting Officer	2023-04-28
0001669191-23-000404	4	Marshall  Mayer	Board Member	2023-04-28
0001669191-23-000404	5	Nikita Ryjih	Board Member	2023-04-28
0001669191-23-000403	4	Thomas Carmody	Board Member	2023-04-28
0001669191-23-000403	1	Manuel Teixeira	Principal Executive Officer	2023-04-28
0001669191-23-000403	2	Manuel Teixeira	Principal Financial Officer	2023-04-28
0001669191-23-000403	3	Manuel Teixeira	Principal Accounting Officer	2023-04-28
0001669191-23-000402	4	Shannon Carmody Keyes	Board Member	2023-04-28
0001669191-23-000402	3	Shannon Carmody Keyes	Principal Accounting Officer	2023-04-28
0001669191-23-000402	2	Shannon Carmody Keyes	Principal Financial Officer	2023-04-28
0001669191-23-000402	1	Shannon Carmody Keyes	Principal Executive Officer	2023-04-28
0001669191-23-000405	1	Richard Hatfield	Principal Executive Officer	2023-04-28
0001669191-23-000405	2	Wan Chang	Principal Financial Officer	2023-04-28
0001669191-23-000405	4	Richard Hatfield	Board Member	2023-04-28
0001669191-23-000405	3	Wan Chang	Principal Accounting Officer	2023-04-28
0001669191-23-000405	5	Wan Chang	Board Member	2023-04-28
0001665160-23-001037	1	Charles Yeomans	CEO, Director	2023-04-28
0001665160-23-001037	3	Courtney Benham	Director	2023-04-28
0001665160-23-001037	2	CEO, Director	Controller, Secretary	2023-04-28
0001665160-23-001036	2	David Murray	CFO	2023-04-28
0001665160-23-001036	1	Hyon Choi	President and Board Member	2023-04-28
0001665160-23-001036	3	Patrick McGowan	Board Member	2023-04-28
0001665160-23-001036	4	Michael Jinks	Board Member	2023-04-28
0001932265-23-000003	1	/s/ Michael Saloio	CEO, Director and President	2023-04-27
0001932265-23-000003	2	/s/ Stephanie Golik	Director, Secretary and Chief Product Officer	2023-04-28
0001104659-23-052860	4	/s/ Paul Ahlstrom	Director	2023-04-28
0001104659-23-052860	3	/s/ Dalton Wright	Director	2023-04-28
0001104659-23-052860	2	/s/ Patrick Reilly	Chief Financial Officer (Principal Financial and Accounting Officer)	2023-04-28
0001104659-23-052860	1	/s/ Neal S. Harmon	Chief Executive Officer and Director (Principal Executive Officer)	2023-04-28
0001104659-23-052860	5	/s/ Katie Liljenquist	Director	2023-04-28
0001889135-23-000002	1	/s/ Josh Maslowski	Chief Executive Officer	2023-04-28
0001644600-23-000076	2	Richard Bongo	Chief Financial Officer, Principal Accounting Officer, Director	2023-04-28
0001644600-23-000076	5	Ira Fedder	Director	2023-04-28
0001644600-23-000076	7	Mary Ann Tyszko	Director	2023-04-28
0001644600-23-000076	3	James Croke	Director	2023-04-28
0001644600-23-000076	4	Peter Cohen	Director	2023-04-28
0001644600-23-000076	1	Richard Uhlig	Chief Executive Officer, Chairman	2023-04-28
0001644600-23-000076	6	Andrew Rock	Director	2023-04-28
0001796599-23-000002	1	/s/ Jewel Zimmer	Chief Executive Officer, Founder, Director	2023-04-28
0001796599-23-000002	2	/s/ Taylor Lamb	Co-Founder, Chief Marketing Officer and Director	2023-04-28
0001923665-23-000001	1	Brian Viele	President and CEO	2023-04-28
0001787138-23-000001	1	Jonathan Schultz	CEO & Director	2023-04-27
0001843387-23-000005	2	Phillip Belleau	Director	2023-04-25
0001843387-23-000005	1	Zachary Erving	Director	2023-04-25
0001669191-23-000396	4	Dele Atanda	Board Member	2023-04-28
0001669191-23-000396	2	Dele Atanda	Principal Financial Officer	2023-04-28
0001669191-23-000396	3	Dele Atanda	Principal Accounting Officer	2023-04-28
0001669191-23-000396	1	Dele Atanda	Principal Executive Officer	2023-04-28
0001669191-23-000395	1	Robert Waterman	Principal Executive Officer	2023-04-28
0001669191-23-000395	2	Robert Waterman	Principal Financial Officer	2023-04-28
0001669191-23-000395	3	Robert Waterman	Principal Accounting Officer	2023-04-28
0001669191-23-000395	4	Robert Waterman	Board Member	2023-04-28
0001669191-23-000394	3	Mark Bradley	Principal Accounting Officer	2023-04-28
0001669191-23-000394	2	Michael Berk	Principal Financial Officer	2023-04-28
0001669191-23-000394	5	Michael Berk	Board Member	2023-04-28
0001669191-23-000394	4	Mark Bradley	Board Member	2023-04-28
0001669191-23-000394	1	Mark Bradley	Principal Executive Officer	2023-04-28
0001669191-23-000397	1	Lisa Newmann	Principal Executive Officer	2023-04-28
0001669191-23-000397	2	Lisa Newmann	Principal Financial Officer	2023-04-28
0001669191-23-000397	3	Lisa Newmann	Principal Accounting Officer	2023-04-28
0001669191-23-000397	4	Lisa Newmann	Board Member	2023-04-28
0001731122-23-000770	1	/s/Mark C. Russell	Chief Executive Officer	2023-04-28
0001925407-23-000001	1	Narayan R Iyer	Founder and CEO	2023-04-28
0001665160-23-001034	4	Patrick McGowan	Director	2023-04-28
0001665160-23-001034	3	Michael Jinks	Director	2023-04-28
0001665160-23-001034	1	Hyon Y. Choi	CEO, Director	2023-04-28
0001665160-23-001034	2	Dave Murray	CFO	2023-04-28
0001665160-23-001030	1	//Joe Austin//	CEO/CFO	2023-04-28
0001665160-23-001031	1	Jackie Coffey	CEO	2023-04-28
0001665160-23-001031	2	Daniel Pomerleau	CFO	2023-04-28
0001843387-23-000004	1	Adeel Yang	Sole Director	2023-04-28
0001755802-23-000004	1	J. Garrett Green	Chief Executive Officer	2023-04-28
0001791397-23-000001	3	Chris Corriveau	CTO	2023-04-28
0001791397-23-000001	2	Danielle C Morton	Vice President	2023-04-28
0001791397-23-000001	1	Daniel Morton	CEO	2023-04-28
0001638829-23-000001	1	Hamilton	Biggar	2023-04-28
0001968224-23-000002	1	Sirrita Rubiano	CEO	2023-04-28
0001873409-23-000001	1	Terje Skotheim	CEO	2023-04-28
0001873409-23-000001	2	Bruce Berkoff	Board Director	2023-04-28
0001873409-23-000001	3	Stephen Whalley	Board Director	2023-04-28
0001653214-23-000001	1	Warren H. Colodner	EVP	2023-04-28
0001562529-23-000001	2	Thomas Jacobs	Director	2023-04-28
0001562529-23-000001	1	David Medin	Director	2023-04-28
0001932171-23-000001	2	Ryan Donahue	CTO	2023-04-28
0001932171-23-000001	1	Nicholas Iovacchini	CEO	2023-04-28
0001670254-23-000467	1	Tamar Blue	Founder & CEO	2023-04-28
0001213900-23-033769	1	/s/ Rachel Kuperman	Chief Executive Officer	2023-04-28
0001665160-23-001024	3	Siranush Karoi	CMO and Director	2023-04-28
0001665160-23-001024	1	Eugene Arutyunyan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-28
0001665160-23-001024	2	Avetik Bidzian	CTO and Director	2023-04-28
0001669191-23-000389	2	Karl Doenges	Board Director	2019-04-28
0001669191-23-000389	1	Kenny Gallagher	Board Director	2019-04-28
0001669191-23-000387	2	Jason Payne	Principal Financial Officer	2023-04-28
0001669191-23-000387	5	Robert Devlin	Board Member	2023-04-28
0001669191-23-000387	4	Alexander Shneider	Board Member	2023-04-28
0001669191-23-000387	3	Jason Payne	Principal Accounting Officer	2023-04-28
0001669191-23-000387	1	Robert Devlin	Principal Executive Officer	2023-04-28
0001669191-23-000386	1	William  Layton	Principal Executive Officer	2023-04-28
0001669191-23-000386	3	Olivia Layton	Principal Accounting Officer	2023-04-28
0001669191-23-000386	2	Narsimha Koppula	Principal Financial Officer	2023-04-28
0001669191-23-000385	4	Shannon Carmody Keyes	Board Member	2023-04-28
0001669191-23-000385	1	Shannon Carmody Keyes	Principal Executive Officer	2023-04-28
0001669191-23-000385	3	Shannon Carmody Keyes	Principal Accounting Officer	2023-04-28
0001669191-23-000385	2	Shannon Carmody Keyes	Principal Financial Officer	2023-04-28
0001669191-23-000384	1	Chelinde Edouard	Principal Executive Officer	2023-04-28
0001669191-23-000384	4	Mark Sneed	Board Member	2023-04-28
0001669191-23-000384	5	Chelinde Edouard	Board Member	2023-04-28
0001669191-23-000384	2	Rob  Maiello	Principal Financial Officer	2023-04-28
0001669191-23-000384	3	Mark Sneed	Principal Accounting Officer	2023-04-28
0001669191-23-000383	4	Sofiene Salem	Board Member	2023-04-28
0001669191-23-000383	1	Sofiene Salem	Principal Executive Officer	2023-04-28
0001669191-23-000383	2	Sofiene Salem	Principal Financial Officer	2023-04-28
0001669191-23-000383	3	Sofiene Salem	Principal Accounting Officer	2023-04-28
0001873218-23-000002	3	Brandon Taylor	CEO & CIO	2023-04-28
0001873218-23-000002	1	Gabriel Hoffman	Secretary & Treasurer	2023-04-28
0001873218-23-000002	2	Sean Rutherford	CFO	2023-04-28
0001670254-23-000465	1	Greg H Belote	Founder & CTO	2023-04-21
0001670254-23-000465	2	Nick Tommarello	Founder & CEO	2023-04-20
0001726537-23-000001	2	Scot Crow	Manager	2023-04-28
0001726537-23-000001	1	Amy Dannemiller	Chief Executive Officer	2023-04-28
0001793782-23-000001	1	Andrey Yanyuk	Chief Executive Officer	2023-04-28
0001880617-23-000002	1	Saki Bailey	Executive Director	2023-04-28
0001665160-23-001021	1	ZOLTAN KEMENY	CEO	2023-04-28
0001665160-23-001021	2	Harmen van Kamp	Senior VP of Global Sales and Director	2023-04-28
0001665160-23-001021	3	Jan Lorant	Director	2023-04-28
0001670254-23-000463	1	Joe Storment	Secretary	2023-04-27
0001670254-23-000463	2	Michael Schoening	President & Founder	2023-04-19
0001880617-23-000001	1	Saki Bailey	Executive Director	2023-04-28
0001843387-23-000002	1	Matthew Flannery	Manager	2023-04-27
0001746271-23-000006	1	Brendan Burns	Manager	2023-04-28
0001669191-23-000377	3	Troy Helming	Principal Accounting Officer	2023-04-28
0001669191-23-000377	4	Joan Plastiras	Board Member	2023-04-28
0001669191-23-000377	2	Gregory Scott Lane	Principal Financial Officer	2023-04-28
0001669191-23-000377	1	Troy Helming	Principal Executive Officer	2023-04-28
0001669191-23-000377	6	Rachel Payne	Board Member	2023-04-28
0001669191-23-000377	5	Troy Helming	Board Member	2023-04-28
0001669191-23-000376	1	Andreas Inmann	Principal Executive Officer	2023-04-28
0001669191-23-000376	2	Andreas Inmann	Principal Financial Officer	2023-04-28
0001669191-23-000376	3	Andreas Inmann	Principal Accounting Officer	2023-04-28
0001669191-23-000376	4	Andreas Inmann	Board Member	2023-04-28
0001746271-23-000005	1	Brendan Burns	Manager	2023-04-28
0001863969-23-000007	1	Bradley Jacobs	CEO and Founder	2023-04-28
0001665160-23-001019	3	David Kazynski	Executive VP of Sales and Marketing and Board of Directors Member	2023-04-28
0001665160-23-001019	2	Justin Cypert	Controller	2023-04-28
0001665160-23-001019	5	Lewis Peter Smith	Chairman of the Board	2023-04-28
0001665160-23-001019	1	Mark Q. Niederauer	President, CEO and Board Member	2023-04-28
0001665160-23-001019	4	James W. DeYoung	Board Member	2023-04-28
0001665160-23-001018	2	Vontella K. Kimball	President	2023-04-28
0001665160-23-001018	1	Charles L Butler Jr.	CEO	2023-04-28
0001665160-23-001016	1	Christian Travis Chiari	CEO	2023-04-28
0001806372-23-000001	1	Sulaiman Sanni	CEO	2023-04-28
0001938703-23-000001	2	Pete Borozan	Corporate Secretary	2023-04-28
0001938703-23-000001	1	Lucinda Wright	CEO	2023-04-28
0001080368-23-000023	1	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2023-04-27
0001080368-23-000023	2	Kimberly Reilly	Co0CEO and Principal Executive Officer, Director	2023-04-27
0001213900-23-033705	1	/s/ Robert M. Worsley	CEO	2023-04-27
0001213900-23-033705	2	/s/ Connie Carras	Director	2023-04-27
0001213900-23-033705	3	/s/ Mindy Rex	Director	2023-04-27
0001213900-23-033705	4	/s/ Stephen James	Director	2023-04-27
0001213900-23-033705	5	/s/ Chris Loeffler	Director	2023-04-27
0001665160-23-001013	1	Alexander M. Brent	CEO, President, Secretary, Chairman of the Board, CFO	2023-04-28
0001665160-23-001013	2	James Agate	Chief Operations Officer, Director	2023-04-28
0001670254-23-000462	2	Chris Gray	Co-Founder & CTO	2023-04-27
0001670254-23-000462	3	Eric Baldev	Chairman of the Board	2023-04-27
0001670254-23-000462	4	Phil Stover	Co-founder & CEO	2023-04-27
0001670254-23-000462	1	Thomas Looby	Boardmember	2023-04-27
0001670254-23-000461	2	Andrei Klochko	Co-Founder, CEO & CSO	2023-04-27
0001670254-23-000461	1	Franck Lahaye	Cofounder & COO	2023-04-27
0001874177-23-000001	1	Quan Zhang	Chief Executive Officer and Sole Director	2023-04-28
0001836842-23-000001	1	Tiila Abbitt	Director	2023-04-28
0001670254-23-000460	1	Franck Lahaye	Cofounder & COO	2023-04-27
0001670254-23-000460	2	Andrei Klochko	Co-Founder, CEO & CSO	2023-04-27
0001665160-23-001011	1	Stephen Eddy	Chief Executive Officer	2023-04-28
0001665160-23-001008	1	Reza Khademi Sr	CEO, Director	2023-04-28
0001823177-23-000001	1	Jenna Hua	CEO	2023-04-28
0001932265-23-000002	1	/s/ Dane Petrali	Director and President	2023-04-28
0001932265-23-000002	2	/s/ Christopher Graham	Director, CEO, Secretary and Treasurer	2023-04-28
0001670254-23-000459	1	Franck Lahaye	Cofounder & COO	2023-04-27
0001670254-23-000459	2	Andrei Klochko	Co-Founder, CEO & CSO	2023-04-27
0001755580-23-000002	1	Ryan Miner	Managing Partner and CFO	2023-04-28
0001859519-23-000002	1	Paul Majcherczyk	Co-CEO	2023-04-28
0001665160-23-001006	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-28
0001905372-23-000002	1	Christine Izuakor	CEO	2023-04-28
0001964014-23-000007	1	Lockett Wood	Board Manager	2023-04-28
0001964014-23-000007	2	William Cross	Board Manager	2023-04-28
0001964014-23-000007	3	David Waldner	Board Manager	2023-04-28
0001964014-23-000006	1	Apurva Rajkotia	Director	2023-04-28
0001665160-23-001005	1	Jason Parker	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-27
0001665160-23-001005	2	Jeffrey Kanof	Director	2023-04-27
0001964014-23-000005	5	Henna Karna	Director	2023-04-28
0001964014-23-000005	4	Kirk Brown	Director	2023-04-28
0001964014-23-000005	3	Kim Perdikou	Director	2023-04-28
0001964014-23-000005	2	Colin Constable	Director	2023-04-28
0001964014-23-000005	1	Barbara Tallent	Director	2023-04-28
0001665160-23-001004	1	Brent Zimmerman	CEO	2023-04-28
0001844202-23-000003	3	David Sands	Director and Chief Product Officer	2023-04-28
0001844202-23-000003	2	Frederick J. Murrell	Chairman, Chief Legal Officer	2023-04-28
0001844202-23-000003	1	Russell Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2023-04-28
0001665160-23-001002	2	Janet Arellano	Director and Principal Financial Officer	2023-04-28
0001665160-23-001002	3	Reza Khademi, Sr.	Director and Mechanical Engineer	2023-04-28
0001665160-23-001002	1	Reza Khademi	CEO	2023-04-28
0001683168-23-002732	1	/s/ Pete Wilke	CEO	2023-04-28
0001833036-23-000003	1	Pierre Laguerre	Founder & CEO	2023-04-28
0001846988-23-000003	3	Olga Irzak	Director	2023-04-28
0001846988-23-000003	1	Yishan Wong	Director	2023-04-28
0001846988-23-000003	2	Max Altman	Director	2023-04-28
