ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001870374-23-000003	0	Total raised $26,150		Stone's Throw Hash, LLC	Limited Liability Company		DE	2018-09-06	1209 ORANGE ST		WILMINGTON	DE	19801	http://www.stonesthrowfoods.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001870374-23-000002	0	Total raised $102,350		PBV HOLDINGS, INC.	Corporation		PA	2021-01-29	150 SOUTH 22ND STREET		PITTSBURGH	PA	15203	velumfermentation.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001940565-23-000001	0	The Offering closed successfully on 2/11/2023, having received investment commitments of $48,651, although a final accounting has not taken place.		Painted Plate, Inc.	Corporation		DE	2021-01-08	350 CANAL STREET, 2A		NEW YORK	NY	10013	https://eatotherworld.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-23-000154	0		issuer update the risk section.	GenesisAI Corporation	Corporation		DE	2018-07-03	201 SE 2nd Ave.		Miami	FL	33131	https://www.genesisai.io/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001965960-23-000005	0		Target end date updated	R&H Development LLC	Limited Liability Company		FL	2020-05-07	503 SANFORD AVE		SANFORD	FL	32771	shantellsjustuntil.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001965960-23-000004	0		Target end date updated	R&H Development LLC	Limited Liability Company		FL	2020-05-07	503 SANFORD AVE		SANFORD	FL	32771	shantellsjustuntil.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001965960-23-000003	0		Target end date updated	Corinnes Place Inc	Corporation		NJ	2007-12-07	1254 HADDON AVE		CAMDEN	NJ	08103	http://corinnesplace.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001965960-23-000001	0			Nicole Comis LLC	Limited Liability Company		GA	2020-12-07	10 ROSWELL ST		ALPHARETTA	GA	30009	nicolecomis.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-23-000141	0			ProCloudSaaS, LLC	Limited Liability Company		AZ	2021-05-19	17105 E Wildcat drive		Rio Verde	AZ	85263	http://www.procloudsaas.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000145	0			Otherweb, Inc	Other	Public Benefit Corporation	DE	2021-09-12	551 S I-35 Frontage Rd, Unit 330		Round Rock	TX	78664	https://otherweb.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000147	0			Three Years Gone LLC	Limited Liability Company		NY	2022-07-11	286 20th Street PH		Brooklyn	NY	11215	http://www.threeyearsgone.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000143	0			GenoEmote LLC, DBA Meta-Brain Labs	Limited Liability Company		WA	2021-10-27	5407 LAKEMONT BLVD SE, Suite 233		BELLEVUE	WA	98006	https://metabrainlabs.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001952064-23-000002	0		Issuer extended the deadline to reach the target offering amount. Further, among other things, Issuer revised the Ownership and Capital Structure; Rights of Securities of the offering statement and added a promotional period	Oxygen4Life, Inc.	Corporation		DE	2022-02-25	30 N GOULD	SUITE 6994	SHERIDAN	WY	82801	www.oxygen4lifeinc.com	DEALMAKER SECURITIES LLC	N	0001872856	008-70756	000315324
0001670254-23-000153	0			Cornbread CBD, PBC	Other	Public Benefit Corporation	KY	2019-01-31	2517 Data Drive		Louisville	KY	40299	https://www.cornbreadhemp.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000277	0	At the close of the offering, the issuer closed on $40,094.05 and 13,310 number of securities.		Loftie, Inc	Corporation		DE	2018-07-27	26 GROVE STREET 5C		NEW YORK	NY	10014	https://byloftie.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000278	0	At the close of the offering, the issuer closed on $148,806.01 and 35,969 number of securities.		FREE RANGE DISTILLING COMPANY, LTD	Corporation		WA	2008-07-02	9727 COPPERTOP LOOP NE STE 101	STE 101	BAINBRIDGE ISLAND	WA	98110	https://www.bainbridgedistillers.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000151	0			Knowtify, Inc.	Corporation		DE	2022-05-04	2959 Chapel Hill Rd	Ste D #500	Douglasville	GA	30135	http://www.theknowtifyapp.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-23-000052	1		Issuer is correcting a typographical error with their pro-forma projections.	SoulFully Vegan, LLC	Limited Liability Company		CT	2021-03-17	182 HAWKS NEST CIR		MIDDLETOWN	CT	06457	http://soulfullyvegan.com	MainVest, Inc.	N	0001746059	007-00162	
0001829396-23-000001	0	The issuer raised approximately $212,504 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		SS Beverages 1, Inc.	Corporation		DE	2019-12-18	1575 TREAT BOULEVARD SUITE 215		WALNUT CREEK	CA	94598	https://unclearnies.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001746059-23-000051	0			Winning Ticket LLC	Limited Liability Company		CA	2016-03-21	44766 CALLE BANUELOS		TEMECULA	CA	92592	http://rocknrolldonutbar.com	MainVest, Inc.	N	0001746059	007-00162	
0001963350-23-000002	0			Deep Sky Resorts Inc.	Corporation		WY	2023-01-02	7302 Yellowstone Rd		Cheyenne	WY	82009	deepskyresort.com	JUMPSTART SECURITIES, LLC	N	0001509693	008-68773	000156214
0001670254-23-000137	0			California Labs, Inc.	Corporation		DE	2014-03-07	1540 Market St.	Suite 100	San Francisco	CA	94102	https://joinloop.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001747584-23-000007	0		The company has extended the close date until April 26, 2023; lowered Target Offering Amount to $100,000, decreased minimum investment to $200 and investment increments to $200, and made additions to Indebtedness and Securities.	Applied Bioplastics Corp.	Corporation		DE	2019-06-13	1503 E 13TH ST UNIT A		AUSTIN	TX	78702	https://www.appliedbioplastics.com/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001669191-23-000151	0			Dark LLC	Limited Liability Company		MA	2022-12-20	1 Lincoln Street	Suite 2400	Boston	MA	02111	dark.tm	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001644014-23-000001	0			Trading Players, Inc															
0001644600-23-000038	0		Updating the company disclosures and change to escrow agent.	BlueSphere Ventures Inc.	Corporation		DE	2022-03-29	100 DUFFY AVENUE, SUITE #510		HICKSVILLE	NY	11801	www.bluespherecarbon.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001670254-23-000134	0			Cornbread CBD, PBC	Other	Public Benefit Corporation	KY	2019-01-31	2517 Data Drive		Louisville	KY	40299	https://www.cornbreadhemp.com		N			
0001746059-23-000050	0			SoulFully Vegan, LLC	Limited Liability Company		CT	2021-03-17	182 HAWKS NEST CIR		MIDDLETOWN	CT	06457	http://soulfullyvegan.com	MainVest, Inc.	N	0001746059	007-00162	
0001965030-23-000002	0			DELNORTE HOLDINGS INC	Corporation		DE	2019-09-13	300 DELAWARE AVE STE 210-A		Wilmington	DE	19801	https://delnorte.space/	ChainRaise Portal	N	0001870874	007-00314	316068
0001665160-23-000276	1		Offering is updating their page and extending the offering end date	ABH Holdco, Incorporated	Corporation		SC	2019-03-01	49 Immigration St. Suite 204		Charleston	SC	29403	www.islandbrandsusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001962032-23-000004	0		Balance sheet updated	Twisted Eggroll, LLC	Limited Liability Company		IL	2015-01-13	4731 S INGLESIDE AVE	UNIT C1	CHICAGO	IL	60615	http://www.twistedeggroll.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-23-000273	0			Ponix, Inc.	Corporation		DE	2021-05-12	209 Edgewood Ave. SE #102		Atlanta	GA	30303	https://ponixfarms.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001821982-23-000002	1		Reflect changes to equity valuation and unit totals in offering documents	North Cove Holdings, LLC	Limited Liability Company		NC	2021-12-02	210 BLUE RIDGE DR. N.		MARION	SC	28752	thenorthcove.com	Vicinity LLC	Y	0001798542	007-00223	307772
0001665160-23-000271	0			MVP Kids Media, Inc	Corporation		DE	2022-10-04	650 E Redwood Place, Suite 3		Chandler	AZ	85286	MVPKids.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001953971-23-000001	0			Bottle & Barrel I LLC, a series of Vinovest Capital, LLC															
0001930363-23-000001	0	The Offering closed successfully on 2/7/2023, having received investment commitments of $184,544, although a final accounting has not taken place.		Phuc Labs, Inc.	Corporation		DE	2020-11-20	30 SAINT MARGARET ST.		BOSTON	MA	02125	https://www.phuclabs.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000269	1		Issuer is extending campaign end date	AWOL OUTDOORS, INC.	Corporation		WI	2009-07-15	7640 WASHINGTON AVENUE SOUTH	PLEASE UPDATE THIS VALUE	EDEN PRAIRIE	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000147	0		the issuer extended the offering deadline.	Community Musician, Inc.	Corporation		DE	2018-03-22	1920 McKinney Avenue	7th Floor	Dallas	TX	75201	https://investors.communitymusician.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000267	0	At the close of the offering, the issuer closed on $159,676.32 and 246,198 number of securities.		REUZEit, Inc.	Corporation		CA	2020-10-13	28381 VINCENT MORAGA DR.		TEMECULA	CA	92590	https://www.reuzeit.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000132	0			Brick Work LLC	Limited Liability Company		CA	2018-04-27	660 S Figueroa St	Suite 1780	Los Angeles	CA	90017	http://www.brickwork.la	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000268	0		adding exhibit G	Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000266	0	At the close of the offering, the issuer closed on $203,907.24 and 93,520 number of securities.		FuelGems Inc.	Corporation		DE	2019-03-14	301 CONGRESS AVE #2200		AUSTIN	TX	78701	https://www.fuelgems.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001185185-23-000138	0		Extension of offering deadline to March 15, 2023 and expansion of offering to certain foreign investors.	Aurox Holdings Inc.	Corporation		NV	2021-11-30	4514 COLE AVENUE, SUITE 600		DALLAS	TX	75205	https://getaurox.com	TZERO MARKETS, LLC	N	0001779408	008-70355	000304537
0001665160-23-000265	0	At the close of the offering, the issuer closed on $302,292.23 and 53,971 number of securities.		Mileberry Inc	Corporation		DE	2022-01-04	221 N. BROAD STREET, SUITE 3A		MIDDLETOWN	DE	19709	https://mileberry.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001376474-23-000133	0		Includes financials statements.	THC Farmaceuticals, Inc.	Corporation		UT	2005-04-14	2789 RIO VISTA DR	SUITE 3	ST. GEORGE	UT	84790	www.cbdg.com	ChainRaise Portal LLC	N	0001870874	007-00314	316068
0001665160-23-000264	0	At the close of the offering, the issuer closed on $240,577.03 and 190,077 number of securities.		Rentberry Inc.	Corporation		DE	2015-08-28	201 SPEAR STREET, SUITE 1100	OFFICE#100	SAN FRANCISCO	CA	94105	rentberry.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001807734-23-000002	0			Hot Dog Box Inc															
0001670254-23-000130	0			Ovenly, LLC	Limited Liability Company		NY	2010-09-15	31 Greenpoint Ave		Brooklyn	NY	11222	www.oven.ly	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001213900-23-012387	0			RBR GLOBAL INC.	Corporation		NV	2006-05-03	1540 International Parkway	Suite 3030	Lake Mary	FL	32746	www.rbrglobal.co	CASTLE PLACEMENT	N	0001638202	008-69612	189511
0001670254-23-000128	0			The SMART Tire Company, Inc.	Corporation		DE	2020-08-12	1450 Firestone Parkway, Unit E		Akron	OH	44301	https://smarttirecompany.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000127	0	The final number is $143,350.00 in investments.		Brick Work LLC	Limited Liability Company		CA	2018-04-27	660 S Figueroa St	Suite 1780	Los Angeles	CA	90017	http://www.brickwork.la	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001746059-23-000049	1		Issuer is correcting a typographical error on the pro-forma projections and financial condition.	VillaDang LLC	Limited Liability Company		PA	2018-09-14	1440 MOUNT VERNON ST		PHILADELPHIA	PA	19130	https://www.titaemmies.com/	MainVest, Inc.	N	0001746059	007-00162	
0001213900-23-012366	0	The issuer is terminating the offering effective immediately without having raised any funds in the offering because of the intermediary's failure to be registered or otherwise licensed in all of the states where the offering was being made.		Budding Technologies, Inc.	Corporation		NV	2021-06-21	5457 5th Fairway Drive		Hollywood	SC	29449	www.budbo.io	ARCVIEW CAPITAL	N	0001792363	008-70439	306029
0001965144-23-000001	0			Bookmarks & Breadsticks LLC	Limited Liability Company		IL	2021-10-01	249 WHEATFIELD ST		NORTH TONAWANDA	NY	14120	www.readitandeatbox.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001796599-23-000001	0	The Offering closed successfully on 2/9/2023, having received investment commitments of $51,802, although a final accounting has not taken place.		Kind Collection, Inc.	Corporation		CA	2018-09-07	34102 STREET OF THE VIOLET LANTERN		DANA POINT	CA	92629	https://juna-world.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001962603-23-000001	0			Thomsen's, Inc.	Corporation		DE	2021-02-01	6811 STANTON PLACE NORTHWEST		SEATTLE	WA	98117	https://www.thomsensincx.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000262	0			Flash Scientific Technology Inc.	Corporation		DE	2020-08-14	505 Blackberry Ln.		CANTON	GA	30115	https://www.flash.technology	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000260	0			Virtuix Holdings Inc.	Corporation		DE	2013-12-20	1826 Kramer Lane STE H		Austin	TX	78758	https://virtuix.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001957232-23-000001	0	The issuer raised approximately $34,100 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		FTN Network Group Inc.	Corporation		DE	2022-03-21	864 GRAND AVENUE	SUITE 1033	SAN DIEGO	CA	92109	www.ftnfantasy.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-23-000124	0			Beyond Imagination, Inc.	Corporation		DE	2017-10-02	201 N. Hollywood Way Ste 204		Burbank	CA	91505	http://www.beomni.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000258	0		Issuer is moving their end date closer	Tokki, Inc.	Corporation		DE	2022-03-25	1209 ORANGE ST.		WILMINGTON	DE	19801	www.tokki.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000257	0			Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000256	1		Issuer is adding in a CFO	YouSolar, Inc.	Corporation		DE	2010-05-11	292 BROKAW ROAD		SANTA CLARA	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-23-000048	1		Issuer is extending the deadline to make an investment. Issuer is also amending the target investment amount. Lastly, Issuer is amending the terms of the note and the use of funds accordingly.	Petrolhead Cafe LLC	Limited Liability Company		CT	2018-09-06	94 CAMBRIDGE ST		WEST HARTFORD	CT	06110	https://www.petrolheadcafe.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-23-000253	1		Issuer is extending campaign end date.	Cern Corp	Corporation		DE	2016-02-10	31891 VIA OSO		COTO DE CAZA	CA	92679	www.cerndevice.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000254	0			Brobe International, Inc.	Corporation		DE	2011-07-11	5008 Burleson Rd		Austin	TX	78744	https://www.thebrobe.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000145	0		the issuer added a graphic in the intro section.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001942213-23-000001	0		DCare Inc. is extending their campaign to July 31st, 2023.	DCare Inc	Corporation		MN	2021-11-29	2147 UNIVERSITY AVE WEST	SUITE 105	SAINT PAUL	MN	55114	https://diaspocare.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001725567-23-000001	0			Neurotez Inc.	Corporation		DE	2022-09-30	991 HIGHWAY 22	SUITE 200A	BRIDGEWATER	NJ	08807	https://neurotez.com		N			
0001665160-23-000252	0			TipSnaps, Inc.	Corporation		DE	2017-03-30	16192 Coastal Highway		Lewes	DE	19958	https://tipsnaps.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-23-000047	0			Cuchillo Greens Grow 1, LLC	Limited Liability Company		NM	2021-09-09	8206 LOUISIANA BLVD NE		ALBUQUERQUE	NM	87113	http://www.cuchillogreens.com	MainVest, Inc.	N	0001746059	007-00162	
0001917224-23-000003	0	The Offering closed successfully on 2/4/2023, having received investment commitments of $38,951, although a final accounting has not taken place.		IDXP Analytics, Inc	Corporation		DE	2012-04-09	548 MARKET ST	47134	SAN FRANCISCO	CA	94104	https://www.mediarsolutions.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001917224-23-000002	0	The Offering closed successfully on 2/4/2023, having received investment commitments of $114,193, although a final accounting has not taken place.		NovaXS Biotech Corp	Corporation		DE	2021-01-11	8 PANORAMA		TRABUCO CANYON	CA	92679	www.novaxs.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001917224-23-000001	0	The Offering closed successfully on 2/4/2023, having received investment commitments of $47,600, although a final accounting has not taken place.		Uncooked LLC	Limited Liability Company		IL	2019-07-15	210 NORTH CARPENTER STREET		CHICAGO	IL	60607	https://www.eatuncooked.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000247	0			Charis Winery, Inc.	Corporation		MD	2012-07-11	16 Howard Street		Cumberland	MD	21502	https://www.chariswinery.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000141	0		the issuer changed images and had several changes to the text throughout the offering page.	MicroMGx, Inc.	Corporation		DE	2015-07-20	3440 S Dearborn St.	Suite 144s	Chicago	IL	60616	www.micromgx.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000140	0		the issuer changed several images and text throughout the entire offering page.	Solib Solutions LLC	Limited Liability Company		NC	2022-01-06	232 High House Rd		Cary	NC	27513	https://www.solibsolutions.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001963230-23-000002	0			Corinnes Place Inc	Corporation		NJ	2007-12-07	1254 HADDON AVE		CAMDEN	NJ	08103	http://corinnesplace.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001963230-23-000001	0			R&H Development LLC	Limited Liability Company		FL	2020-05-07	503 SANFORD AVE		SANFORD	FL	32771	shantellsjustuntil.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-23-000117	0			NpCloud Solutions Inc.	Corporation		DE	2021-11-17	106 Langtree Village Dr	Suite 301	Mooresville	NC	28117	https://www.npcloudsolutions.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000121	0		Non-material amendment increasing the maximum from $1.07M to $1.235M	Fathom Video Inc.	Corporation		DE	2020-08-19	950 Emerald Bay Rd. #8729		South Lake Tahoe	CA	96150	https://fathom.video	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000245	0			Inbox Beverage, Inc.															
0001670254-23-000119	0			Rayton Solar Inc.	Corporation		DE	2013-10-17	16600 Aston St.		Irvine	CA	92606	http://rayton.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-23-000046	0			VillaDang LLC	Limited Liability Company		PA	2018-09-14	1440 MOUNT VERNON ST		PHILADELPHIA	PA	19130	https://www.titaemmies.com/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-23-000115	0		Updating Past Raises	Impakt Inc.	Corporation		DE	2020-09-30	251 Little Falls Drive		Wilmington	DE	19808	https://impakt.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001964833-23-000001	0			Indo Cali Operations, Inc.	Corporation		CA	2019-08-23	8127 Slauson Avenue		Montebello	CA	90640	https://www.canexdelivery.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000244	1		Issuer is increasing their offering max and extending the end date	Fanbase Social Media, Inc.	Corporation		DE	2019-10-01	976 Jefferson St. NW Suite I		Atlanta	GA	30318	fanbase.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001376474-23-000127	0			THC Farmaceuticals, Inc.	Corporation		UT	2021-11-29	2789 Rio Vista Dr		St. George	UT	84790	www.cbdg.com	ChainRaise Portal LLC	N	0001870874	007-00314	316068
0001957409-23-000001	0			Phantom Phood Inc	Corporation		DE	2020-11-30	149 NEW MONTGOMERY STREET		SAN FRANCISCO	CA	94105	https://phantomphood.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-23-000137	0		issuer made updates to multiple sections on the offering page.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001768586-23-000001	0			Novela Neurotechnologies, Inc.	Corporation		DE	2018-02-15	1101 MARINA VILLAGE PARKWAY, SUITE 201		ALAMEDA	CA	94501	https://www.neureka.ai/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001965010-23-000003	0		Correction made to balance sheet.	McAndrews Restaurants Inc	Corporation		PA	2010-03-12	419 SUMMER WINDS LN		GREENSBURG	PA	15601	https://www.thepickledchef.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-23-000045	0			Square Root Models LLC	Limited Liability Company		FL	2021-10-20	101 SE 13TH ST		DEERFIELD BEACH	FL	33441	http://www.sunbakedgoods.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-23-000114	0	The final number is $1,222,694.00 in investments.		KTD, LLC d/b/a Homeshake	Limited Liability Company		OH	2019-09-26	7333 Country Club Lane		West Chester	OH	45069	http://www.homeshake.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001965010-23-000002	0		Target end date extended.	Tower 211 LLC	Limited Liability Company		PA	2021-04-09	550 WALNUT ST		PITTSBURGH	PA	15232	Eatbluesky.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001935346-23-000001	0	The Offering closed successfully on 2/1/2023, having received investment commitments of $152,894.13, although a final accounting has not taken place.		Arka Inc	Corporation		DE	2015-12-10	1 BLUXOME ST.	#305	SAN FRANCISCO	CA	94901	https://arka.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-23-000109	1		Authorized additional shares, cap table restructuring	Called Higher Studios, Inc.	Corporation		DE	2019-06-04	231 Public Square	Suite 300 PMB 41	Franklin	TN	37064	http://www.calledhigherstudios.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001963136-23-000002	0			OWB Holdings Inc	Corporation		TX	2022-06-22	368 CLORINDA AVE		SAN RAFAEL	CA	94901	www.otherwisebrewing.com	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-23-000242	1		Campaign is extending their end date	Voca App, Inc.	Corporation		DE	2021-02-16	1012 SW 131ST ST		OKLAHOMA CITY	OK	73170	https://thevoca.app/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000108	0		Non material amendment lowering the campaign minimum (as those funds were raised offline)	VitalFlo Inc.	Corporation		DE	2017-04-28	224 Fayetteville St		Raleigh	NC	27601	https://vitalflohealth.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001796998-23-000001	0	The Offering closed successfully on 2/1/2023, having received investment commitments of $143,150, although a final accounting has not taken place.		Good Beverage LLC	Limited Liability Company		IL	2019-02-21	619 SOUTH BRUNER STREET		HINSDALE	IL	60521	https://livingheywell.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000241	0	At the close of the offering, the issuer closed on $41,037.38 and 110,150 number of securities.		KeeperAI, Inc	Corporation		DE	2019-01-08	100 PARK AVE, 16TH FLOOR	16TH FLOOR	NEW YORK	NY	10016	https://keeperai.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000240	1		Issuer is adding in a COO	Vroom Solar Inc.	Corporation		DE	2017-09-05	2233 N Citation Ave		Springfield	MO	65802	https://vroomsolar.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000107	1		Adding audited financial statements, increasing maximum to $5,000,000, updating cash on hand, increasing Early Bird threshold	Bit Body, Inc.	Corporation		DE	2012-09-06	548 Market St	PMB 80182	San Francisco	CA	94104	https://www.mtailor.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000238	0			Quantum Photonics, Corporation	Corporation		TX	2018-05-11	205 West Locus Street		Tyler	TX	75702	https://quantumphotonics.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000236	0			HipChefs Inc.	Corporation		DE	2021-04-06	2648 International Blvd Ste 115 PMB 1014		Oakland	CA	94601	https://hipchefs.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001954497-23-000001	0	The issuer raised approximately $128,800 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Casatera, Inc.	Corporation		DE	2021-09-22	133 SEAPORT BLVD., UNIT 919		BOSTON	MA	02210	https://www.drinkcasatera.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-23-000233	0			Self Inspection Inc.	Corporation		DE	2022-11-21	9260 Towne Center Drive 25		San Diego	CA	92121	https://selfinspection.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001851023-23-000006	0			HighSchoolResponder LLC	Limited Liability Company		PA	2020-08-31	11 KATIE LANE		LANCASTER	PA	17602	schoolresponder.com		N			
0001670254-23-000105	0			2 Row Brewing LLC	Limited Liability Company		UT	2014-05-15	6856 S. 300 W.		Midvale	UT	84047	http://2rowbrewing.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000101	0			Danielhouse Studios, Inc.	Corporation		DE	2015-10-07	239 NW 13th Ave	Suite 207	Portland	OR	97209	www.danielhouse.club	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-23-000044	0			54 STATE STREET LLC	Limited Liability Company		RI	2014-10-16	54 STATE ST		WARREN	RI	02885	bywaterwarren.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-23-000135	1		the issuer announced a scheduled unit price change for february 24, 2023.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000231	1		Issuer is extending the campaign, updating financials, and raising their offering max	Timeplast, Inc.	Corporation		FL	2021-12-20	1844 Longwood Lake Mary Road		Longwood	FL	32750	www.timeplast.net	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000228	0			Prime Lightworks Inc.	Corporation		DE	2015-09-29	47 Katahdin Dr		Brunswick	ME	04011	https://www.primelightworks.com	StartEngine Capital, LLC	N	0001665160	007-00007	
