ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001876413-22-000005	0		Changed Intermediary and Escrow Agent. Updated maximum offering amount to $5,000,000	ASSETCOIN CAPITAL FUND, LLC	Limited Liability Company		WY	2021-07-28	1309 COFFEEN AVENUE STE 1200		SHERIDAN	WY	82801	https://www.assetcoin.gold/	ANDES CAPITAL GROUP, LLC	N	0001348811	008-67202	000139212
0001665160-22-002266	1		Issuer is extending campaign end date.	Kari Gran Inc.	Corporation		DE	2018-09-27	1735 WESTLAKE AVE. N. SUITE 110	SUITE 110	SEATTLE	WA	98109	karigran.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002264	1		Issuer is extending campaign end date.	Pitch Aeronautics Inc	Corporation		DE	2022-02-28	4458 S SILVERWOOD PL		BOISE	ID	83716	www.pitchaero.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001581693-22-000005	1		Change securities offered from preferred stock to convertible promissory note.	Lumenco, Inc.	Corporation		CO	2013-04-29	3600 SOUTH HURON STREET		ENGLEWOOD	CO	80110	http://lumencompany.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001932906-22-000003	0			Safe Spaces Inc.	Corporation		DE	2022-03-31	3573 FAR WEST BOULEVARD		AUSTIN	TX	78731	https://www.wunderkeks.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000837	0		the issuer extended the offering date.	Famwisely, Inc.	Corporation		DE	2020-03-04	5414 West Daybreak Pkwy	C-4432	South Jordan	UT	84009	https://www.parentplaybook.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001933083-22-000004	0			Fanchise League Company, LLC FCF Team 7, LLC															
0001669191-22-000834	0			Famwisely, Inc.	Corporation		DE	2020-03-04	5414 West Daybreak Pkwy	C-4432	South Jordan	UT	84009	https://www.parentplaybook.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001836320-22-000004	0			Fanchise League Co LLC FCF Team 2, LLC															
0001941829-22-000004	0			ISSAC MOVIE LLC	Limited Liability Company		CA	2022-07-27	14753 AETNA ST		VAN NUYS	CA	91411	www.issacfilm.com	WeVidIt, Inc.	N	0001883789	007-00328	317216
0001665160-22-002263	0			BEERMKR Inc.	Corporation		DE	2021-04-07	4949 Broadway St, Unit 110		Boulder	CO	80304	https://beermkr.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001836307-22-000006	0			Fanchise League Company, LLC FCF Team 6, LLC															
0001836307-22-000005	0			Fanchise League Company, LLC - FCF Team 1 LLC															
0001836323-22-000008	0			Fanchise League Company, LLC FCF Team 8, LLC															
0001836323-22-000007	0			Fanchise League Company, LLC FCF Team 5, LLC															
0001836323-22-000006	0			Fanchise League Co LLC FCF Team 3, LLC															
0001665160-22-002262	0	At the close of the offering, the issuer closed on $67,697.29 and 26,654 number of securities.		Ossa Collective, Inc	Corporation		DE	2022-01-18	6 PETER LYNAS COURT		TENAFLY	NJ	07670	http://ossacollective.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001763150-22-000007	1		"This Form C/A No. 2 (""Form C"") is being filed to revise the terms of the shares of Series CF Preferred to eliminate the mandatory redemption feature and to update disclosures.  These revisions are treated as a material change to the offering terms or other"	Quadvantage Technology, Inc.	Corporation		DE	2018-10-02	6325 Falls of Neuse Rd.	Suite 35-122	Raleigh	NC	27615	www.quadvantage.com	DealMaker Securities, LLC	N	0001872856	008-70756	315324
0001836325-22-000003	0			Fanchise League Co LLC FCF Team 4, LLC															
0001477932-22-006400	0			Aeroponics Integrated Systems Inc.	Corporation		CA	2018-10-18	1511 W COWLES ST.		LONG BEACH	CA	90813	www.Aerobloom.com	Equifund Crowd Funding Portal Inc.	N	0001705665	007-00115	288900
0001910638-22-000002	0			Ouragin, Inc.	Corporation		CA	2020-07-27	10938 SCHMIDT RD	SUITE E	EL MONTE	CA	91733	www.ouragins.com	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001665160-22-002253	0			Edyza, Inc.															
0001665160-22-002252	0			Shamroc, Inc.															
0001665160-22-002260	0			Mia Becar Holdings, Inc															
0001665160-22-002255	0			FutureGen Technologies Inc.															
0001665160-22-002257	0			LifestyleCX Inc.															
0001665160-22-002256	0			Drone Delivery Systems Corp															
0001665160-22-002258	0			ESal Holdings, Inc.															
0001665160-22-002259	0			Pantera Global Technology Inc															
0001665160-22-002254	0			Stars On Board Technologies, Inc.															
0001747584-22-000027	0			Green Island EV Corp.	Corporation		DE	2021-08-10	24 4th Street		Troy	NY	12180	greenislandev.com	Raise Green, Inc.	N	0001747584	007-00191	301770
0001746059-22-000313	0	At the close of the offering, the issuer closed on $30,000. The funds are currently being processed. The actual amount may be lower.		WereDough, LLC	Limited Liability Company		MI	2019-10-01	5349 FENTON RD		FLINT	MI	48507	http://www.weredoughflint.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000312	0	At the close of the offering, the issuer closed on $16,200. The funds are currently being processed. The actual amount may be lower.		PATOIS LLC	Limited Liability Company		CA	2019-09-01	PO BOX 460915		SAN FRANCISCO	CA	94146	http://WWW.EATREDS.COM	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002251	1		Issuer is extending campaign end date.	YouSolar, Inc.	Corporation		DE	2010-05-11	292 BROKAW ROAD		SANTA CLARA	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000311	0			Bay Remedies Inc															
0001665160-22-002250	1		Update to use of proceeds and platform fees	Geoji, Inc.	Corporation		TX	2020-12-31	1400 Yager Dr		Austin	TX	77833	https://www.geoji.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001812836-22-000004	0			Wind Harvest Pilot Project Inc	Corporation		DE	2020-04-07	712 FIFTH STREET		DAVIS	CA	95616	www.windharvest.com		N			
0001665160-22-002248	1		Issuer is extending campaign end date.	ABH Holdco, Incorporated	Corporation		SC	2019-03-01	49 Immigration St. Suite 204		Charleston	SC	29403	www.islandbrandsusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001742162-22-000006	0			Consumer Cooperative Group Inc	Other	Cooperative	OR	2017-01-27	6713 AMESBURY LANE	STE 100	ROWLETT	TX	75089	https://.ccg.coop		N			
0001844988-22-000005	0	The Offering closed successfully on 8/20/2022, having received investment commitments of $65,750, although a final accounting has not taken place.		Nav.it, Inc.	Corporation		WA	2021-01-01	3131 WESTERN AVE, M530		SEATTLE	WA	98121	https://navitmoney.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001421744-22-000008	0	The issuer raised approximately $1,407,374.83 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Cytonics Corp	Corporation		FL	2006-07-26	658 W INDIANTOWN RD	SUITE 214	JUPITER	FL	33458-7535	https://www.cytonics.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001669191-22-000831	0		the issuer extended the offering deadline.	RocketTrader Inc.	Corporation		DE	2020-03-26	1072 Kensington Dr.		Roseville	CA	95661	https://quantscompete.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000830	0		the issuer extended the offering deadline.	Arowana Media Holdings, Inc.	Corporation		WY	2018-10-16	20860 N. Tatum Blvd	Suite 300	Phoenix	AZ	85050	https://www.arowanamedia.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001644600-22-000104	0	The Company sold approximately $105,350.70 in securities.		Amnisia Spirits Inc	Corporation		DE	2022-01-01	814 PONCE DE LEON BLVD. STE 210		CORAL GABLES	FL	33134	www.amnisiaspirits.com	JUSTLY MARKETS LLC	N	0001534163	008-69001	000159572
0001747584-22-000026	1		NEIF has provided updated, unaudited financial statements. These have been uploaded to the Documents section of the offering page.	National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-17	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org	Raise Green, Inc.	N	0001747584	007-00191	301770
0001942177-22-000001	0			Tell Me Something Sweet Bakery & Cafe Inc	Corporation		TX	2020-12-04	9601 SAW DUST DR		MCKINNEY	TX	75072	www.tmssbakery.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-22-000868	0			Hound, Inc.	Corporation		DE	2020-08-20	1000 Speer Boulevard, 1401		Denver	CO	80204	http://www.hound.vet	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000863	0			Mindful Beverage Group, Inc.	Corporation		DE	2017-09-10	900 E Main St.		Louisville	KY	40206	http://www.drinkmodica.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000867	1		Lowering minimum target.	Loza Tam LLC	Limited Liability Company		VA	2020-02-01	5810 Kingstowne Center Drive	Suite 120-264	Alexandria	VA	22315	http://www.lozatam.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001932265-22-000001	0			Chilling, Inc	Corporation		DE	2020-07-22	150 PRESTON EXECUTIVE DRIVE	210-A	CARY	NC	27519	https://www.thechillingapp.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000860	0			Birthwrite Technologies, LLC	Limited Liability Company		KY	2021-01-28	900 E Main St		Louisville	KY	40206	http://britetrace.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000862	0			Hound, Inc.	Corporation		DE	2020-08-20	1000 Speer Boulevard, 1401		Denver	CO	80204	http://www.hound.vet		N			
0001941761-22-000001	0			92East LLC	Limited Liability Company		CA	2022-06-23	6312 MURIETTA AVE		VAN NUYS	CA	91401	www.wevidit.com/	WeVidIt, Inc.	N	0001883789	007-00328	317216
0001670254-22-000865	0			Bundlr Corp	Corporation		DE	2021-08-18	43 Tamalpais ave		San Anselmo	CA	94960	https://www.bundlrco.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000827	0	End of offering. Issuer closed its offering with estimated gross proceeds of $199,699. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Arkisys, Inc.	Corporation		CA	2014-11-14	10751 Noel Street		Los Alamitos	CA	92720	https://www.arkisys.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000825	0	End of offering. Issuer closed its offering with estimated gross proceeds of $1,366,624. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Avadain, Inc.	Corporation		DE	2020-09-21	746 Dent Road		Eads	TN	38028	https://www.avadaingraphene.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001644600-22-000101	0			Innovatly, Inc	Corporation		DE	2022-03-17	7852 EISENHOWER STREET		VENTURA	CA	93003	www.innovat-ly.com	JUSTLY MARKETS LLC	N	0001534163	008-69001	000159572
0001669191-22-000823	0	End of offering. Issuer closed its offering with estimated gross proceeds of $1,069,999. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		KMX Technologies, LLC	Limited Liability Company		DE	2020-02-12	108 West 13th Street		Wilmington	DE	19801	https://www.kmxtechnologies.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000821	0			BidaFi, Inc.	Corporation		DE	2019-08-29	530 S Lake Ave	Suite 896	Pasadena	CA	91101	https://www.bidafi.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002245	0			Impact Infrastructure, Inc.	Corporation		DE	2012-03-05	230 Park Ave, 3rd Floor West		New York	NY	10169	https://autocase.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000859	0	The final number is $173,790.00 in investments.		Aladdin Scheme Inc.	Corporation		DE	2021-11-09	251 Little Falls Drive		Wilmington	DE	19808	https://www.aladdin.ng/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001669191-22-000818	0			Above & Beyond Studios, Inc.	Corporation		DE	2020-11-06	20 Glade Ave		Jamaica Plain	MA	02368	https://www.freedomrains.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-22-000857	0		NM C/A - Changing terms (adding discount to early bird)	Sieve LLC	Limited Liability Company		TX	2020-08-17	3803	WALKER FALLS LN	FULSHEAR	TX	77441	https://www.sievehealth.com/about	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001941217-22-000002	0		Neglected to add all of the LLC operating agreement pages to the first Form-C upload	SYMBIHOM, LLC	Limited Liability Company		DE	2020-01-09	64 SIENA DRVE		OAKLAND	CA	94605	https://www.symbihom.com/	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001746059-22-000310	1		Issuer is amending the target offering amount. Issuer is also amending the terms of the note agreement accordingly. Lastly, Issuer is extending the deadline to make an investment.	PUPS Pet Club LLC	Limited Liability Company		IL	2022-04-25	350 N ORLEANS ST STE 9000N		CHICAGO	IL	60654	http://www.pupspetclub.com	MainVest, Inc.	N	0001746059	007-00162	
0001941217-22-000001	0			SYMBIHOM, LLC	Limited Liability Company		DE	2020-01-09	64 SIENA DRVE		OAKLAND	CA	94605	https://www.symbihom.com/	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001665160-22-002240	1		Issuer is extending campaign end date.	Legal Graffiti Inc	Corporation		DE	2020-05-06	1 STUYVESANT OVAL		NEW YORK	NY	10009	legalgraffiti.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002239	1		Issuer is extending campaign end date and updating team section	StrideTech Medical, Inc.	Corporation		DE	2019-06-25	1614 Timber Ln.		Boulder	CO	80304	https://www.stridetechgo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-000815	0		the issuer extended the offering deadline.	Solib Solutions LLC	Limited Liability Company		NC	2022-01-06	232 High House Rd		Cary	NC	27513	https://www.solibsolutions.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001934895-22-000003	1		Revised for material changes on August 18, 2022 Amendment for: a) extension of offering close date from August 30, 2022, to October 13, 2022 and b) Minimum Target Offering amount amended from $100,000 to $50,000	Zeleno, LLC	Limited Liability Company		DC	2020-03-05	1605 CONNECTICUT AVE NW		WASHINGTON	DC	20009	https://www.zelenodc.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001670254-22-000856	1		Company converted from an LLC to a corporation.	PB 1904 International Social Purpose Corporation	Corporation		CA	2013-12-19	415 Colima Street	#13	La Jolla	CA	92037	http://www.shore-buddies.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001942213-22-000001	0			DCare Inc	Corporation		MN	2021-11-29	2147 UNIVERSITY AVE WEST	SUITE 105	SAINT PAUL	MN	55114	https://diaspocare.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-002237	1		Issuer is extending campaign end date.	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	Corporation		DE	2021-05-14	400 NW 26TH. ST.		MIAMI	FL	33127	https://blockchaininstitute.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002236	1		Issuer is extending campaign end date and updating financial information	TargaZyme, Inc	Corporation		CA	2005-11-02	2100 Palomar Airport Road, Suite 214-219		Carlsbad	CA	92011	http://targazyme.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001911121-22-000005	1		Amending deadline to reach the Target Offering Amount from September 15, 2022 to April 14, 2023 and the Issuer's and its manager's physical address.	Free For All Bitcoin Mining Fund LLC	Limited Liability Company		WY	2022-01-14	3277 E Louise Dr.	3277 E Louise Dr.	Meridian	ID	83642	www.shannonrobnett.com	ChainRaise Portal	N	0001870874	007-00314	316068
0001665160-22-002234	0			metaMedia Inc.	Corporation		WY	2019-08-30	600 5th Avenue		New York	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000854	0			Livsn Designs, Inc	Corporation		DE	2019-01-14	1019 SE 8th Street		Bentonville	AR	72712	https://www.livsndesigns.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000852	0			Hubhouze LLC	Limited Liability Company		KY	2022-02-25	4211 Springbourne Way	Apt 200	Louisville	KY	40241	http://www.hubhouze.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002232	0		Issuer is updating campaign page and campaign video	Evren Technologies, Inc	Corporation		DE	2018-12-12	404 SW 140th Terrace, Suite 50		Gainesville	FL	32669	https://www.evrenvns.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002230	0		Issuer is updating campaign video	Espre Technologies, Inc.	Corporation		DE	2018-07-24	1775 Tysons Blvd		Tysons	VA	22102	https://espretech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001898056-22-000002	0	The Offering closed successfully on 8/16/2022, having received investment commitments of $57,651, although a final accounting has not taken place.		MINNA Goods LLC	Limited Liability Company		NY	2014-12-29	421 WARREN STREET		HUDSON	NY	12534	www.minna-goods.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001493152-22-023334	0			Cityfunds I, LLC	Limited Liability Company		DE	2021-04-26	1315 Manufacturing Street		Dallas	TX	75207	https://www.nada.co/cityfunds		N			
0001665160-22-002227	0			fouRy, Inc.	Corporation		DE	2016-02-11	100 Sun Ave. NE, Ste 650		Albuquerque	NM	87109	https://www.4rysprays.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001914734-22-000006	0	$151,920.00 IN INVESTMENT COMMITMENTS. PAYMENTS TILL PROCESSING; FINAL FIGURE NOT YET DETERMINED.		Block Forms, Inc.	Corporation		DE	2018-12-17	1441 BUTLER AVE. #12		LOS ANGELES	CA	90025	https://blockforms.co/	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001916146-22-000005	0	OFFERING TARGET NOT MET; RETURNING FUNDS TO INVESTORS.		Straw Hut Media LLC	Limited Liability Company		CA	2017-11-27	201 N. BRANDI BLVD.	STE 200	LOS ANGELES	CA	91203	www.strawhutmedia.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001746059-22-000309	0			Yukon Productions LLC	Limited Liability Company		NV	2017-03-16	848 N RAINBOW BLVD		LAS VEGAS	NV	89107	http://yukonpizza.com	MainVest, Inc.	N	0001746059	007-00162	
0001822345-22-000003	0			Asaak Financial Services Ltd	Corporation		DE	2017-03-06	245 8TH AVENUE	1101	NEW YORK	NY	10011	https://www.asaak.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001916408-22-000004	0			Housing Us Holdings II, Inc,															
0001934621-22-000002	0		Revised for material changes on August 16, 2022 Amendment for: a) extension of offering close date from August 30, 2022, to October 13, 2022 and b) Minimum Target Offering amount amended from $100,000 to $50,000	TOOLBOX, LLC	Limited Liability Company		DC	2012-06-21	1605 CONNECTICUT AVE NW		WASHINGTON	DC	20009	https://www.thetoolboxdc.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001781955-22-000011	0		Campaign will be extended.	Dome Audio Inc.	Corporation		DE	2019-04-16	47 US HIGHWAY 46	UNIT 7	HACKETTSTOWN	NJ	07840	www.domeaudioinc.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-002226	0			California Cowboy Apparel Inc.	Corporation		DE	2015-09-04	44 Crane Drive		San Anselmo	CA	94960	https://shop.californiacowboy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001924883-22-000005	0		Changing the offering page on the intermediary's portal.	Israeli Prepaid LLC	Limited Partnership		FL	2022-02-17	902 SW 6TH AVE		GAINESVILLE	FL	32601	israelprepaid.com	Bananafina LLC.	N	0001808307	007-00235	
0001670254-22-000850	0			ArkHAUS Inc.	Corporation		DE	2021-11-16	675 Hudson Street	4S	New York	NY	10014	https://arkhaus.miami	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000851	0		Adding risk factor.	Felix Gray, Inc.	Corporation		DE	2015-09-28	228 Park Ave S	PMB 56985	New York	NY	10003	http://felixgray.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001933953-22-000001	0			White Paper Films LLC	Limited Liability Company		NY	2018-05-11	110 AINSLIE STREET	#1	BROOKLYN	NY	11211	https://www.dynmcrange.com/satoshi	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001822345-22-000002	0			Asaak Financial Services Ltd	Corporation		DE	2017-03-06	245 8TH AVENUE	1101	NEW YORK	NY	10011	https://www.asaak.com		N			
0001941358-22-000001	0			Albert P DuPont LLC	Limited Liability Company		LA	2020-03-26	950 MAINE AVENUE SW, UNIT E724		WASHINGTON	DC	20024	https://www.traxmethod.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001871551-22-000003	0	The Offering closed successfully on 8/16/2022, having received investment commitments of $2,194,748.17, although a final accounting has not taken place		Drink LMNT, Inc.	Corporation		DE	2019-12-30	1150 CENTRAL AVE		NAPLES	FL	34102	https://DrinkLMNT.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001942000-22-000001	0			Kaycee Group Inc.	Corporation		VA	2013-06-11	1324 MICHIGAN AVE NE		WASHINGTON	DC	20017	https://www.shepherdparkacademy.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-002224	1		Issuer is extending campaign end date and updating page	Trillion, LLC	Limited Liability Company		LA	2017-03-31	8211 FAIRBANKS - WHITE OAK RD., Unit 7		Houston	TX	77040	http://www.trillion.energy/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001940828-22-000003	1		Target end date updated	MetaMorph Jewelry Studio	Other	Sole Proprietorship	PA	2015-04-11	16 FREEPORT ST		PITTSBURGH	PA	15223	http://www.metamorph-jewelry.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001940828-22-000002	1		Target end date updated	Social. 121 LLC	Limited Liability Company		GA	2021-10-21	1579 MONROE DRIVE	SUITE F197	ATLANTA	GA	30324	www.Social121Atl.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001940828-22-000001	0			Kingsnake Partners LLC	Limited Liability Company		AZ	2019-07-15	4576 S. POWER RD.	SUITE 102	GILBERT	AZ	85212	www.taproom120.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002221	0			Waverly Labs Inc	Corporation		DE	2014-06-16	19 Morris Avenue, Brooklyn		New York	NY	11205	www.waverlylabs.com		N			
0001665160-22-002218	0			metaMedia Inc.	Corporation		WY	2019-08-30	600 5th Avenue		New York	NY	10020	www.metaiyeknights.com		N			
0001665160-22-002214	0			Uncle's Ice Cream	Corporation		WY	2017-08-29	67-106 Kealohanui St. #C-2		Waialua	HI	96791	https://www.unclesicecream.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001683168-22-005833	0			Heroic Enterprises, Public Benefit Corp	Corporation		DE	2020-11-13	913 Main St.		BASTROP	TX	78602	www.heroic.us	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001858449-22-000004	0		"On Page 38: 1- Changed ""Company"" to ""Intermediary"" in sentence to read ""the Intermediary will notify purchasers....."" 2- Changed cancellation from ""before the Minimum Amount is reached"" to ""48-hour period prior to the offering deadline..."""	Mediloq, Inc.	Corporation		DE	2016-10-12	5546 SPINE RD	UNIT 104	BOULDER	CO	80301	https://www.mediloq.com/	IGNITE SOCIAL IMPACT INC.	N	0001810362	007-00237	310501
0001410708-22-000009	0		On August 16, 2022, Company filed Form 15-15D to suspend its duty of periodic reporting with SEC, which is stated in the Offering Circular.	Emo Capital Corp.	Corporation		NV	2006-08-17	10409 PACIFIC PALISADES AVE		LAS VEGAS	NV	89144	www.emrgt.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001902674-22-000003	1		Revise the minimum/target offering amount.	Viking Strength Supps, LLC	Limited Liability Company		GA	2021-08-23	2330 BREVARD CIRCLE		SAVANNAH	GA	31404	www.vikingstrengthnutrition.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001942487-22-000002	1		Target end date extended	Social. 121 LLC	Limited Liability Company		GA	2021-10-21	1579 MONROE DRIVE	SUITE F197	ATLANTA	GA	30324	www.Social121Atl.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001891254-22-000004	1		Target end date extended	MetaMorph Jewelry Studio	Other	Sole Proprietorship	PA	2015-04-11	16 FREEPORT ST		PITTSBURGH	PA	15223	http://www.metamorph-jewelry.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001669191-22-000813	0		the issuer has edited multiple sections of the offering page.	Loverly, Inc.	Corporation		DE	2011-01-07	481 Broadway	4th Floor	New York	NY	10013	https://loverly.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000810	0			ThermaSat, Inc.	Corporation		DE	2021-07-07	16674 N 91ST ST	STE 103	Scottsdale	AZ	85260	www.thermasat.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000806	0		the issuer updated a pitch deck and made edits to the offering page.	UVISION, Inc.	Corporation		DE	2021-12-30	557 Rockefeller		Irvine	CA	92612	https://uvision.space/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001875534-22-000004	0		including updated audited financials to include 2021 fiscal year	4BIDDENKNOWLEDGE, INC.	Corporation		FL	2017-01-31	2645 EXECUTIVE PARK DRIVE SUITE 419		WESTON	FL	33331	4biddenknowledge.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001670254-22-000845	0			Farm to Flame Energy Inc.	Corporation		DE	2018-06-20	235 Harrison St	Mailbox #70	Syracuse	NY	13202	http://www.ftfenergy.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000847	0			Bombarda Rum USA Corp															
0001670254-22-000848	0			Floorly Inc	Corporation		DE	2020-01-13	201 Spear Street, Suite 1100		San Francisco	CA	94105	http://floorly.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001773139-22-000002	0		Amending, funding portal, financials and current offering.	ENHANCED POTENTIAL HOLDINGS, INC	Corporation		FL	2018-12-11	10380 SOUTHWEST VILLAGE CENTER DRIVE,266		PORT ST. LUCIE	FL	34987	www.inceptionep.com	Seed At The Table	N	0001808131	007-00230	005548762
0001665160-22-002213	0	At the close of the offering, the issuer closed on $60,005.80 and 68,894 number of securities.		Blazing Bits Inc.	Corporation		MA	2015-03-10	3 CHARLESVIEW ROAD, SUITE C		HOPEDALE	MA	01747	https://www.greengoddesssupply.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002209	0			20/20 GeneSystems, Inc.	Corporation		DE	2000-08-07	15810 Gaither Road, Suite 235		Gaithersburg	MD	20877	https://2020gene.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001812836-22-000003	0			Wind Harvest Pilot Project Inc	Corporation		DE	2020-04-07	712 FIFTH STREET		DAVIS	CA	95616	www.windharvest.com		N			
0001905865-22-000002	0			Gurucan Inc															
0001942207-22-000001	0			Venture on 12th Place, LLC	Limited Liability Company		AZ	2022-06-14	5227 N 7TH STREET		PHOENIX	AZ	85014	https://neighborhood.ventures/	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001830549-22-000002	0			Nickelytics, Inc.	Corporation		DE	2018-09-28	500 E. KENNEDY BLVD	SUITE 300	TAMPA	FL	33602	https://www.nickelytics.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002206	1		Issuer is extending campaign end date.	Band Of Anglers, Inc.	Corporation		FL	2017-08-23	314 AVE K SE		WINTER HAVEN	FL	33880	https://abandofanglers.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
