ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-22-002858	1	3DOS Inc	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001922407-22-000005	1	Mully Group, Inc.	Andrew Thomas Amato	Chief Executive Officer
0001670254-22-001157	1	TransitNet LLC	Eric Jackson	CEO and Co-Founder
0001746059-22-000395	1	Evoke Inc	Cleon Byron	Owner and CEO
0001644014-22-000002	1	Trading Players, Inc	/s/ Steven Hubbard	CFO
0001665160-22-002856	1	Kuruma NFT Inc.	Taro Koki	President, CEO and Principal Securities Holder
0001665160-22-002854	1	R3 Printing, Inc.	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, & President
0001932958-22-000006	1	Honor Your Flow, Incorporated	Cecelia M. Towns-Scott	President
0001670254-22-001155	1	The Economist's Advocate, Inc.	Matt Krepps	President & CEO
0001670254-22-001153	1	Backspin Pickleball, LLC	Sean Graham	Founder
0001670254-22-001151	1	Tersho Inc.	Apoorve Singhal	CEO & Co-founder
0001665160-22-002852	1	Encore Artistic Solutions, Inc	Steve Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001897619-22-000002	1	TipSnaps Inc	Lyonel Douge	Chief Executive Officer
0001747584-22-000043	1	NhSolarGarden.com LLC	Andrew Kellar	Member/Manager
0001747584-22-000042	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001670254-22-001149	1	Motive Digital, Inc.	Bobby Hill	Co-Founder + CEO
0001746059-22-000394	1	Sante Conscious Concepts, LLC	Nicholas Neuman	Owner and CoFounder
0001670254-22-001148	1	Boundless Robotics, Inc.	Carl Palme	Founder + CEO
0001905531-22-000002	1	Aladdin Scheme Inc.	/s/ DARLINGTON ONYEAGORO	CEO
0001665160-22-002851	1	Zirconia Inc.	Benjamin Cook	CEO and President
0001665160-22-002850	1	Localvore, Inc.	Daniel White	Co-founder, CEO and Director
0001665160-22-002849	1	SecureX.AI, Inc.	Harry Singh	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001947570-22-000001	1	Strip Steak LP	Fernando Navas	Founder & Owner
0001746059-22-000393	1	Blossom Flower LLC	Damaris Aponte	Owner and CEO
0001746059-22-000392	1	Rancho Relaxo	Stella Adena	Owner and Founder
0001746059-22-000391	1	Hendersonville Toy Co LLC	Lyndsey Simpson	Owner and CEO
0001746059-22-000390	1	Bear Hug Brewing Co, LLC	Seth Hunter	Owner and CoFounder
0001746059-22-000389	1	Besse Enterprises Co	Ronald Besse	Owner and President
0001746059-22-000388	1	Hungry Hummel LLC	Matthew Hummel	Owner and Founder
0001746059-22-000387	1	Full Battle Rattle Deli, LLC	Michael Gropper	Owner and Founder
0001665160-22-002847	1	Swiss Precision Active Inc	Leslie C. Dotson	CEO CFO, and Director
0001746059-22-000386	1	Roolias Cherry Co - Pie, LLC	Elias Lehnert	Owner and CoFounder
0001665160-22-002846	1	Boaz Bikes Inc	Emil Nnani	CEO and Director
0001665160-22-002842	1	DrySee, Inc.	Brad Greer	CEO and Director
0001670254-22-001146	1	The Philosopher's Stoneground, Inc	Tim Richards	Founder, Owner, & CEO / Chief Philosopher Foodie
0001665160-22-002841	1	Paway Inc	Jason Meltzer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002839	1	Song Solutions, Inc.	Todd Wright	Co-CEO, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002840	1	Plateshub INC.	Joseph Crapanzo	CEO
0001665160-22-002838	1	Ounce Water, Inc.	Meghan Rossi	CEO, Principal Executive Office and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002836	1	iNitrile, Inc.	Omri Shafran	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001145	1	Wefunder, Inc.	Nick Tommarello	Founder & CEO
0001665160-22-002844	1	Revel Energy, Inc.	Alan H. Lee	CEO, Chairman of Board
0001665160-22-002837	1	RP Designs Inc	Rudi Pienaar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001511538-22-000004	1	Securisyn Medical, LLC	Mark Bruning	President and Chief Executive Officer
0001940018-22-000005	1	AnyOneUp, INC	James McGibney	CEO
0001669191-22-001027	1	Proctor360 Inc.	Ganga Bathula	Principal Executive Officer
0001511538-22-000002	1	Securisyn Medical, LLC	Mark Bruning	President and Chief Executive Officer
0001670254-22-001144	1	Safe Spaces Inc.	Hans Christian Schrei	CEO / Co-Founder
0001936096-22-000006	1	Chewbox Inc.	Kim Gaston	CEO
0001917974-22-000002	1	CAVU Benefit Corp	Christopher Sims	CEO
0001934921-22-000007	1	IPS Systems Inc.	Bern Leonard	CEO
0001746059-22-000385	1	Snowbelt Gardens LLC	Ashley Baron	Owner and CoFounder
0001670254-22-001143	1	Safe Spaces Inc.	Hans Schrei	CEO
0001665160-22-002835	1	GoMe.AI, Inc	James Hart	CEO
0001872052-22-000004	1	MYDENTALWIG INC.	Lydie Livolsi	Founder and CEO
0001670254-22-001141	1	Uncle Ed's Vodka LLC	Walt Kerpa	CEO & Founder
0001951080-22-000002	1	Balto Rx, LLC	/s/ Hemant Shah	CEO
0001670254-22-001139	1	VitalFlo Inc.	Luke Marshall	Founder & CEO
0001665160-22-002834	1	FuelGems, Inc.	Kirill Gichunts	CEO, principal accounting officer, and Director
0001634025-22-000004	1	PittMoss LLC	Brian Scott	CEO & Director
0001421744-22-000013	1	Cytonics Corp	Gaetano Scuderi	Founder & Chairman of the Board
0001747584-22-000041	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001923348-22-000008	1	MultiVest Limited Partnership	Christopher Sanders	Manager of MV Management, LLC, the General Manager and Class M Member
0001951789-22-000001	1	CarlMichaels Transportation LLC	Saraya Scott	Founder & CEO
0001665160-22-002831	1	Mica Energies Corp	Judah Ben Hur	CEO, CTO, Secretary, Director
0001670254-22-001135	1	Trace Femcare, Inc.	Claire Crunk	Founder, CEO
0001665160-22-002832	1	Squatz Holdings, Inc.	David A. Crowley	CEO and Co-Founder
0001665160-22-002830	1	Espre Technologies, Inc.	John Terry	CEO and Director
0001937130-22-000004	1	WESAVE, INC.	Richard G Stewart Jr.	President Chairman
0001670254-22-001133	1	Turant Inc.	Anurag Goel	CEO and Founder
0001670254-22-001137	1	KBrews Inc	Carol Pak	CEO
0001665160-22-002829	1	Whimstay, Inc.	Behshad (Ben) Jamshahi	CEO and Director
0001665160-22-002833	1	Supporteo Corp	Mykhailo Morozov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001952663-22-000001	1	Chow Bella, Corp.	Marijo English	CEO
0001938305-22-000001	1	Princeton Satellite Systems, INc.	/s/ Michael Paluszek	President and Director
0001670254-22-001131	1	OnSky Health International	Hung Nguyen	Founder, CEO and Inventor
0001669191-22-001025	1	New 3D Technologies, Inc.	Brad Gouldthorpe	Principal Executive Officer
0001665160-22-002828	1	Kribi Coffee Company	Jacques E. Shalo	President, CEO
0001665160-22-002825	1	New Sapience, Inc.	Bryant George Cruse	CEO, Chairman of the Board
0001781955-22-000012	1	Dome Audio Inc.	Ben White	Founder and CEO
0001747584-22-000040	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001670254-22-001127	1	The Pitch Texas Inc.	Roberto Silva	Executive Director and Co-Founder
0001670254-22-001129	1	New Growth Brands, Inc.	Roy Lipski	CEO
0001665160-22-002822	1	Apres Beverages, Inc.	Lucinda Wright	CEO, President, Sole Director, and CFO
0001099910-22-000209	1	REGEN Industrial Hemp USA, LLC	Jane Burnes Leverenz	President & CEO
0001644600-22-000129	1	Thirty Three Threads, Inc.	Barry Buchholtz	Chief Executive Officer and Director
0001669191-22-001023	1	CliqRex Inc.	James  O'Loughlin	Principal Executive Officer
0001669191-22-001020	1	O2Boost, LLC	Leslie Peters	Principal Executive Officer
0001669191-22-001019	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001669191-22-001021	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001669191-22-001018	1	MicroMGx, Inc.	Jack Kloeber	Principal Executive Officer
0001665160-22-002821	1	Nimbus Engineering Inc.	William Diggins II	CEO
0001665160-22-002820	1	Origen Imports, Inc.	Donald Read Spear	President and Director
0001665160-22-002819	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO and Manager
0001746059-22-000384	1	CTZN LLC	Willy Wu Jye Hwa	Owner and CoFounder
0001665160-22-002818	1	Aqua Equity Water Co.	Ryan Morgan	CEO and CFO/Principal Accounting Officer
0001665160-22-002817	1	KONING CORP	Lutao Ning	CEO and Director
0001942218-22-000005	1	GDS Platforms, Inc.	Allen Kaplun	Chief Executive Officer
0001952295-22-000001	1	Orion Equity Fund LLC	Eric Shampine	Managing Partner
0001793079-22-000012	1	PiQPiQ, Inc.	Edward Lerner	Chief Executive Officer
0001951831-22-000001	1	Bratton Construction, LLC	Sharon Maxwell	CEO
0001665160-22-002816	1	Color & Light Inc	Aaron Oppenheimer	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001948668-22-000001	1	Snackrilege Foods LLC	Rosalind Maureen McCallard	CEO & Co-Founder
0001665160-22-002813	1	A Band Of Anglers, Inc.	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002814	1	Cytex Therapeutics, Inc.	Bradley T. Estes, Ph.D.	CEO and Director
0001746059-22-000383	1	Yukon Productions LLC	Alexander White	Owner and CoFounder
0001949056-22-000001	1	Mythic Massage, LLC	Meww Gomez	President
0001746059-22-000382	1	Mickeys Gaming Lounge LLC	Shelby Odies	Owner and CoFounder
0001670254-22-001126	1	BLISS BEVERAGES LLC	Martin Moresco	Co-Founder & Chief Executive Officer
0001670254-22-001124	1	Ruthless Co.	Alison Greenberg	Co-Founder + CEO
0001666102-22-000022	1	CarlMichaels Transportation LLC	Saraya Scott	Founder & CEO
0001670254-22-001123	1	Urvin Finance, Inc.	Dave Lauer	CEO
0001665160-22-002810	1	TA Fintech Inc.	Jon Stone	CEO, Secretary, Director, Treasurer and Founder
0001746059-22-000381	1	Petrolhead Cafe LLC	Kyle Mayer	Owner and Founder
0001747584-22-000038	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001942452-22-000003	1	This App Saves Lives, Inc.	Ryan Frankel	Founder & CEO
0001943732-22-000003	1	TESTAMENT PICTURES, LLC	Paul Syrstad	CEO, President, & Secretary
0001391267-22-000004	1	Truth & Treason LLC	Russ Kendall	Manager
0001391267-22-000002	1	Truth & Treason LLC	Russ Kendall	Manager
0001746059-22-000380	1	Rooted in LLC	Brian Keith	Owner and COO
0001665160-22-002808	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001923348-22-000007	1	MultiVest Limited Partnership	Christopher Sanders	Manager of MV Management, LLC, the General Manager and Class M Member
0001670254-22-001121	1	Equity Multiple, Inc.	Charles Clinton	CEO
0001943732-22-000002	1	TESTAMENT PICTURES, LLC	Paul Syrstad	CEO, President, & Secretary
0001943732-22-000001	1	TESTAMENT PICTURES, LLC	Paul Syrstad	CEO, President, & Secretary
0001670254-22-001119	1	Reflect App, LLC	Alex MacCaw	CEO
0001670254-22-001117	1	Eva's Wild Inc.	Mark Titus	Founder, CEO
0001670254-22-001113	1	Royal Caridea LLC	Michael Cunha	Chief Financial Officer
0001670254-22-001120	1	BLISS BEVERAGES LLC	Martin Moresco	Co-Founder & Chief Executive Officer
0001669191-22-001012	1	O2Boost, LLC	Leslie Peters	Principal Executive Officer
0001871367-22-000006	1	OTACA	Nicole Accetta	COO/ Interim CFO, Vice president  Secretary/Director
0001669191-22-001008	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001868902-22-000006	1	Flashpub, Inc	Nathan S Jacobs	CEO
0001644600-22-000127	1	Innovatly, Inc	Jose Escuredo Roldan	Chief Executive Officer
0001644600-22-000125	1	CSF Construction LLC	Christopher A. Scott-Ford	CEO
0001670254-22-001108	1	Shire Civics Co.	Samantha Boucher	Co-founder & CEO
0001670254-22-001110	1	Invincible Entertainment Partners LLC	Thomas Ashley	CEO
0001670254-22-001111	1	NuVessl Frozen Desserts Inc. (dba Spiked)	Arshia Noori	CEO
0001941761-22-000005	1	92East LLC	John Ross Salcido	Co-President/ Executive Producer
0001670254-22-001098	1	Savorhood Gettysburg, LLC	Steve Burton	CEO and Founder
0001670254-22-001102	1	Cabaire LLC	Alex Ruhter	CEO
0001670254-22-001106	1	Amai Inc.	Jeannine Davison	Founder/CEO
0001670254-22-001104	1	Better World Global Inc.	Henry Lihn	CEO and Founder, Better World
0001670254-22-001100	1	Invincible Entertainment Partners LLC	Thomas Ashley	CEO
0001665160-22-002806	1	Trade Signal Inc	Peter Griscom	CEO & Director
0001665160-22-002805	1	GACW Inc	Zoltan Kemeny	CEO, President, Treasurer and Director
0001669191-22-001006	1	Reper LLC	Shannon Carmody Keyes	Principal Executive Officer
0001669191-22-001005	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001665160-22-002804	1	Liteboxer Technologies, Inc.	Jeffrey Morin	Principal Executive officer and CEO
0001669191-22-001002	1	Straight Teeth Solutions, Inc.	Bruce  Goldblatt	Principal Executive Officer
0001948385-22-000001	1	Mary & Joseph Movie, LLC	Steven Day	Owner and Manager
0001877837-22-000005	1	Noir Hospitality & Management, LLC	Ulysses Grant, IV	Managing Member
0001947634-22-000003	1	Plenty Goods LLC	Sarah Russo	President
0001947634-22-000002	1	Chakra Bowls Inc.	Lauren Hoheusle	President
0001947634-22-000001	1	Nwar Studios, Inc.	Chandra Davis	CEO
0001670254-22-001092	1	SYSTEM 3E Company	Dariusz Lewandowski	CEO
0001544597-22-000001	1	Taylor Consulting Inc.	Amzy Hibler	Chief Financial Officer
0001670254-22-001094	1	Highway Pharmaceuticals, Inc.	Trevor Klee	President
0001665160-22-002803	1	Sen Jam Pharmaceutical Inc.	James Iversen	CEO and Director
0001665160-22-002800	1	Hopscotch Acquisition Corporation	Andrew Schmertz	CEO, Assistant Director of Operations, and CFO/Principal Accounting Officer
0001746059-22-000379	1	Dynamic Jack, LLC	Alissa Jubelirer	Owner and CEO
0001746059-22-000378	1	Zash Bancroft LLC	Thomas Uehara	Owner and CEO
0001746059-22-000377	1	Soturi Fitness & Nutrition LLC	Yu Ling Mark Davis	Owner and Founder
0001670254-22-001090	1	NEXT Boatworks LLC	Dennis Loebs	Co-founder, General Manager
0001746059-22-000376	1	Proof Bread 51 LLC	Jonathan Przybyl	Owner and CoFounder
0001670254-22-001088	1	Nucleus Holding, Inc.	Logan Lenz	CEO
0001669191-22-001000	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001669191-22-000998	1	KMX Technologies, LLC	Zachary Sadow	CEO
0001592234-22-000003	1	Dinebrau LLC	Patricia Dine	Managing Member
0001920756-22-000002	1	Modern Picnic, Inc.	Alexandra Kaminetsky	Chief Executive Officer
0001665160-22-002796	1	Rhinogram, Inc	Dr. Keith Dressler	CEO
0001665160-22-002797	1	Securlinx Corp	Barry Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001840495-22-000006	1	American Stories Entertainment Inc.	Robert Cefail	President
0001746059-22-000374	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001665160-22-002798	1	Boone's Bourbon Co.	Tyler Boone	CEO, President, CFO, and Director
0001213900-22-065042	1	Velocity Esports, Inc	/s/ Leonard Ralph Wanger	President
0001665160-22-002795	1	Digital Mailbox, Inc.	Vijay Chetty	CEO, President, CFO, Secretary, and Board Chair
0001669191-22-000993	1	Solib Solutions LLC	Yuan Wang	Principal Executive Officer
0001669191-22-000992	1	PRIME DIVERSITY, INC.	Andrew Dillard	Principal Executive Officer
0001669191-22-000991	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
0001817102-22-000004	1	Drop Delivery Inc.	Vanessa Gabriel	Chief Executive Officer
0001821982-22-000011	1	North Cove Holdings, LLC	Kyle Sims	Manager
0001947813-22-000002	1	Loxsmith Bagels LLC/WA	Matthew Segal	Owner
0001665160-22-002793	1	FREE RANGE DISTILLING COMPANY, LTD.	Keith Barnes	President, COO, Board Chairman
0001665160-22-002789	1	Loftie, Inc	Matthew Melton Hassett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001915356-22-000002	1	StayFi Inc	Arthur Colker	Chief Executive Officer
0001665160-22-002788	1	Whooshh Innovations Inc.	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director
0001665160-22-002786	1	ATM.com, Inc.	Michael Gleason	CEO and Director
0001665160-22-002784	1	Finn and Emma, Inc	Delia Elbaum	CEO, Director, Principal Accounting Officer
0001670254-22-001087	1	Boseco, inc.	Kostyantyn Yun	CEO & Co-Founder
0001670254-22-001085	1	SangCash, Inc.	Stephen P DeGrazia	Founder
0001665160-22-002782	1	PSYONIC, Inc.	Aadeel Akhtar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002779	1	Sollievo Pharmaceuticals, Inc	Robert Schultz	CEO, President, Sole Director CFO/Principal Accounting Officer
0001746059-22-000373	1	Tallgrass Pictures LLC	Jeffrey Brown	Owner and CoFounder
0001670254-22-001084	1	BLAAMAZON LLC	Naikie Reeves	Founder / CEO
0001669191-22-000987	1	FanShark, Inc.	John  Lavin	Principal Executive Officer
0001951080-22-000001	1	Balto Rx, LLC	/s/ Hemant Shah	CEO
0001746059-22-000372	1	Built To Scale LLC	Perry Romero	Owner and Founder
0001746059-22-000371	1	Baby Duck LLC	Anthony Croson	Owner and CoFounder
0001665160-22-002777	1	Fan Rebellion, Inc.	Seth Yudof	CEO and Director
0001665160-22-002776	1	VenuePilot, Inc.	Justin Kantor	CEO, CFO, and Director
0001665160-22-002775	1	PherDal Fertility Science, Inc.	Jennifer Westphal	CEO
0001670254-22-001083	1	HEVO Inc.	Jeremy McCool	Founder & CEO
0001665160-22-002773	1	Band Of Anglers, Inc.	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000985	1	ThermaSat, Inc.	Troy Howe	Principal Executive Officer
0001669191-22-000984	1	Immortal Data Incorporated	Dale Amon	Principal Executive Officer
0001669191-22-000983	1	iatrixAir, Inc.	Joseph (Marc) McConnaughey	Principal Executive Officer
0001669191-22-000982	1	Arowana Media Holdings, Inc.	Mark  Newbauer	Principal Executive Officer
0001669191-22-000981	1	Above & Beyond Studios, Inc.	Aman Stuppard	Principal Executive Officer
0001665160-22-002772	1	Project Overlord Systems Inc.	Michael Fischer	CEO and Principal Financial Officer
0001665160-22-002771	1	Big Laugh Comedy Holdings Inc	Brandon Lewin	CEO and Director
0001665160-22-002770	1	Chemical Technologies, Inc. /DE/	Oleg Giiazov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002769	1	Hydro Wind Energy, Inc.	Lee King	CEO
0001918745-22-000004	1	Wave Motion Launch Corp	Finn Van Donkelaar	Chief Executive Officer and Director
0001421744-22-000012	1	Cytonics Corp	Gaetano Scuderi	Founder & Chairman of the Board
0001590498-22-000005	1	Slated, Inc.	Ann Nguyen	Chief Executive Officer
0001590498-22-000004	1	BuzzCast, Inc.	Ryan Byrne	Chief Executive Officer
0001670254-22-001072	1	Resolution Bed, Inc.	Byron Wurdeman	Founder of ResBed
0001670254-22-001081	1	Four Doors Film LLC	Greg Bekkers	Producer
0001670254-22-001074	1	Morari, Inc.	Jeff Bennett	CEO and Founder
0001670254-22-001080	1	RAIDAtech, Inc.	Sean Worthington	CEO
0001670254-22-001076	1	Love Lifesciences LLC	Nick Love	Co-Founder and CEO
0001670254-22-001077	1	ServeScape, Inc.	Mario Cambardella	CEO & Founder
0001817102-22-000002	1	Drop Delivery Inc.	Vanessa Gabriel	Chief Executive Officer
0001949052-22-000001	1	GuordanBanksBN2022 LLC	Guordan Banks	Manager
0001746059-22-000370	1	Brothers Cole, Inc	James Cole	Executive Chairman, CEO
0001746059-22-000369	1	Bradys Bakery, LLC	Stephen Reece Scelfo	Owner and Founder
0001746059-22-000368	1	VK Brewing LLC	Jason Van Keuren	Managing Member
0001746059-22-000367	1	Tipsy Lady, Inc.	Tonisha Gilliard	Owner and CEO
0001670254-22-001071	1	BrainScanology Inc	Dave Nguyen	Co-Founder & CEO
0001670254-22-001070	1	Moonshot Junior, Inc	Alok Jain	Co-founder, CEO
0001846988-22-000006	1	NPCX, Inc.	Cameron Madani	Chief Executive Officer
0001665160-22-002768	1	Sound Legends Inc.	Alex Malagon	CEO
0001897616-22-000002	1	Fugitive Media Inc	Stacey Book	Chief Executive Officer
0001670254-22-001069	1	Bit Body, Inc.	Miles Penn	Founder
0001665160-22-002766	1	The Coffee Class Corporation	Kyle Cunningham	CEO, Director, Treasurer, Secretary
0001946263-22-000004	1	JohnMolinaroBN2022 LLC	John Molinaro	Manager
0001947605-22-000001	1	Aloha Puddin LLC	Michelle Heilman	President
0001670254-22-001064	1	Nutr, Inc.	Jing (Alicia) Long	Co-Founder and CEO
0001670254-22-001068	1	BrainScanology Inc	Dave Nguyen	Co-Founder & CEO
0001670254-22-001066	1	Simple Switch LLC	Rachel Kois	CEO/Founder
0001665160-22-002764	1	rThreat Inc.	Hugo Sanchez Chavez	CEO, President, and Director
0001096906-22-002481	1	PI Cloud Tech, Inc.	/s/ Ken Greenberg	Executive Chairman, President & Co-Founder
0001948831-22-000002	1	Mansoor X II LLC	Marouane Bah	Manager
0001950279-22-000001	1	Dash X, Inc.	/s/ William S. Blanchard	CEO
0001665160-22-002761	1	AiViva Holding Ltd	Diane Tang-Liu	CEO, President and Director
0001665160-22-002760	1	StrideTech Medical, Inc.	George Douaire	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001062	1	Both& Apparel Corp	Finnegan Shepard	Founder & CEO
0001665160-22-002759	1	Resilience-Building Leader Program Inc.	Dr. Gene Coughlin	President, CEO, Secretary, CFO
0001665160-22-002757	1	Harmony Turbines Inc.	Christoper Moore	President and CEO
0001592234-22-000002	1	Dinebrau LLC	Patricia Dine	Managing Member
0001665160-22-002754	1	Sen Jam Pharmaceutical Inc.	James Iversen	CEO and Director
0001942264-22-000002	1	Global Wellness Apps, Inc.	Sean Zaboroski	CEO
0001096906-22-002476	1	PI Cloud Tech, Inc.	/s/ Ken Greenberg	Executive Chairman, President & Co-Founder
0001669191-22-000975	1	LiquidVineyards LLC	Luigi Boschin	Principal Executive Officer
0001665160-22-002751	1	Harmony Turbines Inc	Christopher Moore	President / CEO
0001935379-22-000004	1	Grubb & Nadler, Inc	Saul Lehigh Nadler	CEO/CFO
0001943467-22-000002	1	Navigate Partners Inc	Pedro Sostre	Chief Executive Officer
0001739450-22-000011	1	Fluent Forever Inc.	Gabriel Wyner	Chief Executive Officer
0001855042-22-000003	1	Somos Health, Inc.	Federico von Son de Fernex	Chief Executive Officer
0001936384-22-000005	1	Security Token Market, LLC	/s/ Kyle Sonlin	Chief Executive Officer
0001944929-22-000002	1	Mayes Clothing Co of New York City, LLC	Brandy Wykes	Managing Member
0001665160-22-002750	1	Asserta Health, Inc.	Korb Matosich	CEO and Director
0001947027-22-000003	1	Luxvest 1 LLC	Jonathan Farchi-Segal	CEO
0001665160-22-002749	1	ABH Holdco, Incorporated	Scott Hansen	CEO and Principal Financial Executive
0001669191-22-000973	1	Blockchain Laboratories, Inc.	Boone Bergsma	Principal Executive Officer
0001669191-22-000972	1	CMN, INC.	Mark Bradley	Principal Executive Officer
0001669191-22-000971	1	ThermaSat, Inc.	Troy Howe	Principal Executive Officer
0001669191-22-000970	1	BidaFi, Inc.	Ken Rhinehart	Principal Executive Officer
0001665160-22-002747	1	Pencilish Animation Studios Inc.	Tom Bancroft	CEO, President, Treasurer, Secretary, and Director
0001669191-22-000965	1	LiveMasterminds.com LLC	Raju Panjwani	Principal Executive Officer
0001669191-22-000963	1	Gobekli Inc.	Daniel Done	Principal Executive Officer
0001669191-22-000961	1	Loverly, Inc.	Kellee Khalil	Principal Executive Officer
0001669191-22-000959	1	Deskless Workers Inc.	David Young	Principal Executive Officer
0001650200-22-000003	1	ALPHAFLOW INC.	Ray Sturm	Chief Executive Officer
0001665160-22-002745	1	Intelomed, Inc.	William P. Malloy	CEO, Director, Principal Accounting Officer
0001947813-22-000001	1	Loxsmith Bagels LLC/WA	Matthew Segal	Owner
0001666102-22-000021	1	AWESOME ADVERTISING LLC	Matthew Baron	President
0001665160-22-002743	1	CineLogic Ltd.	Guy Manos	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002732	1	ChicknCone Franchise, LLC	Jonathan Almanzar	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002733	1	URentMe LLC	Anthony Horovitz	CEO, Principal Executive Officer and Manager
0001665160-22-002736	1	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002734	1	ToGoBOX Inc.	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002735	1	ArtMap, Inc	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002738	1	Solar Direct LLC	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002737	1	Anatomic Global Inc.	David Farley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002740	1	Duby LLC	Russell Thomas	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002730	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002731	1	Geopulse Exploration Inc.	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002729	1	Wise Power Inc	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002739	1	FREEDOM MOTORS INC	Paul Moller	CEO, Principal Executive Officer
0001665160-22-002741	1	SXC Live Inc.	Amir Amini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002722	1	Breaking Normal, Inc.	Daniel Eisenman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002742	1	Sagoon Inc.	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001912441-22-000003	1	Osena Beverage LLC	Vicente Surraco	Co-Founder
0001665160-22-002726	1	Fusion Properties Managment Group, Inc.	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Kendell Lang
0001665160-22-002728	1	Shark Wheel, Inc.	Zack Fleishman	COO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002727	1	Franny's Distribution Inc.	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002723	1	GroundSwell SPC	Daniel Rubano	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002724	1	G3C Technologies Corp	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002725	1	360 ONLY Novelty Co.	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
