ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-20-000038	1	Waverly Labs Inc.	Andrew Ochoa	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001706937-20-000006	1	Buff Bake, Inc.	Ryan Queen	Co-President
0001706937-20-000008	1	WhereBy.Us Enterprises, Inc	Christopher Sopher	CEO, President
0001797650-20-000001	1	Woofy, Inc.	Arjun Rai	President, Director
0001706937-20-000005	1	WhereBy.Us Enterprises, Inc	Christopher Sopher	CEO, President, Director
0001746059-20-000006	1	Association of Child Daycare Providers, Inc.	Monica Wright	Owner and Founder
0001787023-20-000001	1	LEAF & ASH LLC	Stephanie Bryan	CEO
0001746059-20-000005	1	Cooks & Farmers LLC	Michael Arrington	Owner and Founder
0001793344-20-000008	1	Pistil & Pollen, LLC	Amy Dannemiller	Chief Executive Officer
0001793344-20-000007	1	Vivosens Inc.	Miray Tayfun	CEO
0001669191-20-000012	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001669191-20-000010	1	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001669191-20-000008	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001775091-20-000001	1	420 Real Estate, LLC	Willard L. Jackson Jr., by Sean Fuellhart POA	CEO
0001665160-20-000035	1	SanMelix Laboratories, Inc	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000034	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790166-20-000001	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001765975-20-000002	1	Patio Bar One, LLC	David Brendan Murphy	Manager
0001765975-20-000001	1	Patio Bar One, LLC	David Brendan Murphy	Manager
0001732447-20-000001	1	Gather Voices, Inc.	Michael Hoffman	Secretary
0001715013-20-000001	1	Edge Tech Labs, LLC	Shaun Masavage	CEO
0001716822-20-000004	1	70 Million Resources, Inc.	/s/ Richard Bronson	CEO, Director
0001665160-20-000033	1	Outbound Brewing Inc.	Marty Reed	CEO, Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000031	1	Vizrom Inc.	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-20-000030	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000029	1	VLISO, inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000006	1	Chicks With Class LLC	Margo Jordan-Baines	Founder
0001670254-20-000004	1	Brackett Productions LLC	Gary Brackett	CEO
0001797667-20-000003	1	Degrees Plato LLC	Richard Allen	Co-Owner
0001665160-20-000028	1	PT Motion Works, Inc.	Bryan Pate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000006	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001799343-20-000001	1	Go Buddha LLC	Joshua Ingraham	Owner/Chef
0001752109-20-000002	1	ROOTS & VINE PRODUCE & CAFE, INC	Ena Jones	President /CEO
0001665160-20-000025	1	Dapper Boi, Inc.	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001791548-20-000001	1	Natural Selection Nutrition, LLC	Alexander Grow	CEO
0001716822-20-000003	1	70 Million Resources, Inc.	/s/ Richard Bronson	CEO, Director
0001746059-20-000004	1	WORKROOM FEMCIETY INC.	Ahfeeyah Thomas	Owner and Founder
0001797667-20-000002	1	Degrees Plato LLC	Richard Allen	Co-Owner
0001716822-20-000001	1	70 Million Resources, Inc.	/s/ Richard Bronson	CEO, Director
0001665160-20-000023	1	Dermal Photonics Corporation	David Bean	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000020	1	Dermal Photonics Corporation	David Bean	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001783004-20-000001	1	SkyHi Travel, Inc.	/s/ Rama Poola	CEO
0001766521-20-000001	1	SleepChoices LLC	/s/Philip Shen	Chief Executive Officer
0001746059-20-000003	1	Lucky Goat Brewing LLC	Kendall Peabody	Owner and CoFounder
0001791279-20-000003	1	Rolling Pepperoni LLC	Katherine Schuler	Owner
0001746059-20-000002	1	Peak Performance Nutrition LLC	Adam Davis	Owner and Founder
0001791279-20-000002	1	Creative Coffee & Supply LLC	Carmen Swasey	Owner
0001791279-20-000001	1	Hen Fruit LLC	Jacqueline Schoedel	Co-Owner
0001746059-20-000001	1	Kookoonelli, Inc.	Nassy Mornaghi	Owner and Founder
0001665160-20-000018	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000016	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000015	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000014	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001666102-20-000003	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	Founder, CFO
0001797667-20-000001	1	Degrees Plato LLC	Richard Allen	Co-Owner
0001669191-20-000002	1	StemSation International, Inc	Ray C.  Carter, Jr.	Principal Executive Officer
0001669191-20-000004	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-20-000013	1	Tall Idea Labs, Inc.	Andy Pandharikar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000011	1	WebTez Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001665160-20-000010	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001777274-20-000001	1	Oracle Health Inc.	Jaeson Bang	CEO, Founder
0001665160-20-000009	1	Fisher Wallace Laboratories, Inc.	Kelly Roman	CEO, Principal Executive Officer and Director
0001665160-20-000008	1	81-c, Inc.	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000007	1	LiquidPiston, Inc.	Alexander Shkolnik	President and CEO, Principal Executive Officer, Principal Financial Officer,  Principal Accounting Officer, and Director
0001780452-20-000001	1	Globocoin 1, LLC	Tobias Maldonado	Owner
0001782749-20-000001	1	Tallyfy, Inc.	/s/Amit Kothari	Director, CEO, President, Secretary
0001665160-20-000004	1	Divinia Water, INC.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001659586-20-000001	1	Citiesense Inc.	Starling Childs	Chief Executive Officer, Director
0001784144-20-000002	1	WeLivv Inc.	Andrew Christodoulides	Chief Executive Officer
0001793460-20-000002	1	SongVest Records Inc.	Sean Peace	CEO
0001784144-20-000001	1	Nanno, Inc.	Elisabeth P. Oertle	CEO/Co-Founder
0001793460-20-000001	1	SongVest Records Inc.	Sean Peace	CEO
0001665160-20-000001	1	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001666102-20-000002	1	Armored Citizen, LLC.	Aaron K Gilbert	President & CEO
0001666102-20-000001	1	Social5, LLC	Judson Smedley	Chief Financial Officer
0001665160-19-001270	1	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001759332-19-000003	1	Persona Network, Inc.	Colby Schaeffer	CFO
