ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-22-001564	0	At the close of the offering, the issuer closed on $135,088.71 and 43,687 number of securities.		Humblemaker, LLC	Limited Liability Company		CA	2016-03-16	350 MAIN ST, UNIT A		SEAL BEACH	CA	90740	https://humblemaker.coffee/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001924682-22-000001	0			Bearded Baking Co LLC	Limited Liability Company		TX	2019-01-11	1300 E. ANDERSON LANE	UNIT D	AUSTIN	TX	78742	www.TheBeardedBakingCompany.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001792508-22-000003	0			Linen Mobile, Inc.	Corporation		DE	2018-06-11	44 TEHAMA ST.		SAN FRANCISCO	CA	94105	https://linen.app		N			
0001665160-22-001562	0			Localvore, Inc.	Corporation		VT	2011-10-05	66 Peru St.		Burlington	VT	05401	LocalvorePassport.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001561	0	At the close of the offering, the issuer closed on $1,027,113.5 and 1,121,165 number of securities.		Doroni Aerospace, Inc.	Corporation		DE	2021-10-06	11555 HERON BAY DR. SUITE 200	SUITE 200	CORAL SPRINGS	FL	33076	https://www.doroni.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001926872-22-000001	0			Three Sisters Artisanal Meats, LLC	Limited Liability Company		WY	2022-04-06	1106 E. JEFFERSON ST.		BOISE	ID	83712	https://3sistersmeats.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001794960-22-000005	0			Wire Holdings, Inc.	Corporation		DE	2020-10-02	3214 WEST MCGRAW STREET	#105	SEATTLE	WA	98199	https://wh-inc.co		N			
0001788935-22-000003	0			Green Valley Affiliates INC	Corporation		NV	2018-02-08	2764 N GREEN VALLEY PARKWAY	SUITE #345	HENDERSON	NV	89014	gvmarket.biz		N			
0001836842-22-000001	0			ATHR Beauty Co	Corporation		DE	2019-02-25	6632 N CAMINO ARTURO		TUCSON	AZ	85718	https://aetherbeautyco.com		N			
0001665160-22-001556	0			Waverly Labs Inc	Corporation		DE	2014-06-16	19 Morris Avenue, Brooklyn		New York	NY	11205	www.waverlylabs.com		N			
0001665160-22-001559	0			Grady's Cold Brew, Inc.	Corporation		NY	2019-10-11	819 Garrison Ave		Bronx	NY	10474	gradyscoldbrew.com		N			
0001683168-22-003143	0			Hylete, Inc.	Corporation		DE	2019-01-01	11622 EL CAMINO REAL, SUITE 100		SAN DIEGO	CA	92130	www.hylete.com		N			
0001884016-22-000002	0			Bricolage Dynamics Inc.	Corporation		DE	2019-09-27	120 Rockbridge Ct.		Liberty	SC	29657	https://www.bricdynamics.com/		N			
0001903596-22-000246	0			NW Tech Capital, Inc.	Corporation		NV	1996-06-13	9663 Santa Monica Blvd	Suite 1171	Beverly Hills	CA	90210	www.optimumlithium.com		N			
0001836842-22-000003	0			Terraformation Inc.	Corporation		DE	2020-01-01	73-4485 Kahilihili Street		Kailua-Kona	HI	96740	https://www.terraformation.com		N			
0001787611-22-000001	0			Attorney Et Al, Inc.	Corporation		WY	2019-01-02	1903A COOLEY AVE		EAST PALO ALTO	CA	94303	www.attorneyetal.com		N			
0001716174-22-000002	0			Tall Idea Labs, Inc.	Corporation		DE	2014-10-03	440 N WOLFE RD		SUNNYVALE	CA	94085	www.commerce.ai		N			
0001670254-22-000519	0			Kountable, Inc.	Corporation		DE	2015-02-26	2021 Fillmore St.	#63	San Francisco	CA	94115	http://www.kountable.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001796295-22-000002	0			Nuu Rez Inc	Corporation		DE	2021-06-08	6401 TIME SQUARE AVE	CU-20	ORLANDO	FL	32839	nuurez.com		N			
0001903596-22-000241	0			IL2M INTERNATIONAL CORP.	Corporation		NV	2010-06-08	1333 N BUFFALO DR	SUITE 210	Las Vegas	NV	89128	www.ILIMmerger.com		N			
0001821982-22-000002	0	The deal successfully closed on 12/19/2021 having raised $207,905.36 from committed investments by the deadline, according to the final accounting.		Bricolage Dynamics Inc.	Corporation		DE	2021-07-26	120 ROCKBRIDGE CT.		LIBERTY	SC	29657	https://www.bricdynamics.com/	Vicinity LLC	Y	0001798542	007-00223	307772
0001719575-22-000001	0			Big Data Analytics, Inc.	Corporation		CO	2017-04-30	1910 WILDROSE DR		LONGMONT	CO	80503	www.CannabisBigData.co		N			
0001900822-22-000011	0	The Offering closed successfully on 5/1/2022, having received commitments of $105,430, although a final accounting has not taken place.		Blue Egg Corp	Corporation		DE	2006-06-20	230 PARK AVENUE	3RD FL-WEST	NEW YORK	NY	10169	www.ablueegg.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000010	0	The Offering closed successfully on 5/2/2022, having received commitments of $109,433.55, although a final accounting has not taken place.		Punch, Inc.	Corporation		DE	2022-03-28	115 W CALIFORNIA BLVD	#9034	PASADENA	CA	91105	http://trypunch.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000009	0	The Offering closed successfully on 5/2/2022, having received commitments of $200,001.80, although a final accounting has not taken place.		Pickzen, Inc.	Corporation		DE	2019-10-14	2305 SUNSET LAKE RD - SUITE B2		NEWARK	DE	19702	https://www.pickzen.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000008	0	The Offering closed successfully on 5/1/2022, having received commitments of $254,281.25, although a final accounting has not taken place.		kweliTV, Inc.	Corporation		VA	2015-05-18	229 NORTH WEST STREET		ALEXANDRIA	VA	22314	https://www.kwelitv.tv/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000007	0	The Offering closed successfully on 5/1/2022, having received commitments of $71,781.55, although a final accounting has not taken place.		Night Owl Canning Company, LLC	Limited Liability Company		DE	2012-10-04	2711 CENTERVILLE ROAD		WILMINGTON	DE	19808	www.drinkcanvino.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000006	0	The Offering closed successfully on 5/2/2022, having received commitments of $163,085, although a final accounting has not taken place.		Yumwoof Natural Pet Food LLC	Limited Liability Company		NV	2020-04-07	10845 GRIFFITH PEAK DRIVE	HTTPS://YUMWOOF.COM/	LAS VEGAS	NV	89135	https://yumwoof.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000005	0	The Offering closed successfully on 5/1/2022, having received commitments of $1,045,440, although a final accounting has not taken place.		Hydro Wind Energy, Inc.	Corporation		DE	2020-07-14	355 BRYANT STREET	OFFICE 403	SAN FRANCISCO	CA	94107	https://hw.energy/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001900822-22-000004	0	The Offering closed successfully on 5/1/2022, having received commitments of $89,701, although a final accounting has not taken place.		Waku Inc	Corporation		DE	2017-09-21	20 WALDO AVENUE	3	SOMERVILLE	MA	02143	www.livewaku.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000500	0		the issuer added a new video, added a new graphic, and removed two advisors.	Nebulai Corp	Corporation		DE	2021-07-07	651 N Broad St	Ste 205 #6067	Middletown	DE	33317	https://nebulai.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001900822-22-000003	0	The Offering closed successfully on 5/1/2022, having received commitments of $230,135, although a final accounting has not taken place.		Familify Corp	Corporation		DE	2020-09-25	8 THE GREEN		DOVER	DE	19901	www.storybook-app.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-001553	0			TriplePulse, Inc	Corporation		DE	2012-11-05	3103 Neilson Way, Suite D		Santa Monica	CA	90405	trubrain.com		N			
0001638829-22-000004	0			MANCAN Wine, LLC	Limited Liability Company		OH	2014-11-07	1455 W. 29th Street		Cleveland	OH	44113	grahamandfisk.com		N			
0001788935-22-000002	0			Green Valley Affiliates, Inc.	Corporation		NV	2018-02-08	2764 N GREEN VALLEY PARKWAY	Suite #345	Henderson	NV	89014	www.cannabiscope.com		N			
0001737679-22-000003	0			DIGIBUILD SOFTWARE, INC.	Corporation		DE	2018-01-31	1910 TOWER LANE		NEW LENOX	IL	60451	https://digibuild.com		N			
0001737679-22-000002	0			DIGIBUILD SOFTWARE, INC.	Corporation		DE	2018-01-31	1910 TOWER LANE		NEW LENOX	IL	60451	https://digibuild.com		N			
0001670254-22-000517	0			Univenture, Inc.	Corporation		DE	1988-06-01	4266 Tuller Rd.		Dublin	OH	43017	http://Univenture.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001736664-22-000003	0		Due to technical issues being resolved, Issuer has temporarily ceased accepting investments as of April 30, 2022. Upon resolution, the Issuer will file a C/A reflecting the date of the resumption of accepting investments in the offering.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E. JEWELL AVE.	SUITE 610	DENVER	CO	80222	www.WaterBlocks.net	truCrowd, Inc	N	0001667145	007-00015	283063
0001669191-22-000498	0			Harmonee, Inc.	Corporation		DE	2021-05-19	2626 THROCKMORTON ST	APT 1538	DALLAS	TX	75219	www.findharmonee.com		N			
0001665160-22-001551	0			A7FL INC	Corporation		FL	2014-05-28	9631 Stones River Park Way		Boca Raton	FL	33428	https://www.a7fl.com		N			
0001767272-22-000001	0			WIN-WIN APP,INC.	Corporation		DE	2016-01-14	1334 BRITTMOORE ROAD		HOUSTON	TX	77043	www.trywinwin.com		N			
0001670254-22-000516	0		Adding new past raise information and new cap table information.	Vironix Health Inc.	Corporation		DE	2020-04-08	1809 Newton St.	#2	Austin	TX	78704	https://vironix.ai/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001873827-22-000001	0			Helix Power Corp	Corporation		DE	2013-07-31	28 DANE STREET		SOMERVILLE	MA	02143	https://www.helixpower.com		N			
0001873895-22-000002	0	The Offering closed successfully on 4/30/2022, having received investment commitments of $105,389.00, although a final accounting has not taken place.		Novadore USA LLC	Limited Liability Company		FL	2014-02-20	1835 NORTHEAST MIAMI GARDENS DRIVE	#401	NORTH MIAMI BEACH	FL	33179	https://duradry.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001700943-22-000003	0			Plei, Inc.	Corporation		DE	2017-01-24	12001 SW 128TH CT #210		MIAMI	FL	33186	http://plei.app		N			
0001644600-22-000077	0			Pie Services LLC	Limited Liability Company		FL	2022-01-07	924 E 124TH AVE #A		TAMPA	FL	33612	www.piebooking.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001923348-22-000004	0		John Raymond filed for Chapter 7 bankruptcy in August 2009. The bankruptcy case was  discharged in December 2009 and closed in May 2010.	MultiVest Limited Partnership	Limited Partnership		WY	2022-04-06	1309 Coffeen Avenue	Suite 5107	Sheridan	WY	82801	mymultivest.com	ChainRaise Portal, LLC	N	0001870874	007-00314	316068
0001665160-22-001549	0	At the close of the offering, Issuer closed on $0 and 0 number of securities		Advanced AI Solutions, Inc.	Corporation		CA	2020-03-23	8910 UNIVERSITY CENTER LANE, SUITE 400	SUITE B107	SAN DIEGO	CA	92122	xfireusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001860056-22-000004	0			Inahsi LLC	Limited Liability Company		IL	2019-01-01	30W110 BUTTERFIELD RD		WARRENVILLE	IL	60555	https://inahsi.com/		N			
0001665160-22-001548	0	At the close of the offering, the issuer closed on $69,204.3 and 52,055 number of securities.		Bizfluence, Inc.	Corporation		DE	2020-08-26	5900 BALCONES DR. STE. 100	STE. 100	AUSTIN	TX	78731	https://bizfluenceapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001547	0	At the close of the offering, Issuer closed on $1,998,407.43 and 878,075 number of securities		WeatherFlow-Tempest, Inc.	Corporation		DE	2018-12-26	108 WHISPERING PINES DR #245		SCOTTS VALLEY	CA	95066	weatherflow.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001546	0	At the closing of the offering, Issuer closed on $143,937.18 and 70,309 number of securities		Aphelion Aerospace, Inc.	Corporation		CO	2021-04-12	5815 W 6TH AVE UNIT 2D		LAKEWOOD	CO	80214	http://www.aphelionaerospace.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001545	0	At the close of the offering, the issuer closed on $153,723.57 and 35,839 number of securities.		Simply Country, Inc.	Corporation		CA	2011-05-12	13120 JOHN BAUER AVE.		GRASS VALLEY	CA	95945	https://area13ebikes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000515	0			Woofy, Inc.	Corporation		DE	2016-09-28	26 West 61st Street	Fifth Floor	New York	NY	10023	http://HelloWoofy.com		N			
0001722137-22-000003	0			Plei, Inc.	Corporation		DE	2017-01-24	12001 SW 128TH CT #210		MIAMI	FL	33186	http://plei.app		N			
0001665160-22-001544	0	At the close of the offering, the issuer closed on $13,468.28 and 7,257 number of securities.		FaveKitchens Inc.	Corporation		WA	2019-05-16	1534 1ST AVE S, #400	#400	SEATTLE	WA	98134	https://www.favekitchens.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001690433-22-000003	0			AFFL ASSOCIATES, INC.	Corporation		DE	2021-07-31	50 E. 79TH ST.	APT 2A	NEW YORK	NY	10075	www.affl.com		N			
0001665160-22-001543	0	At the close of the offering, the issuer closed on $0 and 0 number of securities.		Nextel Mobile Worldwide Inc.	Corporation		FL	2010-10-01	1771 BLOUNT ROAD, SUITE 203	SUITE 203	POMPANO BEACH	FL	33069	https://www.nextelmobile.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001542	0	At the close of the offering, Issuer closed on $1,546,555.16 and 184,431 number of securities		Fanbase Social Media, Inc.	Corporation		DE	2019-10-01	976 JEFFERSON ST. NW SUITE I		ATLANTA	GA	30318	fanbase.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001541	0	At the close of the offering, the issuer closed on $199,389.63 and 76,568 number of securities.		SportsEdTV, Inc.	Corporation		FL	2017-08-17	7900 40TH AVE W.		BRADENTON	FL	34209	https://sportsedtv.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001851491-22-000007	0			AMASS BRANDS	Corporation		DE	2016-09-22	927 SOUTH SANTA FE AVENUE		LOS ANGELES	CA	90021	https://www.amass.com		N			
0001665160-22-001540	0	At the close of the offering, the issuer closed on $543,441 and 14,343 number of securities.		Stream It, Inc.	Corporation		DE	2018-05-14	11717 PRADO RANCH BLVD		AUSTIN	TX	78725-6302	https://www.cyberlandr.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001539	0	At the close of the offering, Issuer closed $529,009.68 and 513,983 number of securities		Anonomatic, Inc	Corporation		CA	2019-03-22	325 SHARON PARK DRIVE, SUITE 439	SUITE 439	MENLO PARK	CA	94025	http://anonomatic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001722137-22-000002	0			Upshift Inc.	Corporation		DE	2012-10-03	981 MISSION ST		SAN FRANCISCO	CA	94103	http://upshiftcars.com		N			
0001722137-22-000001	0			Upshift Inc.	Corporation		DE	2012-10-03	981 MISSION ST		SAN FRANCISCO	CA	94103	http://upshiftcars.com		N			
0001877339-22-000001	0			Infinite Composites, Inc.	Corporation		DE	2020-09-10	10738 E 55TH PLACE		TULSA	OK	74146	www.infinitecomposites.com		Y			
0001665160-22-001538	0	At the close of the offering, Issuer closed on $37,885.33 and 20,561 number of securities		Excursion Van Rentals, Inc	Corporation		DE	2021-02-02	8625 SE 32ND AVE	PLEASE UPDATE THIS VALUE	MILWAUKIE	OR	97222	https://www.excursionvanrentals.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001811855-22-000001	0			goDeskless Inc.	Corporation		DE	2015-05-08	7773 Kelly Canyon Dr	7773 Kelly Canyon Dr	Dublin	CA	94568	https://www.godeskless.com		N			
0001904386-22-000003	0	100% of minimum target raised		Lake Noire Legacy Holdings, LLC	Limited Liability Company		DE	2021-12-07	1702 MARTIN LUTHER KING JR. BOULEVARD		DALLAS	TX	75215	www.lakenoire.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001887640-22-000002	0			Endeavour Capital Partners LLC	Limited Liability Company		DE	2019-12-04	350 MAIN STREET	SUITE E	SEAL BEACH	CA	90740	www.endeavour.com		N			
0001837420-22-000001	0			Ayoba, Inc.	Corporation		VA	2018-05-15	7432 ALBAN STATION BOULEVARD	A107	SPRINGFIELD	VA	22150	https://www.ayobafoods.com		N			
0001670254-22-000513	0			PRIMARI Analytics Corp.	Corporation		DE	2018-08-01	276 5th Avenue		New York	NY	10001	http://www.primari.ai		N			
0001853510-22-000002	0			Kanthaka Inc.	Corporation		DE	2019-02-19	1605 9TH STREET		HEMPSTEAD	TX	77445	https://mykanthaka.com		N			
0001876661-22-000003	0	Closing this round, the Company sold 34,310 shares of Common Stock for a total of $34,310.		BisonEV Retrofits Inc.	Corporation		NC	2021-07-14	1 WATER STREET		OLD FORT	NC	28762	https://www.bisonev.com	CASTLE PLACEMENT, LLC	N	0001638202	008-69612	000189511
0001665160-22-001534	0			Online Stores Inc	Corporation		PA	2003-01-09	1000 Westinghouse Dr.	Suite 1	New Stanton	PA	15672	https://www.onlinestores.com/		N			
0001862075-22-000001	0	The Offering closed successfully on 4/30/2022 having received investment commitments of $166,378.66, although a final accounting has not taken place.		Cerveceria Gran Arrecife Maya USA Corp	Corporation		DE	2021-04-06	3500 SOUTH DUPONT HIGHWAY		DOVER	DE	19901	https://granarrecifemaya.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000510	0			XCINEX CORPORATION	Corporation		MD	2012-08-29	902 Mossbridge Court		Pleasant Hil	CA	94523	https://www.xcinex.com		N			
0001801610-22-000001	0			Pure Green Franchise Corp	Corporation		NY	2019-08-19	60 East 42nd Street, Suite 4700		NEW YORK	NY	10165	https://www.puregreenfranchise.com		N			
0001856027-22-000001	0			Huddle Works, Inc.	Corporation		DE	2015-06-11	7930 SW 54TH CT		MIAMI	FL	33143	https://huddle.works		N			
0001665160-22-001537	0			Prime Lightworks Inc.	Corporation		DE	2015-09-29	444 Somerville Ave		Somerville	MA	02143	https://www.primelightworks.com/		N			
0001877079-22-000003	0			Brandcasters, Inc.	Corporation		NV	2017-05-13	26632 TOWNE CENTER DR.	SUITE 300	FOOTHILL RANCH	CA	92610	https://podetize.com/		N			
0001907870-22-000004	0			Hydro Hash Inc.	Corporation		DE	2021-12-03	320 GOLD AVE, SW, STE 620, PMB 1810		ALBUQUERQUE	NM	87102	https://www.hydrohash.io/		N			
0001790092-22-000001	0			Sunu, Inc.	Corporation		DE	2013-06-24	240 Elm Street	2nd Floor	Somerville	MA	02144	www.sunu.com		N			
0001665160-22-001518	0			PVpallet, Inc.	Corporation		DE	2020-11-19	2495 280th		Montrose	IA	52639	https://www.pvpallet.com		N			
0001213900-22-023282	0			Jetoptera, Inc.	Corporation		DE	2015-06-01	144 Railroad Avenue, Suite 100		Edmonds	WA	98020	www.jetoptera.com		N			
0001670254-22-000505	0			Wildeye Inc.	Corporation		FL	2020-07-21	774 Mays Blvd	10-666	Incline Village	NV	89451	https://wildeye.com		N			
0001665160-22-001521	0			IntriEnergy	Corporation		FL	2014-01-24	4850 Tamiami Trail N Suite 301		Naples	FL	34103	https://www.intrienergy.com/		N			
0001925986-22-000005	0			HOUSING OPPORTUNITIES FUND, LP	Limited Partnership		GA	2018-05-24	50 BISCAYNE DR - #5115		ATLANTA	GA	30309	www.supremecapitalgroup.com	Infrashares Inc.	N	0001686389	007-00107	288408
0001665160-22-001522	0			Peerless Public Safety Solutions Inc	Corporation		VA	2021-05-22	14321 Winter Breeze Drive Ste 87		Midlothian	VA	23113	https://peerlessps.com/		N			
0001691692-22-000002	0	The Offering closed successfully on 4/30/2022, having received investment commitments of $142,968.28, although a final accounting has not taken place.		Axle Workout Inc.	Corporation		DE	2016-11-21	17 CHITTENDEN AVENUE	5D	NEW YORK	NY	10033	https://www.theaxleworkout.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000179	1		Issuer is extending the deadline to make an investment.	Ciao Bread & Beverage, LLC	Limited Liability Company		PA	2021-07-12	101 BAKER RD		COCHRANVILLE	PA	19330	GoodGirlsBreadandBeverage.com	MainVest, Inc.	N	0001746059	007-00162	
0001691692-22-000003	0	The Offering closed successfully on 4/30/2022, having received investment commitments of $54,376.00, although a final accounting has not taken place.		Health Cost IQ LLC	Limited Liability Company		AZ	2018-02-28	1820 EAST RAY ROAD	SUITE A201	CHANDLER	AZ	85225	https://www.healthcostiq.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-001527	0			Excursion Van Rentals, Inc.	Corporation		DE	2021-02-02	8625 SE 32nd Ave	Please Update This Value	Milwaukie	OR	97222	https://www.excursionvanrentals.com/		N			
0001665160-22-001524	0			HEXANIKA INC	Corporation		AR	2014-01-24	419 Main St Suite	200 North Little Rock, AR   72114	Little Rock	AR	72114	https://hexanika.com/		N			
0001736448-22-000002	0			EatCrateful Inc.	Corporation		DE	2017-09-21	12665 VILLAGE LANE	APT 1532	PLAYA VISTA	CA	90094	http://www.cratefulcatering.com		N			
0001805637-22-000003	0			Lightsense Technology, Inc.	Corporation		DE	2014-08-28	7080 N CATHEDRAL ROCK PL		TUCSON	AZ	85718	https://www.lightsensetechnology.com		N			
0001670254-22-000506	0			CLASSIFIED FILMS LLC	Limited Liability Company		NY	2018-11-01	2325 Lake Talmadge Dr		DeLand	FL	32724	http://followherfilm.com		N			
0001835612-22-000002	0			LiveVested, LLC	Other	Public Benefit Limited Liability Company	DE	2019-01-29	310 S. Harrington St.		Raleigh	NC	27603	https://incolo.io/about		N			
0001665160-22-001531	0		Issuer is updating campaign page with video. Visual changes only.	Legacy Concierge, Inc.	Corporation		DE	2017-06-06	4696 Hojas Verdes		Santa Fe	NM	87507	https://www.legacy-concierge.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001876661-22-000002	0			BisonEV Retrofits Inc.	Corporation		NC	2021-07-14	1 WATER STREET		OLD FORT	NC	28762	https://www.bisonev.com		N			
0001791845-22-000002	0			Leafwire, Inc.	Corporation		DE	2019-06-19	3476 WEST 33RD AVENUE	#510	DENVER	CO	80211	https://www.leafwire.com/		N			
0001665160-22-001533	0			Big Derby Distilling Co.	Corporation		WA	2011-01-13	1250 Alaskan Way		Seattle	WA	98101	https://copperworksdistilling.com/		N			
0001901311-22-000004	0			TrueGen Health, Inc.															
0001670254-22-000509	0			Palm Energy Systems LLC	Limited Liability Company		DE	2020-05-27	16 Windsor Lane, Cos Cob		Greenwich	CT	06807	http://www.palm.energy		N			
0001062993-22-011305	0			Sparrow Vision, Inc.	Corporation		DE	2018-05-10	64 BEAVER STREET	SUITE 203	NEW YORK	NY	10004	https://www.sparrowup.com		N			
0001670254-22-000507	0			The Florida CANE Distillery, INC.	Corporation		FL	2014-12-30	1820 N 15th Street		Tampa	FL	33605	http://www.FloridaCANE.com		N			
0001670254-22-000511	0			Roomongo, Inc.	Corporation		CO	2017-07-28	1434 Spruce Street #100		Boulder	CO	80302	https://roomongo.com		N			
0001816536-22-000007	0			IPD Products, Inc.	Corporation		TX	2020-02-28	5921 KING TRAIL		CORPUS CHRISTI	TX	78414	www.ipd-products.com		N			
0001670254-22-000504	0			Venganza Foods Inc.	Corporation		DE	2021-07-13	597 15th St.		Oakland	CA	94612	http://venganzafoods.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-001514	0			Custom Social Inc.	Corporation		CA	2019-01-18	3160 College Ave, Suite 203	Please Update This Value	Berkeley	CA	94705	https://www.getarrow.ai/		N			
0001846512-22-000001	0			Albemarle Hotel Development, LLC	Limited Liability Company		NC	2017-12-19	197 N. SEcond Street		Albemarle	NC	28001	https://www.liveatthealbemarle.com/		N			
0001644600-22-000075	0			Rayton Solar Inc.	Corporation		DE	2013-10-17	16600 Aston St.		Irvine	CA	92606	https://raytonsolar.com		N			
0001802024-22-000003	0			Xiggit, Inc.	Corporation		DE	2018-01-09	2625 MIDDLEFIELD ROAD	SUITE 103	PALO ALTO	CA	94306	https://xiggit.com		N			
0001683168-22-003111	0			Hylete, Inc.	Corporation		DE	2019-01-01	11622 EL CAMINO REAL, SUITE 100		SAN DIEGO	CA	92130	www.hylete.com		N			
0001669191-22-000496	0		the issuer extended the offering deadline and provided 12	Arkisys, Inc.	Corporation		CA	2014-11-14	10751 Noel Street		Los Alamitos	CA	92720	https://www.arkisys.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001096906-22-001011	0			VUE Corp.	Corporation		DE	2019-04-10	810 7TH STREET NE		WASHINGTON D.C.	DC	20002	www.vuexo.com	ENTORO SECURITIES, LLC	N	0000914873	008-46630	000035192
0001885290-22-000003	0		TO INCLUDE FINANCIAL STATEMENTS FOR ITS 2021 AND 2020 FISCAL YEARS, TO UPDATE THE COST OF GOODS SOLD ON PAGE 3, TO INCLUDE FINANCIAL INFORMATION FOR Q1 2022 WITHIN THE COMPANY SUMMARY, AND TO UPDATE THE INDUSTRY SECTION WITHIN THE COMPANY SUMMARY.	Herb & Olive, LLC	Limited Liability Company		OR	2019-04-03	14495 FOSBERG ROAD		LAKE OSWEGO	OR	97035	https://www.herb-olive.com/	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-22-001511	0			BlueSky Energy US, Inc	Corporation		DE	2017-05-19	875 Kootenai Cut Off Rd.	Please Update This Value	Ponderay	ID	83852	https://greenrockbatteries.com/		N			
0001665160-22-001510	0			Hawaii Federated Industries, Inc.	Corporation		HI	2020-11-04	1703 Kuikele		Honolulu	HI	96819	http://featherfuels.com		N			
0001644600-22-000074	0			Aptera Motors Corp	Corporation		DE	2019-03-04	13393 SAMANTHA AVENUE		SAN DIEGO	CA	92129	www.aptera.us		N			
0001193125-22-136981	0			Enginuity Power Systems, Inc.	Corporation		DE	2015-11-07	730 S. Washington Street		Alexandria	VA	22314	https://enginuitypowersystems.com		N			
0001644600-22-000072	0			Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	www.legionm.com		N			
0001665160-22-001503	0			ThrillSeeker Media Group, Inc.	Corporation		DE	2021-07-21	44 W Flagler St	Ste 600	Miami	FL	33130	https://thrillseeker.media/		N			
0001665160-22-001504	0			Como Audio, Inc	Corporation		DE	2019-03-01	100 Bay State Drive	Suite 1	Braintree	MA	02184	www.comoaudio.com		N			
0001665160-22-001502	0			Phormed Inc	Corporation		NV	2019-05-15	1999 Avenue of the Stars, #1100		Century City	CA	90067	www.phormed.com		N			
0001691692-22-000001	0	The Offering closed successfully on 4/30/2022, having received investment commitments of $759,637.36, although a final accounting has not taken place.		True Made Foods, Inc.	Corporation		DE	2015-03-27	5810 KINGSTOWNE CTR SUITE 120, #430		ALEXANDRIA	VA	22315	www.truemadefoods.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-001496	0			Satellite Displays Inc.	Corporation		DE	2018-02-26	480 Ocean Avenue	Unit 6K	Long Branch	NJ	07740	satellitedisplay.com		N			
0001665160-22-001495	0			PaidWorkout Cor.	Corporation		FL	2021-09-09	2301 Collins Ave Suite 318		Miami Beach	FL	33139	https://paidworkout.com/		N			
0001665160-22-001494	0			Mountain West Cider Company, Inc.	Corporation		DE	2020-07-28	425 N 400 W		Salt Lake City	UT	84103	mountainwestcider.com		N			
0001802024-22-000001	0			PUFFCUFF LLC	Limited Liability Company		DE	2013-08-05	1800 Sandy Plain Industrial Pkwy	Building 100, Suite 120	MARIETTA	GA	30066	www.thepuffcuff.com		N			
