ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-21-000928	1	King Equity Group Inc.	Byron Sullivan	Chief Compliance Officer
0001862793-21-000002	1	Modal Living, Inc.	Scott Stowell	Chairman of the Board & CEO
0001670254-21-000930	1	Voi, Inc.	Rick Johnson	CEO
0001665160-21-001483	1	Taste Labs, Inc	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001811482-21-000012	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001670254-21-000926	1	LifeBridge 10000, LLC	Peter F Travers	CEO and Founder, Managing Member of LifeBridge
0001670254-21-000925	1	Persistence Data Mining, Inc.	Brian Zamudio	CEO
0001665160-21-001482	1	Ai Incube, Inc.	Eyal Amir	CEO
0001644600-21-000082	1	VIROMENT EQUITY LLC	Paul Koenig	Chief Executive Officer
0001811482-21-000010	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001644600-21-000079	1	VIROMENT EQUITY LLC	Paul Koenig	Chief Executive Officer
0001665160-21-001481	1	6d bytes inc.	Vipin Jain	CEO, Principal Executive Officer and Director, Principal Financials Officer, and Principal Accounting Officer.
0001669191-21-000813	1	Hercules Electric Mobility, Inc	James Breyer	Principal Executive Officer
0001665160-21-001480	1	O2 Treehouse Commercial, Inc	Dustin Feider	CEO, Principal Executive Officer and Director
0001875432-21-000001	1	Simple Bread Co LLC	Gabriel Peterson	President
0001665160-21-001479	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001477	1	GIFTWITH Inc	Eshed Doni	CEO and Founder
0001619078-21-000010	1	Maybe Finance, Inc.	Josh Pigford	Director
0001619078-21-000009	1	Peaberry Software Inc.	Colin Nederkoorn	CEO
0001828473-21-000002	1	Upright Oats LLC	Xiaoyang Tang	Manager
0001683168-21-003616	1	Hemp CR Inc.	/s/ Timothy Morales	Chief Executive Officer
0001665160-21-001476	1	AtomBeam Technologies Inc.	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000923	1	Xenolith Vault, LLC	James W Morand	Founder
0001665160-21-001472	1	K 9 Power Products, Inc.	Gerard Coughlin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001471	1	Better Family, Inc	Carman Cook	CEO, Principal Executive Officer and Director
0001665160-21-001469	1	Janover Inc.	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001468	1	Enginuity Power Systems, Inc.	Jacques Beaudry Losique	PRESIDENT, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001466	1	Sustainable Imprints, Inc.	Rory Rubin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001878418-21-000002	1	Barterr	Terrence Whaley	Founder and CEO
0001665160-21-001465	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001876456-21-000001	1	Nett Venture Investments LLC	Oswaldo Gutierrez	Managing Member
0001746059-21-000405	1	Sol Hospitality Group, LLC	Debbie DeVico-O'Neil	Owner and CoFounder
0001669191-21-000810	1	EDSO Inc.	Mr. Terry Marshall	Principal Executive Officer
0001665160-21-001464	1	Ubihere, Inc.	John Bair	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001463	1	Orion Haus Homes and Hotels Inc.	Cindy Diffenderfer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001853183-21-000003	1	QwikLeaf, Inc.	Neil Biafore by Sean Fuellhart POA	CEO
0001670254-21-000922	1	Boaz Bikes inc	Emil I NNANI	CEO
0001746059-21-000404	1	TACO PORT, LLC	Kimberly Fernandez	Owner and CoFounder
0001665160-21-001461	1	T4L INC.	Allen Witters	CEO, Chairman, and Secretary
0001669191-21-000808	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001683168-21-003511	1	Hemp CR Inc.	/s/ Timothy Morales	Chief Executive Officer
0001670254-21-000916	1	BioMedican, Inc	Maxim Mikheev	CEO / Chief Scientist
0001665160-21-001457	1	IZO Spirits, Inc.	Gaston Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000918	1	Powur, PBC	Michael Lindmark	Chief Financial Officer
0001670254-21-000920	1	World Tree USA, LLC	Doug Willmore	Chief Executive Officer
0001844448-21-000009	1	HealthTech Solutions Inc	Dalton Shaull	CEO
0001670254-21-000914	1	PersonaFi, Inc.	Kenneth Mooso	CEO
0001824158-21-000002	1	NatureTrak, Inc.	Jontae James	Chief Executive Officer
0001670254-21-000912	1	Sativa Building Systems LLC	Zachary Popp	Owner and Founder
0001690433-21-000008	1	AFFL ASSOCIATES, LLC	Jeff Lewis	CEO
0001849940-21-000002	1	Make Real Foods, Inc.	Jessica Price	Chief Executive Officer
0001875649-21-000001	1	Lakrisha Davis & Co	Lakrisha Davis	CEO
0001665160-21-001453	1	Allen Witters	Allen Witters	CEO, Chairman, and Secretary
0001746059-21-000403	1	Sol Hospitality Group, LLC	Debbie DeVico-O'Neil	Owner and CoFounder
0001670254-21-000911	1	CabinetM Inc.	Anita Brearton	CEO
0001174199-21-000005	1	FT1 Inc.	Robert Garland	Chief Executive Officer and Director
0001644600-21-000076	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001665160-21-001449	1	MovoCash, Inc.	Eric Solis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001451	1	Better Family, Inc	Carman Cook	CEO, Principal Executive Officer and Director
0001174199-21-000004	1	KONING CORP	Lutao Ning	Chief Executive Officer
0001867448-21-000003	1	Emrod Inc.	Zvi Kushnir	Chief Executive Officer
0001665160-21-001445	1	GACW Incorporated	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000402	1	Tasty Acres Homestead, LLC	Daniel Miller	Owner and Founder
0001746059-21-000401	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001746059-21-000400	1	Moxi On The Rocks LLC	Tomas Nenortas	Owner and Founder
0001746059-21-000399	1	Tilton Brothers Brewing, LLC	Joseph Chase	Owner
0001665160-21-001442	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001669191-21-000804	1	Aerospace Flight Technologies, LLC	Robert Feierbach	Principal Executive Officer
0001669191-21-000802	1	HOPP Technologies, Inc.	Fabrice Allain	Principal Executive Officer
0001746059-21-000398	1	Tilton Brothers Brewing, LLC	Joseph Chase	Owner and Founder
0001665160-21-001440	1	GACW Incorporated	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001438	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001436	1	Tapville Franchising Inc.	Joseph Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000907	1	Fabalish, Inc.	Paul Majcherczyk	Co-CEO
0001670254-21-000909	1	Phoenix Palm Productions LLC	Sean Oliver	Director/Co-Writer
0001867448-21-000001	1	Emrod Inc.	Zvi Kushnir	Chief Executive Officer
0001665160-21-001434	1	Studio Kitchen Co	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001805743-21-000003	1	Goodwolf Feeding Co	/s/ Joseph Keenan Smith	Owner, CEO
0001665160-21-001433	1	Hexanika, Inc.	Yogesh Pandit	CEO and Chairman of the Board
0001665160-21-001431	1	Travelmate Robotics Inc.	Maximillian Kovtun	President
0001665160-21-001430	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001429	1	Full Circle Brewing Co. Ltd., LLC	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer
0001873910-21-000002	1	Vernafund CF LLC	/Kaylee McMahon/	President
0001746059-21-000397	1	RANGOON RESTAURANT CONCEPTS LLC	Myo Moe	Owner and Founder
0001669191-21-000799	1	Brain Game LS Inc.	DWAYNE SAMUELS	Principal Executive Officer
0001862162-21-000003	1	GapNurse, Inc.	Kevin Lundy	Founder and CEO
0001669191-21-000796	1	Unum Health USA, Inc.	Lisa Williams	Principal Executive Officer
0001837091-21-000001	1	Collective Convenience, Inc.	Harold J. Eichelberger	CTO
0001716822-21-000010	1	70 Million Resources, Inc.	Richard Bronson	Founder
0001669191-21-000792	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001716822-21-000009	1	AVY Entertainment, Inc.	Andrey Yanyuk	CEO
0001837254-21-000007	1	HT Naturals Inc.	Zayn Kalyan	President
0001665160-21-001427	1	Marshmallow Jetpack Inc.	Justin Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001426	1	Metallum3D, Inc.	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000396	1	Voghera Apericena, LLC	Marco Albertin	Owner & Founder
0001665160-21-001424	1	Honeyfund.com, Inc.	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001423	1	SkillSoniq Inc.	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000790	1	Stomp Technique, Inc.	Hilary Joy  Diaz	Principal Executive Officer
0001844509-21-000004	1	SURFUP, INC.	/s/ Chris Hissom	President, CEO, and Chairman
0001669191-21-000788	1	Beyond Wellness Inc.	Karen  Parmenter	Principal Executive Officer
0001845329-21-000006	1	Midgie's Good Cream LP	/s/ George Haymaker	Founder & CEO
0001665160-21-001421	1	Hexanika, Inc.	Yogesh Pandit	CEO and Chairman of the Board
0001792908-21-000007	1	Apotheka Systems, Inc.	Dennis Maliani	CEO
0001856715-21-000001	1	Rojo's Famous Inc.	Robert J. Selfridge	President & CEO
0001836256-21-000005	1	Allibelle Foods, Inc.	Isabelle Steichen-Ennis	President and Director
0001836256-21-000004	1	Lila Labs, Inc	Ricky Williams	Director
0001670254-21-000902	1	JogoHealth, Inc	Sanjai Murali	Founder and CEO
0001843971-21-000005	1	Audubon Bioscience Co.	Rostyslav Semikov	CEO
0001670254-21-000905	1	Proactive Life Inc.	Dr. Daniel Gartenberg	Chief Executive Officer & Co-founder
0000732935-21-000006	1	Here To Serve Holding Corp	Paul Riss by Sean Fuellhart POA	CEO
0001670254-21-000904	1	Harmony Turbines, Inc.	Christopher Moore	President / CEO
0001665160-21-001418	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747584-21-000018	1	Ola Filter Corp	Elizabeth Clandos	CEO
0001665160-21-001416	1	Verge Inc	Nils Thorjussen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001415	1	Eight Bridges Brewing, Inc.	George Beardsley	CEO, Principal Executive Officer and Director
0001746059-21-000395	1	Tilton Brothers Brewing, LLC	Joseph Chase	Owner and Founder
0001746059-21-000394	1	Serene Drops, LLC	Guney Tosun	Owner and CoFounder
0001746059-21-000393	1	Dawg Haus, LLC	DeAngelo Crawford	Owner and Founder
0001739408-21-000001	1	Tall Pines Distillery LLC	Lisa Welch	Co-Owner
0001746059-21-000392	1	TWO BEAGLES DISTILLING CO.	Craig Ennis	Owner and President
0001670254-21-000901	1	Nwicode	Ruslan Bugaev	Founder and CEO
0001876863-21-000002	1	Grizzlies, LLC	Cash Caris	Co-Owner
0001669191-21-000784	1	ChipBrain LLC	Lisa Vo	Principal Executive Officer
0001669191-21-000782	1	RedOak Instruments, LLC	Richard Behlmann	Principal Executive Officer
0001669191-21-000780	1	Hubsai, Inc.	Mike Ghodoosian	Principal Executive Officer
0001669191-21-000778	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001805743-21-000002	1	Goodwolf Feeding Co	/s/ Joseph Keenan Smith	Owner, CEO
0001669191-21-000776	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001669191-21-000774	1	eBumps Inc.	Jonah Tuckman	Principal Executive Officer
0001669191-21-000772	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001669191-21-000770	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001669191-21-000768	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001669191-21-000766	1	Dashible, Inc.	Marvin Johnson	Principal Executive Officer
0001670254-21-000899	1	Knowledge as a Service, Inc.	B Wayne Barkley	Chief Operating Officer
0001669191-21-000764	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001847124-21-000001	1	Arlene, Inc.	Colin Jacobsen	CEO
0001746059-21-000391	1	Love of Honey LLC	George Hatchell	Owner and Founder
0001746059-21-000389	1	Twin Pike Beverage Company, LLC	Ryan Robert Cornell	Member
0001746059-21-000387	1	Valkyrie Axe Throwing, LLC	Randall Connelly	Owner and Founder
0001665160-21-001412	1	StartEngine Capital LLC	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001874176-21-000004	1	FC Comstock 8, LLC	Mark Long	Attorney in Fact for FC Comstock 8, LLC
0001665160-21-001410	1	Smardii, Inc.	Sebastien Gaddini	Director and President
0001665160-21-001407	1	StartEngine Capital LLC	Scott Stout	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001875369-21-000001	1	Perch Point LLC	Michael Marek	President
0001665160-21-001405	1	StartEngine Capital LLC	Tyler Gottstein	CEO and Majority Director of the board, Principal Executive Officer.
0001853510-21-000002	1	Kanthaka Inc.	Sylvia Kampshoff	CEO
0001872052-21-000001	1	MYDENTALWIG INC.	Lydie Livolsi	Founder and CEO
0001665160-21-001404	1	Metallum3D, Inc.	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000762	1	NanoMed Tracking, Inc.	John Clark	Principal Executive Officer
0001665160-21-001403	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001669191-21-000759	1	Aerospace Flight Technologies, LLC	Robert Feierbach	Principal Executive Officer
0001780439-21-000013	1	Rockval Inc	Grant Gregory Weiss	Founder and CEO
0001845389-21-000003	1	Illumnus Inc	Akash Deep Singhal	Founder
0001665160-21-001400	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001856645-21-000003	1	Dweller Affordable ADU Portfolio, LLC	Patrick Quinton	President of the manager, Dweller, Inc
0001861802-21-000001	1	Rx Delivered Now Inc.	Anthony Do	Chief Executive Officer
0001746059-21-000385	1	Calliope Restaurant, LLC	Khaled Albanna	Owner and Founder
0001856645-21-000002	1	Deanwood Station LLC	Thomas E. Houston, III	Ex Director and Board Chair of the Manager, Medici Road
0001862162-21-000002	1	GapNurse, Inc.	Kevin Lundy	Founder and CEO
0001665160-21-001402	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001398	1	Apelab, Inc.	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001664262-21-000003	1	POPS! Diabetes Care, Inc.	Lonny Stormo	Founder, Chief Executive Officer, & Chairman
0001665160-21-001397	1	Apelab, Inc.	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001396	1	Apelab, Inc.	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001395	1	T4L INC	Allen Witters	CEO
0001827501-21-000003	1	Modgarden (USA), Inc.	Aamar Khwaja	President, CEO
0001746059-21-000384	1	Groovy Garlic Gals, LLC	Michelle Dean	Owner and CoFounder
0001746059-21-000383	1	Daiquiri Uncorked LLC	Krutar Patel	Member Manager
0001665160-21-001394	1	Golden Coast Mead, Inc.	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000757	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001874979-21-000003	1	Cityfund I, LLC	Jesse Stein	Authorized Person
0001874979-21-000002	1	Cityfund I, LLC	Jesse Stein	Authorized Person
0001874979-21-000001	1	Cityfund I, LLC	Jesse Stein	Authorized Person
0001669191-21-000755	1	Katch Entertainment Inc.	Andrew   Tight	Principal Executive Officer
0001669191-21-000753	1	VUniverse, Inc.	Evelyn Watters	Principal Executive Officer
0001669191-21-000750	1	Beyond Wellness Inc.	Karen  Parmenter	Principal Executive Officer
0001665160-21-001392	1	O2 Treehouse Commercial Inc	Dustin Feider	CEO, Principal Executive Officer and Director
0001665160-21-001389	1	ZEVA, Inc.	Stephen Tibbitts	CEO, Principal Executive Officer and Director
0001874313-21-000004	1	sustainABLE life	Laura Yochum	President
0001870362-21-000004	1	Jumpball Apparel LLC	Tadarral Essix	Founder, CEO
0001871576-21-000002	1	Care2Care International LLC	Andre Wencker	Founder, CEO
0001871608-21-000003	1	Duis Primo Corp	Albert Ghunney	Founder, CEO
0001836256-21-000003	1	Smart Home Sentry, Inc.	Uday Kiran Chaka	CEO
0001669191-21-000747	1	Correlate Health, Inc.	Nailah   Malak	Principal Executive Officer
0001665160-21-001387	1	ALFADAN INC.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-21-001385	1	Kationx Corp	William J. Cox	CEO and Chairman and Corporate Secretary, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001867887-21-000003	1	Vitiman Kandie, LLC	Mary Johnson	President
0001865627-21-000002	1	Summit Springs THREE, LLC	Eric L. McConaghy	Manager of controlling entity.
0001665160-21-001384	1	Learnt, Inc.	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000382	1	Wild Fox Restaurant Group, LLC	Adam Dziki	Owner and CoFounder
0001665160-21-001383	1	Arc Footwear, Corp.	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001736664-21-000023	1	Locking Line Barriers Corp	Joseph Daniluk	CEO
0001665160-21-001382	1	Enginuity Power Systems, Inc.	Jacques Beaudry Losique	PRESIDENT, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000381	1	Conjure Collective LLC	Robin Bugge	Owner and CoFounder
0001746059-21-000380	1	STiX Crafthouse	Jacob Gross	Owner and CoFounder
0001746059-21-000379	1	HIB Management Services LLC	Holly Harding	Owner and President
0001774075-21-000005	1	SIMPLESHOWING HOLDINGS, INC.	Fred McGill	Founder
0001746059-21-000378	1	Emerald Coast Brewing Co LLC	Shannon Huddleston	Owner and Founder
0001746059-21-000377	1	Proof Bread LLC	Jonathan Przybyl	Owner and CoFounder
0001864227-21-000004	1	Supercharge Lab, Inc.	Anne Cheng	Chief Executive Officer, President and Director
0001875705-21-000002	1	D2J3 LLC dba Macrobites	David Lewis	President
0001670254-21-000892	1	Adaptogens, PBC	Lopa Kay van der Mersch	CEO
0001820449-21-000005	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001670254-21-000896	1	Listener Brands Inc.	Kimberly Lewis	Co-founder & CEO
0001670254-21-000898	1	Escaping Ohio LLC	Jessica Michael Davis	Director/Writer/Sam
0001824123-21-000002	1	Sugarfina Corp	Scott LaPorta	Chief Executive Officer
0001670254-21-000894	1	SportBLX Thoroughbreds Corp.	George Hall	President
0001665160-21-001380	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001869075-21-000001	1	Jelli Finance Co.	David Smith	Chief Executive Officer
0001665160-21-001378	1	Care Angel, Inc.	Wolf Shlagman	CEO, Principal Executive Officer and Director
0001873827-21-000001	1	Helix Power Corp	Matthew Lazarewicz	President & Co-Founder
0001669191-21-000745	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001665160-21-001376	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001375	1	Quri Vodka Inc.	Jonathan E. Tourgee	CEO, Principal Executive Officer and Director
0001820449-21-000004	1	PE Investment Group, LLC	Elvis Nguyen	Managing Member
0001736664-21-000020	1	Locking Line Barriers Corp	Joseph Daniluk by Sean Fuellhart POA	CEO
0001670254-21-000890	1	MicroVision Optical, LLC	David Johnson	Founder & CEO
0001746059-21-000376	1	What BBQ & Bar, LLC	Shill Massey Hunter	Owner
0001781955-21-000005	1	Dome Audio Inc.	Ben White	Founder and CEO
0001830878-21-000007	1	Harmony Global Foods, LLC	Christine Gregory	Member/Manager
0001665160-21-001373	1	Scooterson Inc.	Mihnea Iustinian Chis	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001875954-21-000001	1	Acrospire Brewing LLC	Eric Truscott	Owner/Operator
0001746059-21-000375	1	BMORE ICE, LLC	Jennifer Nicholas	Owner
0001845790-21-000002	1	Unlock Wealth $ LLC	Shante Davis by Sean Fuellhart POA	CEO
0001665160-21-001371	1	Wireless electrical Grid LAN, WiGL, Inc.	Dr. Ahmad Glover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001370	1	Hundy, Inc.	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000374	1	Joy Goddess Delectables, LLC	Joanna Mouming	CEO
0001670254-21-000888	1	Mod Tech Labs Inc.	Alexandria Porter	CEO & Co-Founder
0001746059-21-000373	1	Ellett & Edmands LLC	John Ellett	Owner
0001670254-21-000886	1	CabinetM Inc.	Anita Brearton	CEO
0001746059-21-000372	1	CCS Worldwide, LLC	Carline Simeon	Owner and CEO
0001670254-21-000889	1	NYCE Companies, Inc.	Philip Michael	CEO
0001746059-21-000371	1	Detroit Style Inc.	Mark Slaughter	President
0001665160-21-001368	1	Apelab, Inc.	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001365	1	Wilderwise Inc.	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001874176-21-000002	1	FC Comstock 8, LLC	Mark Long	Attorney in Fact for FC Comstock 8, LLC
0001665160-21-001360	1	dexFreight, Inc.	Jim Handoush	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001358	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,
0001665160-21-001356	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,
0001872965-21-000002	1	Cascade Cultures, LLC	Sarah Frost-Mckee	Co-Owner
0001690474-21-000001	1	Follow-Mee, Inc.	Jose Montero II	Chief Executive Officer
0001746059-21-000370	1	Tradesman Brewing Co. INC	Sara Gayle McConnell	VP Operations
0001670254-21-000885	1	Univoice Corporation	Sami Halabi	Founder | CEO
0001736664-21-000019	1	Locking Line Barriers Corp	Joseph Daniluk	CEO
0001670254-21-000884	1	Aquaborne LLC	Nodar Narsavidze	Founder / Managing Partner
0001669191-21-000743	1	HighSchoolResponder LLC	Barbara A Grimm	Principal Executive Officer
0001669191-21-000741	1	Guardian Athletics, Inc.	David Norris	Principal Executive Officer
0001669191-21-000739	1	Talla Inc.	Francis Speiser	Principal Executive Officer
0001860683-21-000003	1	Republic Boot Co, INC	Christopher Conrad	CEO & President
0001669191-21-000736	1	YEP, Inc.	Jimmy Ezzell	Principal Executive Officer
0001477932-21-004980	1	WORLD TREE USA, LLC	/s/ Douglas Willmore	CEO
0001863224-21-000001	1	Gypsee, Inc.	Andrew Thompson	CEO
0001670254-21-000883	1	Aquaborne LLC	Nodar Narsavidze	Founder / Managing Partner
0001665160-21-001352	1	Honeydrop, Inc.	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000882	1	Naia, Inc.	Chris Tan	CEO and Co-Founder
0001860436-21-000004	1	Maybe Finance, Inc.	/s/ Joshua Pigford	Chief Executive Officer, President, Secretary and Director
0001850742-21-000003	1	Slate Click, LLC	Kirk Uhler	Chief Executive Officer
0001670254-21-000880	1	Bee Mortgage App, Inc.	Curtis Wood	Co-founder & CEO
0001746059-21-000369	1	BrokenSpanish, LLC	James Martin	Chef/Owner
0001665160-21-001351	1	AgWiki, Inc.	Randy P. Krotz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000878	1	TransCrypt Solutions Inc.	Zain Zaidi	Founder & Chief Executive Officer
0001665160-21-001350	1	Parvus Capital Corp dba Terra Biotics	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001348	1	GameIQ, Inc.	Balazs Wellisch	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001871608-21-000002	1	Duis Primo Corp	Albert Ghunney	Founder, CEO
0001875081-21-000001	1	Steel City Jet Ski Rentals LLC	Jake Tovey	President
0001665160-21-001347	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000730	1	Mangled Mascots LLC	Keith  Gober	Principal Executive Officer
0001816003-21-000004	1	Exit 6, LLC	Alan Shetzer by Sean Fuellhart POA	CEO
0001847410-21-000003	1	Sterling Transportation Inc.	Robert John Zajac by Sean Fuellhart POA	President
0001670254-21-000873	1	Lips Co.	Annie Brown	CEO
0001555127-21-000010	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001746059-21-000368	1	Retro Meadery LLC	Michael Fields	Owner and CoFounder
0001670254-21-000875	1	Prepps LLC	Christian Dupervil	Co-Founder & Chief Connections Officer
0001555127-21-000009	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001867285-21-000003	1	Hillhouse Coffee & Lounge	Logan Power by Sean Fuellhart POA	Owner
0001665160-21-001344	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001861588-21-000003	1	Squaredeal App Inc.	Patrick Jones by Sean Fuellhart POA	CEO
0001868502-21-000002	1	THRIVE TESTING & BIOSAFETY INC	Omid Shokraee	Attorney in Fact
0001851773-21-000017	1	Bucket List Studios Inc.	Garrett Gee	Founder
0001665160-21-001343	1	The 360 ONLY Novelty Co.	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000727	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001665160-21-001341	1	Solgaard Design Inc.	Adrian Solgaard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000367	1	Game Over Bar & Arcade	Dominic Pirozzolo	Owner
0001665160-21-001339	1	Parvus Capital Corporation	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
