ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-001317	1	Arya Mazanek	CEO	2022-04-29
0001096906-22-000998	1	/s/ Lior Shafir	Chief Executive Officer	2022-04-29
0001670254-22-000482	1	Mucjon Demiraj	COO	2022-04-06
0001670254-22-000482	2	Nicolas Simon	CEO	2022-04-05
0001670254-22-000485	1	Paul T VanderKuyl	CEO	2022-04-12
0001670254-22-000485	2	Taylor Blom	Co-Founder & CRO	2022-04-12
0001903204-22-000003	1	Lee King	Director	2022-04-29
0001821386-22-000003	1	Cyo Ray Nystrom	CEO	2022-04-29
0001821386-22-000003	2	Rachel Washtien	Director	2022-04-29
0001821386-22-000003	3	Dana Twomey	Director	2022-04-29
0001846065-22-000002	1	Palem Imran	CEO & Director	2022-04-29
0001846065-22-000002	2	Bhargav Varma	Director	2022-04-29
0001670254-22-000484	1	Gabriel Hoffman	Secretary & Treasurer	2022-03-15
0001670254-22-000484	2	Sean Rutherford	CFO	2022-03-15
0001670254-22-000484	3	Brandon Taylor	CEO & CIO	2022-03-15
0001665160-22-001319	1	Daniel Lyons	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001324	1	Deep Chakraborty	CEO	2022-04-29
0001747803-22-000008	1	Andrew Page	Director	2022-04-29
0001747803-22-000008	2	Anuj Patel	Director	2022-04-29
0001665160-22-001327	1	Joshua Roberto	Chief Product Development Officer	2022-04-29
0001665160-22-001327	2	Roger G. Brook	Chief Growth Officer	2022-04-29
0001665160-22-001327	3	Clovis Blackwell	Operations Director, Board Secretary	2022-04-29
0001665160-22-001327	4	Vincent F. Caimano	CEO	2022-04-29
0001670254-22-000487	1	Alexander Gruber	CPO	2022-04-28
0001670254-22-000487	2	Shane Hiller	Director / Investor	2022-04-28
0001670254-22-000487	3	Eric Plam	CEO	2022-04-27
0001747803-22-000009	1	Trishna Saigal	Director	2022-04-29
0001811444-22-000001	1	Katie Demo	President	2022-04-29
0001808907-22-000003	1	Christopher Boyd	CEO	2022-04-29
0001808907-22-000003	2	Ben Acott	Director	2022-04-29
0001808907-22-000003	3	Marcelo Kertesz	Director	2022-04-29
0001808907-22-000003	4	Ryan Mulvany	Director	2022-04-29
0001808907-22-000003	5	Tonya Wearner	Director	2022-04-29
0001808907-22-000003	6	Brad Seipp	Director	2022-04-29
0001665160-22-001307	1	David Obasiolu	CEO	2022-04-29
0001893768-22-000002	1	David Michael Brett Johnson	Manager	2022-04-29
0001821386-22-000004	1	Steven Renbaum	CEO	2022-04-29
0001784334-22-000001	1	Zhisong Cao	CEO	2022-04-29
0001747803-22-000006	1	Carlos Fernando Mendez	Director	2022-04-29
0001747803-22-000006	2	Melissa Mendez	Director	2022-04-29
0001493152-22-011666	1	/s/ Arlan Hamilton	Manager	2022-04-29
0001665160-22-001321	1	John H. King	CEO	2022-04-29
0001747803-22-000007	1	Jack Benzaquen	Manager	2022-04-29
0001747584-22-000011	1	Alexander E. Blackmer	manager	2022-04-29
0001665160-22-001358	1	Joshua Resnick	CEO	2022-04-29
0001104659-22-053933	1	/s/ George Murnane	Chief Executive Officer and President	2022-04-29
0001104659-22-053933	2	/s/ Michael D. Winston, CFA	Executive Chairman (Director), Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001355	1	Hans Hesselholt Henne Hansen	CEO, Founder	2022-04-29
0001665160-22-001353	1	Marcel Puijk	Chief Financial Officer	2022-04-29
0001670254-22-000495	1	Jill Schriefer	Chief Customer Officer	2022-04-27
0001670254-22-000495	2	Tavis Schriefer	CCO	2022-04-14
0001670254-22-000495	3	Tavis Schriefer	Founding CEO	2022-04-14
0001670254-22-000495	4	Tavis Schriefer	Founding CEO	2022-04-14
0001670254-22-000498	1	Ron Harris	President	2022-04-28
0001670254-22-000498	2	Jason Brown	Board Member	2022-04-28
0001665160-22-001361	1	Morgan Bierschenk	Co-Founder/Chief Executive Officer	2022-04-29
0001782494-22-000001	1	Mark Hellweg	Director	2022-04-29
0001782494-22-000001	2	Brad Walhood	Director	2022-04-29
0001860056-22-000002	1	Brian Marshall	Manager and Chief Operating Officer	2022-04-29
0001860056-22-000002	2	Rhonda Marshall	Manager and Chief Executive Officer	2022-04-29
0001213900-22-022852	1	/s/ Ali El Idrissi	Chief Executive Officer	2022-04-29
0001670254-22-000491	1	Franck LAHAYE	COO and cofounder	2022-04-29
0001670254-22-000491	2	Andrei Klochko	CEO and cofounder	2022-04-29
0001665160-22-001345	1	Paul Francis	President and CEO	2022-04-29
0001665160-22-001347	1	Shahin Khorshidpanah	President	2022-04-29
0001665160-22-001347	2	Kevin Arca	CEO	2022-04-29
0001782494-22-000002	1	Sydney Chasin	Chief Executive Officer	2022-04-29
0001747803-22-000015	1	Trishna Saigal	Director	2022-04-29
0001670254-22-000494	1	Lynn Langford	Founder/CEO	2022-04-28
0001861670-22-000002	1	James Chris Wall	Manager	2022-04-29
0001861670-22-000002	2	Andrew Peterson	Manager	2022-04-29
0001665160-22-001352	1	Micah Bergdale	CEO	2022-04-29
0001665160-22-001349	1	Marc E Pierce	CEO	2022-04-29
0001640334-22-000856	1	/s/ Troy Levy	Director	2022-04-29
0001640334-22-000856	2	/s/ Sunny Sharma	Interim Chief Financial Officer (Principal Financial Officer)	2022-04-29
0001640334-22-000856	3	/s/ Ronald Kapphahn	Director	2022-04-29
0001670254-22-000486	1	Alan James Bailey	CFO	2021-10-21
0001670254-22-000486	2	Alejandro Zalles	CTO	2021-10-21
0001670254-22-000486	3	Michael Sean Hynson	COO	2021-10-21
0001670254-22-000486	4	Jean Pierre Fatta	Founder & CEO	2021-10-21
0001665160-22-001330	1	Weaver Gaines	Chairman & CEO	2022-04-29
0001665160-22-001330	2	Richard Ferrari	Board Member	2022-04-29
0001665160-22-001330	3	Stephanie Warrington	Board Member	2022-04-29
0001665160-22-001330	4	Robert V House	Board Member	2022-04-29
0001665160-22-001330	5	Suha Jhaveri	Board Member	2022-04-29
0001747803-22-000012	1	Oswaldo Gutierrez	Managing Member	2022-04-29
0001747803-22-000012	2	John Caravello	Managing Member	2022-04-29
0001747803-22-000010	1	Oswaldo Gutierrez	Managing Member	2022-04-29
0001665160-22-001305	1	/Curtis Ceballos/	President/CEO	2022-04-29
0001665160-22-001304	4	George Arida	Chief Financial Officer, Chief Operating Officer and Director	2022-04-29
0001665160-22-001304	5	Curt Christensen	Vice President of Manufacturing, Cofounder, and Director	2022-04-29
0001665160-22-001304	3	Kim Mageau	Vice Chair of the Board of Directors	2022-04-29
0001665160-22-001304	2	Tom Tefft	Director	2022-04-29
0001665160-22-001304	1	Daniel Davis	VP of RandD, Co-Founder, and Director	2022-04-29
0001671941-22-000003	3	Paul Ahlstrom	Director	2022-04-29
0001671941-22-000003	4	Dalton Wright	Director	2022-04-29
0001671941-22-000003	2	Patrick Reilly	Chief Financial Officer	2022-04-29
0001671941-22-000003	1	Neal Harmon	Chief Executive Officer and Director	2022-04-29
0001665160-22-001303	1	Todd Thompson	CEO	2022-04-29
0001828473-22-000003	1	Xiaoyang (Betty) Tang	Director	2022-04-29
0001670254-22-000475	1	Stephen Flaherty	Founder & CEO	2022-02-04
0001665160-22-001302	1	Hans King	Senior Vice President and Director	2022-04-29
0001665160-22-001302	2	Ryan Ceballos	Executive Vice President and Director	2022-04-29
0001665160-22-001301	1	Eran Orr	Chief Executive Officer	2022-04-29
0001670254-22-000474	3	Kyle Meyer	CEO	2022-04-29
0001670254-22-000474	2	Brett Meisenheimer	V.P.	2022-04-29
0001670254-22-000474	1	Roger  Heymann	cfo	2022-04-29
0001685404-22-000001	1	Michael Lewis	CEO	2022-04-29
0001670254-22-000473	1	Eyal Amir	CEO	2022-04-27
0001670254-22-000471	2	Patrick Henry	President & CEO	2022-04-23
0001670254-22-000471	1	Farooq Anjum	Board members	2022-04-23
0001644600-22-000061	1	Brooks Powell	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2022-04-29
0001644600-22-000061	3	Melody Koh	Director	2022-04-29
0001644600-22-000061	2	Stephan McLean Jr.	Director	2022-04-29
0001665160-22-001297	3	Keith J. Kanouse	Director, General Counsel and Corporate Secretary	2022-04-29
0001665160-22-001297	1	Joseph Riano	Director, CEO, Principal Financial Officer and President	2022-04-29
0001665160-22-001297	2	Harold Schultz	Board Member	2022-04-29
0001665160-22-001297	4	Donald Kohl	Director	2022-04-29
0001665160-22-001297	5	Michael J. Pichel	Director	2022-04-29
0001665160-22-001297	6	Gerardo Moran	Vice President	2022-04-29
0001830560-22-000001	1	Darrell Pickens	DIRECTOR	2022-04-29
0001670254-22-000470	1	Jim Iversen	Co-Founder, CEO	2021-11-30
0001665160-22-001295	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001294	1	Vincent Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001291	6	Gerardo Moran	Vice President	2022-04-29
0001665160-22-001291	5	Michael J. Pichel	Director	2022-04-29
0001665160-22-001291	3	Keith J. Kanouse	Director, General Counsel and Corporate Secretary	2022-04-29
0001665160-22-001291	2	Harold Schultz	Board Member	2022-04-29
0001665160-22-001291	1	Joseph Riano	Director, CEO, Principal Financial Officer and President	2022-04-29
0001665160-22-001291	4	Donald Kohl	Director	2022-04-29
0001826438-22-000001	1	James Cole	Founder & CEO	2022-04-29
0001670254-22-000468	1	Stephan Hartman	Founder, Chairman & CEO	2022-04-29
0001803592-22-000002	2	Stephan Fortier	CEO	2022-04-29
0001803592-22-000002	1	Jean Jean Pelletier	Director	2022-04-29
0001803592-22-000002	3	Bruno Gutton	Board Member	2022-04-29
0001659586-22-000003	1	Starling Childs	CEO, President	2022-04-29
0001670254-22-000467	1	Stephan Hartman	Founder, Chairman & CEO	2022-04-29
0001779318-22-000001	1	Pierre Laguerre	CEO	2022-04-29
0001670254-22-000466	1	Eric Jackson	CEO and Co-Founder	2022-04-29
0001670254-22-000466	2	Eric Jackson	CEO and Co-Founder	2022-04-28
0001104659-22-053644	8	/s/ Gilad Glick	Board Member	2022-04-29
0001104659-22-053644	7	/s/ Christy Jones	Board Member	2022-04-29
0001104659-22-053644	5	/s/ Jeffrey Hitchcock	Board Member	2022-04-29
0001104659-22-053644	4	/s/ Finny Kuruvilla	Board Member	2022-04-29
0001104659-22-053644	3	/s/ Sean D. Carney	Board Member	2022-04-29
0001104659-22-053644	2	/s/ Edward Damiano	Executive Chair and Board Member	2022-04-29
0001104659-22-053644	1	/s/ Gilbert Clarke	Chief Financial Officer	2022-04-29
0001104659-22-053644	6	/s/ Beth A. Brooke	Board Member	2022-04-29
0001738836-22-000003	1	Rachel Rivas	Investor Relations	2022-04-29
0001669191-22-000470	1	Gregory  Duffell	Principal Executive Officer	2022-04-29
0001669191-22-000470	2	Francis  Ong	Principal Financial Officer	2022-04-29
0001669191-22-000470	3	Gregory  Duffell	Principal Accounting Officer	2022-04-29
0001669191-22-000470	4	Francis  Ong	Board Member	2022-04-29
0001669191-22-000470	5	Gregory  Duffell	Board Member	2022-04-29
0001665160-22-001283	2	Khai Nguyen	CFO, Director, Treasurer	2022-04-29
0001665160-22-001283	1	Tyler Boone	CEO, President and Director	2022-04-29
0001726537-22-000003	1	Frank Borger Gilligan	Attorney for Issuer	2022-04-29
0001665160-22-001281	2	Mitch Rotolo	Director	2022-04-29
0001665160-22-001281	3	Ozzie Fernandez	Director	2022-04-29
0001665160-22-001281	4	Sarah Diebold	Director	2022-04-29
0001665160-22-001281	5	Adam Enamorado	COO	2022-04-29
0001665160-22-001281	6	Juliana Hernandez	CFO	2022-04-29
0001665160-22-001281	1	Frederic Speed Bancroft	CEO/Chairman	2022-04-29
0001665160-22-001281	8	Luis Garcia	Director	2022-04-29
0001665160-22-001281	7	Ross Ford	Director	2022-04-29
0001665160-22-001281	9	Chris Meaux	Director	2022-04-29
0001665160-22-001278	1	Alexander M. Brent	CEO, President, Secretary, Chairman of the Board, CFO	2022-04-29
0001665160-22-001278	2	James Agate	COO, Director	2022-04-29
0001671941-22-000001	1	Neal Harmon	Chief Executive Officer and Director	2022-04-29
0001671941-22-000001	2	Patrick Reilly	Chief Financial Officer	2022-04-29
0001671941-22-000001	4	Paul Ahlstrom	Director	2022-04-29
0001671941-22-000001	3	Dalton Wright	Director	2022-04-29
0001665160-22-001275	1	Matthew Chasen	Chief Executive Officer, Chairman and Sole Board Member	2022-04-29
0001666102-22-000009	1	Tianyuan Gu	CEO	2022-04-29
0001213900-22-022691	1	/s/ Rachel Kuperman	CEO	2022-04-29
0001839110-22-000001	1	Uday Kiran Chaka	CEO	2022-04-29
0001666102-22-000008	1	Tianyuan Gu	CEO	2022-04-29
0001797422-22-000002	1	Kyle LaFond	Director, President, Secretary	2022-04-29
0001797422-22-000002	3	Gary Keider	Director	2022-04-29
0001797422-22-000002	2	Eric Bilenko	Director	2022-04-29
0001787138-22-000001	1	Jonathan Schultz	CEO & Director	2022-04-29
0001213900-22-022687	1	Jeffrey Kleiner	Chief Executive Officer	2022-04-29
0001213900-22-022684	3	/s/ Stewart Peabody	Director	2022-04-29
0001213900-22-022684	4	/s/ Jeffrey Kleiner	CEO, President and Director	2022-04-29
0001213900-22-022684	1	/s/ Jeffrey Kleiner	CEO, President and Director	2022-04-29
0001213900-22-022684	2	/s/ Harris Kirshner	CFO, Secretary and Director	2022-04-29
0001193125-22-133386	1	/s/ Anthony Gantt, Jr.	Chief Executive Officer	2022-04-29
0001821386-22-000002	2	Richard Kim	Director	2022-04-29
0001821386-22-000002	1	Andrey Yanyuk	CEO	2022-04-29
0001104659-22-053474	3	/s/ Anna Harding	Director	2022-04-29
0001104659-22-053474	2	/s/ Andrew Ulmer	President, Chief Financial Officer, Chief Accounting Officer and Director	2022-04-29
0001104659-22-053474	1	/s/ Richard Gamarra	Chief Executive Officer, Secretary and Director	2022-04-29
0001769923-22-000001	1	/s/ Shantanu Rana	Director, CEO	2022-04-26
0001666102-22-000006	1	Tianyuan Gu	Chairman	2022-04-29
0001851023-22-000002	1	David B Cooper	CFO/CTO	2022-04-29
0001665160-22-001272	1	Brent Zimmerman	CEO, CO-Founder, Principal Executive Officer and Manager,	2022-04-29
0001665160-22-001271	2	Ada Gurak	COO	2022-04-29
0001665160-22-001271	1	Denys Gurak	CEO	2022-04-29
0001665160-22-001271	3	Markian Silecky	Legal Counsel	2022-04-29
0001193125-22-133153	2	/s/ Jeffrey Heglie	Co-founder and Managing Member	2022-04-29
0001193125-22-133153	1	/s/ Mischelle Elkovich	Co-founder and Majority Managing Member	2022-04-29
0001665160-22-001268	1	George Douaire	President, CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-04-29
0001665160-22-001268	2	Humsini Acharya	Director	2022-04-29
0001665160-22-001268	3	Andrew Plum	Director	2022-04-29
0001665160-22-001268	4	Timothy Visos-Ely	Director	2022-04-29
0001808830-22-000003	1	Parul Gujral	Chief Executive Officer, Director	2022-04-29
0001842944-22-000001	1	Lincoln Edwards	Principal	2022-04-29
0001806951-22-000002	1	Frank Cid	Sole Director & CEO	2022-04-29
0001808830-22-000001	1	Parul Gujral	Chief Executive Officer, Director	2022-04-29
0001874177-22-000001	1	Quan Zhang	Chief Executive Officer, Secretary and Sole Director	2022-04-29
0001799689-22-000002	4	Doug Young	Director	2022-04-21
0001799689-22-000002	3	Richard Noll	Director	2022-04-21
0001799689-22-000002	2	Tony DiBianca	Director	2022-04-21
0001799689-22-000002	1	Barbara Daliri Freyduni	Director	2022-04-22
0001766415-22-000004	1	Julianna Smoot	Director & Strategist	2022-04-29
0001766415-22-000004	2	Brian Spangle	Director & COO	2022-04-29
0001665160-22-001265	1	DeWayne Adamson	President, CEO, Co-Founder and Director	2022-04-29
0001665160-22-001263	4	Pam Hamlin	Director	2022-04-29
0001665160-22-001263	3	Tod A. Nestor	Director	2022-04-29
0001665160-22-001263	1	Pierre Rogers	CEO	2022-04-29
0001665160-22-001263	2	Joshua Leavitt	CFO	2022-04-29
0001815481-22-000003	1	Steven Michael Cadieux	Chief Executive Officer, President, Treasurer, Secretary, Director	2022-04-28
0001815481-22-000003	2	Yashar H Kafi	Chief Operating Officer	2022-04-28
0001193125-22-132959	5	/s/ Joel Worcester	Director	2022-04-29
0001193125-22-132959	4	/s/ Tyler McNie	Co-Chief Executive Officer and Director	2022-04-29
0001193125-22-132959	6	/s/ Paul Worcester	Director	2022-04-29
0001193125-22-132959	3	/s/ Cameron McNie	Co-Chief Executive Officer and Chairman of the Board	2022-04-29
0001193125-22-132959	2	/s/ Mike Zwonitzer	Interim Chief Financial Officer (Principal Financial Officer and Principal Accounting Officer)	2022-04-29
0001193125-22-132959	1	/s/ Scott Ford	President, Co-Chief Executive Officer and Director (Principal Executive Officer)	2022-04-29
0001856715-22-000003	3	Jamie Holt	COO	2022-04-29
0001856715-22-000003	2	Tom Leonard	Director	2022-04-29
0001856715-22-000003	1	Robert J. Selfridge	President & CEO	2022-04-29
0001736304-22-000001	4	Edward (Ned) McMahon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001736304-22-000001	3	Jerry Lang	Director	2022-04-29
0001736304-22-000001	2	Josh Franklin	COO & Director	2022-04-29
0001736304-22-000001	1	Christinia Marc	Director	2022-04-29
0001670254-22-000461	1	Eugene Fooksman	Board Member	2022-04-27
0001670254-22-000461	2	Dennis ONeill	President	2022-04-27
0001670254-22-000461	3	Maxim Mikheev	CEO / Chief Scientist	2022-04-27
0001665160-22-001260	4	Pam Hamlin	Director	2022-04-29
0001665160-22-001260	2	Joshua Leavitt	CFO	2022-04-29
0001665160-22-001260	3	Tod A. Nestor	Director	2022-04-29
0001665160-22-001260	1	Pierre Rogers	CEO	2022-04-29
0001837613-22-000012	2	Martha Crandall	Manager	2022-04-29
0001837613-22-000012	1	Maria Boustead	CEO, Member Manager	2022-04-29
0001809210-22-000001	1	Cory J. Linton	Director	2022-04-29
0001809210-22-000001	2	Lisa M. Samara	Director	2022-04-29
0001879942-22-000001	6	/s/ Paul Worcester	Director	2022-04-29
0001879942-22-000001	5	/s/ Joel Worcester	Director	2022-04-29
0001879942-22-000001	4	/s/ Tyler McNie	Co-Chief Executive Officer, Director	2022-04-29
0001879942-22-000001	3	/s/ Cameron McNie	Co-Chief Executive Officer, Chairman of the Board	2022-04-29
0001879942-22-000001	1	/s/ Scott Ford	President, Co-Chief Executive Officer and Director (Principal Executive Officer)	2022-04-29
0001879942-22-000001	2	/s/ Mike Zwonitzer	Interim Chief Financial Officer (Principal Financial Officer)	2022-04-29
0001837613-22-000011	1	Jaron Lukas	Manager	2022-04-29
0001837613-22-000011	2	Yo Sub Kwon	Manager	2022-04-29
0001837613-22-000011	3	Raymond Bailey	Manager	2022-04-29
0001769091-22-000001	1	/s/Tadayoshi Henry Yoshida	Director, Chief Executive Officer	2022-04-29
0001769091-22-000001	2	/s/Chris Palmisano	Director, Chief Revenue Officer, Chief Operating Officer	2022-04-29
0001852227-22-000003	1	Monique Crayton	Sole Member, CEO	2022-04-29
0001665160-22-001257	1	Joanne Chen	Director	2022-04-29
0001665160-22-001257	2	Robert Siegel	Director	2022-04-29
0001665160-22-001257	3	Lynn Heublein	Director	2022-04-29
0001665160-22-001257	4	Nathan Harding	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001255	1	Ravi Sharma	CEO, Director, Principal Financial Officer	2022-04-29
0001665160-22-001255	3	Fadi Madanat	Director	2022-04-29
0001665160-22-001255	2	Amy Sharma	Director	2022-04-29
0001784144-22-000004	1	Elisabeth Polizzi Oertle	CEO	2022-04-29
0001746059-22-000178	1	Angela Morales	Owner	2022-04-29
0001669191-22-000466	2	Alan Rodriguez	Principal Financial Officer	2022-04-29
0001669191-22-000466	3	Alan Rodriguez	Principal Accounting Officer	2022-04-29
0001669191-22-000466	4	Alan Rodriguez	Board Member	2022-04-29
0001669191-22-000466	1	Alan Rodriguez	Principal Executive Officer	2022-04-29
0001746059-22-000177	1	Carl Richardson	Owner and Founder	2022-04-29
0001670254-22-000460	2	Dennis Maliani	CEO	2022-04-19
0001670254-22-000460	1	Luis Lopez	COO	2022-04-19
0001784144-22-000002	1	Elisabeth Polizzi Oertle	CEO	2022-04-29
0001665160-22-001252	1	Micah Truman	CEO and Director	2022-04-29
0001665160-22-001250	1	Ryan Burningham	Chief Executive Officer, Co-Founder and Director, Principal Financial Officer, and Principal Accounting Officer	2022-04-29
0001670254-22-000459	2	Philip Benjamin Howard	CTO	2022-04-25
0001670254-22-000459	3	Jonathan Evans	CEO - Chief Executive Officer	2022-04-25
0001670254-22-000459	1	Daniel Gizzi	CFO	2022-04-26
0001062993-22-011029	3	/s/ Sara Adler	Director	2022-04-29
0001062993-22-011029	2	/s/ Sarah Hardy	COO, Director	2022-04-29
0001062993-22-011029	1	/s/ Laura Hughes Modi	CEO, Director	2022-04-29
0001062993-22-011029	4	/s/ Carle Stenmark	Director	2022-04-29
0001062993-22-011029	5	/s/ Shannon Karches	VP of Finance	2022-04-29
0001837613-22-000009	1	Ravindra Singh	Director	2022-04-29
0001837613-22-000009	2	Anil Pereira	Director	2022-04-29
0001665160-22-001245	1	Jospeh Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001829126-22-009131	1	Jason Brown	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2022-04-29
0001644600-22-000059	1	David Mitlyng	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2022-04-29
0001644600-22-000059	2	Roger Yee	Director	2022-04-29
0001665160-22-001242	2	Robert James	CTO and Director	2022-04-29
0001665160-22-001242	3	Valentin Scinteie	Director	2022-04-29
0001665160-22-001242	1	Vasily Starostenko	Director	2022-04-29
0001889699-22-000001	4	/s/ Jay Moore	Chief Executive Officer and Manager of Issuer's Manager	2022-04-29
0001889699-22-000001	1	/s/ Lee James Parson	Manager of Issuer's Manager	2022-04-29
0001889699-22-000001	2	/s/ Matthew Lee Parsons	Manager of Issuer's Manager	2022-04-29
0001889699-22-000001	3	/s/ Jason Frazier	Manager of Issuer's Manager	2022-04-29
0001665160-22-001241	1	Gilbert Dunham	Director, Treasurer, Secretary, principal accounting officer	2022-04-29
0001665160-22-001241	2	Peter Kaufman	Director	2022-04-29
0001796599-22-000001	1	/s/ Jewel Zimmer	Director, CEO	2022-04-28
0001821328-22-000002	1	Michael Benatar	CEO	2022-04-29
0001821328-22-000002	2	Erin Mastopietro	Director	2022-04-29
0001792508-22-000001	1	Aliaksandr Bazhanau	Director, Treasurer, Secretary, Chief Technology Officer	2022-04-29
0001666102-22-000004	1	Tianyuan Gu	Chairman	2022-04-29
0001837613-22-000007	2	Lonnie Atkinson	COO, Director	2022-04-29
0001837613-22-000007	1	Clyde Harris	CFO, Director	2022-04-27
0001096906-22-000976	1	Matthew Sullivan	Chief Executive Officer	2022-04-29
0001665160-22-001238	1	Hugo Pakula	CEO	2022-04-29
0001665160-22-001235	1	Joseph Tota	Director	2022-04-29
0001666102-22-000003	1	Tianyuan Gu	Chairman	2022-04-29
0001837613-22-000005	1	Brooks Addington	Director	2022-04-28
0001665160-22-001233	2	Louise Anne Poirier	Principal Accounting Officer and Principal Financial Officer	2022-04-29
0001665160-22-001233	1	Connor O Brien	CEO and Director	2022-04-29
0001670254-22-000458	1	Victoria Nguyen	Lab Director	2022-04-28
0001670254-22-000458	3	Hiep-Hoa T Nguyen	President/CEO	2022-04-26
0001670254-22-000458	4	Marianne Nguyen	CHIEF BUSINESS OFFICER AND CO-FOUNDER	2022-04-26
0001670254-22-000458	2	Lorne J Mattner	Chief Operating Officer and Co-founder	2022-04-28
0001665160-22-001231	2	Andrea Giannini	CTO	2022-04-29
0001665160-22-001231	1	Guanhao Wu	CEO	2022-04-29
0001665160-22-001231	3	Ton Duong	President	2022-04-29
0001669191-22-000464	5	David Sterling	Board Member	2022-04-29
0001669191-22-000464	4	James Mulford	Board Member	2022-04-29
0001669191-22-000464	3	James Mulford	Principal Accounting Officer	2022-04-29
0001669191-22-000464	2	James Mulford	Principal Financial Officer	2022-04-29
0001669191-22-000464	1	James Mulford	Principal Executive Officer	2022-04-29
0001669191-22-000464	6	Roderick McLean	Board Member	2022-04-29
0001837613-22-000004	1	Jose Madariaga Michieli	Director	2022-04-28
0001837613-22-000004	2	Jorge Varela Dorbecker	Director	2022-04-28
0001665160-22-001229	1	Robert Rast	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001665160-22-001228	1	Matthew Newman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001852227-22-000002	2	Jay Berglind	Director	2022-04-29
0001852227-22-000002	3	Dirk Lansbergen	Director	2022-04-29
0001852227-22-000002	1	Melanie Kahn	Director	2022-04-29
0001665160-22-001226	5	Suha Jhaveri	Director	2022-04-29
0001665160-22-001226	3	Stephanie Warrington	Director	2022-04-29
0001665160-22-001226	2	Kimberly Ramsey	CFO	2022-04-29
0001665160-22-001226	1	Weaver Gaines	CEO and Chairman of the Board of Directors	2022-04-29
0001665160-22-001226	4	Robert House	Director	2022-04-29
0001665160-22-001224	1	Garrett Olsen	CEO, CFO and Director	2022-04-29
0001665160-22-001224	3	Andy Kuklock	CMO and Director	2022-04-29
0001665160-22-001224	2	Jake Ryder	COO and Director	2022-04-29
0001665160-22-001223	1	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC	2022-04-29
0001837613-22-000003	6	Lianghai Bing	Director	2022-04-29
0001837613-22-000003	5	Dr. Baozhong Wang	Director	2022-04-29
0001837613-22-000003	4	Dr. Changhua Qiu	Director	2022-04-29
0001837613-22-000003	3	Dr. Raj Garg	Director	2022-04-29
0001837613-22-000003	1	Lutao Ning	Director	2022-04-29
0001837613-22-000003	2	Dr. Ruola Ning	Director	2022-04-29
0001837613-22-000002	1	Brian Durst	Director	2022-04-28
0001837613-22-000002	3	Abraham Kamarck	Director	2022-04-28
0001837613-22-000002	2	Steven Finn	Director	2022-04-28
0001837613-22-000002	4	Sheila Parekh Blum	Director	2022-04-28
0001665160-22-001220	1	Wayne Weber	CEO	2022-04-29
0001665160-22-001219	1	Matthew Newman	Founder, CEO, & Chairman	2022-04-29
0001665160-22-001215	3	Sam Liao	Director	2022-04-28
0001665160-22-001215	2	Carla Corkern	Director	2022-04-28
0001665160-22-001215	1	Stuart B Mitchell	CEO	2022-04-28
0001665160-22-001213	1	Lauren G. Maggio	CEO	2022-04-28
0001665160-22-001213	2	John Maggio	Treasurer & Director	2022-04-28
0001665160-22-001210	1	Maria Beltran	CPO	2022-04-29
0001665160-22-001210	2	Sylvain Joly	CDO	2022-04-29
0001665160-22-001210	3	Emilie Joly	CEO	2022-04-29
0001669191-22-000460	4	David Bartlett	Board Director	2020-09-14
0001669191-22-000460	3	Gerald Mills	Board Director	2020-09-14
0001669191-22-000460	2	Stephen Lehman	Board Director	2020-09-14
0001669191-22-000460	1	Cynthia Winning	Board Director	2020-09-14
0001670254-22-000457	2	Darcy Burner	CEO	2022-01-11
0001670254-22-000457	1	Jonathan S. Shapiro	President	2022-01-12
0001665160-22-001208	1	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-29
0001794222-22-000003	1	Carlos Fernando Mendez	Chief Executive Officer	2022-04-29
0001855137-22-000001	1	Kelly Perkins	Director	2022-04-28
0001838915-22-000001	1	Shalini Vadhera	CEO & Sole Director	2022-04-26
